,메뉴이름,식사명,열량,날짜,부대
785,김장김치(12~2월),중식,26.13kcal,2021-01-05,6282
786,깍두기(임가공),석식,28.65kcal,2021-01-05,6282
787,"우유(백색우유(200ML,연간))(02)",조식,122kcal,2021-01-05,6282
788,유산균 발효 음료(02),석식,56kcal,2021-01-05,6282
789,단감,석식,48.45kcal,2021-01-05,6282
790,밥,조식,363kcal,2021-01-06,6282
791,잡곡밥,중식,356.48kcal,2021-01-06,6282
792,밥,석식,363kcal,2021-01-06,6282
793,비엔나소시지찌개(05)(06)(10),조식,150.58kcal,2021-01-06,6282
794,감자양파찌개(05)(06)(16),중식,88.02kcal,2021-01-06,6282
795,생선묵국(05)(06),석식,71.09kcal,2021-01-06,6282
796,새송이버섯야채볶음(05)(06)(16),조식,133.71kcal,2021-01-06,6282
797,오리불고기(05)(06),중식,271.85kcal,2021-01-06,6282
798,떡볶이(05)(06),석식,281.17kcal,2021-01-06,6282
799,순두부양념장(05)(06),조식,67.07kcal,2021-01-06,6282
800,브로콜리/초고추장(06),중식,64.35kcal,2021-01-06,6282
801,오징어튀김(01)(06),석식,444.68kcal,2021-01-06,6282
802,김장김치(12~2월),조식,26.13kcal,2021-01-06,6282
803,김장김치(12~2월),중식,26.13kcal,2021-01-06,6282
804,삶은계란(01),석식,70.28kcal,2021-01-06,6282
805,"우유(백색우유(200ML,연간))(02)",조식,122kcal,2021-01-06,6282
806,김장김치(12~2월),석식,26.13kcal,2021-01-06,6282
807,"생수(500ML,후식)",석식,0kcal,2021-01-06,6282
808,사과(후지),석식,53.2875kcal,2021-01-06,6282
809,찹쌀밥,조식,379.08kcal,2021-01-07,6282
810,고기덮밥(01)(05)(06)(15),중식,587.92kcal,2021-01-07,6282
811,새우버거(01)(06)(09)(12),석식,1037.02kcal,2021-01-07,6282
812,쇠고기콩나물국(05)(09)(16),조식,103.49kcal,2021-01-07,6282
813,배추된장국(05)(06),중식,44.14kcal,2021-01-07,6282
814,감자튀김(파마산)(12),석식,455kcal,2021-01-07,6282
815,꽈리고추멸치볶음(05)(06),조식,124.39kcal,2021-01-07,6282
816,연근튀김(01)(05)(06),중식,329.63kcal,2021-01-07,6282
817,가공우유(딸기)(02),석식,116kcal,2021-01-07,6282
818,두부조림(05)(06),조식,113.45kcal,2021-01-07,6282
819,깍두기(임가공),중식,28.65kcal,2021-01-07,6282
820,가공우유(딸기)(02),석식,116kcal,2021-01-07,6282
821,김장김치(12~2월),조식,26.13kcal,2021-01-07,6282
822,탄산음료,석식,117.5kcal,2021-01-07,6282
823,"우유(백색우유(200ML,연간))(02)",조식,122kcal,2021-01-07,6282
824,밥,조식,363kcal,2021-01-08,6282
825,흑미밥,중식,380.12kcal,2021-01-08,6282
826,짬뽕(01)(05)(06)(10)(17),석식,564.38kcal,2021-01-08,6282
827,계란국(01)(05),조식,97.62kcal,2021-01-08,6282
828,두부김치국(05),중식,46.24kcal,2021-01-08,6282
829,북어채국(01)(05),석식,79.61kcal,2021-01-08,6282
830,소시지콩나물찜(05)(06)(10),조식,328.14kcal,2021-01-08,6282
831,오삼불고기(05)(06)(10)(17),중식,421.81kcal,2021-01-08,6282
832,만두튀김(01)(05)(06)(10),석식,625.99kcal,2021-01-08,6282
833,쇠고기감자조림(05)(06)(16),조식,111.66kcal,2021-01-08,6282
834,오이고추장무침(05)(06),중식,41.02kcal,2021-01-08,6282
835,김장김치(12~2월),석식,26.13kcal,2021-01-08,6282
836,김장김치(12~2월),조식,26.13kcal,2021-01-08,6282
837,깍두기(임가공),중식,28.65kcal,2021-01-08,6282
838,워터젤리,석식,176.4kcal,2021-01-08,6282
839,"우유(백색우유(200ML,연간))(02)",조식,122kcal,2021-01-08,6282
840,컵과일(배),중식,50kcal,2021-01-08,6282
841,햄치즈버거(개선)(01)(02)(06)(10)(12),조식,868.17kcal,2021-01-09,6282
842,현미밥,중식,373.89kcal,2021-01-09,6282
843,마파두부덮밥(05)(06)(10),석식,632.16kcal,2021-01-09,6282
844,"우유(백색우유(200ML,연간))(02)",조식,122kcal,2021-01-09,6282
845,시금치된장국(05)(06),중식,46.36kcal,2021-01-09,6282
846,홍합미역국(05),석식,19.95kcal,2021-01-09,6282
847,쇠고기불고기(05)(06)(16),중식,190.13kcal,2021-01-09,6282
848,계란찜(01),석식,82.87kcal,2021-01-09,6282
849,무생채,중식,32.88kcal,2021-01-09,6282
850,김장김치(12~2월),석식,26.13kcal,2021-01-09,6282
851,김장김치(12~2월),중식,26.13kcal,2021-01-09,6282
852,감귤,중식,67.158kcal,2021-01-09,6282
853,"우유(백색우유(200ML,연간))(02)",중식,122kcal,2021-01-09,6282
854,밥,조식,363kcal,2021-01-10,6282
855,잡채밥(05)(06)(10),중식,644.71kcal,2021-01-10,6282
856,찹쌀밥,석식,379.08kcal,2021-01-10,6282
857,햄김치찌개(05)(06)(10),조식,121.52kcal,2021-01-10,6282
858,감자된장국(05)(06),중식,68.88kcal,2021-01-10,6282
859,꼬리곰탕,석식,558.17kcal,2021-01-10,6282
860,멸치볶음,조식,89.25kcal,2021-01-10,6282
861,닭고기김치찜(05)(06)(15),중식,202.18kcal,2021-01-10,6282
862,버섯호박볶음(05)(06)(09),석식,63.31kcal,2021-01-10,6282
863,우엉조림(05)(06)(17),조식,90.5kcal,2021-01-10,6282
864,깍두기(임가공),중식,28.65kcal,2021-01-10,6282
865,오징어젓무침(17),석식,41.12kcal,2021-01-10,6282
866,깍두기(임가공),조식,28.65kcal,2021-01-10,6282
867,과일푸딩,중식,126kcal,2021-01-10,6282
868,김장김치(12~2월),석식,26.13kcal,2021-01-10,6282
869,"우유(백색우유(200ML,연간))(02)",조식,122kcal,2021-01-10,6282
870,밥,조식,363kcal,2021-01-11,6282
871,자장밥(05)(06)(10),중식,696.3kcal,2021-01-11,6282
872,찰보리밥,석식,371.54kcal,2021-01-11,6282
873,쇠고기미역국(05)(16),조식,29.53kcal,2021-01-11,6282
874,짬뽕찌개(06)(17)(18),중식,96.36kcal,2021-01-11,6282
875,순두부찌개(01)(05)(06)(10),석식,178.85kcal,2021-01-11,6282
876,감자조림(05)(06),조식,89.76kcal,2021-01-11,6282
877,탕수육(완제품용)(05)(06)(10)(12),중식,498.56kcal,2021-01-11,6282
878,닭갈비(05)(06)(15),석식,298.21kcal,2021-01-11,6282
879,시금치무침(05)(06),조식,27.27kcal,2021-01-11,6282
880,단무지무침,중식,7.43kcal,2021-01-11,6282
881,양배추쌈(05)(06),석식,62.41kcal,2021-01-11,6282
882,김장김치(12~2월),조식,26.13kcal,2021-01-11,6282
883,김장김치(12~2월),중식,26.13kcal,2021-01-11,6282
884,김장김치(12~2월),석식,26.13kcal,2021-01-11,6282
885,"우유(백색우유(200ML,연간))(02)",조식,122kcal,2021-01-11,6282
886,밥,조식,363kcal,2021-01-12,6282
887,잡곡밥,중식,356.48kcal,2021-01-12,6282
888,비빔밥(05)(06)(16),석식,591.89kcal,2021-01-12,6282
889,버섯된장찌개(05)(06),조식,66.61kcal,2021-01-12,6282
890,콩나물김치국(05),중식,31.33kcal,2021-01-12,6282
891,된장국(일품용)(05)(06),석식,59.81kcal,2021-01-12,6282
892,돼지고기고추장볶음(05)(06)(10),조식,369.04kcal,2021-01-12,6282
893,돈가스(06)(10),중식,645.02kcal,2021-01-12,6282
894,계란후라이(01),석식,125.44kcal,2021-01-12,6282
895,김자반,조식,43kcal,2021-01-12,6282
896,과일샐러드(01),중식,72.12kcal,2021-01-12,6282
897,김장김치(12~2월),석식,26.13kcal,2021-01-12,6282
898,김장김치(12~2월),조식,26.13kcal,2021-01-12,6282
899,백김치,중식,15.12kcal,2021-01-12,6282
900,배(신고),석식,51.045kcal,2021-01-12,6282
901,"우유(백색우유(200ML,연간))(02)",조식,122kcal,2021-01-12,6282
902,농후 발효유(02),중식,96kcal,2021-01-12,6282
903,밥,조식,363kcal,2021-01-13,6282
904,잡곡밥,중식,356.48kcal,2021-01-13,6282
905,밥,석식,363kcal,2021-01-13,6282
906,소시지찌개(06)(10),조식,162.21kcal,2021-01-13,6282
907,쇠고기무국(05)(16),중식,35.56kcal,2021-01-13,6282
908,북어채국(01)(05),석식,79.61kcal,2021-01-13,6282
909,생선묵꽈리고추볶음(05)(06),조식,91.94kcal,2021-01-13,6282
910,아귀찜(05)(06)(18),중식,152.02kcal,2021-01-13,6282
911,돼지불고기(05)(06)(10),석식,459.54kcal,2021-01-13,6282
912,맛김,조식,5.25kcal,2021-01-13,6282
913,브로콜리/초고추장(06),중식,64.35kcal,2021-01-13,6282
914,계란찜(01),석식,82.87kcal,2021-01-13,6282
915,김장김치(12~2월),조식,26.13kcal,2021-01-13,6282
916,김장김치(12~2월),중식,26.13kcal,2021-01-13,6282
917,김장김치(12~2월),석식,26.13kcal,2021-01-13,6282
918,"우유(백색우유(200ML,연간))(02)",조식,122kcal,2021-01-13,6282
919,컵과일(사과),중식,49kcal,2021-01-13,6282
920,라면(즉석 컵)(06),석식,365kcal,2021-01-13,6282
921,밥,조식,363kcal,2021-01-14,6282
922,흑미밥,중식,380.12kcal,2021-01-14,6282
923,햄치즈버거(01)(02)(06)(10)(12),석식,1316.76kcal,2021-01-14,6282
924,돼지고기김치찌개(06)(10),조식,103.16kcal,2021-01-14,6282
925,시금치된장국(05)(06),중식,46.36kcal,2021-01-14,6282
926,가공우유(바나나)(02),석식,167kcal,2021-01-14,6282
927,두부양념장(05)(06),조식,80.53kcal,2021-01-14,6282
928,굴튀김(01)(06),중식,413.11kcal,2021-01-14,6282
929,가공우유(바나나)(02),석식,167kcal,2021-01-14,6282
930,오이고추장무침(05)(06),조식,41.02kcal,2021-01-14,6282
931,한우갈비찜(05)(06)(16),중식,486.71kcal,2021-01-14,6282
932,깍두기(임가공),조식,28.65kcal,2021-01-14,6282
933,김장김치(12~2월),중식,26.13kcal,2021-01-14,6282
934,"우유(백색우유(200ML,연간))(02)",조식,122kcal,2021-01-14,6282
935,밥,조식,363kcal,2021-01-15,6282
936,잡곡밥,중식,356.48kcal,2021-01-15,6282
937,밥,석식,363kcal,2021-01-15,6282
938,맑은순두부계란탕(01)(05),조식,67.81kcal,2021-01-15,6282
939,연포탕(05),중식,55.58kcal,2021-01-15,6282
940,팽이버섯국(05)(06),석식,44.06kcal,2021-01-15,6282
941,맛살피망볶음(05)(06)(12),조식,116.12kcal,2021-01-15,6282
942,너비아니구이(06)(10),중식,240.45kcal,2021-01-15,6282
943,닭강정(01)(06)(15),석식,663.47kcal,2021-01-15,6282
944,쇠고기감자조림(05)(06)(16),조식,111.66kcal,2021-01-15,6282
945,무생채,중식,32.88kcal,2021-01-15,6282
946,고구마샐러드(01),석식,217.89kcal,2021-01-15,6282
947,김장김치(12~2월),조식,26.13kcal,2021-01-15,6282
948,김장김치(12~2월),중식,26.13kcal,2021-01-15,6282
949,김장김치(12~2월),석식,26.13kcal,2021-01-15,6282
950,"우유(백색우유(200ML,연간))(02)",조식,122kcal,2021-01-15,6282
951,밥,조식,363kcal,2021-01-16,6282
952,잡곡밥,중식,356.48kcal,2021-01-16,6282
953,밥,석식,363kcal,2021-01-16,6282
954,햄김치찌개(05)(06)(10),조식,121.52kcal,2021-01-16,6282
955,콩나물두부국(05),중식,47.44kcal,2021-01-16,6282
956,배추된장국(05)(06),석식,44.14kcal,2021-01-16,6282
957,건새우호박볶음,조식,46.41kcal,2021-01-16,6282
958,우엉돼지불고기(05)(06)(10),중식,476.05kcal,2021-01-16,6282
959,닭매운찜(콩나물)(05)(06)(15),석식,274.48kcal,2021-01-16,6282
960,맛김,조식,5.25kcal,2021-01-16,6282
961,깻잎찜(05)(06),중식,43.93kcal,2021-01-16,6282
962,삼치순살조림(05)(06),석식,131.78kcal,2021-01-16,6282
963,파김치,조식,21.24kcal,2021-01-16,6282
964,김장김치(12~2월),중식,26.13kcal,2021-01-16,6282
965,김장김치(12~2월),석식,26.13kcal,2021-01-16,6282
966,"우유(백색우유(200ML,연간))(02)",조식,122kcal,2021-01-16,6282
967,레몬에이드,석식,26kcal,2021-01-16,6282
968,아이스 망고바,석식,126kcal,2021-01-16,6282
969,열무김치,조식,12.8kcal,2021-08-19,6282
970,"아이스크림, 떠먹는형",석식,180kcal,2021-08-19,6282
971,"우유(백색우유(200ML,연간))(02)",조식,122kcal,2021-08-19,6282
972,"생수(500ML,후식)",석식,0kcal,2021-08-19,6282
973,밥,조식,363kcal,2021-08-20,6282
974,검은콩밥,중식,382.59kcal,2021-08-20,6282
975,밥,석식,363kcal,2021-08-20,6282
976,배추쇠고기국(05)(06),조식,37.13kcal,2021-08-20,6282
977,감자짜글이(05)(06)(10),중식,213.7kcal,2021-08-20,6282
978,닭고기육개장(05)(15),석식,164.8kcal,2021-08-20,6282
979,돼지고기김치볶음(10),조식,167.56kcal,2021-08-20,6282
980,돈가스(06)(10),중식,610.5kcal,2021-08-20,6282
981,순두부계란찜(01)(05)(09),석식,77.85kcal,2021-08-20,6282
982,애호박나물(09),조식,48.38kcal,2021-08-20,6282
983,오이부추무침(05)(06),중식,34.96kcal,2021-08-20,6282
984,고등어순살조림(05)(06)(07),석식,127.39kcal,2021-08-20,6282
985,깍두기(완제품)(09),조식,15.2kcal,2021-08-20,6282
986,배추김치(7~9월),중식,8.18kcal,2021-08-20,6282
987,깍두기(완제품)(09),석식,15.2kcal,2021-08-20,6282
988,"우유(백색우유(200ML,연간))(02)",중식,122kcal,2021-08-20,6282
989,멜론(여름),중식,90kcal,2021-08-20,6282
990,불고기버거(불고기베이컨버거)(01)(06)(10)(12),조식,802.05kcal,2021-08-21,6282
991,건빵(야채맛),중식,249kcal,2021-08-21,6282
992,현미밥,석식,377.52kcal,2021-08-21,6282
993,바싹불고기(05)(06)(16),조식,44.02kcal,2021-08-21,6282
994,황태국(01)(05),석식,34.46kcal,2021-08-21,6282
995,감자샐러드(01),조식,72.88kcal,2021-08-21,6282
996,돼지불고기(05)(06)(10),석식,463.91kcal,2021-08-21,6282
997,"우유(백색우유(200ML,연간))(02)",조식,122kcal,2021-08-21,6282
998,맛김,석식,0kcal,2021-08-21,6282
999,탄산음료,조식,117.5kcal,2021-08-21,6282
1000,두부조림(05)(06),석식,106.62kcal,2021-08-21,6282
1001,과일푸딩,조식,126kcal,2021-08-21,6282
1002,열무김치,석식,12.8kcal,2021-08-21,6282
1003,밥,조식,363kcal,2021-08-22,6282
1004,흑미밥,중식,380.12kcal,2021-08-22,6282
1005,밥,석식,363kcal,2021-08-22,6282
1006,꼬리곰탕,조식,556.67kcal,2021-08-22,6282
1007,꽃게탕(05)(06)(17),중식,78.94kcal,2021-08-22,6282
1008,두부계란국(01)(05),석식,67.59kcal,2021-08-22,6282
1009,오징어젓무침(17),조식,32.89kcal,2021-08-22,6282
1010,돼지고기청경채볶음(05)(06)(10),중식,278.22kcal,2021-08-22,6282
1011,닭갈비(05)(06)(15),석식,233.87kcal,2021-08-22,6282
1012,오이고추장무침(06),조식,44.57kcal,2021-08-22,6282
1013,감자조림(05)(06),중식,82.72kcal,2021-08-22,6282
1014,양배추쌈(05)(06),석식,62.91kcal,2021-08-22,6282
1015,깍두기(완제품)(09),조식,15.2kcal,2021-08-22,6282
1016,배추김치(7~9월),중식,8.18kcal,2021-08-22,6282
1017,배추김치(7~9월),석식,8.18kcal,2021-08-22,6282
1018,"우유(백색우유(200ML,연간))(02)",조식,122kcal,2021-08-22,6282
1019,밥,조식,363kcal,2021-08-23,6282
1020,잡채밥(고추잡채꽃빵)(05)(06)(10),중식,709.15kcal,2021-08-23,6282
1021,밀쌀밥,석식,356.48kcal,2021-08-23,6282
1022,쇠고기미역국(05)(16),조식,37kcal,2021-08-23,6282
1023,패주해물탕(05)(09)(17)(18),중식,110.62kcal,2021-08-23,6282
1024,비엔나소시지찌개(05)(06)(10),석식,150.26kcal,2021-08-23,6282
1025,오리훈제야채볶음(01),조식,101.84kcal,2021-08-23,6282
1026,연두부샐러드(05)(06),중식,91.88kcal,2021-08-23,6282
1027,도라지튀김(05)(06),석식,324.5kcal,2021-08-23,6282
1028,꽈리고추멸치볶음(05)(06),조식,117.01kcal,2021-08-23,6282
1029,열무김치,중식,12.8kcal,2021-08-23,6282
1030,미나리오징어무침(06)(17),석식,80.19kcal,2021-08-23,6282
1031,배추김치(7~9월),조식,8.18kcal,2021-08-23,6282
1032,오이소박이,석식,20.35kcal,2021-08-23,6282
1033,"우유(백색우유(200ML,연간))(02)",조식,122kcal,2021-08-23,6282
1034,밥,조식,363kcal,2021-08-24,6282
1035,현미밥,중식,377.52kcal,2021-08-24,6282
1036,밥,석식,363kcal,2021-08-24,6282
1037,팽이버섯국(05)(06),조식,45.5kcal,2021-08-24,6282
1038,순두부해물찌개(01)(05)(06)(17)(18),중식,133.15kcal,2021-08-24,6282
1039,감자탕(05)(06)(10),석식,407.87kcal,2021-08-24,6282
1040,애호박나물(09),조식,48.38kcal,2021-08-24,6282
1041,닭고기튀김(06)(15),중식,696.56kcal,2021-08-24,6282
1042,가지볶음(05)(06),석식,28.34kcal,2021-08-24,6282
1043,돼지고기김치찜(05)(06)(10),조식,273.26kcal,2021-08-24,6282
1044,양파고추장아찌(05)(06),중식,39.68kcal,2021-08-24,6282
1045,오징어젓무침(17),석식,32.89kcal,2021-08-24,6282
1046,깍두기(완제품)(09),조식,15.2kcal,2021-08-24,6282
1047,야채샐러드(01)(12),중식,124.58kcal,2021-08-24,6282
1048,배추김치(7~9월),석식,8.18kcal,2021-08-24,6282
1049,"우유(백색우유(200ML,연간))(02)",조식,122kcal,2021-08-24,6282
1050,배추김치(7~9월),중식,8.18kcal,2021-08-24,6282
1051,"우유(백색우유(200ML,연간))(02)",중식,122kcal,2021-08-24,6282
1052,찹쌀밥,조식,379.08kcal,2021-08-25,6282
1053,밥,중식,363kcal,2021-08-25,6282
1054,오징어덮밥(05)(06)(17),석식,658.02kcal,2021-08-25,6282
1055,쇠고기무국(05)(16),조식,44.66kcal,2021-08-25,6282
1056,호박된장찌개(05)(06),중식,66.76kcal,2021-08-25,6282
1057,치킨텐더(06)(12)(15),석식,564.38kcal,2021-08-25,6282
1058,맛김,조식,0kcal,2021-08-25,6282
1059,삼겹살구이(10),중식,880.88kcal,2021-08-25,6282
1060,두부양념장(05)(06),석식,72.54kcal,2021-08-25,6282
1061,닭고기감자조림(05)(06)(15),조식,129.91kcal,2021-08-25,6282
1062,무생채,중식,29.61kcal,2021-08-25,6282
1063,배추김치(7~9월),석식,8.18kcal,2021-08-25,6282
1064,오이부추무침(05)(06),조식,34.96kcal,2021-08-25,6282
1065,모듬쌈(05)(06),중식,63.86kcal,2021-08-25,6282
1066,이온음료,석식,58.8kcal,2021-08-25,6282
1067,배추김치(7~9월),조식,8.18kcal,2021-08-25,6282
1068,배추김치(7~9월),중식,8.18kcal,2021-08-25,6282
1069,"우유(백색우유(200ML,연간))(02)",조식,122kcal,2021-08-25,6282
1070,밥,조식,363kcal,2021-08-26,6282
1071,밀쌀밥,중식,356.48kcal,2021-08-26,6282
1072,볶음밥(파인애플볶음밥),석식,508.52kcal,2021-08-26,6282
1073,돼지고기김치찌개(06)(10),조식,90.65kcal,2021-08-26,6282
1074,닭고기육개장(05)(15),중식,164.8kcal,2021-08-26,6282
1075,짬뽕찌개(06)(09)(17)(18),석식,112.25kcal,2021-08-26,6282
1076,버섯호박볶음(05)(06)(09),조식,57.36kcal,2021-08-26,6282
1077,삼치순살튀김(06),중식,306.82kcal,2021-08-26,6282
1078,계란후라이(01),석식,125.4kcal,2021-08-26,6282
1079,고추장감자조림(05)(06),조식,112.96kcal,2021-08-26,6282
1080,두부조림(05)(06),중식,106.62kcal,2021-08-26,6282
1081,단무지무침,석식,5.58kcal,2021-08-26,6282
1082,깍두기(완제품)(09),조식,15.2kcal,2021-08-26,6282
1083,배추김치(7~9월),중식,8.18kcal,2021-08-26,6282
1084,배추김치(7~9월),석식,8.18kcal,2021-08-26,6282
1085,"우유(백색우유(200ML,연간))(02)",조식,122kcal,2021-08-26,6282
1086,밥,조식,363kcal,2021-08-27,6282
1087,전복닭죽(01)(15)(18),중식,448.46kcal,2021-08-27,6282
1088,밥,석식,363kcal,2021-08-27,6282
1089,생선묵국(05)(06),조식,94.71kcal,2021-08-27,6282
1090,오징어젓무침(17),중식,32.89kcal,2021-08-27,6282
1091,쇠고기호박찌개(06)(16),석식,80.53kcal,2021-08-27,6282
1092,감자채볶음,조식,96.33kcal,2021-08-27,6282
1093,콩나물무침(05),중식,27.52kcal,2021-08-27,6282
1094,코다리강정(05)(06),석식,361.36kcal,2021-08-27,6282
1095,돼지고기고추장볶음(05)(06)(10),조식,355.35kcal,2021-08-27,6282
1096,배추김치(7~9월),중식,8.18kcal,2021-08-27,6282
1097,도라지오이무침(06),석식,57.37kcal,2021-08-27,6282
1098,맛김,조식,0kcal,2021-08-27,6282
1099,"우유(백색우유(200ML,연간))(02)",중식,122kcal,2021-08-27,6282
1100,배추김치(7~9월),석식,8.18kcal,2021-08-27,6282
1101,배추김치(7~9월),조식,8.18kcal,2021-08-27,6282
1102,컵과일(메론),석식,54kcal,2021-08-27,6282
1103,햄치즈버거(01)(02)(06)(10)(12),조식,751.02kcal,2021-08-28,6282
1104,현미밥,석식,377.52kcal,2021-08-28,6282
1105,계란후라이(01),조식,125.4kcal,2021-08-28,6282
1106,두부김치국(05),석식,50.16kcal,2021-08-28,6282
1107,감자샐러드(01),조식,72.88kcal,2021-08-28,6282
1108,오삼불고기(05)(06)(10)(17),석식,438.33kcal,2021-08-28,6282
1109,가공우유(초코)(02),조식,126kcal,2021-08-28,6282
1110,부추겉절이(05)(06),석식,38.66kcal,2021-08-28,6282
1111,레몬에이드,조식,26kcal,2021-08-28,6282
1112,호박잎/양념장(05)(06),석식,46.6kcal,2021-08-28,6282
1113,팥빙수,조식,180kcal,2021-08-28,6282
1114,깍두기(완제품)(09),석식,15.2kcal,2021-08-28,6282
1115,"우유(백색우유(200ML,연간))(02)",조식,122kcal,2021-08-28,6282
1116,밥,조식,363kcal,2021-08-29,6282
1117,밥,중식,363kcal,2021-08-29,6282
1118,찹쌀밥,석식,379.08kcal,2021-08-29,6282
1119,팽이버섯국(05)(06),조식,45.5kcal,2021-08-29,6282
1120,쇠고기육개장(01)(05)(06)(16),중식,130.48kcal,2021-08-29,6282
1121,배추된장국(05)(06),석식,37.13kcal,2021-08-29,6282
1122,돼지고기콩나물볶음(05)(06)(10),조식,302.76kcal,2021-08-29,6282
1123,계란장조림(01)(05)(06),중식,93.53kcal,2021-08-29,6282
1124,생선묵잡채(05)(06),석식,193.36kcal,2021-08-29,6282
1125,감자조림(05)(06),조식,82.72kcal,2021-08-29,6282
1126,무생채,중식,29.61kcal,2021-08-29,6282
1127,닭매운찜(05)(06)(15),석식,266.45kcal,2021-08-29,6282
1128,깍두기(완제품)(09),조식,15.2kcal,2021-08-29,6282
1129,배추김치(7~9월),중식,8.18kcal,2021-08-29,6282
1130,열무김치,석식,12.8kcal,2021-08-29,6282
1131,"우유(백색우유(200ML,연간))(02)",조식,122kcal,2021-08-29,6282
1132,워터젤리,석식,176.4kcal,2021-08-29,6282
1133,밥,조식,363kcal,2021-08-30,6282
1134,밀쌀밥,중식,356.48kcal,2021-08-30,6282
1135,고추참치덮밥(06),석식,589.07kcal,2021-08-30,6282
1136,쇠고기미역국(05)(16),조식,37kcal,2021-08-30,6282
1137,연포탕(05),중식,52.62kcal,2021-08-30,6282
1138,황태국(01)(05),석식,34.46kcal,2021-08-30,6282
1139,햄감자볶음(10),조식,104.94kcal,2021-08-30,6282
1140,한우불고기(05)(06)(16),중식,279.5kcal,2021-08-30,6282
1141,양념통닭(01)(06)(15),석식,759.91kcal,2021-08-30,6282
1142,순두부계란찜(01)(05)(09),조식,77.85kcal,2021-08-30,6282
1143,양배추쌈(05)(06),중식,62.91kcal,2021-08-30,6282
1144,무초절이,석식,34.19kcal,2021-08-30,6282
1145,오이소박이,조식,20.35kcal,2021-08-30,6282
1146,깍두기(완제품)(09),중식,15.2kcal,2021-08-30,6282
1147,배추김치(7~9월),석식,8.18kcal,2021-08-30,6282
1148,"우유(백색우유(200ML,연간))(02)",조식,122kcal,2021-08-30,6282
1149,밥,조식,363kcal,2021-08-31,6282
1150,찰보리밥,중식,371.54kcal,2021-08-31,6282
1151,김치볶음밥(베이컨김치볶음밥)(05)(06)(10),석식,518.72kcal,2021-08-31,6282
1152,돼지고기김치찌개(06)(10),조식,90.65kcal,2021-08-31,6282
1153,매운어묵탕(유부주머니어묵탕)(05)(06),중식,102.33kcal,2021-08-31,6282
1154,계란국(01)(05),석식,97.65kcal,2021-08-31,6282
1155,새송이쇠고기볶음(05)(06)(16),조식,130.95kcal,2021-08-31,6282
1156,버섯호박볶음(05)(06)(09),중식,57.36kcal,2021-08-31,6282
1157,오징어튀김(01)(06),석식,456.35kcal,2021-08-31,6282
1158,순두부양념장(05)(06),조식,50.9kcal,2021-08-31,6282
1159,닭간장소스찜(05)(06)(15),중식,261.45kcal,2021-08-31,6282
1160,열무김치,석식,12.8kcal,2021-08-31,6282
1161,열무김치,조식,12.8kcal,2021-08-31,6282
1162,깍두기(완제품)(09),중식,15.2kcal,2021-08-31,6282
1163,"우유(백색우유(200ML,연간))(02)",중식,122kcal,2021-08-31,6282
1164,아이스샌드,중식,252kcal,2021-08-31,6282
1165,떡만둣국(01)(05)(06)(10)(16),조식,751.78kcal,2021-01-01,6282
1166,잡곡밥,중식,356.48kcal,2021-01-01,6282
1167,밥,석식,363kcal,2021-01-01,6282
1168,오징어젓무침(17),조식,41.12kcal,2021-01-01,6282
1169,순두부해물찌개(01)(05)(06)(17)(18),중식,159.81kcal,2021-01-01,6282
1170,감자된장국(05)(06),석식,68.88kcal,2021-01-01,6282
1171,콩나물매운무침(05),조식,34.04kcal,2021-01-01,6282
1172,한우불고기(05)(06)(16),중식,302.18kcal,2021-01-01,6282
1173,표고버섯돼지고기볶음(05)(06)(10),석식,302.8kcal,2021-01-01,6282
1174,김장김치(12~2월),조식,26.13kcal,2021-01-01,6282
1175,오이고추장무침(05)(06),중식,41.02kcal,2021-01-01,6282
1176,애호박나물(09),석식,51.66kcal,2021-01-01,6282
1177,"우유(백색우유(200ML,연간))(02)",조식,122kcal,2021-01-01,6282
1178,김장김치(12~2월),중식,26.13kcal,2021-01-01,6282
1179,김장김치(12~2월),석식,26.13kcal,2021-01-01,6282
1180,식혜,중식,82kcal,2021-01-01,6282
1181,핫도그빵(01)(06)(10)(12),조식,943.61kcal,2021-01-02,6282
1182,잡채밥(05)(06)(10),중식,644.71kcal,2021-01-02,6282
1183,흑미밥,석식,380.12kcal,2021-01-02,6282
1184,"우유(백색우유(200ML,연간))(02)",조식,122kcal,2021-01-02,6282
1185,짬뽕찌개(06)(17)(18),중식,96.36kcal,2021-01-02,6282
1186,콩나물국(05),석식,21.36kcal,2021-01-02,6282
1187,쇠고기감자조림(05)(06)(16),중식,111.66kcal,2021-01-02,6282
1188,오삼불고기(05)(06)(10)(17),석식,421.81kcal,2021-01-02,6282
1189,김장김치(12~2월),중식,26.13kcal,2021-01-02,6282
1190,무생채,석식,32.88kcal,2021-01-02,6282
1191,감귤,중식,67.158kcal,2021-01-02,6282
1192,김장김치(12~2월),석식,26.13kcal,2021-01-02,6282
1193,"우유(백색우유(200ML,연간))(02)",중식,122kcal,2021-01-02,6282
1194,열무김치,조식,12.8kcal,2021-08-05,6282
1195,깍두기(완제품)(09),중식,15.2kcal,2021-08-05,6282
1196,밥,조식,363kcal,2021-08-06,6282
1197,밥,중식,363kcal,2021-08-06,6282
1198,찰보리밥,석식,371.54kcal,2021-08-06,6282
1199,황태국(01)(05),조식,34.46kcal,2021-08-06,6282
1200,팽이버섯국(05)(06),중식,45.5kcal,2021-08-06,6282
