,메뉴이름,식사명,열량,날짜,부대
895,건빵(참깨맛),석식,249kcal,2021-08-02,5021
896,밥,조식,363kcal,2021-08-03,5021
897,현미밥,중식,397.49kcal,2021-08-03,5021
898,밥,석식,363kcal,2021-08-03,5021
899,감자짜글이(05)(06)(10),조식,125.44kcal,2021-08-03,5021
900,콩나물국(05),중식,12.86kcal,2021-08-03,5021
901,버섯육개장(05)(06),석식,46.42kcal,2021-08-03,5021
902,멸치볶음(05)(06),조식,63.4kcal,2021-08-03,5021
903,1.5소스 깐풍기(01)(05)(06)(15),중식,589.03kcal,2021-08-03,5021
904,돼지불고기(05)(06)(10),석식,423.74kcal,2021-08-03,5021
905,돈육표고장조림(05)(06)(10),조식,235.97kcal,2021-08-03,5021
906,오징어야채무침(05)(06)(17),중식,125.77kcal,2021-08-03,5021
907,감자조림(05)(06),석식,91.41kcal,2021-08-03,5021
908,배추김치(7~9월),조식,9.5kcal,2021-08-03,5021
909,배추김치(7~9월),중식,9.5kcal,2021-08-03,5021
910,배추김치(7~9월),석식,9.5kcal,2021-08-03,5021
911,"우유(백색우유(200ML,연간))(02)",중식,122kcal,2021-08-03,5021
912,"주스,망고코넛(340ml/캔)",석식,122.3kcal,2021-08-03,5021
913,밥,조식,363kcal,2021-08-04,5021
914,돼지고기덮밥(05)(06)(10),중식,819.86kcal,2021-08-04,5021
915,흑미밥,석식,381.75kcal,2021-08-04,5021
916,쇠고기미역국(05)(16),조식,35.99kcal,2021-08-04,5021
917,북어채국(05),중식,20.34kcal,2021-08-04,5021
918,조개국(01)(05),석식,51.45kcal,2021-08-04,5021
919,꽈리고추건새우볶음(05)(06),조식,66.49kcal,2021-08-04,5021
920,감자채볶음,중식,90.53kcal,2021-08-04,5021
921,닭갈비(05)(06)(15),석식,319.27kcal,2021-08-04,5021
922,비엔나소시지야채볶음(10)(12),조식,187.97kcal,2021-08-04,5021
923,오이소박이,중식,20.35kcal,2021-08-04,5021
924,모듬야채(쌈장)(05)(06),석식,63.02kcal,2021-08-04,5021
925,배추김치(7~9월),조식,9.5kcal,2021-08-04,5021
926,아이스크림 팩형(02),중식,234kcal,2021-08-04,5021
927,배추김치(7~9월),석식,9.5kcal,2021-08-04,5021
928,매일두유 뼈로가는고칼슘 검은콩190ml,조식,,2021-08-04,5021
929,밥,조식,363kcal,2021-08-05,5021
930,콩나물밥(05)(06),중식,404.45kcal,2021-08-05,5021
931,깐풍버섯덮밥(05)(06)(16),석식,667.42kcal,2021-08-05,5021
932,닭곰탕(05)(15),조식,180.94kcal,2021-08-05,5021
933,두부고추장찌개(05)(06)(10),중식,98.99kcal,2021-08-05,5021
934,두부김치국(05),석식,28.59kcal,2021-08-05,5021
935,돼지고기감자조림(05)(06)(10),조식,224.84kcal,2021-08-05,5021
936,고등어카레튀김(06),중식,377.31kcal,2021-08-05,5021
937,오징어채볶음(01)(05)(06)(17),석식,140.3kcal,2021-08-05,5021
938,오이무침,조식,19.49kcal,2021-08-05,5021
939,열무된장무침(05)(06),중식,33.8kcal,2021-08-05,5021
940,배추김치(7~9월),석식,9.5kcal,2021-08-05,5021
941,열무김치,조식,12.8kcal,2021-08-05,5021
942,배추김치(7~9월),중식,9.5kcal,2021-08-05,5021
943,"우유(백색우유(200ML,연간))(02)",조식,122kcal,2021-08-05,5021
944,수박,중식,88.32kcal,2021-08-05,5021
945,밥,조식,363kcal,2021-08-06,5021
946,흑미밥,중식,381.75kcal,2021-08-06,5021
947,밥,석식,363kcal,2021-08-06,5021
948,콩나물두부국(05),조식,25.05kcal,2021-08-06,5021
949,순두부해물찌개(01)(05)(17),중식,96.51kcal,2021-08-06,5021
950,감자호박국(05)(09),석식,32.16kcal,2021-08-06,5021
951,새송이버섯야채볶음(05)(06),조식,51.27kcal,2021-08-06,5021
952,돈가스(06)(10),중식,534.51kcal,2021-08-06,5021
953,표고버섯돼지고기볶음(05)(06)(10),석식,405.77kcal,2021-08-06,5021
954,닭고기김치찜(05)(06)(15),조식,189.12kcal,2021-08-06,5021
955,야채샐러드(01)(12),중식,107.98kcal,2021-08-06,5021
956,조미김,석식,0kcal,2021-08-06,5021
957,깍두기(완제품)(09),조식,15.2kcal,2021-08-06,5021
958,배추김치(7~9월),중식,9.5kcal,2021-08-06,5021
959,오이고추장무침(06),석식,21.71kcal,2021-08-06,5021
960,"우유(백색우유(200ML,연간))(02)",중식,122kcal,2021-08-06,5021
961,배추김치(7~9월),석식,9.5kcal,2021-08-06,5021
962,햄치즈버거(01)(02)(06)(10)(12),조식,830.5kcal,2021-08-07,5021
963,밥,중식,363kcal,2021-08-07,5021
964,잡곡밥,석식,378.29kcal,2021-08-07,5021
965,"우유(백색우유(200ML,연간))(02)",조식,244kcal,2021-08-07,5021
966,계란국(01)(05),중식,90.61kcal,2021-08-07,5021
967,쇠고기육개장(01)(05)(06)(16),석식,92.98kcal,2021-08-07,5021
968,바나나(3사교),조식,7.68kcal,2021-08-07,5021
969,치즈불닭(05)(06)(15),중식,301.14kcal,2021-08-07,5021
970,멸치볶음(05)(06),석식,63.4kcal,2021-08-07,5021
971,커피음료,조식,,2021-08-07,5021
972,비엔나소시지감자조림(05)(06)(10),중식,155.67kcal,2021-08-07,5021
973,느타리버섯볶음,석식,71.3kcal,2021-08-07,5021
974,배추김치(7~9월),중식,9.5kcal,2021-08-07,5021
975,열무김치,석식,12.8kcal,2021-08-07,5021
976,마파두부덮밥(05)(06)(10),조식,816.21kcal,2021-08-08,5021
977,찰보리밥,중식,386.7kcal,2021-08-08,5021
978,밥,석식,363kcal,2021-08-08,5021
979,콩나물무채국(05),조식,22.96kcal,2021-08-08,5021
980,감자양파찌개(05)(06),중식,68.91kcal,2021-08-08,5021
981,들깨미역국(05),석식,90.32kcal,2021-08-08,5021
982,버섯호박볶음(05)(06)(09),조식,45.81kcal,2021-08-08,5021
983,돼지고기고추장볶음(05)(06)(10),중식,448.38kcal,2021-08-08,5021
984,닭갈비(05)(06)(15),석식,319.27kcal,2021-08-08,5021
985,배추김치(7~9월),조식,9.5kcal,2021-08-08,5021
986,계란찜(01)(09),중식,88.49kcal,2021-08-08,5021
987,모듬야채(쌈장)(05)(06),석식,63.02kcal,2021-08-08,5021
988,"우유(백색우유(200ML,연간))(02)",조식,122kcal,2021-08-08,5021
989,배추김치(7~9월),중식,9.5kcal,2021-08-08,5021
990,열무김치,석식,12.8kcal,2021-08-08,5021
991,"주스,망고코넛(340ml/캔)",중식,122.3kcal,2021-08-08,5021
992,김치덮밥(05)(06)(10),조식,622.14kcal,2021-08-09,5021
993,잡곡밥,중식,378.29kcal,2021-08-09,5021
994,밥,석식,363kcal,2021-08-09,5021
995,북어채국(05),조식,20.34kcal,2021-08-09,5021
996,해물짬뽕찌개(05)(06)(17)(18),중식,104.37kcal,2021-08-09,5021
997,두부고추장찌개(05)(06)(10),석식,98.99kcal,2021-08-09,5021
998,햄슬라이스야채볶음(10),조식,147.05kcal,2021-08-09,5021
999,돼지목살폭찹(05)(06)(10),중식,386.94kcal,2021-08-09,5021
1000,쇠고기느타리버섯잡채(05)(06)(16),석식,343.64kcal,2021-08-09,5021
1001,가공우유(딸기맛)(02),조식,116kcal,2021-08-09,5021
1002,콩나물무침(05),중식,31.04kcal,2021-08-09,5021
1003,조미김,석식,0kcal,2021-08-09,5021
1004,깍두기(완제품)(09),조식,15.2kcal,2021-08-09,5021
1005,배추김치(7~9월),중식,9.5kcal,2021-08-09,5021
1006,양배추샐러드,석식,12.68kcal,2021-08-09,5021
1007,배추김치(7~9월),석식,9.5kcal,2021-08-09,5021
1008,아이스크림 팩형(02),석식,234kcal,2021-08-09,5021
1009,밥,조식,363kcal,2021-08-10,5021
1010,찹쌀밥,중식,391.72kcal,2021-08-10,5021
1011,밥,석식,363kcal,2021-08-10,5021
1012,부대찌개(05)(06)(10),조식,156.12kcal,2021-08-10,5021
1013,삼계탕(15),중식,815.29kcal,2021-08-10,5021
1014,쇠고기콩나물국(05)(06)(16),석식,55.28kcal,2021-08-10,5021
1015,호박쇠고기볶음(05)(06)(16),조식,119.18kcal,2021-08-10,5021
1016,배추겉절이(09),중식,26.3kcal,2021-08-10,5021
1017,생선묵조림(05)(06),석식,91.28kcal,2021-08-10,5021
1018,멸치볶음(05)(06),조식,63.4kcal,2021-08-10,5021
1019,풋고추된장무침(05)(06),중식,33.35kcal,2021-08-10,5021
1020,오징어야채무침(05)(06)(17),석식,125.77kcal,2021-08-10,5021
1021,배추김치(7~9월),조식,9.5kcal,2021-08-10,5021
1022,열무김치,중식,12.8kcal,2021-08-10,5021
1023,배추김치(7~9월),석식,9.5kcal,2021-08-10,5021
1024,"우유(백색우유(200ML,연간))(02)",조식,122kcal,2021-08-10,5021
1025,수박,중식,88.32kcal,2021-08-10,5021
1026,밥,조식,363kcal,2021-08-11,5021
1027,오징어덮밥(06),중식,594.21kcal,2021-08-11,5021
1028,잡곡밥,석식,378.29kcal,2021-08-11,5021
1029,쇠고기호박찌개(05)(06)(16),조식,107.62kcal,2021-08-11,5021
1030,순두부백탕(01)(05)(18),중식,88.07kcal,2021-08-11,5021
1031,돼지고기김치찌개(05)(06)(10),석식,76.44kcal,2021-08-11,5021
1032,조미김,조식,0kcal,2021-08-11,5021
1033,배추된장무침(05)(06),중식,40.61kcal,2021-08-11,5021
1034,감자채볶음,석식,90.53kcal,2021-08-11,5021
1035,방어순살조림(05)(06),조식,87.75kcal,2021-08-11,5021
1036,깍두기(완제품)(09),중식,15.2kcal,2021-08-11,5021
1037,양념통닭(01)(06)(15),석식,663.21kcal,2021-08-11,5021
1038,무나물(05)(06),조식,52.87kcal,2021-08-11,5021
1039,배추김치(7~9월),석식,9.5kcal,2021-08-11,5021
1040,오이소박이,조식,20.35kcal,2021-08-11,5021
1041,레몬에이드,석식,26kcal,2021-08-11,5021
1042,밥,조식,363kcal,2021-07-14,5021
1043,찰보리밥,중식,385.75kcal,2021-07-14,5021
1044,하이라이스(01)(05)(06)(10),석식,983.53kcal,2021-07-14,5021
1045,돼지고기김치찌개(05)(06)(10),조식,76.44kcal,2021-07-14,5021
1046,강된장찌개(05)(06),중식,173.28kcal,2021-07-14,5021
1047,감자양파찌개(05)(06),석식,68.91kcal,2021-07-14,5021
1048,삼치순살조림(05)(06),조식,114.85kcal,2021-07-14,5021
1049,돼지불고기(05)(06)(10),중식,452.35kcal,2021-07-14,5021
1050,콩나물매운무침(05)(06),석식,32.07kcal,2021-07-14,5021
1051,오이무침,조식,19.53kcal,2021-07-14,5021
1052,양배추쌈,중식,11.64kcal,2021-07-14,5021
1053,깍두기(임가공),석식,28.75kcal,2021-07-14,5021
1054,배추김치(7~9월),조식,9.63kcal,2021-07-14,5021
1055,배추김치(7~9월),중식,9.63kcal,2021-07-14,5021
1056,"우유(백색우유(200ML,연간))(02)",중식,122kcal,2021-07-14,5021
1057,"주스,망고코넛(340ml/캔)",중식,122.3kcal,2021-07-14,5021
1058,밥,조식,363kcal,2021-07-15,5021
1059,밥,중식,363kcal,2021-07-15,5021
1060,새우버거(01)(06)(09)(12),석식,949.94kcal,2021-07-15,5021
1061,쇠고기미역국(05)(16),조식,37.82kcal,2021-07-15,5021
1062,아귀탕(05)(06),중식,80.78kcal,2021-07-15,5021
1063,"우유(백색우유(200ML,연간))(02)",석식,244kcal,2021-07-15,5021
1064,조미김,조식,0kcal,2021-07-15,5021
1065,감자채볶음,중식,90.53kcal,2021-07-15,5021
1066,돼지고기감자조림(05)(06)(10),조식,224.7kcal,2021-07-15,5021
1067,닭고기김치찜(05)(06)(15),중식,196.98kcal,2021-07-15,5021
1068,고추참치,조식,77kcal,2021-07-15,5021
1069,깍두기(임가공),중식,28.75kcal,2021-07-15,5021
1070,배추김치(7~9월),조식,9.63kcal,2021-07-15,5021
1071,멜론(여름),중식,0.36kcal,2021-07-15,5021
1072,밥,조식,363kcal,2021-07-16,5021
1073,마파두부덮밥(05)(06)(10),중식,836.3kcal,2021-07-16,5021
1074,찹쌀밥,석식,391.72kcal,2021-07-16,5021
1075,감자짜글이(05)(06)(10),조식,129.65kcal,2021-07-16,5021
1076,버섯육개장(05)(06),중식,49.92kcal,2021-07-16,5021
1077,삼계탕(15),석식,604.92kcal,2021-07-16,5021
1078,표고버섯돼지고기볶음(05)(06)(10),조식,405.85kcal,2021-07-16,5021
1079,멸치매운양념조림(05)(06),중식,71.56kcal,2021-07-16,5021
1080,버섯호박볶음(05)(06)(09),석식,45.78kcal,2021-07-16,5021
1081,조미김,조식,0kcal,2021-07-16,5021
1082,오이파프리카무침(05)(06),중식,12.32kcal,2021-07-16,5021
1083,풋고추된장무침(05)(06),석식,33.35kcal,2021-07-16,5021
1084,참치마요(01),조식,40.07kcal,2021-07-16,5021
1085,깍두기(임가공),중식,28.75kcal,2021-07-16,5021
1086,배추김치(7~9월),석식,9.63kcal,2021-07-16,5021
1087,배추김치(7~9월),조식,9.63kcal,2021-07-16,5021
1088,수박,석식,88.32kcal,2021-07-16,5021
1089,"우유(백색우유(200ML,연간))(02)",조식,122kcal,2021-07-16,5021
1090,불고기버거(01)(06)(10)(12),조식,798.14kcal,2021-07-17,5021
1091,돼지고기덮밥(05)(06)(10),중식,813.06kcal,2021-07-17,5021
1092,밥,석식,363kcal,2021-07-17,5021
1093,스크램블에그(01),조식,125.54kcal,2021-07-17,5021
1094,계란국(01)(05),중식,90.61kcal,2021-07-17,5021
1095,닭곰탕(05)(15),석식,180.45kcal,2021-07-17,5021
1096,"우유(백색우유(200ML,연간))(02)",조식,244kcal,2021-07-17,5021
1097,멸치볶음(05)(06),중식,63.4kcal,2021-07-17,5021
1098,쇠고기새송이버섯볶음(05)(06)(16),석식,141.37kcal,2021-07-17,5021
1099,배추김치(7~9월),중식,9.63kcal,2021-07-17,5021
1100,순두부양념장(추가)(05)(06),석식,72.07kcal,2021-07-17,5021
1101,오이소박이,석식,20.35kcal,2021-07-17,5021
1102,간장계란밥(01)(05)(06),조식,484.04kcal,2021-07-18,5021
1103,잡곡밥,중식,376.35kcal,2021-07-18,5021
1104,밥,석식,363kcal,2021-07-18,5021
1105,콩나물김치국(05),조식,16.18kcal,2021-07-18,5021
1106,감자양파찌개(05)(06),중식,68.91kcal,2021-07-18,5021
1107,쇠고기무국(05)(16),석식,42.81kcal,2021-07-18,5021
1108,멸치볶음(05)(06),조식,63.4kcal,2021-07-18,5021
1109,쇠고기느타리버섯잡채(05)(06)(16),중식,246.34kcal,2021-07-18,5021
1110,표고버섯돼지고기볶음(05)(06)(10),석식,405.85kcal,2021-07-18,5021
1111,깍두기(임가공),조식,28.75kcal,2021-07-18,5021
1112,무생채,중식,26.8kcal,2021-07-18,5021
1113,양파/고추/쌈장(05)(06),석식,56.57kcal,2021-07-18,5021
1114,"우유(백색우유(200ML,연간))(02)",조식,122kcal,2021-07-18,5021
1115,배추김치(7~9월),중식,9.63kcal,2021-07-18,5021
1116,양배추쌈,석식,11.64kcal,2021-07-18,5021
1117,건강담은 야채가득음료 V19,중식,54kcal,2021-07-18,5021
1118,총각김치,석식,16.4kcal,2021-07-18,5021
1119,"신라면블랙사발(용기라면, 다수공급자, 영내자증식, 농심, 101g)",석식,445kcal,2021-07-18,5021
1120,밥,조식,363kcal,2021-07-19,5021
1121,콩나물밥(05)(06),중식,402.86kcal,2021-07-19,5021
1122,흑미밥,석식,381.75kcal,2021-07-19,5021
1123,닭고기육개장(05)(06)(15),조식,222.04kcal,2021-07-19,5021
1124,두부고추장찌개(05)(06)(10),중식,107.95kcal,2021-07-19,5021
1125,들깨미역국(05),석식,90.54kcal,2021-07-19,5021
1126,비엔나소시지케찹볶음(10)(12),조식,259.36kcal,2021-07-19,5021
1127,조기순살튀김(06),중식,359.75kcal,2021-07-19,5021
1128,치즈불닭(05)(06)(15),석식,292.33kcal,2021-07-19,5021
1129,스크램블에그(01),조식,125.54kcal,2021-07-19,5021
1130,열무된장무침(05)(06),중식,34.34kcal,2021-07-19,5021
1131,감자샐러드(01),석식,158.1kcal,2021-07-19,5021
1132,배추김치(7~9월),조식,9.63kcal,2021-07-19,5021
1133,총각김치,중식,16.4kcal,2021-07-19,5021
1134,배추김치(7~9월),석식,9.63kcal,2021-07-19,5021
1135,바나나맛우유(02),조식,200.4kcal,2021-07-19,5021
1136,망고 주스(180㎖/캔),석식,26kcal,2021-07-19,5021
1137,밥,조식,363kcal,2021-07-20,5021
1138,현미밥,중식,396.4kcal,2021-07-20,5021
1139,밥,석식,363kcal,2021-07-20,5021
1140,버섯쇠고기찌개(05)(06)(16),조식,94.84kcal,2021-07-20,5021
1141,명태매운탕(05)(06),중식,115.6kcal,2021-07-20,5021
1142,짬뽕찌개(05)(06)(17)(18),석식,97.33kcal,2021-07-20,5021
1143,멸치볶음(05)(06),조식,63.4kcal,2021-07-20,5021
1144,오이파프리카무침(05)(06),중식,12.32kcal,2021-07-20,5021
1145,탕수육(완제품용)(05)(06)(10)(12),석식,432.19kcal,2021-07-20,5021
1146,햄슬라이스야채볶음(10),조식,148.81kcal,2021-07-20,5021
1147,데리야끼치킨(05)(06)(12)(15),중식,245.72kcal,2021-07-20,5021
1148,단무지무침,석식,19.09kcal,2021-07-20,5021
1149,조미김,조식,0kcal,2021-07-20,5021
1150,배추김치(7~9월),중식,9.63kcal,2021-07-20,5021
1151,배추김치(7~9월),석식,9.63kcal,2021-07-20,5021
1152,배추김치(7~9월),조식,9.63kcal,2021-07-20,5021
1153,"우유(백색우유(200ML,연간))(02)",중식,122kcal,2021-07-20,5021
1154,"신라면블랙사발(용기라면, 다수공급자, 영내자증식, 농심, 101g)",석식,445kcal,2021-07-20,5021
1155,레몬에이드,석식,26kcal,2021-07-20,5021
1156,밥,조식,363kcal,2021-07-21,5021
1157,찰보리밥,중식,385.75kcal,2021-07-21,5021
1158,삼겹살간장덮밥(01)(05)(06)(10),석식,892.94kcal,2021-07-21,5021
1159,쇠고기무국(05)(16),조식,42.81kcal,2021-07-21,5021
1160,감자호박국(05)(09),중식,32.16kcal,2021-07-21,5021
1161,콩나물매운무침(05)(06),석식,32.07kcal,2021-07-21,5021
1162,조미김,조식,0kcal,2021-07-21,5021
1163,제육볶음(05)(06)(10),중식,487.63kcal,2021-07-21,5021
1164,양배추샐러드,석식,12.68kcal,2021-07-21,5021
1165,궁중닭찜(05)(06)(15),조식,239.47kcal,2021-07-21,5021
1166,모듬야채(쌈장)(05)(06),중식,63.02kcal,2021-07-21,5021
1167,배추김치(7~9월),석식,9.63kcal,2021-07-21,5021
1168,오이무침,조식,19.53kcal,2021-07-21,5021
1169,배추김치(7~9월),중식,9.63kcal,2021-07-21,5021
1170,팥빙수,석식,180kcal,2021-07-21,5021
1171,배추김치(7~9월),조식,9.63kcal,2021-07-21,5021
1172,"우유(백색우유(200ML,연간))(02)",중식,122kcal,2021-07-21,5021
1173,밥,조식,363kcal,2021-07-22,5021
1174,찹쌀밥,중식,391.72kcal,2021-07-22,5021
1175,자장밥(05)(06)(10),석식,778.8kcal,2021-07-22,5021
1176,두부고추장찌개(05)(06)(10),조식,107.95kcal,2021-07-22,5021
1177,삼계탕(15),중식,604.92kcal,2021-07-22,5021
1178,닭강정(01)(06)(15),석식,600.46kcal,2021-07-22,5021
1179,쇠고기새송이버섯볶음(05)(06)(16),조식,141.37kcal,2021-07-22,5021
1180,풋고추된장무침(05)(06),중식,33.35kcal,2021-07-22,5021
1181,단무지,석식,11.16kcal,2021-07-22,5021
1182,조미김,조식,0kcal,2021-07-22,5021
1183,배추겉절이(09),중식,26.3kcal,2021-07-22,5021
1184,배추김치(7~9월),석식,9.63kcal,2021-07-22,5021
1185,감자조림(05)(06),조식,92.1kcal,2021-07-22,5021
1186,크림수프,중식,0kcal,2021-07-22,5021
1187,아이스크림 팩형(02),석식,234kcal,2021-07-22,5021
1188,배추김치(7~9월),조식,9.63kcal,2021-07-22,5021
1189,총각김치,중식,16.4kcal,2021-07-22,5021
1190,"우유(백색우유(200ML,연간))(02)",조식,122kcal,2021-07-22,5021
1191,수박,중식,88.32kcal,2021-07-22,5021
1192,핫도그빵(01)(06)(10)(12),조식,772.51kcal,2021-07-23,5021
1193,밥,중식,363kcal,2021-07-23,5021
1194,전투식량S형(쇠고기고추장비빔밥,석식,900kcal,2021-07-23,5021
1195,"우유(백색우유(200ML,연간))(02)",조식,244kcal,2021-07-23,5021
1196,돼지고기김치찌개(05)(06)(10),중식,76.44kcal,2021-07-23,5021
1197,콩나물국(05),석식,12.86kcal,2021-07-23,5021
1198,생선가스(01)(06),중식,526.02kcal,2021-07-23,5021
1199,계란찜(01)(09),석식,88.49kcal,2021-07-23,5021
1200,감자샐러드(01),중식,158.1kcal,2021-07-23,5021
1201,배추김치(7~9월),석식,9.63kcal,2021-07-23,5021
1202,배추김치(7~9월),중식,9.63kcal,2021-07-23,5021
1203,대추방울토마토(생산기)(12),중식,25.5kcal,2021-07-23,5021
1204,밥,조식,363kcal,2021-07-24,5021
1205,돼지고기부추덮밥(01)(05)(06)(10),중식,806.99kcal,2021-07-24,5021
1206,밥,석식,363kcal,2021-07-24,5021
1207,돼지고기김치찌개(05)(06)(10),조식,76.44kcal,2021-07-24,5021
1208,두부김치국(05),중식,28.59kcal,2021-07-24,5021
1209,오징어찌개(05)(06)(17),석식,69.75kcal,2021-07-24,5021
1210,햄감자채볶음(10),조식,73.63kcal,2021-07-24,5021
1211,버섯호박볶음(05)(06)(09),중식,45.78kcal,2021-07-24,5021
1212,두부김치(05)(06)(10),석식,362.25kcal,2021-07-24,5021
1213,조미김,조식,0kcal,2021-07-24,5021
1214,배추김치(7~9월),중식,9.63kcal,2021-07-24,5021
1215,청경채굴소스볶음,석식,84.03kcal,2021-07-24,5021
1216,고추참치,조식,77kcal,2021-07-24,5021
1217,짜먹는요구르트(02),중식,38.4kcal,2021-07-24,5021
1218,총각김치,석식,16.4kcal,2021-07-24,5021
1219,배추김치(7~9월),조식,9.63kcal,2021-07-24,5021
1220,"주스,망고코넛(340ml/캔)",석식,122.3kcal,2021-07-24,5021
1221,"우유(백색우유(200ML,연간))(02)",조식,122kcal,2021-07-24,5021
1222,밥,조식,363kcal,2021-07-25,5021
1223,잡곡밥,중식,376.35kcal,2021-07-25,5021
1224,밥,석식,363kcal,2021-07-25,5021
1225,쇠고기미역국(05)(16),조식,37.82kcal,2021-07-25,5021
1226,순두부해물찌개(01)(05)(17),중식,98.14kcal,2021-07-25,5021
1227,감자짜글이(05)(06)(10),석식,129.65kcal,2021-07-25,5021
1228,조미김,조식,0kcal,2021-07-25,5021
1229,돼지고기청경채볶음(05)(06)(10),중식,368.48kcal,2021-07-25,5021
1230,돼지불고기(05)(06)(10),석식,452.35kcal,2021-07-25,5021
1231,참돔간장조림(05)(06),조식,70.75kcal,2021-07-25,5021
1232,오징어채간장볶음(01)(05)(06)(17),중식,97.88kcal,2021-07-25,5021
1233,배추겉절이(09),석식,26.3kcal,2021-07-25,5021
1234,참치마요(01),조식,40.07kcal,2021-07-25,5021
1235,배추김치(7~9월),중식,9.63kcal,2021-07-25,5021
1236,총각김치,석식,16.4kcal,2021-07-25,5021
1237,배추김치(7~9월),조식,9.63kcal,2021-07-25,5021
1238,커피음료,중식,,2021-07-25,5021
1239,"우유(백색우유(200ML,연간))(02)",조식,122kcal,2021-07-25,5021
1240,김치덮밥(05)(06)(10),조식,625.15kcal,2021-07-26,5021
1241,현미밥,중식,396.4kcal,2021-07-26,5021
1242,밥,석식,363kcal,2021-07-26,5021
1243,두부고추장찌개(05)(06)(10),조식,107.95kcal,2021-07-26,5021
1244,들깨미역국(05),중식,90.54kcal,2021-07-26,5021
1245,부대찌개(05)(06)(10),석식,157.7kcal,2021-07-26,5021
1246,무나물(05)(06),조식,52.76kcal,2021-07-26,5021
1247,닭갈비(05)(06)(15),중식,306.26kcal,2021-07-26,5021
1248,오징어튀김(01)(06),석식,418.16kcal,2021-07-26,5021
1249,깍두기(임가공),조식,28.75kcal,2021-07-26,5021
1250,오이고추장무침(06),중식,22.62kcal,2021-07-26,5021
1251,두부매운조림(05)(06),석식,119.65kcal,2021-07-26,5021
1252,배추김치(7~9월),중식,9.63kcal,2021-07-26,5021
1253,총각김치,석식,16.4kcal,2021-07-26,5021
1254,"우유(백색우유(200ML,연간))(02)",중식,122kcal,2021-07-26,5021
1255,복숭아 주스(340㎖/캔),석식,81kcal,2021-07-26,5021
1256,초콜릿(3사교),석식,286kcal,2021-07-26,5021
1257,밥,조식,363kcal,2021-07-27,5021
1258,잡채밥(05)(06)(10),중식,674.49kcal,2021-07-27,5021
1259,잡곡밥,석식,376.35kcal,2021-07-27,5021
1260,황태채미역국(05),조식,8.9kcal,2021-07-27,5021
1261,어묵김칫국(05)(06),중식,56.57kcal,2021-07-27,5021
1262,쇠고기무국(05)(16),석식,42.81kcal,2021-07-27,5021
1263,쇠고기배추볶음(05)(06),조식,85.59kcal,2021-07-27,5021
1264,양념통닭(01)(06)(15),중식,664.36kcal,2021-07-27,5021
1265,훈제오리볶음,석식,179.04kcal,2021-07-27,5021
1266,비엔나소시지감자조림(05)(06)(10),조식,155.67kcal,2021-07-27,5021
1267,배추김치(7~9월),중식,9.63kcal,2021-07-27,5021
1268,콩나물매운무침(05)(06),석식,32.07kcal,2021-07-27,5021
1269,배추김치(7~9월),조식,9.63kcal,2021-07-27,5021
1270,건강담은 야채가득음료 V19,중식,54kcal,2021-07-27,5021
1271,배추김치(7~9월),석식,9.63kcal,2021-07-27,5021
1272,"우유(백색우유(200ML,연간))(02)",조식,122kcal,2021-07-27,5021
1273,밥,조식,363kcal,2021-07-28,5021
1274,흑미밥,중식,381.75kcal,2021-07-28,5021
1275,찰보리밥,석식,385.75kcal,2021-07-28,5021
1276,감자양파찌개(05)(06),조식,68.91kcal,2021-07-28,5021
1277,쇠고기미역국(05)(16),중식,37.82kcal,2021-07-28,5021
1278,강된장찌개(05)(06),석식,173.28kcal,2021-07-28,5021
1279,쇠고기콩나물국(05)(16),조식,54.96kcal,2021-06-29,5021
1280,배추된장국(05)(06),중식,31.93kcal,2021-06-29,5021
1281,두부고추장찌개(05)(06)(10),석식,105.75kcal,2021-06-29,5021
1282,두부엿장조림(05)(06),조식,135.76kcal,2021-06-29,5021
1283,버섯호박볶음(05)(06)(09),중식,69.95kcal,2021-06-29,5021
1284,오이양파장아찌(05)(06),석식,28.32kcal,2021-06-29,5021
1285,배추김치(5~6월),조식,22.94kcal,2021-06-29,5021
1286,매운소갈비찜(05)(06),중식,502.01kcal,2021-06-29,5021
1287,배추김치(5~6월),석식,22.94kcal,2021-06-29,5021
1288,"우유(백색우유(200ML,연간))(02)",조식,122kcal,2021-06-29,5021
1289,배추김치(5~6월),중식,22.94kcal,2021-06-29,5021
1290,영양바,중식,,2021-06-29,5021
1291,밥,조식,363kcal,2021-06-30,5021
1292,김치볶음밥(10),중식,539.69kcal,2021-06-30,5021
1293,찰보리밥,석식,386.7kcal,2021-06-30,5021
1294,돼지고기김치찌개(05)(06)(10),조식,76.53kcal,2021-06-30,5021
1295,조갯살미역국(05),중식,17.63kcal,2021-06-30,5021
1296,호박된장찌개(05)(06),석식,50.31kcal,2021-06-30,5021
1297,궁중닭찜(05)(06)(15),조식,250.94kcal,2021-06-30,5021
1298,스크램블에그(01),중식,125.54kcal,2021-06-30,5021
1299,삼겹살구이(05)(06)(10),석식,678.78kcal,2021-06-30,5021
1300,단무지무침,조식,19.09kcal,2021-06-30,5021
1301,총각김치,중식,15.54kcal,2021-06-30,5021
1302,모듬야채(쌈장)(05)(06),석식,53.62kcal,2021-06-30,5021
1303,배추김치(5~6월),조식,22.94kcal,2021-06-30,5021
1304,"우유(백색우유(200ML,연간))(02)",중식,122kcal,2021-06-30,5021
1305,배추김치(5~6월),석식,22.94kcal,2021-06-30,5021
