,메뉴이름,식사명,열량,날짜,부대
784,깍두기(임가공),조식,28.65kcal,2021-07-26,3389
785,순살햄계란찜(01)(10),중식,94.5kcal,2021-07-26,3389
786,순무김치,석식,13.68kcal,2021-07-26,3389
787,"우유(백색우유(200ML,연간))(02)",조식,122kcal,2021-07-26,3389
788,배추김치(7~9월),중식,9.25kcal,2021-07-26,3389
789,짜먹는요구르트(02),석식,38.4kcal,2021-07-26,3389
790,감귤 주스(340㎖/ 페트),중식,44kcal,2021-07-26,3389
791,밥,조식,363kcal,2021-07-27,3389
792,물냉면(01)(03)(05)(06)(16),중식,1010.28kcal,2021-07-27,3389
793,흑미밥,석식,374.25kcal,2021-07-27,3389
794,쇠고기감자국(05)(16),조식,47.99kcal,2021-07-27,3389
795,오징어튀김칠리(05)(06)(12),중식,344.63kcal,2021-07-27,3389
796,닭볶음탕(05)(06)(15),석식,277.39kcal,2021-07-27,3389
797,게맛살어묵볶음(05)(06),조식,115.46kcal,2021-07-27,3389
798,단무지무침(05)(06),중식,14.08kcal,2021-07-27,3389
799,콩나물매운잡채(05)(06),석식,136.42kcal,2021-07-27,3389
800,스크램블에그(01),조식,136.52kcal,2021-07-27,3389
801,배추김치(7~9월),중식,9.25kcal,2021-07-27,3389
802,청양고추멸치볶음(05)(06),석식,71.97kcal,2021-07-27,3389
803,배추김치(7~9월),조식,9.25kcal,2021-07-27,3389
804,수박,중식,55.2kcal,2021-07-27,3389
805,오이소박이,석식,20.35kcal,2021-07-27,3389
806,"우유(백색우유(200ML,연간))(02)",조식,122kcal,2021-07-27,3389
807,밥,조식,363kcal,2021-07-28,3389
808,밥,중식,363kcal,2021-07-28,3389
809,잡곡밥,석식,378.73kcal,2021-07-28,3389
810,닭고기미역국(05)(15),조식,71.64kcal,2021-07-28,3389
811,김치찌개(05)(10),중식,129.68kcal,2021-07-28,3389
812,아욱된장국(05)(06),석식,55.41kcal,2021-07-28,3389
813,베이컨청경채볶음,조식,42.7kcal,2021-07-28,3389
814,가지굴소스쇠고기볶음(05)(06)(16),중식,86.56kcal,2021-07-28,3389
815,삼겹살구이(05)(06)(10),석식,977.85kcal,2021-07-28,3389
816,감자매운조림(05)(06),조식,95.57kcal,2021-07-28,3389
817,참돔간장조림(05)(06),중식,49.51kcal,2021-07-28,3389
818,모듬야채(쌈장)(05)(06),석식,98.9kcal,2021-07-28,3389
819,배추김치(7~9월),조식,9.25kcal,2021-07-28,3389
820,깍두기(임가공),중식,28.65kcal,2021-07-28,3389
821,배추김치(7~9월),석식,9.25kcal,2021-07-28,3389
822,"우유(백색우유(200ML,연간))(02)",조식,122kcal,2021-07-28,3389
823,에너지바,석식,188kcal,2021-07-28,3389
824,밥,조식,363kcal,2021-07-29,3389
825,현미밥,중식,383.51kcal,2021-07-29,3389
826,밥,석식,363kcal,2021-07-29,3389
827,배추쇠고기국(05)(16),조식,38.9kcal,2021-07-29,3389
828,순두부해물찌개(05)(17),중식,100.91kcal,2021-07-29,3389
829,닭곰탕(15),석식,176.08kcal,2021-07-29,3389
830,비엔나소시지케찹볶음(05)(06)(10)(12),조식,207.3kcal,2021-07-29,3389
831,돈가스(06)(10),중식,562.14kcal,2021-07-29,3389
832,오징어볶음(05)(06)(17),석식,146.7kcal,2021-07-29,3389
833,계란찜(01)(09),조식,73.49kcal,2021-07-29,3389
834,감자조림(05)(06),중식,87.93kcal,2021-07-29,3389
835,오이부추무침(05)(06),석식,26.7kcal,2021-07-29,3389
836,배추김치(7~9월),조식,9.25kcal,2021-07-29,3389
837,깍두기(임가공),중식,28.65kcal,2021-07-29,3389
838,배추김치(7~9월),석식,9.25kcal,2021-07-29,3389
839,"우유(백색우유(200ML,연간))(02)",조식,122kcal,2021-07-29,3389
840,자두(후무사),중식,26kcal,2021-07-29,3389
841,"주스,오렌지(180ml/캔)",석식,39kcal,2021-07-29,3389
842,밥,조식,363kcal,2021-07-30,3389
843,마파두부덮밥(05)(06),중식,704.17kcal,2021-07-30,3389
844,흑미밥,석식,374.25kcal,2021-07-30,3389
845,호박고추장찌개(05)(06)(09)(10),조식,148.09kcal,2021-07-30,3389
846,쇠고기감자국(05)(16),중식,47.99kcal,2021-07-30,3389
847,햄소시지찌개(05)(10),석식,108.29kcal,2021-07-30,3389
848,참치김치볶음,조식,132.67kcal,2021-07-30,3389
849,가지튀김(06)(12),중식,346.26kcal,2021-07-30,3389
850,감자채볶음(05)(06),석식,60.2kcal,2021-07-30,3389
851,맛김,조식,0kcal,2021-07-30,3389
852,순무김치,중식,13.68kcal,2021-07-30,3389
853,닭고기매운조림(05)(06)(15),석식,255.49kcal,2021-07-30,3389
854,스크램블에그(01),조식,136.52kcal,2021-07-30,3389
855,깍두기(임가공),석식,28.65kcal,2021-07-30,3389
856,백김치,조식,15.12kcal,2021-07-30,3389
857,"생수(500ML,후식)",석식,0kcal,2021-07-30,3389
858,"우유(백색우유(200ML,연간))(02)",조식,122kcal,2021-07-30,3389
859,탄산음료,석식,117.5kcal,2021-07-30,3389
860,쇠고기버섯죽(05)(06),조식,415.29kcal,2021-07-31,3389
861,밥,중식,363kcal,2021-07-31,3389
862,잡곡밥,석식,378.73kcal,2021-07-31,3389
863,감자어묵조림(05)(06),조식,98.13kcal,2021-07-31,3389
864,꼬리곰탕(16),중식,308.04kcal,2021-07-31,3389
865,배추두부국(05),석식,47.91kcal,2021-07-31,3389
866,오이양파장아찌(05)(06),조식,23.92kcal,2021-07-31,3389
867,버섯호박볶음(05)(06)(09)(10),중식,106.35kcal,2021-07-31,3389
868,오리불고기(05)(06),석식,397.37kcal,2021-07-31,3389
869,배추김치(7~9월),조식,9.25kcal,2021-07-31,3389
870,골뱅이오징어채무침(06)(17),중식,140.75kcal,2021-07-31,3389
871,콩나물매운무침(05)(06),석식,52.5kcal,2021-07-31,3389
872,"우유(백색우유(200ML,연간))(02)",조식,122kcal,2021-07-31,3389
873,배추김치(7~9월),중식,9.25kcal,2021-07-31,3389
874,깍두기(임가공),석식,28.65kcal,2021-07-31,3389
875,아이스크림 팩형(02),중식,234kcal,2021-07-31,3389
876,밥,조식,363kcal,2021-08-01,3389
877,흑미밥,중식,374.25kcal,2021-08-01,3389
878,밥,석식,363kcal,2021-08-01,3389
879,북어채국(05),조식,30.78kcal,2021-08-01,3389
880,돼지고기감자버섯찌개(05)(06)(10),중식,149.68kcal,2021-08-01,3389
881,쇠고기육개장(01)(05)(16),석식,106.28kcal,2021-08-01,3389
882,쇠고기야채볶음(05)(06)(16),조식,202.18kcal,2021-08-01,3389
883,피망멸치볶음(05)(06),중식,88.55kcal,2021-08-01,3389
884,감자채볶음(05)(06),석식,60.2kcal,2021-08-01,3389
885,맛김,조식,0kcal,2021-08-01,3389
886,닭고기매운조림(05)(06)(15),중식,278.15kcal,2021-08-01,3389
887,갑오징어야채무침(05)(06)(17),석식,115.96kcal,2021-08-01,3389
888,두부조림(05)(06),조식,150.9kcal,2021-08-01,3389
889,배추김치(7~9월),중식,8.75kcal,2021-08-01,3389
890,배추김치(7~9월),석식,8.75kcal,2021-08-01,3389
891,배추김치(7~9월),조식,8.75kcal,2021-08-01,3389
892,초콜릿(3사교),중식,286kcal,2021-08-01,3389
893,"우유(백색우유(200ML,연간))(02)",조식,122kcal,2021-08-01,3389
894,밥,조식,363kcal,2021-08-02,3389
895,현미밥,중식,383.51kcal,2021-08-02,3389
896,밥,석식,363kcal,2021-08-02,3389
897,두부맑은국(01)(05),조식,38.81kcal,2021-08-02,3389
898,감자탕(김치)(05)(10),중식,376.74kcal,2021-08-02,3389
899,콩나물냉국(05),석식,23.03kcal,2021-08-02,3389
900,계란찜(01)(09),조식,73.24kcal,2021-08-02,3389
901,무생채(05)(06),중식,29.19kcal,2021-08-02,3389
902,닭갈비(05)(06)(15),석식,279.56kcal,2021-08-02,3389
903,돼지고기김치찜(05)(06)(10),조식,320.16kcal,2021-08-02,3389
904,오이풋고추된장무침(05),중식,26.8kcal,2021-08-02,3389
905,오이무침(06),석식,37.14kcal,2021-08-02,3389
906,깍두기(완제품)(09),조식,15.2kcal,2021-08-02,3389
907,배추김치(7~9월),중식,8.75kcal,2021-08-02,3389
908,배추김치(7~9월),석식,8.75kcal,2021-08-02,3389
909,"우유(백색우유(200ML,연간))(02)",조식,122kcal,2021-08-02,3389
910,"주스,사과(190ml/팩)",중식,46kcal,2021-08-02,3389
911,"생수(500ML,후식)",석식,0kcal,2021-08-02,3389
912,오렌지 주스(200㎖/팩),조식,96kcal,2021-08-02,3389
913,식혜,석식,82kcal,2021-08-02,3389
914,후리카케밥,조식,363kcal,2021-08-03,3389
915,밥,중식,363kcal,2021-08-03,3389
916,잡곡밥,석식,378.73kcal,2021-08-03,3389
917,순두부국(05)(18),조식,48.5kcal,2021-08-03,3389
918,호박고추장찌개(05)(06)(09)(10),중식,147.71kcal,2021-08-03,3389
919,쇠고기감자국(05)(16),석식,50.73kcal,2021-08-03,3389
920,소시지케찹볶음(10)(12),조식,190.6kcal,2021-08-03,3389
921,부추표고버섯볶음(05)(06)(16),중식,67.85kcal,2021-08-03,3389
922,가지매콤양념볶음(05)(06),석식,118.35kcal,2021-08-03,3389
923,감자매운조림(05)(06),조식,95.33kcal,2021-08-03,3389
924,두부조림(05)(06),중식,150.9kcal,2021-08-03,3389
925,마카로니샐러드(01),석식,45.59kcal,2021-08-03,3389
926,깍두기(완제품)(09),조식,15.2kcal,2021-08-03,3389
927,배추김치(7~9월),중식,8.75kcal,2021-08-03,3389
928,배추김치(7~9월),석식,8.75kcal,2021-08-03,3389
929,"우유(백색우유(200ML,연간))(02)",조식,122kcal,2021-08-03,3389
930,유산균 발효 음료(02),중식,56kcal,2021-08-03,3389
931,"주스,망고코넛(340ml/캔)",석식,122.3kcal,2021-08-03,3389
932,밥,조식,363kcal,2021-08-04,3389
933,밥,중식,363kcal,2021-08-04,3389
934,흑미밥,석식,374.25kcal,2021-08-04,3389
935,쇠고기무국(05)(16),조식,40.03kcal,2021-08-04,3389
936,김치찌개(05)(10),중식,129.68kcal,2021-08-04,3389
937,얼큰한오징어국(05)(06)(17),석식,76.44kcal,2021-08-04,3389
938,새송이버섯야채볶음(05)(06),조식,82.87kcal,2021-08-04,3389
939,청양고추멸치볶음(05)(06),중식,68.98kcal,2021-08-04,3389
940,감자어묵조림(05)(06),석식,96.66kcal,2021-08-04,3389
941,스크램블에그(01),조식,154.28kcal,2021-08-04,3389
942,맛김,중식,0kcal,2021-08-04,3389
943,치킨샐러드(01)(06)(12)(15),석식,440.26kcal,2021-08-04,3389
944,배추김치(7~9월),조식,8.75kcal,2021-08-04,3389
945,미트볼양념조림(01)(05)(06)(10)(12),중식,471.13kcal,2021-08-04,3389
946,배추김치(7~9월),석식,8.75kcal,2021-08-04,3389
947,"우유(백색우유(200ML,연간))(02)",조식,122kcal,2021-08-04,3389
948,깍두기(완제품)(09),중식,15.2kcal,2021-08-04,3389
949,비타민음료,석식,90kcal,2021-08-04,3389
950,밥,조식,363kcal,2021-08-05,3389
951,새우버거(01)(06)(09)(12),중식,1305.77kcal,2021-08-05,3389
952,잡곡밥,석식,378.73kcal,2021-08-05,3389
953,쇠고기미역국(05)(16),조식,39.39kcal,2021-08-05,3389
954,"우유(백색우유(200ML,연간))(02)",중식,122kcal,2021-08-05,3389
955,순두부찌개(01)(05)(10)(18),석식,112.06kcal,2021-08-05,3389
956,비엔나소시지야채볶음(05)(06)(10)(12),조식,228.97kcal,2021-08-05,3389
957,레몬에이드,중식,26kcal,2021-08-05,3389
958,버섯감자채볶음(05)(06),석식,59.07kcal,2021-08-05,3389
959,계란후라이(01),조식,130.96kcal,2021-08-05,3389
960,코다리콩나물찜(05)(09)(17),석식,161.08kcal,2021-08-05,3389
961,배추김치(7~9월),조식,8.75kcal,2021-08-05,3389
962,맛김,석식,0kcal,2021-08-05,3389
963,수박,중식,55.2kcal,2021-07-08,3389
964,밥,조식,363kcal,2021-07-09,3389
965,찹쌀밥,중식,380.95kcal,2021-07-09,3389
966,김치덮밥(05)(06)(10),석식,612.43kcal,2021-07-09,3389
967,오징어콩나물국(05)(17),조식,49.29kcal,2021-07-09,3389
968,삼계탕(15),중식,602.3kcal,2021-07-09,3389
969,두부맑은국(01)(05),석식,46.1kcal,2021-07-09,3389
970,가지굴소스볶음(05)(06),조식,115.95kcal,2021-07-09,3389
971,오이풋고추된장무침(05),중식,21.68kcal,2021-07-09,3389
972,감자어묵조림(05)(06),석식,98.13kcal,2021-07-09,3389
973,계란찜(01)(09),조식,73.49kcal,2021-07-09,3389
974,부추겉절이(05)(06),중식,22.35kcal,2021-07-09,3389
975,총각김치,석식,16.4kcal,2021-07-09,3389
976,맛김,조식,0kcal,2021-07-09,3389
977,배추김치(7~9월),중식,9.25kcal,2021-07-09,3389
978,"생수(500ML,후식)",석식,0kcal,2021-07-09,3389
979,배추김치(7~9월),조식,9.25kcal,2021-07-09,3389
980,"주스,망고코넛(340ml/캔)",중식,122.3kcal,2021-07-09,3389
981,농후 발효유(02),석식,96kcal,2021-07-09,3389
982,"우유(백색우유(200ML,연간))(02)",조식,122kcal,2021-07-09,3389
983,망고 주스(180㎖/캔),중식,26kcal,2021-07-09,3389
984,핫도그빵(01)(06)(10)(12),조식,915.09kcal,2021-07-10,3389
985,잡곡밥,중식,378.73kcal,2021-07-10,3389
986,밥,석식,363kcal,2021-07-10,3389
987,삶은계란(01),조식,70.18kcal,2021-07-10,3389
988,생선묵김치찌개(05)(06),중식,74.73kcal,2021-07-10,3389
989,닭고기육개장(05)(15),석식,99.35kcal,2021-07-10,3389
990,가공우유(바나나맛)(02),조식,167kcal,2021-07-10,3389
991,잡채(05)(06)(10),중식,230.16kcal,2021-07-10,3389
992,새송이버섯야채볶음(05)(06),석식,82.34kcal,2021-07-10,3389
993,"우유(백색우유(200ML,연간))(02)",조식,122kcal,2021-07-10,3389
994,연두부양념장(05)(06),중식,85.31kcal,2021-07-10,3389
995,오징어채볶음(01)(05)(06)(17),석식,89.85kcal,2021-07-10,3389
996,가공우유(바나나)(02),조식,167kcal,2021-07-10,3389
997,총각김치,중식,16.4kcal,2021-07-10,3389
998,맛김,석식,0kcal,2021-07-10,3389
999,대추방울토마토(생산기)(12),중식,13.6kcal,2021-07-10,3389
1000,총각김치,석식,16.4kcal,2021-07-10,3389
1001,닭죽(15)(18),조식,544.14kcal,2021-07-11,3389
1002,흑미밥,중식,374.25kcal,2021-07-11,3389
1003,밥,석식,363kcal,2021-07-11,3389
1004,오징어젓무침(17),조식,45.07kcal,2021-07-11,3389
1005,햄소시지찌개(05)(10),중식,108.29kcal,2021-07-11,3389
1006,버섯된장찌개(05)(06),석식,80.28kcal,2021-07-11,3389
1007,무생채(05)(06),조식,28.5kcal,2021-07-11,3389
1008,쇠고기가지볶음(05)(06)(16),중식,116.74kcal,2021-07-11,3389
1009,야채삼겹살볶음(05)(06)(10),석식,649.53kcal,2021-07-11,3389
1010,배추김치(7~9월),조식,9.25kcal,2021-07-11,3389
1011,맛김,중식,0kcal,2021-07-11,3389
1012,콩나물매운무침(05)(06),석식,52.5kcal,2021-07-11,3389
1013,"우유(백색우유(200ML,연간))(02)",조식,122kcal,2021-07-11,3389
1014,오이양파장아찌(05)(06),중식,23.92kcal,2021-07-11,3389
1015,배추김치(7~9월),석식,9.25kcal,2021-07-11,3389
1016,총각김치,중식,16.4kcal,2021-07-11,3389
1017,감귤 주스(340㎖/ 페트),석식,44kcal,2021-07-11,3389
1018,복숭아(천도)(11),중식,56.58kcal,2021-07-11,3389
1019,밥,조식,363kcal,2021-07-12,3389
1020,잡곡밥,중식,378.73kcal,2021-07-12,3389
1021,스팸마요덮밥(01)(05)(06)(10),석식,513.21kcal,2021-07-12,3389
1022,쇠고기육개장(01)(05)(16),조식,105.12kcal,2021-07-12,3389
1023,얼큰한오징어국(05)(06)(17),중식,76.23kcal,2021-07-12,3389
1024,북어채국(05),석식,27.01kcal,2021-07-12,3389
1025,비엔나소시지야채볶음(05)(06)(10)(12),조식,211.7kcal,2021-07-12,3389
1026,오리훈제야채볶음(01)(05)(06),중식,288.93kcal,2021-07-12,3389
1027,닭고기오이냉채(01)(15),석식,155.27kcal,2021-07-12,3389
1028,감자매운조림(05)(06),조식,95.57kcal,2021-07-12,3389
1029,오이무침(06),중식,37.14kcal,2021-07-12,3389
1030,배추김치(7~9월),석식,9.25kcal,2021-07-12,3389
1031,배추김치(7~9월),조식,9.25kcal,2021-07-12,3389
1032,총각김치,중식,16.4kcal,2021-07-12,3389
1033,레몬에이드,석식,26kcal,2021-07-12,3389
1034,"우유(백색우유(200ML,연간))(02)",조식,122kcal,2021-07-12,3389
1035,"주스,사과(190ml/팩)",중식,46kcal,2021-07-12,3389
1036,라면(즉석 컵)(06),석식,365kcal,2021-07-12,3389
1037,밥,조식,363kcal,2021-07-13,3389
1038,비빔냉면(01)(03)(06)(16),중식,1002.05kcal,2021-07-13,3389
1039,찹쌀밥,석식,380.95kcal,2021-07-13,3389
1040,아욱된장국(05)(06),조식,55.41kcal,2021-07-13,3389
1041,야채튀김(06)(12),중식,320.66kcal,2021-07-13,3389
1042,쇠고기무국(05)(16),석식,37.27kcal,2021-07-13,3389
1043,쇠고기파프리카볶음(05)(06)(16),조식,140.55kcal,2021-07-13,3389
1044,배추김치(7~9월),중식,9.25kcal,2021-07-13,3389
1045,돼지고기김치볶음(05)(06)(10),석식,360.79kcal,2021-07-13,3389
1046,무생채(05)(06),조식,28.5kcal,2021-07-13,3389
1047,수박,중식,55.2kcal,2021-07-13,3389
1048,아귀순살해물찜(05)(06)(17),석식,117.81kcal,2021-07-13,3389
1049,배추김치(7~9월),조식,9.25kcal,2021-07-13,3389
1050,오이소박이,석식,20.35kcal,2021-07-13,3389
1051,"우유(백색우유(200ML,연간))(02)",조식,122kcal,2021-07-13,3389
1052,밥,조식,363kcal,2021-07-14,3389
1053,카레밥(10),중식,506.47kcal,2021-07-14,3389
1054,흑미밥,석식,374.25kcal,2021-07-14,3389
1055,김치찌개(05)(10),조식,129.68kcal,2021-07-14,3389
1056,계란국(01)(05),중식,34.48kcal,2021-07-14,3389
1057,감자탕(김치)(05)(10),석식,373.3kcal,2021-07-14,3389
1058,햄게맛살볶음(05)(06)(10),조식,108.66kcal,2021-07-14,3389
1059,깐풍기(05)(06)(15),중식,492.43kcal,2021-07-14,3389
1060,버섯강정(06)(12),석식,391.28kcal,2021-07-14,3389
1061,계란후라이(01),조식,125.44kcal,2021-07-14,3389
1062,단무지무침(05)(06),중식,14.08kcal,2021-07-14,3389
1063,오이풋고추된장무침(05),석식,21.68kcal,2021-07-14,3389
1064,총각김치,조식,16.4kcal,2021-07-14,3389
1065,배추김치(7~9월),중식,9.25kcal,2021-07-14,3389
1066,배추김치(7~9월),석식,9.25kcal,2021-07-14,3389
1067,"우유(백색우유(200ML,연간))(02)",조식,122kcal,2021-07-14,3389
1068,떠먹는 토핑형 발효유,석식,,2021-07-14,3389
1069,밥,조식,363kcal,2021-07-15,3389
1070,잡곡밥,중식,378.73kcal,2021-07-15,3389
1071,새우버거(01)(02)(06)(09)(12),석식,1270.09kcal,2021-07-15,3389
1072,황태채미역국(05),조식,15.29kcal,2021-07-15,3389
1073,해물된장찌개(05)(06)(09)(17)(18),중식,107.25kcal,2021-07-15,3389
1074,"우유(백색우유(200ML,연간))(02)",석식,122kcal,2021-07-15,3389
1075,두부김치(05)(06)(10),조식,199.31kcal,2021-07-15,3389
1076,쇠고기불고기(05)(06)(16),중식,200.93kcal,2021-07-15,3389
1077,탄산음료,석식,117.5kcal,2021-07-15,3389
1078,계란찜(01)(09),조식,73.49kcal,2021-07-15,3389
1079,상추쌈(05)(06),중식,81.34kcal,2021-07-15,3389
1080,총각김치,조식,16.4kcal,2021-07-15,3389
1081,배추김치(7~9월),중식,9.25kcal,2021-07-15,3389
1082,밥,조식,363kcal,2021-07-16,3389
1083,부추비빔밥(05)(06),중식,543.49kcal,2021-07-16,3389
1084,현미밥,석식,383.51kcal,2021-07-16,3389
1085,미소된장국(05),조식,15.83kcal,2021-07-16,3389
1086,콩나물냉국(05),중식,23.03kcal,2021-07-16,3389
1087,닭고기육개장(05)(15),석식,99.35kcal,2021-07-16,3389
1088,돼지고기가지볶음(05)(06)(10),조식,342.87kcal,2021-07-16,3389
1089,치킨너겟(01)(06)(15),중식,597.36kcal,2021-07-16,3389
1090,쇠고기느타리버섯잡채(05)(06)(16),석식,163.43kcal,2021-07-16,3389
1091,맛김,조식,0kcal,2021-07-16,3389
1092,계란후라이(01),중식,125.44kcal,2021-07-16,3389
1093,감자매운조림(05)(06),석식,95.57kcal,2021-07-16,3389
1094,오이양파장아찌(05)(06),조식,23.92kcal,2021-07-16,3389
1095,배추김치(7~9월),중식,9.25kcal,2021-07-16,3389
1096,배추김치(7~9월),석식,9.25kcal,2021-07-16,3389
1097,배추김치(7~9월),조식,9.25kcal,2021-07-16,3389
1098,이온음료,중식,58.8kcal,2021-07-16,3389
1099,"생수(500ML,후식)",석식,0kcal,2021-07-16,3389
1100,"우유(백색우유(200ML,연간))(02)",조식,122kcal,2021-07-16,3389
1101,불고기버거(01)(02)(06)(10)(12),조식,854.1kcal,2021-07-17,3389
1102,밥,중식,363kcal,2021-07-17,3389
1103,흑미밥,석식,374.25kcal,2021-07-17,3389
1104,삶은계란(01),조식,70.18kcal,2021-07-17,3389
1105,배추쇠고기국(05)(16),중식,38.9kcal,2021-07-17,3389
1106,미역된장국(05),석식,14.56kcal,2021-07-17,3389
1107,"우유(백색우유(200ML,연간))(02)",조식,122kcal,2021-07-17,3389
1108,피망잡채(05)(06)(10),중식,183.15kcal,2021-07-17,3389
1109,돼지고기김치찜(05)(06)(10),석식,345.86kcal,2021-07-17,3389
1110,매일두유 99.9    190ml,조식,,2021-07-17,3389
1111,오징어채무침(01)(05)(06)(17),중식,97.45kcal,2021-07-17,3389
1112,상추오이무침(05)(06),석식,24.22kcal,2021-07-17,3389
1113,총각김치,중식,16.4kcal,2021-07-17,3389
1114,총각김치,석식,16.4kcal,2021-07-17,3389
1115,짜먹는요구르트(02),중식,38.4kcal,2021-07-17,3389
1116,오렌지 주스(200㎖/팩),석식,96kcal,2021-07-17,3389
1117,밥,조식,363kcal,2021-07-18,3389
1118,햄야채볶음밥(01)(05)(06)(10)(12),중식,580.68kcal,2021-07-18,3389
1119,현미밥,석식,383.51kcal,2021-07-18,3389
1120,순두부국(05)(18),조식,47.44kcal,2021-07-18,3389
1121,미소된장국(05),중식,15.83kcal,2021-07-18,3389
1122,생선묵국(05)(06),석식,57.25kcal,2021-07-18,3389
1123,멸치볶음(01)(05)(06),조식,85.99kcal,2021-07-18,3389
1124,오징어젓무침(17),중식,45.07kcal,2021-07-18,3389
1125,호박쇠고기볶음(05)(06)(16),석식,86.01kcal,2021-07-18,3389
1126,닭고기야채조림(05)(06)(15),조식,194.75kcal,2021-07-18,3389
1127,오이무침(06),중식,37.14kcal,2021-07-18,3389
1128,감자조림(05)(06),석식,87.93kcal,2021-07-18,3389
1129,깍두기(임가공),조식,28.65kcal,2021-07-18,3389
1130,배추김치(7~9월),중식,9.25kcal,2021-07-18,3389
1131,부추겉절이(05)(06),석식,22.35kcal,2021-07-18,3389
1132,"우유(백색우유(200ML,연간))(02)",조식,122kcal,2021-07-18,3389
1133,아이스샌드,중식,252kcal,2021-07-18,3389
1134,배추김치(7~9월),석식,9.25kcal,2021-07-18,3389
1135,라면(즉석 컵)(06),석식,365kcal,2021-07-18,3389
1136,밥,조식,363kcal,2021-07-19,3389
1137,잡곡밥,중식,378.73kcal,2021-07-19,3389
1138,낙지덮밥(05)(06),석식,558.76kcal,2021-07-19,3389
1139,쇠고기미역국(05)(16),조식,36.21kcal,2021-07-19,3389
1140,호박된장찌개(05)(06),중식,75.51kcal,2021-07-19,3389
1141,중화식계란탕(01)(05),석식,67.56kcal,2021-07-19,3389
1142,돼지고기감자조림(05)(06)(10),조식,222.39kcal,2021-07-19,3389
1143,쇠고기불고기(05)(06)(16),중식,200.93kcal,2021-07-19,3389
1144,감자튀김(12),석식,456.41kcal,2021-07-19,3389
1145,무생채(05)(06),조식,28.5kcal,2021-07-19,3389
1146,양배추쌈(05)(06),중식,97.97kcal,2021-07-19,3389
1147,배추김치(7~9월),석식,9.25kcal,2021-07-19,3389
1148,배추김치(7~9월),조식,9.25kcal,2021-07-19,3389
1149,총각김치,중식,16.4kcal,2021-07-19,3389
1150,워터젤리,석식,176.4kcal,2021-07-19,3389
1151,"우유(백색우유(200ML,연간))(02)",조식,122kcal,2021-07-19,3389
1152,"주스,사과(180ml/캔)",중식,82.8kcal,2021-07-19,3389
1153,밥,조식,363kcal,2021-07-20,3389
1154,밥,중식,363kcal,2021-07-20,3389
1155,흑미밥,석식,374.25kcal,2021-07-20,3389
1156,배추두부국(05),조식,47.91kcal,2021-07-20,3389
1157,햄소시지찌개(05)(10),중식,108.29kcal,2021-07-20,3389
1158,민어매운탕(05)(06),석식,105.59kcal,2021-07-20,3389
1159,가지굴소스쇠고기볶음(05)(06)(16),조식,86.56kcal,2021-07-20,3389
1160,고등어순살튀김(01)(06)(07),중식,430.61kcal,2021-07-20,3389
1161,돼지고기수육(05)(09)(10),석식,750.44kcal,2021-07-20,3389
1162,맛김,조식,0kcal,2021-07-20,3389
1163,두부조림(05)(06),중식,128.22kcal,2021-07-20,3389
1164,미나리콩나물무침(05)(06),석식,50.76kcal,2021-07-20,3389
1165,오이무침(06),조식,37.14kcal,2021-07-20,3389
1166,총각김치,중식,16.4kcal,2021-07-20,3389
1167,배추김치(7~9월),석식,9.25kcal,2021-07-20,3389
1168,배추김치(7~9월),조식,9.25kcal,2021-07-20,3389
1169,아이스크림 팩형(02),중식,234kcal,2021-07-20,3389
1170,"우유(백색우유(200ML,연간))(02)",조식,122kcal,2021-07-20,3389
1171,밥,조식,363kcal,2021-07-21,3389
1172,밥,중식,363kcal,2021-07-21,3389
1173,찹쌀밥,석식,380.95kcal,2021-07-21,3389
1174,쇠고기육개장(01)(05)(16),조식,105.12kcal,2021-07-21,3389
1175,미역오이냉국,중식,20.7kcal,2021-07-21,3389
1176,전복삼계탕(15)(18),석식,633.89kcal,2021-07-21,3389
1177,비엔나소시지케찹볶음(05)(06)(10)(12),조식,207.3kcal,2021-07-21,3389
1178,감자채볶음(05)(06),중식,60.2kcal,2021-07-21,3389
1179,배추겉절이(05)(06)(09),석식,30.13kcal,2021-07-21,3389
1180,연두부양념장(05)(06),조식,85.31kcal,2021-07-21,3389
1181,탕수육(완제품용)(05)(06)(10)(12),중식,467.88kcal,2021-07-21,3389
1182,오이부추무침(05)(06),석식,26.7kcal,2021-07-21,3389
1183,배추김치(7~9월),조식,9.25kcal,2021-07-21,3389
1184,배추김치(7~9월),중식,9.25kcal,2021-07-21,3389
1185,총각김치,석식,16.4kcal,2021-07-21,3389
1186,"우유(백색우유(200ML,연간))(02)",조식,122kcal,2021-07-21,3389
1187,컵과일(수박),석식,48kcal,2021-07-21,3389
1188,핫도그빵(01)(06)(10)(12),조식,915.09kcal,2021-07-22,3389
1189,잡곡밥,중식,378.73kcal,2021-07-22,3389
1190,현미밥,석식,383.51kcal,2021-07-22,3389
1191,삶은계란(01),조식,70.18kcal,2021-07-22,3389
1192,콩나물무채국(05),중식,31.02kcal,2021-07-22,3389
1193,생선묵김치찌개(05)(06),석식,74.73kcal,2021-07-22,3389
1194,"우유(백색우유(200ML,연간))(02)",조식,244kcal,2021-07-22,3389
1195,쇠고기두부찜(05)(06)(16),중식,169.46kcal,2021-07-22,3389
1196,돈가스(06)(10),석식,562.14kcal,2021-07-22,3389
1197,비빔당면(05)(06),중식,97.91kcal,2021-07-22,3389
1198,감자샐러드(01)(12),석식,95.43kcal,2021-07-22,3389
