,메뉴이름,식사명,열량,날짜,부대
2229,북어채국(01)(05),조식,60.48kcal,2021-05-24,8902
2230,감자양파찌개(05)(06),중식,84.89kcal,2021-05-24,8902
2231,오징어튀김(01)(06),석식,309.49kcal,2021-05-24,8902
2232,비엔나소시지케찹볶음(10)(12),조식,311.66kcal,2021-05-24,8902
2233,돼지고기고추장볶음(05)(06)(10),중식,560.19kcal,2021-05-24,8902
2234,계란후라이(01),석식,125.74kcal,2021-05-24,8902
2235,두부조림(05)(06),조식,142.57kcal,2021-05-24,8902
2236,양배추/풋고추쌈(05)(06),중식,85.95kcal,2021-05-24,8902
2237,깍두기(임가공),석식,28.75kcal,2021-05-24,8902
2238,깍두기(임가공),조식,28.75kcal,2021-05-24,8902
2239,배추김치(5~6월),중식,23.19kcal,2021-05-24,8902
2240,"우유(백색우유(200ML,연간))(02)",조식,122kcal,2021-05-24,8902
2241,과일푸딩,중식,126kcal,2021-05-24,8902
2242,밥,조식,363kcal,2021-05-25,8902
2243,흑미밥,중식,374.25kcal,2021-05-25,8902
2244,자장면(05)(06)(10),석식,803.2kcal,2021-05-25,8902
2245,쇠고기미역국(05)(16),조식,31.13kcal,2021-05-25,8902
2246,감자탕(김치)(05)(06)(10),중식,381.46kcal,2021-05-25,8902
2247,만두튀김(01)(05)(06)(10),석식,589.98kcal,2021-05-25,8902
2248,느타리버섯볶음,조식,55.68kcal,2021-05-25,8902
2249,꽈리고추멸치볶음(05)(06),중식,98.16kcal,2021-05-25,8902
2250,단무지무침,석식,25.89kcal,2021-05-25,8902
2251,연두부양념장(05)(06),조식,79.86kcal,2021-05-25,8902
2252,오이부추무침,중식,19.76kcal,2021-05-25,8902
2253,배추김치(5~6월),석식,23.19kcal,2021-05-25,8902
2254,배추김치(5~6월),조식,23.19kcal,2021-05-25,8902
2255,깍두기(임가공),중식,28.75kcal,2021-05-25,8902
2256,컵과일(사과),석식,49kcal,2021-05-25,8902
2257,"우유(백색우유(200ML,연간))(02)",조식,122kcal,2021-05-25,8902
2258,농후 발효유(02),중식,96kcal,2021-05-25,8902
2259,밥,조식,363kcal,2021-05-26,8902
2260,잡곡밥,중식,394.2kcal,2021-05-26,8902
2261,낙지덮밥(05)(06),석식,551.47kcal,2021-05-26,8902
2262,호박새우젓찌개(09)(10),조식,117.12kcal,2021-05-26,8902
2263,부대찌개(05)(06)(10),중식,154.86kcal,2021-05-26,8902
2264,콩나물국(05),석식,20.79kcal,2021-05-26,8902
2265,두부김치(05)(10),조식,357.48kcal,2021-05-26,8902
2266,코다리강정(05)(06),중식,342.05kcal,2021-05-26,8902
2267,닭간장소스찜(05)(06)(15),석식,185.02kcal,2021-05-26,8902
2268,맛김,조식,5.25kcal,2021-05-26,8902
2269,무생채,중식,32.37kcal,2021-05-26,8902
2270,배추김치(5~6월),석식,23.19kcal,2021-05-26,8902
2271,깍두기(임가공),조식,28.75kcal,2021-05-26,8902
2272,파김치,중식,21.24kcal,2021-05-26,8902
2273,비타민음료,석식,90kcal,2021-05-26,8902
2274,"우유(백색우유(200ML,연간))(02)",조식,122kcal,2021-05-26,8902
2275,맛밤,석식,,2021-05-26,8902
2276,떡만둣국(01)(05)(06)(10),조식,596.89kcal,2021-05-27,8902
2277,잡곡밥,중식,394.2kcal,2021-05-27,8902
2278,찰보리밥,석식,378.8kcal,2021-05-27,8902
2279,감자조림(05)(06),조식,93.53kcal,2021-05-27,8902
2280,순두부찌개(01)(05)(06)(10),중식,171.76kcal,2021-05-27,8902
2281,버섯된장찌개(05)(06),석식,72.46kcal,2021-05-27,8902
2282,오징어젓무침(17),조식,51.48kcal,2021-05-27,8902
2283,조기튀김(06),중식,337.04kcal,2021-05-27,8902
2284,삼겹살구이(10),석식,991.92kcal,2021-05-27,8902
2285,깍두기(임가공),조식,28.75kcal,2021-05-27,8902
2286,쇠고기연근조림(05)(06)(16),중식,160.84kcal,2021-05-27,8902
2287,상추쌈(05)(06),석식,26.12kcal,2021-05-27,8902
2288,"우유(백색우유(200ML,연간))(02)",조식,122kcal,2021-05-27,8902
2289,배추김치(5~6월),중식,23.19kcal,2021-05-27,8902
2290,배추김치(5~6월),석식,23.19kcal,2021-05-27,8902
2291,"메론(봄, 가을)",중식,72kcal,2021-05-27,8902
2292,밥,조식,363kcal,2021-05-28,8902
2293,잡곡밥,중식,394.2kcal,2021-05-28,8902
2294,카레밥(06)(10),석식,613.8kcal,2021-05-28,8902
2295,생선묵국(05)(06),조식,77.99kcal,2021-05-28,8902
2296,시금치된장국(05)(06),중식,38.79kcal,2021-05-28,8902
2297,돈가스(06)(10),석식,589.76kcal,2021-05-28,8902
2298,오징어채볶음(06)(17),조식,98.64kcal,2021-05-28,8902
2299,대왕오징어제육볶음(05)(06)(10),중식,319.19kcal,2021-05-28,8902
2300,감자샐러드(01),석식,196.42kcal,2021-05-28,8902
2301,콩나물무침(05),조식,32.48kcal,2021-05-28,8902
2302,미역초무침(06),중식,28.04kcal,2021-05-28,8902
2303,깍두기(임가공),석식,28.75kcal,2021-05-28,8902
2304,깍두기(임가공),조식,28.75kcal,2021-05-28,8902
2305,배추김치(5~6월),중식,23.19kcal,2021-05-28,8902
2306,"주스,카프리썬 사과(200ml,파우치)",석식,60kcal,2021-05-28,8902
2307,생선묵국(05)(06),조식,78.41kcal,2021-04-30,8902
2308,호박새우젓찌개(09)(10),중식,115.76kcal,2021-04-30,8902
2309,콩나물국(05),석식,20.79kcal,2021-04-30,8902
2310,쇠고기버섯볶음(05)(06)(16),조식,182.98kcal,2021-04-30,8902
2311,조기튀김(06),중식,392.67kcal,2021-04-30,8902
2312,떡볶이(05)(06)(10),석식,399.89kcal,2021-04-30,8902
2313,맛김,조식,5.25kcal,2021-04-30,8902
2314,닭고기김치찜(15),중식,172.96kcal,2021-04-30,8902
2315,배추김치(3~4월),석식,10kcal,2021-04-30,8902
2316,배추김치(3~4월),조식,10kcal,2021-04-30,8902
2317,깍두기(임가공),중식,36.21kcal,2021-04-30,8902
2318,망고 주스(180㎖/캔),석식,26kcal,2021-04-30,8902
2319,"우유(백색우유(200ML,연간))(02)",조식,122kcal,2021-04-30,8902
2320,핫도그빵(01)(06)(10)(12),조식,834.9kcal,2021-05-01,8902
2321,흑미밥,중식,374.25kcal,2021-05-01,8902
2322,밥,석식,363kcal,2021-05-01,8902
2323,"우유(백색우유(200ML,연간))(02)",조식,122kcal,2021-05-01,8902
2324,두부고추장찌개(05)(06)(10),중식,168.68kcal,2021-05-01,8902
2325,돼지고기김치찌개(05)(06)(10),석식,177.83kcal,2021-05-01,8902
2326,쇠고기버섯볶음(05)(06)(16),중식,182.7kcal,2021-05-01,8902
2327,닭고기감자조림(05)(06)(15),석식,201.33kcal,2021-05-01,8902
2328,시금치무침(05)(06),중식,22.45kcal,2021-05-01,8902
2329,풋고추된장무침(05),석식,44.87kcal,2021-05-01,8902
2330,깍두기(임가공),중식,28.75kcal,2021-05-01,8902
2331,깍두기(임가공),석식,28.75kcal,2021-05-01,8902
2332,"우유(백색우유(200ML,연간))(02)",중식,122kcal,2021-05-01,8902
2333,파인애플에이드 190ml,석식,,2021-05-01,8902
2334,밥,조식,363kcal,2021-05-02,8902
2335,흑미밥,중식,374.25kcal,2021-05-02,8902
2336,밥,석식,363kcal,2021-05-02,8902
2337,순두부국(05)(09),조식,38.61kcal,2021-05-02,8902
2338,팽이버섯계란국(01)(05),중식,53kcal,2021-05-02,8902
2339,꼬꼬떡국(01)(15),석식,237.23kcal,2021-05-02,8902
2340,비엔나소시지케찹볶음(10)(12),조식,311.66kcal,2021-05-02,8902
2341,돼지고기고추장볶음(05)(06)(10),중식,560.19kcal,2021-05-02,8902
2342,오징어볶음(05)(06)(17),석식,220.63kcal,2021-05-02,8902
2343,멸치볶음(05)(06),조식,92.34kcal,2021-05-02,8902
2344,콩나물무침(05),중식,32.48kcal,2021-05-02,8902
2345,배추된장무침(05),석식,35.5kcal,2021-05-02,8902
2346,배추김치(5~6월),조식,23.19kcal,2021-05-02,8902
2347,배추김치(5~6월),중식,23.19kcal,2021-05-02,8902
2348,깍두기(임가공),석식,28.75kcal,2021-05-02,8902
2349,"우유(백색우유(200ML,연간))(02)",조식,122kcal,2021-05-02,8902
2350,"주스,오렌지(180ml/캔)",중식,39kcal,2021-05-02,8902
2351,밥,조식,363kcal,2021-05-03,8902
2352,짬뽕밥(05)(06)(09)(17),중식,489.89kcal,2021-05-03,8902
2353,찰보리밥,석식,378.8kcal,2021-05-03,8902
2354,소시지찌개(05)(06)(10),조식,173.31kcal,2021-05-03,8902
2355,돈가스(06)(10),중식,589.76kcal,2021-05-03,8902
2356,콩나물국(05),석식,20.79kcal,2021-05-03,8902
2357,새송이버섯야채볶음(05)(06),조식,78.96kcal,2021-05-03,8902
2358,감자샐러드(01),중식,196.42kcal,2021-05-03,8902
2359,닭갈비(05)(06)(15),석식,279.47kcal,2021-05-03,8902
2360,맛김,조식,5.25kcal,2021-05-03,8902
2361,깍두기(임가공),중식,28.75kcal,2021-05-03,8902
2362,오이무침(06),석식,31.19kcal,2021-05-03,8902
2363,배추김치(5~6월),조식,23.19kcal,2021-05-03,8902
2364,사과(후지),중식,51.156kcal,2021-05-03,8902
2365,배추김치(5~6월),석식,23.19kcal,2021-05-03,8902
2366,"우유(백색우유(200ML,연간))(02)",조식,122kcal,2021-05-03,8902
2367,워터젤리,석식,176.4kcal,2021-05-03,8902
2368,밥,조식,363kcal,2021-05-04,8902
2369,잡곡밥,중식,394.2kcal,2021-05-04,8902
2370,잡채밥(05)(06)(16),석식,621.75kcal,2021-05-04,8902
2371,버섯된장찌개(05)(06),조식,72.46kcal,2021-05-04,8902
2372,매운버섯국(05)(06),중식,43.09kcal,2021-05-04,8902
2373,호박새우젓찌개(09)(10),석식,117.12kcal,2021-05-04,8902
2374,두부김치(05)(10),조식,357.48kcal,2021-05-04,8902
2375,오삼불고기(05)(06)(10)(17),중식,493.78kcal,2021-05-04,8902
2376,양념통닭(01)(05)(06)(12)(15),석식,1062.12kcal,2021-05-04,8902
2377,맛김,조식,5.25kcal,2021-05-04,8902
2378,상추쌈(05)(06),중식,26.12kcal,2021-05-04,8902
2379,깍두기(임가공),석식,28.75kcal,2021-05-04,8902
2380,깍두기(임가공),조식,28.75kcal,2021-05-04,8902
2381,배추김치(5~6월),중식,23.19kcal,2021-05-04,8902
2382,"우유(백색우유(200ML,연간))(02)",조식,122kcal,2021-05-04,8902
2383,식혜,중식,82kcal,2021-05-04,8902
2384,대추방울토마토(생산기)(12),중식,20.4kcal,2021-05-04,8902
2385,밥,조식,363kcal,2021-05-05,8902
2386,밥,중식,363kcal,2021-05-05,8902
2387,불닭덮밥(01)(05)(06)(15),석식,718.61kcal,2021-05-05,8902
2388,쇠고기미역국(05)(16),조식,31.13kcal,2021-05-05,8902
2389,감자양파찌개(05)(06),중식,84.89kcal,2021-05-05,8902
2390,계란국(01)(05),석식,104.25kcal,2021-05-05,8902
2391,멸치고추장볶음(05)(06),조식,54.78kcal,2021-05-05,8902
2392,쇠고기불고기(05)(06)(16),중식,215.58kcal,2021-05-05,8902
2393,비엔나소시지야채볶음(05)(06)(10),석식,274.32kcal,2021-05-05,8902
2394,순두부양념장(05)(06),조식,58.67kcal,2021-05-05,8902
2395,양배추/풋고추쌈(05)(06),중식,85.95kcal,2021-05-05,8902
2396,배추김치(5~6월),석식,23.19kcal,2021-05-05,8902
2397,배추김치(5~6월),조식,23.19kcal,2021-05-05,8902
2398,깍두기(임가공),중식,28.75kcal,2021-05-05,8902
2399,"우유(백색우유(200ML,연간))(02)",조식,122kcal,2021-05-05,8902
2400,"우유,살균형(바나나)",중식,154kcal,2021-05-05,8902
2401,밥,조식,363kcal,2021-05-06,8902
2402,잡곡밥,중식,394.2kcal,2021-05-06,8902
2403,햄치즈버거(01)(02)(06)(10)(12),석식,1293kcal,2021-05-06,8902
2404,콩나물김치국(05),조식,28.52kcal,2021-05-06,8902
2405,오징어찌개(05)(06)(17)(18),중식,78.15kcal,2021-05-06,8902
2406,가공우유(초코)(02),석식,126kcal,2021-05-06,8902
2407,맛김,조식,5.25kcal,2021-05-06,8902
2408,두부구이(05),중식,216.51kcal,2021-05-06,8902
2409,가공우유(초코)(02),석식,126kcal,2021-05-06,8902
2410,생선묵조림(05)(06),조식,121.23kcal,2021-05-06,8902
2411,부추겉절이(05)(06),중식,23.83kcal,2021-05-06,8902
2412,깍두기(임가공),조식,28.75kcal,2021-05-06,8902
2413,배추김치(5~6월),중식,23.19kcal,2021-05-06,8902
2414,"우유(백색우유(200ML,연간))(02)",조식,122kcal,2021-05-06,8902
2415,사이다,중식,97.5kcal,2021-05-06,8902
2416,밥,조식,363kcal,2021-05-07,8902
2417,흑미밥,중식,374.25kcal,2021-05-07,8902
2418,현미밥,석식,381.15kcal,2021-05-07,8902
2419,쇠고기무국(05)(16),조식,39.13kcal,2021-05-07,8902
2420,명태매운탕(05)(06),중식,92.01kcal,2021-05-07,8902
2421,닭고기미역국(05)(15),석식,85.9kcal,2021-05-07,8902
2422,애호박나물(05)(09),조식,87.98kcal,2021-05-07,8902
2423,돼지고기감자조림(05)(06)(10),중식,307.3kcal,2021-05-07,8902
2424,생선가스(01)(06),석식,603.38kcal,2021-05-07,8902
2425,두부조림(05)(06),조식,142.57kcal,2021-05-07,8902
2426,도라지오이무침,중식,54.16kcal,2021-05-07,8902
2427,야채샐러드(01)(05)(06)(12),석식,119.01kcal,2021-05-07,8902
2428,배추김치(5~6월),조식,23.19kcal,2021-05-07,8902
2429,배추김치(5~6월),중식,23.19kcal,2021-05-07,8902
2430,배추김치(5~6월),석식,23.19kcal,2021-05-07,8902
2431,"우유(백색우유(200ML,연간))(02)",조식,122kcal,2021-05-07,8902
2432,사과(후지),중식,51.156kcal,2021-05-07,8902
2433,"아이스크림 콘,완제품(02)",석식,270kcal,2021-05-07,8902
2434,떡만둣국(01)(05)(06)(10),조식,596.89kcal,2021-05-08,8902
2435,찹쌀밥,중식,380.95kcal,2021-05-08,8902
2436,밥,석식,363kcal,2021-05-08,8902
2437,느타리버섯볶음,조식,55.68kcal,2021-05-08,8902
2438,쇠고기감자국(05)(16),중식,49.19kcal,2021-05-08,8902
2439,배추된장국(05),석식,29.5kcal,2021-05-08,8902
2440,오징어젓무침(17),조식,51.48kcal,2021-05-08,8902
2441,닭고기김치찜(15),중식,176.48kcal,2021-05-08,8902
2442,제육볶음(05)(06)(10),석식,420.52kcal,2021-05-08,8902
2443,배추김치(5~6월),조식,23.19kcal,2021-05-08,8902
2444,시금치고추장무침(06),중식,37.22kcal,2021-05-08,8902
2445,깻잎찜(05)(06),석식,39.07kcal,2021-05-08,8902
2446,"우유(백색우유(200ML,연간))(02)",조식,122kcal,2021-05-08,8902
2447,깍두기(임가공),중식,28.75kcal,2021-05-08,8902
2448,배추김치(5~6월),석식,23.19kcal,2021-05-08,8902
2449,바나나,중식,76.8kcal,2021-05-08,8902
2450,"주스,카프리썬 사과(200ml,파우치)",석식,60kcal,2021-05-08,8902
2451,"김치왕뚜껑,110g,용기라면(다수공급자계약,영내자증식,팔도)",석식,431.81kcal,2021-05-08,8902
2452,밥,조식,363kcal,2021-05-09,8902
2453,밥,중식,363kcal,2021-05-09,8902
2454,밥,석식,363kcal,2021-05-09,8902
2455,쇠고기미역국(05)(16),조식,31.13kcal,2021-05-09,8902
2456,팽이버섯계란국(01)(05),중식,53kcal,2021-05-09,8902
2457,순두부찌개(01)(05)(06)(10),석식,171.76kcal,2021-05-09,8902
2458,햄감자채볶음(10),조식,132.95kcal,2021-05-09,8902
2459,치즈불닭(05)(06)(15),중식,299.65kcal,2021-05-09,8902
2460,떡볶이(05)(06)(10),석식,399.89kcal,2021-05-09,8902
2461,콩나물무침(05),조식,32.48kcal,2021-05-09,8902
2462,맛김,중식,5.25kcal,2021-05-09,8902
2463,계란찜(01)(09),석식,86.98kcal,2021-05-09,8902
2464,배추김치(5~6월),조식,23.19kcal,2021-05-09,8902
2465,깍두기(임가공),중식,28.75kcal,2021-05-09,8902
2466,배추김치(5~6월),석식,23.19kcal,2021-05-09,8902
2467,"우유(백색우유(200ML,연간))(02)",조식,122kcal,2021-05-09,8902
2468,파인애플에이드 190ml,중식,,2021-05-09,8902
2469,초콜릿(3사교),석식,286kcal,2021-05-09,8902
2470,밥,조식,363kcal,2021-05-10,8902
2471,흑미밥,중식,374.25kcal,2021-05-10,8902
2472,돼지고기부추덮밥(01)(05)(06)(10),석식,861.45kcal,2021-05-10,8902
2473,콩나물두부국(05),조식,40.31kcal,2021-05-10,8902
2474,꼬리곰탕버섯찌개,중식,231.36kcal,2021-05-10,8902
2475,시금치된장국(05)(06),석식,38.79kcal,2021-05-10,8902
2476,호박쇠고기볶음(05)(06)(16),조식,120.72kcal,2021-05-10,8902
2477,고등어순살튀김(06)(07),중식,458.36kcal,2021-05-10,8902
2478,스크램블에그(01)(12),석식,213.77kcal,2021-05-10,8902
2479,감자조림(05)(06),조식,93.53kcal,2021-05-10,8902
2480,오이무침(06),중식,31.19kcal,2021-05-10,8902
2481,배추김치(5~6월),석식,23.19kcal,2021-05-10,8902
2482,배추김치(5~6월),조식,23.19kcal,2021-05-10,8902
2483,파김치,중식,21.24kcal,2021-05-10,8902
2484,"우유(백색우유(200ML,연간))(02)",조식,122kcal,2021-05-10,8902
2485,망고 주스(180㎖/캔),중식,26kcal,2021-05-10,8902
2486,밥,조식,363kcal,2021-05-11,8902
2487,잡곡밥,중식,394.2kcal,2021-05-11,8902
2488,생우동(05)(06),석식,390.3kcal,2021-05-11,8902
2489,두부김치국(05),조식,48.47kcal,2021-05-11,8902
2490,짬뽕찌개(05)(06)(17),중식,93.08kcal,2021-05-11,8902
2491,돈가스(06)(10),석식,589.76kcal,2021-05-11,8902
2492,생선묵고추장볶음(05)(06),조식,154.19kcal,2021-05-11,8902
2493,표고버섯돼지고기볶음(05)(06)(10),중식,428.87kcal,2021-05-11,8902
2494,매실피클,석식,63.6kcal,2021-05-11,8902
2495,김자반,조식,43kcal,2021-05-11,8902
2496,마늘종무침(06),중식,57.78kcal,2021-05-11,8902
2497,깍두기(임가공),석식,28.75kcal,2021-05-11,8902
2498,깍두기(임가공),조식,28.75kcal,2021-05-11,8902
2499,배추김치(5~6월),중식,23.19kcal,2021-05-11,8902
2500,"우유(백색우유(200ML,연간))(02)",조식,122kcal,2021-05-11,8902
2501,컵과일(대추방울토마토),중식,17kcal,2021-05-11,8902
2502,밥,조식,363kcal,2021-05-12,8902
2503,현미밥,중식,381.15kcal,2021-05-12,8902
2504,치킨마요덮밥(01)(05)(06),석식,1103.99kcal,2021-05-12,8902
2505,쇠고기무국(05)(16),조식,39.13kcal,2021-05-12,8902
2506,돼지고기김치찌개(05)(06)(10),중식,177.83kcal,2021-05-12,8902
2507,들깨미역국(05)(16),석식,41.08kcal,2021-05-12,8902
2508,멸치고추장볶음(05)(06),조식,54.78kcal,2021-05-12,8902
2509,오징어볶음(05)(06)(17),중식,220.63kcal,2021-05-12,8902
2510,새송이버섯야채볶음(05)(06),석식,78.96kcal,2021-05-12,8902
2511,맛김,조식,5.25kcal,2021-05-12,8902
2512,시금치무침(05)(06),중식,22.45kcal,2021-05-12,8902
2513,백김치,석식,15.12kcal,2021-05-12,8902
2514,배추김치(5~6월),조식,23.19kcal,2021-05-12,8902
2515,깍두기(임가공),중식,28.75kcal,2021-05-12,8902
2516,이온음료,석식,58.8kcal,2021-05-12,8902
2517,"우유(백색우유(200ML,연간))(02)",조식,122kcal,2021-05-12,8902
2518,사과(후지),중식,51.156kcal,2021-05-12,8902
2519,밥,조식,363kcal,2021-05-13,8902
2520,새우버거(01)(06)(09)(12),중식,1050.51kcal,2021-05-13,8902
2521,찰보리밥,석식,378.8kcal,2021-05-13,8902
2522,어묵김칫국(05)(06),조식,59.23kcal,2021-05-13,8902
2523,가공우유(바나나)(02),중식,167kcal,2021-05-13,8902
2524,근대콩나물조개국(05)(18),석식,64.91kcal,2021-05-13,8902
2525,느타리버섯볶음,조식,55.68kcal,2021-05-13,8902
2526,가공우유(바나나)(02),중식,167kcal,2021-05-13,8902
2527,돼지불고기(05)(06)(10),석식,428.7kcal,2021-05-13,8902
2528,감자매운조림(05)(06),조식,57.77kcal,2021-05-13,8902
2529,콜라,중식,117.5kcal,2021-05-13,8902
2530,모듬쌈(05)(06),석식,33.7kcal,2021-05-13,8902
2531,깍두기(임가공),조식,28.75kcal,2021-05-13,8902
2532,배추김치(5~6월),석식,23.19kcal,2021-05-13,8902
2533,"우유(백색우유(200ML,연간))(02)",조식,122kcal,2021-05-13,8902
2534,밥,조식,363kcal,2021-05-14,8902
2535,잡곡밥,중식,394.2kcal,2021-05-14,8902
2536,밥,석식,363kcal,2021-05-14,8902
2537,콩나물국(05),조식,20.79kcal,2021-05-14,8902
2538,호박새우젓찌개(09)(10),중식,117.12kcal,2021-05-14,8902
2539,순두부해물찌개(01)(05)(17),석식,124.61kcal,2021-05-14,8902
2540,계란찜(01)(09),조식,86.98kcal,2021-05-14,8902
2541,꽈리고추멸치볶음(05)(06),중식,98.16kcal,2021-05-14,8902
2542,오리불고기(05)(06),석식,383.73kcal,2021-05-14,8902
2543,돼지고기감자조림(05)(06)(10),조식,307.3kcal,2021-05-14,8902
2544,바다장어튀김(05)(06),중식,400.17kcal,2021-05-14,8902
2545,오이부추무침,석식,19.76kcal,2021-05-14,8902
2546,두부김치(05)(10),조식,337.78kcal,2021-04-15,8902
2547,오징어볶음(05)(06)(17),중식,220.9kcal,2021-04-15,8902
2548,"우유(백색우유(200ML,연간))(02)",석식,122kcal,2021-04-15,8902
2549,감자조림(05)(06),조식,103.72kcal,2021-04-15,8902
2550,콩나물매운무침(05),중식,46.58kcal,2021-04-15,8902
2551,깍두기(임가공),조식,36.21kcal,2021-04-15,8902
2552,배추김치(3~4월),중식,10kcal,2021-04-15,8902
2553,"우유(백색우유(200ML,연간))(02)",조식,122kcal,2021-04-15,8902
2554,밥,조식,363kcal,2021-04-16,8902
2555,흑미밥,중식,374.25kcal,2021-04-16,8902
2556,밥,석식,363kcal,2021-04-16,8902
2557,돼지고기김치찌개(05)(06)(10),조식,177.83kcal,2021-04-16,8902
2558,오징어찌개(05)(06)(17)(18),중식,74.8kcal,2021-04-16,8902
2559,꼬꼬떡국(01)(15),석식,237.23kcal,2021-04-16,8902
2560,소시지야채볶음(06)(10)(12),조식,290.27kcal,2021-04-16,8902
2561,애호박나물(05)(09),중식,88.12kcal,2021-04-16,8902
2562,탕수육(05)(06)(10)(12),석식,519.35kcal,2021-04-16,8902
2563,맛김,조식,5.25kcal,2021-04-16,8902
2564,삼치순살조림(05)(06),중식,102.67kcal,2021-04-16,8902
2565,감자샐러드(01),석식,200.57kcal,2021-04-16,8902
2566,배추김치(3~4월),조식,10kcal,2021-04-16,8902
2567,깍두기(임가공),중식,36.21kcal,2021-04-16,8902
2568,배추김치(3~4월),석식,10kcal,2021-04-16,8902
2569,"우유(백색우유(200ML,연간))(02)",조식,122kcal,2021-04-16,8902
2570,식혜,석식,82kcal,2021-04-16,8902
2571,핫도그빵(01)(06)(10)(12),조식,850.22kcal,2021-04-17,8902
2572,찹쌀밥,중식,380.95kcal,2021-04-17,8902
2573,밥,석식,363kcal,2021-04-17,8902
2574,과일(02),조식,126kcal,2021-04-17,8902
2575,호박새우젓찌개(09)(10),중식,115.76kcal,2021-04-17,8902
2576,부대찌개(05)(06)(10),석식,153.81kcal,2021-04-17,8902
2577,"우유(백색우유(200ML,연간))(02)",조식,122kcal,2021-04-17,8902
2578,햄게맛살볶음(10)(12),중식,176.32kcal,2021-04-17,8902
2579,깻잎찜(05)(06),석식,39.07kcal,2021-04-17,8902
2580,가공우유(초코)(02),조식,126kcal,2021-04-17,8902
2581,연두부양념장(05)(06),중식,79.86kcal,2021-04-17,8902
2582,닭고기감자조림(05)(06)(15),석식,231.36kcal,2021-04-17,8902
2583,배추김치(3~4월),중식,10kcal,2021-04-17,8902
2584,깍두기(임가공),석식,36.21kcal,2021-04-17,8902
2585,망고 주스(180㎖/캔),중식,26kcal,2021-04-17,8902
2586,"쌀국수,멸치맛(한스코리아)",석식,,2021-04-17,8902
2587,밥,조식,363kcal,2021-04-18,8902
2588,밥,중식,363kcal,2021-04-18,8902
2589,자장밥(01)(05)(06)(10),석식,813.84kcal,2021-04-18,8902
2590,쇠고기무국(05)(16),조식,39.55kcal,2021-04-18,8902
2591,버섯된장찌개(05)(06),중식,66.04kcal,2021-04-18,8902
2592,짬뽕찌개(05)(06)(17),석식,86.4kcal,2021-04-18,8902
2593,멸치볶음(05)(06),조식,92.34kcal,2021-04-18,8902
2594,돼지불고기(05)(06)(10),중식,446.63kcal,2021-04-18,8902
2595,단무지무침,석식,22.65kcal,2021-04-18,8902
2596,생선묵조림(05)(06),조식,121.23kcal,2021-04-18,8902
2597,양배추/풋고추쌈(05)(06),중식,85.95kcal,2021-04-18,8902
2598,배추김치(3~4월),석식,10kcal,2021-04-18,8902
2599,배추김치(3~4월),조식,10kcal,2021-04-18,8902
2600,배추김치(3~4월),중식,10kcal,2021-04-18,8902
2601,"볶음진짬뽕,110g(오뚜기,용기라면 다수공급자,영내자증식)",석식,409kcal,2021-04-18,8902
2602,"우유(백색우유(200ML,연간))(02)",조식,122kcal,2021-04-18,8902
2603,파인애플에이드 190ml,중식,,2021-04-18,8902
2604,밥,조식,363kcal,2021-04-19,8902
2605,잡채밥(05)(06)(16),중식,596.27kcal,2021-04-19,8902
2606,잡곡밥,석식,394.2kcal,2021-04-19,8902
2607,콩나물국(05),조식,20.79kcal,2021-04-19,8902
2608,매운버섯국(05)(06),중식,45.49kcal,2021-04-19,8902
2609,한우갈비탕(05)(16),석식,418.24kcal,2021-04-19,8902
2610,쇠고기버섯볶음(05)(06)(16),조식,182.98kcal,2021-04-19,8902
2611,꽈리고추멸치볶음(05)(06),중식,98.16kcal,2021-04-19,8902
2612,깐쇼새우(05)(06)(12),석식,487.39kcal,2021-04-19,8902
2613,계란찜(01)(09),조식,87.11kcal,2021-04-19,8902
2614,파김치,중식,21.24kcal,2021-04-19,8902
2615,오이무침(06),석식,35.17kcal,2021-04-19,8902
2616,배추김치(3~4월),조식,10kcal,2021-04-19,8902
2617,사과(후지),중식,51.156kcal,2021-04-19,8902
2618,배추김치(3~4월),석식,10kcal,2021-04-19,8902
2619,"우유(백색우유(200ML,연간))(02)",조식,122kcal,2021-04-19,8902
2620,농후 발효유(02),석식,96kcal,2021-04-19,8902
2621,떡만둣국(01)(05)(06)(10),조식,596.33kcal,2021-04-20,8902
2622,현미밥,중식,381.15kcal,2021-04-20,8902
2623,비빔밥(05)(06),석식,527.18kcal,2021-04-20,8902
2624,감자채볶음,조식,100.14kcal,2021-04-20,8902
2625,콩나물김치국(05),중식,28.84kcal,2021-04-20,8902
2626,어묵김칫국(05)(06),석식,60.34kcal,2021-04-20,8902
2627,낙지젓,조식,38.4kcal,2021-04-20,8902
2628,닭갈비(05)(06)(15),중식,296.12kcal,2021-04-20,8902
2629,계란후라이(01),석식,125.74kcal,2021-04-20,8902
2630,배추김치(3~4월),조식,10kcal,2021-04-20,8902
2631,풋고추된장무침(05),중식,38.47kcal,2021-04-20,8902
2632,배추김치(3~4월),석식,10kcal,2021-04-20,8902
2633,"우유(백색우유(200ML,연간))(02)",조식,122kcal,2021-04-20,8902
2634,배추김치(3~4월),중식,10kcal,2021-04-20,8902
2635,유산균 발효유(3사교),석식,84.5kcal,2021-04-20,8902
2636,"양념치킨큰사발,122g,용기라면(다수공급자,영내자증식,농심)",석식,,2021-04-20,8902
2637,밥,조식,363kcal,2021-04-21,8902
2638,찰보리밥,중식,378.8kcal,2021-04-21,8902
