,메뉴이름,식사명,열량,날짜,부대
937,"우유(백색우유(200ML,연간))(02)",조식,122kcal,2021-07-28,3296
938,비타민음료,석식,,2021-07-28,3296
939,밥,조식,363kcal,2021-07-29,3296
940,밀쌀밥,중식,363.83kcal,2021-07-29,3296
941,밥,석식,,2021-07-29,3296
942,쇠고기미역국(05)(16),조식,31.49kcal,2021-07-29,3296
943,김계란국(01),중식,96.25kcal,2021-07-29,3296
944,콩나물국(05),석식,,2021-07-29,3296
945,호박쇠고기볶음(05)(06)(16),조식,93.86kcal,2021-07-29,3296
946,낙지불고기(05)(06)(16),중식,150.97kcal,2021-07-29,3296
947,감자채볶음,석식,,2021-07-29,3296
948,맛김,조식,0kcal,2021-07-29,3296
949,오이양파장아찌(05)(06),중식,31.18kcal,2021-07-29,3296
950,돼지고기김치볶음(10),석식,,2021-07-29,3296
951,오징어채무침(06)(17),조식,87.2kcal,2021-07-29,3296
952,배추김치(7~9월),중식,8.75kcal,2021-07-29,3296
953,깍두기(임가공)(09),석식,,2021-07-29,3296
954,배추김치(7~9월),조식,8.75kcal,2021-07-29,3296
955,라면(즉석 컵)(06),석식,,2021-07-29,3296
956,감귤 주스(340㎖/ 페트),조식,44kcal,2021-07-29,3296
957,"우유(백색우유(200ML,연간))(02)",조식,122kcal,2021-07-29,3296
958,밥,조식,363kcal,2021-07-30,3296
959,오징어야채비빔밥(05)(06)(17),중식,508.24kcal,2021-07-30,3296
960,찰보리밥,석식,,2021-07-30,3296
961,쇠고기무국(05)(16),조식,34.71kcal,2021-07-30,3296
962,미역오이냉국(05),중식,26.92kcal,2021-07-30,3296
963,쇠고기육개장(01)(05)(06)(16),석식,,2021-07-30,3296
964,돼지고기가지볶음(05)(06),조식,103.88kcal,2021-07-30,3296
965,치킨샐러드(01)(06)(15),중식,475.08kcal,2021-07-30,3296
966,양념통닭(01)(06)(15),석식,,2021-07-30,3296
967,맛김,조식,0kcal,2021-07-30,3296
968,배추김치(7~9월),중식,8.75kcal,2021-07-30,3296
969,오이부추무침(05)(06),석식,,2021-07-30,3296
970,계란장조림(01)(05)(06),조식,121.76kcal,2021-07-30,3296
971,수박,중식,110.4kcal,2021-07-30,3296
972,총각김치,석식,,2021-07-30,3296
973,배추김치(7~9월),조식,8.75kcal,2021-07-30,3296
974,"우유(백색우유(200ML,연간))(02)",중식,122kcal,2021-07-30,3296
975,아이스샌드,석식,,2021-07-30,3296
976,햄치즈버거(01)(02)(06)(10)(12),조식,1306.04kcal,2021-07-31,3296
977,커피음료,중식,,2021-07-31,3296
978,현미밥,석식,,2021-07-31,3296
979,두유,조식,86kcal,2021-07-31,3296
980,"두유, 검은깨",중식,140kcal,2021-07-31,3296
981,호박된장찌개(05)(06),석식,,2021-07-31,3296
982,"우유(백색우유(200ML,연간))(02)",조식,122kcal,2021-07-31,3296
983,오삼불고기(05)(06)(10)(17),석식,,2021-07-31,3296
984,상추쌈(05)(06),석식,,2021-07-31,3296
985,총각김치,석식,,2021-07-31,3296
986,닭죽(01)(15),조식,480.62kcal,2021-08-01,3296
987,밥,중식,363kcal,2021-08-01,3296
988,찹쌀밥,석식,384.54kcal,2021-08-01,3296
989,멸치볶음,조식,94.25kcal,2021-08-01,3296
990,팽이버섯국(05)(06),중식,45.48kcal,2021-08-01,3296
991,햄김치찌개(05)(06)(10),석식,104.33kcal,2021-08-01,3296
992,콩나물매운무침(05),조식,41.16kcal,2021-08-01,3296
993,한우불고기(05)(06)(16),중식,274.79kcal,2021-08-01,3296
994,돼지고기고추장볶음(05)(06)(10),석식,410.35kcal,2021-08-01,3296
995,배추김치(7~9월),조식,8.75kcal,2021-08-01,3296
996,양배추쌈(05)(06),중식,41.94kcal,2021-08-01,3296
997,무생채,석식,34.72kcal,2021-08-01,3296
998,"우유(백색우유(200ML,연간))(02)",조식,122kcal,2021-08-01,3296
999,깍두기(완제품)(09),중식,15.2kcal,2021-08-01,3296
1000,열무김치,석식,12.8kcal,2021-08-01,3296
1001,"주스,프레주복숭아",석식,,2021-08-01,3296
1002,밥,조식,363kcal,2021-08-02,3296
1003,잡채밥(05)(06)(10),중식,598.46kcal,2021-08-02,3296
1004,현미밥,석식,384.78kcal,2021-08-02,3296
1005,감자짜글이(05)(06)(10),조식,133.82kcal,2021-08-02,3296
1006,순두부해물찌개(01)(05)(06)(17)(18),중식,150.8kcal,2021-08-02,3296
1007,두부김치국(05),석식,47.34kcal,2021-08-02,3296
1008,계란장조림(01)(05)(06),조식,156.8kcal,2021-08-02,3296
1009,주꾸미삼겹살볶음(05)(06)(10),중식,305.63kcal,2021-08-02,3296
1010,돼지불고기(05)(06)(10),석식,402.37kcal,2021-08-02,3296
1011,오징어젓무침(17),조식,41.09kcal,2021-08-02,3296
1012,깍두기(완제품)(09),중식,15.2kcal,2021-08-02,3296
1013,가지탕수(06)(12),석식,345.74kcal,2021-08-02,3296
1014,배추김치(7~9월),조식,8.75kcal,2021-08-02,3296
1015,수박,중식,110.4kcal,2021-08-02,3296
1016,배추김치(7~9월),석식,8.75kcal,2021-08-02,3296
1017,"우유(백색우유(200ML,연간))(02)",조식,122kcal,2021-08-02,3296
1018,"생수(500ML,후식)",석식,0kcal,2021-08-02,3296
1019,밥,조식,363kcal,2021-08-03,3296
1020,밀쌀밥,중식,363.83kcal,2021-08-03,3296
1021,밥,석식,363kcal,2021-08-03,3296
1022,쇠고기무국(05)(16),조식,35.02kcal,2021-08-03,3296
1023,돼지고기김치찌개(06)(10),중식,116.12kcal,2021-08-03,3296
1024,콩나물국(05),석식,24.8kcal,2021-08-03,3296
1025,쇠고기야채볶음(05)(06)(16),조식,191.56kcal,2021-08-03,3296
1026,버섯호박볶음(05)(06),중식,70.04kcal,2021-08-03,3296
1027,닭갈비(05)(06)(15),석식,251.74kcal,2021-08-03,3296
1028,오징어채무침(06)(17),조식,90.13kcal,2021-08-03,3296
1029,팝콘형치킨너겟(01)(05)(06)(10)(12),중식,567.22kcal,2021-08-03,3296
1030,상추쌈(05)(06),석식,41.91kcal,2021-08-03,3296
1031,열무김치,조식,12.8kcal,2021-08-03,3296
1032,깍두기(완제품)(09),중식,15.2kcal,2021-08-03,3296
1033,오이소박이,석식,20.35kcal,2021-08-03,3296
1034,"우유(백색우유(200ML,연간))(02)",조식,122kcal,2021-08-03,3296
1035,식혜,중식,82kcal,2021-08-03,3296
1036,밥,조식,363kcal,2021-08-04,3296
1037,찹쌀밥,중식,384.54kcal,2021-08-04,3296
1038,밥,석식,363kcal,2021-08-04,3296
1039,북어채국(01)(05),조식,34.68kcal,2021-08-04,3296
1040,쇠고기미역국(05)(16),중식,31.49kcal,2021-08-04,3296
1041,계란국(01)(05),석식,60.97kcal,2021-08-04,3296
1042,멸치볶음,조식,94.25kcal,2021-08-04,3296
1043,갈치순살튀김(06),중식,351.54kcal,2021-08-04,3296
1044,닭간장소스찜(05)(06)(15),석식,272.86kcal,2021-08-04,3296
1045,쇠고기감자조림(05)(06)(16),조식,101.34kcal,2021-08-04,3296
1046,전복장조림(01)(05)(06)(18),중식,128.07kcal,2021-08-04,3296
1047,콩나물무침(05),석식,38.2kcal,2021-08-04,3296
1048,배추김치(7~9월),조식,8.75kcal,2021-08-04,3296
1049,열무김치,중식,12.8kcal,2021-08-04,3296
1050,배추김치(7~9월),석식,8.75kcal,2021-08-04,3296
1051,유산균 발효 음료(02),조식,56kcal,2021-08-04,3296
1052,"우유(백색우유(200ML,연간))(02)",중식,122kcal,2021-08-04,3296
1053,밥,조식,363kcal,2021-08-05,3296
1054,밀쌀밥,중식,363.83kcal,2021-08-05,3296
1055,불고기버거(01)(06)(10)(12),석식,827.08kcal,2021-08-05,3296
1056,쇠고기무국(05)(16),조식,35.02kcal,2021-08-05,3296
1057,매운어묵탕(유부주머니어묵탕)(05)(06),중식,80.52kcal,2021-08-05,3296
1058,"우유(백색우유(200ML,연간))(02)",석식,122kcal,2021-08-05,3296
1059,두부김치(05)(06)(10),조식,218.48kcal,2021-08-05,3296
1060,돼지고기콩나물볶음(05)(06)(10),중식,255.31kcal,2021-08-05,3296
1061,"주스,카프리썬 오렌지(200ml,파우치)",석식,60kcal,2021-08-05,3296
1062,오이부추무침(05)(06),조식,35.31kcal,2021-08-05,3296
1063,오징어튀김(01)(06)(17),중식,371.73kcal,2021-08-05,3296
1064,깍두기(완제품)(09),조식,15.2kcal,2021-08-05,3296
1065,깍두기(완제품)(09),중식,15.2kcal,2021-08-05,3296
1066,"우유(백색우유(200ML,연간))(02)",조식,122kcal,2021-08-05,3296
1067,밥,조식,363kcal,2021-08-06,3296
1068,현미밥,중식,384.78kcal,2021-08-06,3296
1069,비빔밥(05)(06)(16),석식,580.6kcal,2021-08-06,3296
1070,두부고추장찌개(05)(06)(16),조식,90.5kcal,2021-08-06,3296
1071,감자국(05),중식,52.53kcal,2021-08-06,3296
1072,소시지찌개(05)(06)(10),석식,181.98kcal,2021-08-06,3296
1073,쇠고기야채볶음(05)(06)(16),조식,191.56kcal,2021-08-06,3296
1074,생선가스(01)(06),중식,553.65kcal,2021-08-06,3296
1075,계란후라이(01),석식,125.54kcal,2021-08-06,3296
1076,애호박나물(09),조식,57.3kcal,2021-08-06,3296
1077,치킨샐러드(01)(06)(15),중식,503.71kcal,2021-08-06,3296
1078,열무김치,석식,12.8kcal,2021-08-06,3296
1079,맛김,조식,0kcal,2021-08-06,3296
1080,배추김치(7~9월),중식,8.75kcal,2021-08-06,3296
1081,워터젤리,석식,176.4kcal,2021-08-06,3296
1082,백김치,조식,15.12kcal,2021-08-06,3296
1083,"우유(백색우유(200ML,연간))(02)",조식,122kcal,2021-08-06,3296
1084,새우버거(01)(06)(09)(12),조식,979.7kcal,2021-08-07,3296
1085,라면(즉석 컵)(06),중식,365kcal,2021-08-07,3296
1086,밀쌀밥,석식,363.83kcal,2021-08-07,3296
1087,"우유(백색우유(200ML,연간))(02)",조식,122kcal,2021-08-07,3296
1088,탄산음료,중식,117.5kcal,2021-08-07,3296
1089,김계란국(01),석식,96.25kcal,2021-08-07,3296
1090,닭고기감자조림(05)(06)(15),석식,245.95kcal,2021-08-07,3296
1091,무생채,석식,34.72kcal,2021-08-07,3296
1092,배추김치(7~9월),석식,8.75kcal,2021-08-07,3296
1093,밥,조식,363kcal,2021-08-08,3296
1094,마파두부덮밥(05)(06)(10),중식,702.82kcal,2021-08-08,3296
1095,찹쌀밥,석식,384.54kcal,2021-08-08,3296
1096,콩나물국(05),조식,24.8kcal,2021-08-08,3296
1097,비빔당면(05)(06),중식,139.34kcal,2021-08-08,3296
1098,배추된장국(05)(06),석식,38.54kcal,2021-08-08,3296
1099,햄게맛살볶음(05)(06)(10),조식,121.75kcal,2021-08-08,3296
1100,오징어숙회/초고추장(06)(17),중식,113.61kcal,2021-08-08,3296
1101,훈제오리구이(01),석식,272.53kcal,2021-08-08,3296
1102,새송이버섯야채볶음(05)(06)(16),조식,145.38kcal,2021-08-08,3296
1103,열무김치,중식,12.8kcal,2021-08-08,3296
1104,부추겉절이(05)(06),석식,32.72kcal,2021-08-08,3296
1105,배추김치(7~9월),조식,8.75kcal,2021-08-08,3296
1106,아이스크림 팩형(02),중식,234kcal,2021-08-08,3296
1107,배추김치(7~9월),석식,8.75kcal,2021-08-08,3296
1108,"우유(백색우유(200ML,연간))(02)",조식,122kcal,2021-08-08,3296
1109,밥,조식,363kcal,2021-08-09,3296
1110,볶음밥,중식,493.54kcal,2021-08-09,3296
1111,현미밥,석식,384.78kcal,2021-08-09,3296
1112,짬뽕찌개(06)(17)(18),조식,97.31kcal,2021-08-09,3296
1113,미역오이냉국(05),중식,26.28kcal,2021-08-09,3296
1114,두부고추장찌개(05)(06)(16),석식,90.5kcal,2021-08-09,3296
1115,돼지고기김치볶음(10),조식,207.34kcal,2021-08-09,3296
1116,닭강정(01)(06)(15),중식,624.92kcal,2021-08-09,3296
1117,호박쇠고기볶음(05)(06)(16),석식,93.86kcal,2021-08-09,3296
1118,맛김,조식,0kcal,2021-08-09,3296
1119,깻잎찜(05)(06),중식,31.95kcal,2021-08-09,3296
1120,코다리조림(05)(06),석식,109.85kcal,2021-08-09,3296
1121,연두부양념장(05)(06),조식,85.45kcal,2021-08-09,3296
1122,배추김치(7~9월),중식,8.75kcal,2021-08-09,3296
1123,깍두기(완제품)(09),석식,15.2kcal,2021-08-09,3296
1124,배추김치(7~9월),조식,8.75kcal,2021-08-09,3296
1125,"우유(백색우유(200ML,연간))(02)",중식,122kcal,2021-08-09,3296
1126,농후 발효유(02),조식,96kcal,2021-08-09,3296
1127,밥,조식,363kcal,2021-08-10,3296
1128,밥,중식,363kcal,2021-08-10,3296
1129,찰보리밥,석식,385.12kcal,2021-08-10,3296
1130,쇠고기호박찌개(06)(16),조식,67.72kcal,2021-08-10,3296
1131,삼계탕(15),중식,810.1kcal,2021-08-10,3296
1132,감자된장국(05)(06),석식,68.41kcal,2021-08-10,3296
1133,멸치볶음,조식,94.25kcal,2021-08-10,3296
1134,오이풋고추된장무침(05),중식,35.7kcal,2021-08-10,3296
1135,조기튀김(06),석식,383.34kcal,2021-08-10,3296
1136,쇠고기감자조림(05)(06)(16),조식,101.34kcal,2021-08-10,3296
1137,감자샐러드(01),중식,87.35kcal,2021-08-10,3296
1138,닭고기야채조림(05)(06)(15),석식,143.73kcal,2021-08-10,3296
1139,배추김치(7~9월),조식,8.75kcal,2021-08-10,3296
1140,배추김치(7~9월),중식,8.75kcal,2021-08-10,3296
1141,깍두기(완제품)(09),석식,15.2kcal,2021-08-10,3296
1142,"우유(백색우유(200ML,연간))(02)",조식,122kcal,2021-08-10,3296
1143,감귤 주스(340㎖/ 페트),중식,44kcal,2021-08-10,3296
1144,대추방울토마토(생산기)(12),중식,17kcal,2021-08-10,3296
1145,밥,조식,363kcal,2021-08-11,3296
1146,찹쌀밥,중식,384.54kcal,2021-08-11,3296
1147,밥,석식,363kcal,2021-08-11,3296
1148,생선묵국(05)(06),조식,56.62kcal,2021-08-11,3296
1149,해물찌개(05)(06)(17)(18),중식,99.81kcal,2021-08-11,3296
1150,콩나물두부국(05),석식,34.29kcal,2021-08-11,3296
1151,돼지고기콩나물볶음(05)(06)(10),조식,255.31kcal,2021-08-11,3296
1152,묵은지등갈비찜(05)(06)(10),중식,368.35kcal,2021-08-11,3296
1153,돈가스(06)(10),석식,562.14kcal,2021-08-11,3296
1154,오징어실채볶음(06)(12)(17),조식,117.7kcal,2021-08-11,3296
1155,상추겉절이(05)(06),중식,29.24kcal,2021-08-11,3296
1156,가공우유(딸기)(02),석식,116kcal,2021-08-11,3296
1157,배추김치(7~9월),조식,8.75kcal,2021-08-11,3296
1158,배추김치(7~9월),중식,8.75kcal,2021-08-11,3296
1159,단호박샐러드(01),석식,74.43kcal,2021-08-11,3296
1160,"우유(백색우유(200ML,연간))(02)",조식,122kcal,2021-08-11,3296
1161,열무김치,석식,12.8kcal,2021-08-11,3296
1162,"주스,프레주망고",석식,,2021-08-11,3296
1163,흑미밥,조식,381.75kcal,2021-08-12,3296
1164,밥,중식,363kcal,2021-08-12,3296
1165,밀쌀밥,석식,363.83kcal,2021-08-12,3296
1166,쇠고기미역국(05)(16),조식,31.49kcal,2021-08-12,3296
1167,배추된장국(05)(06),중식,38.54kcal,2021-08-12,3296
1168,소시지찌개(05)(06)(10),석식,181.98kcal,2021-08-12,3296
1169,호박쇠고기볶음(05)(06)(16),조식,93.86kcal,2021-08-12,3296
1170,동파육(05)(06)(10),중식,376.74kcal,2021-08-12,3296
1171,쇠고기야채볶음(05)(06)(16),석식,191.56kcal,2021-08-12,3296
1172,돼지고기콩나물볶음(05)(06)(10),조식,246.43kcal,2021-07-14,3296
1173,오이양파장아찌(05)(06),중식,31.18kcal,2021-07-14,3296
1174,닭강정(01)(06)(15),석식,,2021-07-14,3296
1175,두부조림(05)(06),조식,126.21kcal,2021-07-14,3296
1176,배추김치(7~9월),중식,8.75kcal,2021-07-14,3296
1177,고등어김치조림(05)(06)(07),석식,,2021-07-14,3296
1178,배추김치(7~9월),조식,8.75kcal,2021-07-14,3296
1179,깍두기(임가공)(09),석식,,2021-07-14,3296
1180,"우유(백색우유(200ML,연간))(02)",조식,122kcal,2021-07-14,3296
1181,아이스크림 팩형(02),석식,,2021-07-14,3296
1182,밥,조식,363kcal,2021-07-15,3296
1183,찹쌀밥,중식,384.54kcal,2021-07-15,3296
1184,새우버거(01)(06)(09)(12),석식,,2021-07-15,3296
1185,순두부찌개(01)(05)(06)(10),조식,153.55kcal,2021-07-15,3296
1186,감자짜글이(05)(06)(10),중식,167.71kcal,2021-07-15,3296
1187,"주스,카프리썬 오렌지(200ml,파우치)",석식,,2021-07-15,3296
1188,애호박나물(09),조식,57.3kcal,2021-07-15,3296
1189,오징어튀김(01)(06)(17),중식,402.85kcal,2021-07-15,3296
1190,"우유(백색우유(200ML,연간))(02)",석식,,2021-07-15,3296
1191,쇠고기야채볶음(05)(06)(16),조식,117.16kcal,2021-07-15,3296
1192,콩나물매운무침(05),중식,41.03kcal,2021-07-15,3296
1193,맛김,조식,0kcal,2021-07-15,3296
1194,깍두기(임가공)(09),중식,28.75kcal,2021-07-15,3296
1195,배추김치(7~9월),조식,8.75kcal,2021-07-15,3296
1196,"우유(백색우유(200ML,연간))(02)",중식,122kcal,2021-07-15,3296
1197,밥,조식,363kcal,2021-07-16,3296
1198,밥,중식,363kcal,2021-07-16,3296
1199,찰보리밥,석식,,2021-07-16,3296
1200,쇠고기미역국(05)(16),조식,31.49kcal,2021-07-16,3296
1201,쇠고기호박찌개(06)(16),중식,68.4kcal,2021-07-16,3296
1202,배추두부국(05)(06),석식,,2021-07-16,3296
1203,낙지불고기(05)(06)(16),조식,150.97kcal,2021-07-16,3296
1204,조기튀김(06),중식,414.47kcal,2021-07-16,3296
1205,돼지고기고추장볶음(05)(06)(10),석식,,2021-07-16,3296
1206,꽈리고추멸치볶음(05)(06),조식,83.42kcal,2021-07-16,3296
1207,닭고기감자조림(05)(06)(15),중식,250.67kcal,2021-07-16,3296
1208,무생채,석식,,2021-07-16,3296
1209,배추김치(7~9월),조식,8.75kcal,2021-07-16,3296
1210,배추김치(7~9월),중식,8.75kcal,2021-07-16,3296
1211,배추김치(7~9월),석식,,2021-07-16,3296
1212,"우유(백색우유(200ML,연간))(02)",조식,122kcal,2021-07-16,3296
1213,팥빙수,석식,,2021-07-16,3296
1214,불고기버거(01)(06)(10)(12),조식,827.08kcal,2021-07-17,3296
1215,현미밥,석식,,2021-07-17,3296
1216,가공우유(바나나)(02),조식,167kcal,2021-07-17,3296
1217,배추된장국(05)(06),석식,,2021-07-17,3296
1218,"우유(백색우유(200ML,연간))(02)",조식,122kcal,2021-07-17,3296
1219,오리불고기(06),석식,,2021-07-17,3296
1220,과일푸딩,조식,126kcal,2021-07-17,3296
1221,상추겉절이(05)(06),석식,,2021-07-17,3296
1222,가공우유(바나나)(02),조식,167kcal,2021-07-17,3296
1223,깍두기(임가공)(09),석식,,2021-07-17,3296
1224,라면(즉석 컵)(06),석식,,2021-07-17,3296
1225,밥,조식,363kcal,2021-07-18,3296
1226,찰보리밥,중식,385.12kcal,2021-07-18,3296
1227,밥,석식,,2021-07-18,3296
1228,콩나물국(05),조식,24.8kcal,2021-07-18,3296
1229,돼지고기김치찌개(06)(10),중식,114.64kcal,2021-07-18,3296
1230,짬뽕찌개(06)(17)(18),석식,,2021-07-18,3296
1231,새송이버섯야채볶음(05)(06)(16),조식,101.98kcal,2021-07-18,3296
1232,계란찜(01)(09),중식,91.66kcal,2021-07-18,3296
1233,돼지고기김치볶음(10),석식,,2021-07-18,3296
1234,맛김,조식,0kcal,2021-07-18,3296
1235,코다리조림(05)(06),중식,109.38kcal,2021-07-18,3296
1236,깻잎찜(05)(06),석식,,2021-07-18,3296
1237,감자조림(05)(06),조식,79.29kcal,2021-07-18,3296
1238,배추김치(7~9월),중식,8.75kcal,2021-07-18,3296
1239,깍두기(임가공)(09),석식,,2021-07-18,3296
1240,총각김치,조식,16.4kcal,2021-07-18,3296
1241,아이스 망고바,중식,126kcal,2021-07-18,3296
1242,"우유(백색우유(200ML,연간))(02)",조식,122kcal,2021-07-18,3296
1243,오렌지 주스(200㎖/팩),조식,96kcal,2021-07-18,3296
1244,밥,조식,363kcal,2021-07-19,3296
1245,밥,중식,363kcal,2021-07-19,3296
1246,찰보리밥,석식,,2021-07-19,3296
1247,햄김치찌개(05)(06)(10),조식,104.33kcal,2021-07-19,3296
1248,된장국(일품용)(05)(06),중식,59.51kcal,2021-07-19,3296
1249,광어매운탕(05)(06),석식,,2021-07-19,3296
1250,표고버섯멸치볶음(05)(06)(16),조식,77.42kcal,2021-07-19,3296
1251,돈가스(06)(10),중식,562.14kcal,2021-07-19,3296
1252,돼지불고기(05)(06)(10),석식,,2021-07-19,3296
1253,쇠고기감자조림(05)(06)(16),조식,101.24kcal,2021-07-19,3296
1254,오이고추장무침(05)(06),중식,34.41kcal,2021-07-19,3296
1255,양배추쌈(05)(06),석식,,2021-07-19,3296
1256,배추김치(7~9월),조식,8.75kcal,2021-07-19,3296
1257,깍두기(임가공)(09),중식,28.75kcal,2021-07-19,3296
1258,총각김치,석식,,2021-07-19,3296
1259,"우유(백색우유(200ML,연간))(02)",조식,122kcal,2021-07-19,3296
1260,농후 발효유(02),조식,96kcal,2021-07-19,3296
1261,찹쌀밥,조식,384.54kcal,2021-07-20,3296
1262,비빔밥(05)(06)(16),중식,559.75kcal,2021-07-20,3296
1263,밥,석식,,2021-07-20,3296
1264,생선묵국(05)(06),조식,56.3kcal,2021-07-20,3296
1265,쇠고기미역국(05)(16),중식,31.49kcal,2021-07-20,3296
1266,돼지고기김치찌개(06)(10),석식,,2021-07-20,3296
1267,쇠고기야채볶음(05)(06)(16),조식,117.16kcal,2021-07-20,3296
1268,계란후라이(01),중식,125.54kcal,2021-07-20,3296
1269,오징어튀김(01)(06)(17),석식,,2021-07-20,3296
1270,멸치볶음,조식,94.25kcal,2021-07-20,3296
1271,깍두기(임가공)(09),중식,28.75kcal,2021-07-20,3296
1272,오이고추장무침(05)(06),석식,,2021-07-20,3296
1273,김자반,조식,43kcal,2021-07-20,3296
1274,"우유(백색우유(200ML,연간))(02)",중식,122kcal,2021-07-20,3296
1275,배추김치(7~9월),석식,,2021-07-20,3296
1276,배추김치(7~9월),조식,8.75kcal,2021-07-20,3296
1277,식혜,석식,,2021-07-20,3296
1278,밥,조식,363kcal,2021-07-21,3296
1279,찹쌀밥,중식,384.54kcal,2021-07-21,3296
1280,밥,석식,,2021-07-21,3296
1281,콩나물무채국(05),조식,26.77kcal,2021-07-21,3296
1282,삼계탕(15),중식,601.12kcal,2021-07-21,3296
1283,감자된장국(05)(06),석식,,2021-07-21,3296
1284,매운소시지떡볶음(05)(06)(10)(12),조식,256.55kcal,2021-07-21,3296
1285,부추겉절이(05)(06),중식,32.72kcal,2021-07-21,3296
1286,게맛살야채튀김(05)(06),석식,,2021-07-21,3296
1287,맛김,조식,0kcal,2021-07-21,3296
1288,모듬야채(05)(06),중식,66.96kcal,2021-07-21,3296
1289,전복장조림(01)(05)(06)(18),석식,,2021-07-21,3296
1290,오징어젓무침(17),조식,39.15kcal,2021-07-21,3296
1291,깍두기(임가공)(09),중식,28.75kcal,2021-07-21,3296
1292,배추김치(7~9월),석식,,2021-07-21,3296
1293,배추김치(7~9월),조식,8.75kcal,2021-07-21,3296
1294,수박,중식,110.4kcal,2021-07-21,3296
1295,파인애플에이드 190ml,조식,,2021-07-21,3296
1296,"우유(백색우유(200ML,연간))(02)",조식,122kcal,2021-07-21,3296
1297,밥,조식,363kcal,2021-07-22,3296
1298,팔보채덮밥(05)(06)(09)(17)(18),중식,501.12kcal,2021-07-22,3296
1299,찹쌀밥,석식,,2021-07-22,3296
1300,계란국(01)(05),조식,60.97kcal,2021-07-22,3296
1301,삼치순살튀김(06),중식,352.15kcal,2021-07-22,3296
1302,해물찌개(05)(06)(17)(18),석식,,2021-07-22,3296
1303,새송이버섯야채볶음(05)(06)(16),조식,101.98kcal,2021-07-22,3296
1304,단호박샐러드(01),중식,74.43kcal,2021-07-22,3296
1305,닭고기김치찜(05)(06)(15),석식,,2021-07-22,3296
1306,생선묵꽈리고추볶음(05)(06),조식,99.18kcal,2021-07-22,3296
1307,배추김치(7~9월),중식,8.75kcal,2021-07-22,3296
1308,감자조림(05)(06),석식,,2021-07-22,3296
1309,배추김치(7~9월),조식,8.75kcal,2021-07-22,3296
1310,복숭아(천도)(11),중식,94.3kcal,2021-07-22,3296
1311,총각김치,석식,,2021-07-22,3296
1312,"우유(백색우유(200ML,연간))(02)",조식,122kcal,2021-07-22,3296
1313,밥,조식,363kcal,2021-07-23,3296
1314,현미밥,중식,384.78kcal,2021-07-23,3296
1315,밥,석식,,2021-07-23,3296
1316,쇠고기미역국(05)(16),조식,31.49kcal,2021-07-23,3296
1317,콩나물김치국(05),중식,22.69kcal,2021-07-23,3296
1318,순두부찌개(01)(05)(06)(10),석식,,2021-07-23,3296
1319,햄감자볶음(10),조식,106.01kcal,2021-07-23,3296
1320,고추잡채(05)(06)(10),중식,320.19kcal,2021-07-23,3296
1321,닭순살코기튀김(05)(06)(15),석식,,2021-07-23,3296
1322,두부양념장(05)(06),조식,92.67kcal,2021-07-23,3296
1323,버섯호박볶음(05)(06),중식,70.04kcal,2021-07-23,3296
1324,도라지오이무침(06)(17),석식,,2021-07-23,3296
1325,배추김치(7~9월),조식,8.75kcal,2021-07-23,3296
1326,총각김치,중식,16.4kcal,2021-07-23,3296
1327,배추김치(7~9월),석식,,2021-07-23,3296
1328,"우유(백색우유(200ML,연간))(02)",조식,122kcal,2021-07-23,3296
1329,"주스,파인애플",석식,,2021-07-23,3296
1330,핫도그빵(01)(06)(10)(12),조식,908.69kcal,2021-07-24,3296
1331,"두유, 검은깨",중식,140kcal,2021-07-24,3296
1332,흑미밥,석식,,2021-07-24,3296
1333,두유,조식,86kcal,2021-07-24,3296
1334,두부김치국(05),석식,,2021-07-24,3296
1335,"우유(백색우유(200ML,연간))(02)",조식,122kcal,2021-07-24,3296
1336,표고버섯돼지고기볶음(05)(06)(10),석식,,2021-07-24,3296
1337,모듬야채(05)(06),석식,,2021-07-24,3296
1338,총각김치,석식,,2021-07-24,3296
1339,"주스,카프리썬 사과(200ml,파우치)",석식,,2021-07-24,3296
1340,밥,조식,363kcal,2021-07-25,3296
1341,현미밥,중식,384.78kcal,2021-07-25,3296
1342,자장밥(05)(06)(10),석식,,2021-07-25,3296
1343,쇠고기무국(05)(16),조식,34.71kcal,2021-07-25,3296
1344,소시지찌개(05)(06)(10),중식,181.98kcal,2021-07-25,3296
1345,오징어숙회/초고추장(06)(17),석식,,2021-07-25,3296
1346,오징어채볶음(01)(05)(06)(17),조식,137.41kcal,2021-07-25,3296
1347,닭갈비(05)(06)(15),중식,247.5kcal,2021-07-25,3296
1348,연두부양념장(05)(06),석식,,2021-07-25,3296
1349,스크램블에그(01),조식,112.05kcal,2021-07-25,3296
1350,상추쌈(05)(06),중식,45.91kcal,2021-07-25,3296
1351,총각김치,석식,,2021-07-25,3296
1352,배추김치(7~9월),조식,8.75kcal,2021-07-25,3296
1353,배추김치(7~9월),중식,8.75kcal,2021-07-25,3296
1354,"우유(백색우유(200ML,연간))(02)",조식,122kcal,2021-07-25,3296
1355,초콜릿(3사교),중식,286kcal,2021-07-25,3296
1356,밥,조식,363kcal,2021-07-26,3296
1357,밀쌀밥,중식,363.83kcal,2021-07-26,3296
1358,밥,석식,,2021-07-26,3296
1359,김계란국(01),조식,96.25kcal,2021-07-26,3296
1360,두부고추장찌개(05)(06)(16),중식,94.9kcal,2021-07-26,3296
1361,버섯된장찌개(05)(06),석식,,2021-07-26,3296
