,메뉴이름,식사명,열량,날짜,부대
1226,양배추쌈(05)(06),석식,60.88kcal,2021-07-11,5322
1227,"우유(백색우유(200ML,연간))(02)",조식,122kcal,2021-07-11,5322
1228,배추김치(7~9월),중식,11.25kcal,2021-07-11,5322
1229,배추김치(7~9월),석식,11.25kcal,2021-07-11,5322
1230,"우유(백색우유(200ML,연간))(02)",중식,122kcal,2021-07-11,5322
1231,아이스크림 샌드위치(02),석식,252kcal,2021-07-11,5322
1232,밥1,조식,355.74kcal,2021-07-12,5322
1233,흑미밥,중식,379.88kcal,2021-07-12,5322
1234,햄야채볶음밥(10)(12),석식,520.31kcal,2021-07-12,5322
1235,배추된장국(05)(16),조식,53.83kcal,2021-07-12,5322
1236,닭볶음탕(06)(15),중식,288.38kcal,2021-07-12,5322
1237,김자반,석식,14.33kcal,2021-07-12,5322
1238,돼지고기부추볶음(05)(06)(10),조식,269.93kcal,2021-07-12,5322
1239,고등어순살강정(05)(06)(07)(12),중식,243kcal,2021-07-12,5322
1240,계란후라이(01),석식,97.91kcal,2021-07-12,5322
1241,콩나물매운무침(05),조식,37.51kcal,2021-07-12,5322
1242,게맛살마요무침,중식,64.29kcal,2021-07-12,5322
1243,야채샐러드(01)(05)(06)(12),석식,47.34kcal,2021-07-12,5322
1244,배추김치(7~9월),조식,11.25kcal,2021-07-12,5322
1245,배추김치(7~9월),중식,11.25kcal,2021-07-12,5322
1246,총각김치,석식,16.4kcal,2021-07-12,5322
1247,"우유(백색우유(200ML,연간))(02)",조식,122kcal,2021-07-12,5322
1248,아이스크림 팩형(02),중식,234kcal,2021-07-12,5322
1249,"우유(백색우유(200ML,연간))(02)",석식,122kcal,2021-07-12,5322
1250,잡곡밥,조식,363.18kcal,2021-07-13,5322
1251,물냉면(01)(03)(06),중식,993.38kcal,2021-07-13,5322
1252,돼지고기부추덮밥(05)(06)(10),석식,801.83kcal,2021-07-13,5322
1253,가스오부시어묵탕(05)(06),조식,68.63kcal,2021-07-13,5322
1254,탕수육(완제품용)(05)(06)(10)(12),중식,320.17kcal,2021-07-13,5322
1255,오징어볶음(05)(06)(17),석식,228.99kcal,2021-07-13,5322
1256,돼지고기김치볶음(06)(10),조식,231.22kcal,2021-07-13,5322
1257,백김치,중식,15.12kcal,2021-07-13,5322
1258,두부케첩조림(05)(06)(12),석식,120.84kcal,2021-07-13,5322
1259,맛김,조식,0kcal,2021-07-13,5322
1260,수박,중식,88.32kcal,2021-07-13,5322
1261,오이김치,석식,16.65kcal,2021-07-13,5322
1262,연두부양념장(05)(06),조식,82.34kcal,2021-07-13,5322
1263,"아이스크림, 떠먹는형",석식,270kcal,2021-07-13,5322
1264,깍두기(임가공),조식,28.59kcal,2021-07-13,5322
1265,"우유(백색우유(200ML,연간))(02)",조식,122kcal,2021-07-13,5322
1266,참치야채비빔밥(05)(06),조식,550.43kcal,2021-07-14,5322
1267,밥,중식,381.15kcal,2021-07-14,5322
1268,잡곡밥,석식,363.18kcal,2021-07-14,5322
1269,콩나물국(05)(09),조식,12.86kcal,2021-07-14,5322
1270,쇠고기미역국(05)(16),중식,34.98kcal,2021-07-14,5322
1271,닭고기육개장(01)(05)(15),석식,172.09kcal,2021-07-14,5322
1272,계란후라이(01),조식,97.91kcal,2021-07-14,5322
1273,베이컨청경채볶음(10),중식,106.4kcal,2021-07-14,5322
1274,마파두부(05)(06),석식,271.1kcal,2021-07-14,5322
1275,배추김치(7~9월),조식,11.25kcal,2021-07-14,5322
1276,장어강정(05)(06),중식,303.1kcal,2021-07-14,5322
1277,쇠고기감자조림(05)(06)(16),석식,78kcal,2021-07-14,5322
1278,감귤 주스(180㎖/병),조식,180kcal,2021-07-14,5322
1279,치커리유자청무침,중식,29.75kcal,2021-07-14,5322
1280,총각김치,석식,16.4kcal,2021-07-14,5322
1281,배추김치(7~9월),중식,11.25kcal,2021-07-14,5322
1282,"우유(백색우유(200ML,연간))(02)",석식,122kcal,2021-07-14,5322
1283,워터젤리,중식,176.4kcal,2021-07-14,5322
1284,밥1,조식,355.74kcal,2021-07-15,5322
1285,잡곡밥,중식,363.18kcal,2021-07-15,5322
1286,밥,석식,381.15kcal,2021-07-15,5322
1287,쇠고기당면국(05)(16),조식,43.84kcal,2021-07-15,5322
1288,김치찌개(기타)(05)(06)(10),중식,137.16kcal,2021-07-15,5322
1289,아귀탕(05)(06),석식,74.47kcal,2021-07-15,5322
1290,돼지고기김치볶음(06)(10),조식,231.22kcal,2021-07-15,5322
1291,파닭(파채닭튀김)(05)(06)(15),중식,466.7kcal,2021-07-15,5322
1292,잡채(05)(06)(16),석식,161.49kcal,2021-07-15,5322
1293,명란계란찜(01),조식,72.42kcal,2021-07-15,5322
1294,순두부양념장(05)(06),중식,69.96kcal,2021-07-15,5322
1295,돼지고기가지볶음(05)(06)(10),석식,161.21kcal,2021-07-15,5322
1296,맛김,조식,0kcal,2021-07-15,5322
1297,야채샐러드(01)(05)(06)(12),중식,47.34kcal,2021-07-15,5322
1298,총각김치,석식,16.4kcal,2021-07-15,5322
1299,"우유(백색우유(200ML,연간))(02)",조식,122kcal,2021-07-15,5322
1300,멜론(여름),중식,90kcal,2021-07-15,5322
1301,밥1,조식,355.74kcal,2021-07-16,5322
1302,잡곡밥,중식,363.18kcal,2021-07-16,5322
1303,볶음밥(05)(06)(10),석식,594.46kcal,2021-07-16,5322
1304,조갯살미역국(05)(18),조식,31.04kcal,2021-07-16,5322
1305,생선가스(01)(06),중식,366.62kcal,2021-07-16,5322
1306,감자짜글이(05)(06)(10),석식,124.44kcal,2021-07-16,5322
1307,쇠고기팽이버섯떡볶음(05)(06)(16),조식,98.57kcal,2021-07-16,5322
1308,쫄면야채무침(05)(06),중식,65.65kcal,2021-07-16,5322
1309,데리야끼갈릭치킨(05)(06)(15),석식,486.48kcal,2021-07-16,5322
1310,김자반,조식,14.33kcal,2021-07-16,5322
1311,단무지무침,중식,14.34kcal,2021-07-16,5322
1312,깍두기(임가공),석식,28.59kcal,2021-07-16,5322
1313,두부케첩조림(05)(06)(12),조식,120.84kcal,2021-07-16,5322
1314,매쉬포테이토,중식,53.79kcal,2021-07-16,5322
1315,감귤 주스(180㎖/병),석식,180kcal,2021-07-16,5322
1316,총각김치,조식,16.4kcal,2021-07-16,5322
1317,"우유(백색우유(200ML,연간))(02)",조식,122kcal,2021-07-16,5322
1318,햄치즈버거(01)(02)(06)(10)(12),조식,1159.16kcal,2021-07-17,5322
1319,밥,중식,381.15kcal,2021-07-17,5322
1320,밥,석식,381.15kcal,2021-07-17,5322
1321,스크램블에그(01)(05)(06)(12),조식,118.6kcal,2021-07-17,5322
1322,김치찌개(05)(06)(10),중식,124.47kcal,2021-07-17,5322
1323,호박된장찌개(05)(06)(16),석식,81.36kcal,2021-07-17,5322
1324,"우유(백색우유(200ML,연간))(02)",조식,122kcal,2021-07-17,5322
1325,쇠고기파프리카볶음(05)(06)(16),중식,156.42kcal,2021-07-17,5322
1326,오리불고기(05)(06),석식,295.18kcal,2021-07-17,5322
1327,사이다,조식,97.5kcal,2021-07-17,5322
1328,맛김,중식,0kcal,2021-07-17,5322
1329,양배추쌈(05)(06),석식,60.88kcal,2021-07-17,5322
1330,마요오징어실채무침(01)(05)(06)(17),중식,87.27kcal,2021-07-17,5322
1331,배추김치(7~9월),석식,11.25kcal,2021-07-17,5322
1332,멜론(여름),중식,90kcal,2021-07-17,5322
1333,"우유,살균형(바나나)",석식,154kcal,2021-07-17,5322
1334,밥1,조식,355.74kcal,2021-07-18,5322
1335,밥,중식,381.15kcal,2021-07-18,5322
1336,달걀케첩볶음밥(01)(12),석식,521.35kcal,2021-07-18,5322
1337,쇠고기미역국(05)(16),조식,34.98kcal,2021-07-18,5322
1338,콩나물국(05)(09),중식,12.86kcal,2021-07-18,5322
1339,쇠고기버섯볶음(05)(06)(16),석식,106.51kcal,2021-07-18,5322
1340,새송이버섯야채볶음(05)(06)(10),조식,190.14kcal,2021-07-18,5322
1341,닭갈비(05)(06)(15),중식,273.94kcal,2021-07-18,5322
1342,쫄면야채무침(05)(06),석식,65.65kcal,2021-07-18,5322
1343,연두부양념장(05)(06),조식,82.34kcal,2021-07-18,5322
1344,오징어채무침(06)(17),중식,77.01kcal,2021-07-18,5322
1345,총각김치,석식,16.4kcal,2021-07-18,5322
1346,야채샐러드(01)(05)(06)(12),조식,47.34kcal,2021-07-18,5322
1347,배추김치(7~9월),중식,11.25kcal,2021-07-18,5322
1348,감귤 주스(180㎖/병),석식,180kcal,2021-07-18,5322
1349,배추김치(7~9월),조식,11.25kcal,2021-07-18,5322
1350,복숭아(천도)(11),중식,75.44kcal,2021-07-18,5322
1351,"우유(백색우유(200ML,연간))(02)",조식,122kcal,2021-07-18,5322
1352,밥1,조식,355.74kcal,2021-07-19,5322
1353,잡곡밥,중식,363.18kcal,2021-07-19,5322
1354,검은콩밥,석식,354.35kcal,2021-07-19,5322
1355,콩나물김치국(05),조식,14.74kcal,2021-07-19,5322
1356,생선묵국(05)(06),중식,59.63kcal,2021-07-19,5322
1357,짬뽕찌개(09)(17),석식,74.58kcal,2021-07-19,5322
1358,쇠고기버섯볶음(05)(06)(16),조식,106.51kcal,2021-07-19,5322
1359,쇠고기버섯볶음(05)(06)(16),중식,106.51kcal,2021-07-19,5322
1360,야채튀김(06),석식,234.21kcal,2021-07-19,5322
1361,맛김,조식,0kcal,2021-07-19,5322
1362,두부김치(05)(10),중식,291.97kcal,2021-07-19,5322
1363,닭고기매운조림(05)(06)(15),석식,330.86kcal,2021-07-19,5322
1364,감자케찹조림(05)(06)(12),조식,60.23kcal,2021-07-19,5322
1365,"우유(백색우유(200ML,연간))(02)",석식,122kcal,2021-07-19,5322
1366,깍두기(임가공),조식,28.59kcal,2021-07-19,5322
1367,건빵(야채맛),조식,249kcal,2021-07-19,5322
1368,"우유(백색우유(200ML,연간))(02)",조식,122kcal,2021-07-19,5322
1369,밥1,조식,355.74kcal,2021-07-20,5322
1370,흑미밥,중식,379.88kcal,2021-07-20,5322
1371,밥,석식,381.15kcal,2021-07-20,5322
1372,닭곰탕(15),조식,128.22kcal,2021-07-20,5322
1373,돼지고기수육(05)(09)(10),중식,666.48kcal,2021-07-20,5322
1374,팽이버섯국(01)(05),석식,40.3kcal,2021-07-20,5322
1375,잡채(05)(06)(16),조식,161.49kcal,2021-07-20,5322
1376,미나리콩나물무침(05),중식,30.72kcal,2021-07-20,5322
1377,돼지불고기(05)(06)(10),석식,491.13kcal,2021-07-20,5322
1378,오징어채무침(06)(17),조식,77.01kcal,2021-07-20,5322
1379,모듬쌈(05)(06),중식,41.78kcal,2021-07-20,5322
1380,단호박튀김,석식,208.13kcal,2021-07-20,5322
1381,과일2(02),조식,126kcal,2021-07-20,5322
1382,배추김치(7~9월),중식,11.25kcal,2021-07-20,5322
1383,총각김치,석식,16.4kcal,2021-07-20,5322
1384,깍두기(임가공),조식,28.59kcal,2021-07-20,5322
1385,밥1,조식,355.74kcal,2021-07-21,5322
1386,밥,중식,381.15kcal,2021-07-21,5322
1387,쇠고기덮밥(05)(06)(16),석식,561.95kcal,2021-07-21,5322
1388,된장국(일품용)(05),조식,21.45kcal,2021-06-23,5322
1389,쇠고기미역국(05)(16),중식,27.63kcal,2021-06-23,5322
1390,콩나물국(05)(09),석식,22.15kcal,2021-06-23,5322
1391,돼지고기김치볶음(06)(10),조식,262.31kcal,2021-06-23,5322
1392,브로콜리새우살볶음(09),중식,103.35kcal,2021-06-23,5322
1393,새우튀김(01)(09),석식,117.3kcal,2021-06-23,5322
1394,스크램블에그(01)(05)(06)(12),조식,123.95kcal,2021-06-23,5322
1395,미트볼케찹조림(01)(05)(06)(10)(12),중식,337.55kcal,2021-06-23,5322
1396,배추김치(5~6월),석식,21.93kcal,2021-06-23,5322
1397,콩나물무침(05)(06),조식,39.9kcal,2021-06-23,5322
1398,파김치,중식,21.24kcal,2021-06-23,5322
1399,"우유(백색우유(200ML,연간))(02)",조식,122kcal,2021-06-23,5322
1400,"아이스크림, 떠먹는형",중식,270kcal,2021-06-23,5322
1401,불고기버거(01)(06)(10)(12),조식,800.11kcal,2021-06-24,5322
1402,잡곡밥,중식,355.92kcal,2021-06-24,5322
1403,흑미밥,석식,381.75kcal,2021-06-24,5322
1404,"우유(백색우유(200ML,연간))(02)",조식,122kcal,2021-06-24,5322
1405,김치찌개(기타)(05)(06)(10),중식,149.61kcal,2021-06-24,5322
1406,홍합탕(05),석식,38.56kcal,2021-06-24,5322
1407,모듬버섯볶음(05)(06),중식,58.54kcal,2021-06-24,5322
1408,생선묵볶음(05)(06),석식,155.67kcal,2021-06-24,5322
1409,애호박나물(05),중식,117.33kcal,2021-06-24,5322
1410,깐풍기(05)(06)(15),석식,410.89kcal,2021-06-24,5322
1411,골뱅이오징어채무침(06)(17),중식,147.75kcal,2021-06-24,5322
1412,배추김치(5~6월),석식,21.93kcal,2021-06-24,5322
1413,"우유(백색우유(200ML,연간))(02)",중식,122kcal,2021-06-24,5322
1414,멜론(여름),중식,90kcal,2021-06-24,5322
1415,잡곡밥,조식,355.92kcal,2021-06-25,5322
1416,검은콩밥,중식,337.03kcal,2021-06-25,5322
1417,참치마요덮밥(01),석식,74.52kcal,2021-06-25,5322
1418,쇠고기미역국(05)(16),조식,27.63kcal,2021-06-25,5322
1419,북어채국(01)(05)(09),중식,72.59kcal,2021-06-25,5322
1420,콩나물김치국(05),석식,14.89kcal,2021-06-25,5322
1421,햄슬라이스야채볶음(05)(06)(10),조식,183.66kcal,2021-06-25,5322
1422,마라제육볶음(05)(06)(10),중식,431.83kcal,2021-06-25,5322
1423,김자반,석식,17.2kcal,2021-06-25,5322
1424,콩나물매운무침(05),조식,43.85kcal,2021-06-25,5322
1425,치커리유자청무침,중식,29.75kcal,2021-06-25,5322
1426,감자샐러드(01),석식,63.55kcal,2021-06-25,5322
1427,배추김치(5~6월),조식,21.93kcal,2021-06-25,5322
1428,배추김치(5~6월),중식,21.93kcal,2021-06-25,5322
1429,총각김치,석식,16.4kcal,2021-06-25,5322
1430,"우유(백색우유(200ML,연간))(02)",조식,122kcal,2021-06-25,5322
1431,"아이스크림 콘,완제품(02)",중식,270kcal,2021-06-25,5322
1432,핫도그빵(01)(06)(10)(12),조식,889.17kcal,2021-06-26,5322
1433,밥,중식,381.15kcal,2021-06-26,5322
1434,밥,석식,381.15kcal,2021-06-26,5322
1435,"우유(백색우유(200ML,연간))(02)",조식,122kcal,2021-06-26,5322
1436,닭곰탕(15),중식,140.27kcal,2021-06-26,5322
1437,된장국(일품용)(05),석식,21.45kcal,2021-06-26,5322
1438,마파두부(05)(06)(10),중식,314.3kcal,2021-06-26,5322
1439,돼지고기부추볶음(05)(06)(10),석식,306.08kcal,2021-06-26,5322
1440,오징어젓무침(17),중식,31.25kcal,2021-06-26,5322
1441,야채샐러드(01)(05)(06)(12),석식,48.67kcal,2021-06-26,5322
1442,총각김치,중식,16.4kcal,2021-06-26,5322
1443,배추김치(5~6월),석식,21.93kcal,2021-06-26,5322
1444,"우유(백색우유(200ML,연간))(02)",중식,122kcal,2021-06-26,5322
1445,감귤 주스(180㎖/병),석식,180kcal,2021-06-26,5322
1446,닭죽(15),조식,489.91kcal,2021-06-27,5322
1447,밥,중식,381.15kcal,2021-06-27,5322
1448,밥,석식,381.15kcal,2021-06-27,5322
1449,오징어채볶음(05)(06)(17),조식,159.95kcal,2021-06-27,5322
1450,햄소시지찌개(05)(06)(10),중식,188.4kcal,2021-06-27,5322
1451,콩나물국(05)(09),석식,22.15kcal,2021-06-27,5322
1452,감자조림(05)(06),조식,104.81kcal,2021-06-27,5322
1453,가지굴소스쇠고기볶음(05)(06)(16),중식,88.79kcal,2021-06-27,5322
1454,제육볶음(05)(06)(10),석식,426.02kcal,2021-06-27,5322
1455,배추김치(5~6월),조식,21.93kcal,2021-06-27,5322
1456,브로콜리/초고추장(06),중식,48.32kcal,2021-06-27,5322
1457,양배추쌈(05)(06),석식,75.87kcal,2021-06-27,5322
1458,"우유(백색우유(200ML,연간))(02)",조식,122kcal,2021-06-27,5322
1459,총각김치,중식,16.4kcal,2021-06-27,5322
1460,배추김치(5~6월),석식,21.93kcal,2021-06-27,5322
1461,감귤 주스(180㎖/병),석식,180kcal,2021-06-27,5322
1462,밥1,조식,359.37kcal,2021-06-28,5322
1463,흑미밥,중식,381.75kcal,2021-06-28,5322
1464,밥,석식,381.15kcal,2021-06-28,5322
1465,호박된장찌개(05)(06),조식,71.45kcal,2021-06-28,5322
1466,짬뽕찌개(01)(09)(17),중식,82.31kcal,2021-06-28,5322
1467,쇠고기무국(05)(16),석식,44.15kcal,2021-06-28,5322
1468,쇠고기불고기(05)(06)(16),조식,167.8kcal,2021-06-28,5322
1469,데리야끼갈릭치킨(05)(06)(15),중식,479.75kcal,2021-06-28,5322
1470,소시지야채볶음(10),석식,222.61kcal,2021-06-28,5322
1471,오이무침(05)(06),조식,43.79kcal,2021-06-28,5322
1472,단무지무침,중식,12.18kcal,2021-06-28,5322
1473,맛김,석식,0kcal,2021-06-28,5322
1474,배추김치(5~6월),조식,21.93kcal,2021-06-28,5322
1475,야채샐러드(01)(05)(06)(12),중식,48.67kcal,2021-06-28,5322
1476,계란찜(01),석식,101.49kcal,2021-06-28,5322
1477,"우유(백색우유(200ML,연간))(02)",조식,122kcal,2021-06-28,5322
1478,배추김치(5~6월),중식,21.93kcal,2021-06-28,5322
1479,배추김치(5~6월),석식,21.93kcal,2021-06-28,5322
1480,감귤 주스(180㎖/병),석식,180kcal,2021-06-28,5322
1481,불고기버거(01)(06)(10)(12),조식,800.11kcal,2021-06-29,5322
1482,밥,중식,381.15kcal,2021-06-29,5322
1483,밥,석식,381.15kcal,2021-06-29,5322
1484,"우유(백색우유(200ML,연간))(02)",조식,122kcal,2021-06-29,5322
1485,생선묵국(05)(06),중식,60.31kcal,2021-06-29,5322
1486,시금치된장국(05)(06),석식,52.65kcal,2021-06-29,5322
1487,새송이버섯야채볶음(05)(06)(10),중식,190.18kcal,2021-06-29,5322
1488,삼겹살구이(05)(06)(10),석식,291.85kcal,2021-06-29,5322
1489,스크램블에그(01)(05)(06)(12),중식,123.95kcal,2021-06-29,5322
1490,상추쌈(05)(06),석식,39.95kcal,2021-06-29,5322
1491,배추김치(5~6월),중식,21.93kcal,2021-06-29,5322
1492,배추김치(5~6월),석식,21.93kcal,2021-06-29,5322
1493,"우유(백색우유(200ML,연간))(02)",중식,122kcal,2021-06-29,5322
1494,수박,석식,88.32kcal,2021-06-29,5322
1495,건빵(야채맛),석식,249kcal,2021-06-29,5322
1496,잡곡밥,조식,355.92kcal,2021-06-30,5322
1497,흑미밥,중식,381.75kcal,2021-06-30,5322
1498,밥,석식,381.15kcal,2021-06-30,5322
1499,조갯살미역국(05)(18),조식,21.88kcal,2021-06-30,5322
1500,닭곰탕(15),중식,140.27kcal,2021-06-30,5322
1501,북어채국(01)(05)(09),석식,72.59kcal,2021-06-30,5322
1502,돼지고기김치볶음(06)(10),조식,262.31kcal,2021-06-30,5322
1503,매운소시지떡볶음(10)(12),중식,246.65kcal,2021-06-30,5322
1504,잡채(05)(06)(16),석식,161.77kcal,2021-06-30,5322
1505,베이컨청경채볶음,조식,9.1kcal,2021-06-30,5322
1506,가지튀김(06),중식,112.1kcal,2021-06-30,5322
1507,매운소갈비찜(05)(06),석식,507.01kcal,2021-06-30,5322
1508,감자조림(05)(06),조식,104.81kcal,2021-06-30,5322
1509,오징어젓무침(17),중식,31.25kcal,2021-06-30,5322
1510,총각김치,석식,16.4kcal,2021-06-30,5322
1511,"우유(백색우유(200ML,연간))(02)",조식,122kcal,2021-06-30,5322
1512,"아이스크림, 떠먹는형",석식,270kcal,2021-06-30,5322
1513,밥1,조식,355.74kcal,2021-07-01,5322
1514,잡곡밥,중식,363.18kcal,2021-07-01,5322
1515,잡곡밥,석식,363.18kcal,2021-07-01,5322
1516,쇠고기당면국(05)(16),조식,43.84kcal,2021-07-01,5322
1517,햄소시지찌개(05)(06)(10),중식,227.73kcal,2021-07-01,5322
1518,콩나물국(05)(09),석식,12.86kcal,2021-07-01,5322
1519,돼지고기콩나물볶음(05)(06)(10),조식,358.81kcal,2021-07-01,5322
1520,돼지고기부추볶음(05)(06)(10),중식,269.93kcal,2021-07-01,5322
1521,마라제육볶음(05)(06)(10),석식,505.45kcal,2021-07-01,5322
1522,모듬어묵조림(05)(06),조식,133.32kcal,2021-07-01,5322
1523,두부케첩조림(05)(06)(12),중식,120.84kcal,2021-07-01,5322
1524,야채튀김(06),석식,234.21kcal,2021-07-01,5322
1525,배추김치(7~9월),조식,11.25kcal,2021-07-01,5322
1526,깍두기(임가공),중식,28.59kcal,2021-07-01,5322
1527,상추쌈(05)(06),석식,47.33kcal,2021-07-01,5322
1528,"우유(백색우유(200ML,연간))(02)",조식,122kcal,2021-07-01,5322
1529,멜론(여름),중식,90kcal,2021-07-01,5322
1530,배추김치(7~9월),석식,11.25kcal,2021-07-01,5322
1531,감귤 주스(180㎖/병),석식,180kcal,2021-07-01,5322
1532,밥1,조식,355.74kcal,2021-07-02,5322
1533,밥,중식,381.15kcal,2021-07-02,5322
1534,쇠고기볶음밥(05)(06)(16),석식,501.31kcal,2021-07-02,5322
1535,가스오부시어묵탕(05)(06),조식,68.63kcal,2021-07-02,5322
1536,감자탕(김치)(05)(06)(10),중식,382.52kcal,2021-07-02,5322
1537,돈가스(06)(10),석식,424.01kcal,2021-07-02,5322
1538,쇠고기버섯볶음(05)(06)(16),조식,106.51kcal,2021-07-02,5322
1539,계란찜(01),중식,101.49kcal,2021-07-02,5322
1540,멕시칸샐러드(01)(10),석식,138.1kcal,2021-07-02,5322
1541,김자반,조식,14.33kcal,2021-07-02,5322
1542,게맛살냉채,중식,81.25kcal,2021-07-02,5322
1543,깍두기(임가공),석식,28.59kcal,2021-07-02,5322
1544,오징어젓무침(17),조식,29.18kcal,2021-07-02,5322
1545,오이김치,중식,16.65kcal,2021-07-02,5322
1546,배추김치(7~9월),조식,11.25kcal,2021-07-02,5322
1547,"우유(백색우유(200ML,연간))(02)",조식,122kcal,2021-07-02,5322
1548,라면(즉석 컵)(06),조식,365kcal,2021-07-02,5322
1549,햄치즈버거(01)(02)(06)(10)(12),조식,1159.16kcal,2021-07-03,5322
1550,흑미밥,중식,379.88kcal,2021-07-03,5322
1551,밥,석식,381.15kcal,2021-07-03,5322
1552,"음료수,탄산,콜라",조식,117.5kcal,2021-07-03,5322
1553,감자수제비국(01)(05)(06),중식,52.56kcal,2021-07-03,5322
1554,쇠고기육개장(01)(05)(06)(16),석식,79.14kcal,2021-07-03,5322
1555,"우유(백색우유(200ML,연간))(02)",조식,122kcal,2021-07-03,5322
1556,쇠고기가지볶음(05)(06)(16),중식,54.24kcal,2021-07-03,5322
1557,비엔나소시지야채볶음(05)(06)(10),석식,332.05kcal,2021-07-03,5322
1558,닭강정(05)(06)(12)(15),중식,394.98kcal,2021-07-03,5322
1559,쇠고기감자조림(05)(06)(16),석식,78kcal,2021-07-03,5322
1560,배추김치(7~9월),중식,11.25kcal,2021-07-03,5322
1561,배추김치(7~9월),석식,11.25kcal,2021-07-03,5322
1562,"참외,신선형(참외(78월))",중식,38kcal,2021-07-03,5322
1563,베이컨김치볶음밥(05)(06),조식,450.92kcal,2021-07-04,5322
1564,흑미밥,중식,379.88kcal,2021-07-04,5322
1565,밥,석식,381.15kcal,2021-07-04,5322
1566,맛김,조식,0kcal,2021-07-04,5322
1567,닭볶음탕(06)(15),중식,288.38kcal,2021-07-04,5322
1568,팽이버섯국(01)(05),석식,40.3kcal,2021-07-04,5322
1569,스크램블에그(01)(05)(06)(12),조식,118.6kcal,2021-07-04,5322
1570,꽈리고추멸치볶음,중식,101.99kcal,2021-07-04,5322
1571,오징어볶음(05)(06)(17),석식,228.99kcal,2021-07-04,5322
1572,야채샐러드(01)(05)(06)(12),조식,47.34kcal,2021-07-04,5322
1573,소시지야채볶음(10),중식,222.61kcal,2021-07-04,5322
1574,마파두부(05)(06),석식,271.1kcal,2021-07-04,5322
1575,"우유(백색우유(200ML,연간))(02)",조식,122kcal,2021-07-04,5322
1576,배추김치(7~9월),중식,11.25kcal,2021-07-04,5322
1577,배추김치(7~9월),석식,11.25kcal,2021-07-04,5322
1578,아이스크림 샌드위치(02),석식,252kcal,2021-07-04,5322
1579,밥1,조식,355.74kcal,2021-07-05,5322
1580,흑미밥,중식,379.88kcal,2021-07-05,5322
1581,새우볶음밥(09),석식,457.23kcal,2021-07-05,5322
1582,쇠고기미역국(05)(16),조식,34.98kcal,2021-07-05,5322
1583,우렁된장찌개(05),중식,80.13kcal,2021-07-05,5322
1584,짬뽕찌개(09)(17),석식,74.58kcal,2021-07-05,5322
1585,두부김치(05)(10),조식,291.97kcal,2021-07-05,5322
1586,잡채(05)(06)(16),중식,161.49kcal,2021-07-05,5322
1587,북경식탕수육 (05)(06)(10),석식,559.95kcal,2021-07-05,5322
1588,맛김,조식,0kcal,2021-07-05,5322
1589,조기튀김(06),중식,247.76kcal,2021-07-05,5322
1590,단무지무침,석식,14.34kcal,2021-07-05,5322
1591,임시(02),조식,116kcal,2021-07-05,5322
1592,매운소갈비찜(05)(06),중식,521.61kcal,2021-07-05,5322
1593,배추김치(7~9월),중식,11.25kcal,2021-07-05,5322
1594,팥빙수,중식,180kcal,2021-07-05,5322
1595,"우유(백색우유(200ML,연간))(02)",중식,122kcal,2021-07-05,5322
1596,잡곡밥,조식,363.18kcal,2021-07-06,5322
1597,햄치즈버거(01)(02)(06)(10)(12),중식,1159.16kcal,2021-07-06,5322
1598,흑미밥,석식,379.88kcal,2021-07-06,5322
1599,쇠고기당면국(05)(16),조식,43.84kcal,2021-07-06,5322
1600,"음료수,탄산,콜라",중식,117.5kcal,2021-07-06,5322
1601,제육볶음(05)(06)(10),석식,519.08kcal,2021-07-06,5322
1602,햄슬라이스야채볶음(05)(06)(10),조식,183.66kcal,2021-07-06,5322
1603,"우유(백색우유(200ML,연간))(02)",중식,122kcal,2021-07-06,5322
1604,삼치순살튀김(05)(06),석식,235.09kcal,2021-07-06,5322
1605,감자어묵조림(05)(06),조식,97.19kcal,2021-07-06,5322
1606,계란찜(01),석식,101.49kcal,2021-07-06,5322
1607,배추김치(7~9월),조식,11.25kcal,2021-07-06,5322
1608,배추김치(7~9월),석식,11.25kcal,2021-07-06,5322
1609,감귤 주스(180㎖/병),조식,180kcal,2021-07-06,5322
1610,"참외,신선형(참외(78월))",석식,38kcal,2021-07-06,5322
1611,밥1,조식,355.74kcal,2021-07-07,5322
1612,잡곡밥,중식,363.18kcal,2021-07-07,5322
1613,쇠고기덮밥(05)(06)(16),석식,561.95kcal,2021-07-07,5322
1614,생선묵국(05)(06),조식,59.63kcal,2021-07-07,5322
1615,김치찌개(05)(06)(10),중식,124.47kcal,2021-07-07,5322
1616,돈가스(06)(10),석식,424.01kcal,2021-07-07,5322
1617,돼지고기김치볶음(06)(10),조식,262.31kcal,2021-06-09,5322
1618,꽈리고추멸치볶음,중식,106.21kcal,2021-06-09,5322
1619,야채튀김(06),석식,210.41kcal,2021-06-09,5322
1620,오징어채무침(06)(17),조식,75.22kcal,2021-06-09,5322
1621,궁중닭찜(05)(06)(15),중식,309.31kcal,2021-06-09,5322
1622,배추김치(5~6월),석식,21.93kcal,2021-06-09,5322
1623,순두부양념장(05)(06),조식,68.55kcal,2021-06-09,5322
1624,총각김치,중식,16.4kcal,2021-06-09,5322
1625,코코아 음료 분말(간호사관학교),조식,412kcal,2021-06-09,5322
1626,아이스크림 샌드위치(02),중식,252kcal,2021-06-09,5322
1627,"우유(백색우유(200ML,연간))(02)",조식,122kcal,2021-06-09,5322
1628,쇠고기덮밥(05)(06)(16),조식,546.92kcal,2021-06-10,5322
