,메뉴이름,식사명,열량,날짜,부대
836,오렌지 주스(200㎖/팩),중식,96kcal,2021-08-19,1691
837,멜론(여름),석식,72kcal,2021-08-19,1691
838,밥1,조식,363kcal,2021-08-20,1691
839,매콤닭순살덮밥(05)(06)(15),중식,605.11kcal,2021-08-20,1691
840,밥1,석식,363kcal,2021-08-20,1691
841,쇠고기미역국(05)(16),조식,26.65kcal,2021-08-20,1691
842,콩나물냉국(05),중식,31.49kcal,2021-08-20,1691
843,버섯육개장(01)(05)(06)(16),석식,93.08kcal,2021-08-20,1691
844,멸치고추장볶음(05)(06),조식,99.04kcal,2021-08-20,1691
845,계란찜(01)(09),중식,79.33kcal,2021-08-20,1691
846,생선가스(01)(06),석식,462.45kcal,2021-08-20,1691
847,두부김치(05)(10),조식,201.16kcal,2021-08-20,1691
848,배추김치(7~9월),중식,8.25kcal,2021-08-20,1691
849,야채샐러드(01)(12),석식,89.28kcal,2021-08-20,1691
850,열무김치,조식,11.84kcal,2021-08-20,1691
851,레몬에이드,중식,26kcal,2021-08-20,1691
852,깍두기(완제품)(09),석식,15.2kcal,2021-08-20,1691
853,"우유(백색우유(200ML,연간))(02)",조식,122kcal,2021-08-20,1691
854,"생수(500ML,후식)",석식,0kcal,2021-08-20,1691
855,핫도그빵(01)(06)(10)(12),조식,562.58kcal,2021-08-21,1691
856,영양밥,석식,382.45kcal,2021-08-21,1691
857,간장 돼지불고기(05)(06)(10),조식,234.22kcal,2021-08-21,1691
858,닭매운탕(05)(06)(15),석식,194.87kcal,2021-08-21,1691
859,오곡곡물후레이크,조식,0kcal,2021-08-21,1691
860,오징어볶음(05)(06)(17),석식,149.27kcal,2021-08-21,1691
861,"우유(백색우유(200ML,연간))(02)",조식,244kcal,2021-08-21,1691
862,맛김,석식,0kcal,2021-08-21,1691
863,게맛살냉채(01),석식,53.79kcal,2021-08-21,1691
864,깍두기(완제품)(09),석식,15.2kcal,2021-08-21,1691
865,떠먹는 토핑형 발효유,석식,,2021-08-21,1691
866,건빵(참깨맛),석식,249kcal,2021-08-21,1691
867,닭죽(15),조식,460.03kcal,2021-08-22,1691
868,영양밥,중식,382.45kcal,2021-08-22,1691
869,밥1,석식,363kcal,2021-08-22,1691
870,토마토스크램블에그(01)(12),조식,137.58kcal,2021-07-24,1691
871,라면(즉석 컵)(06),중식,365kcal,2021-07-24,1691
872,쇠고기육개장(01)(05)(06)(16),석식,98.57kcal,2021-07-24,1691
873,오곡곡물후레이크,조식,0kcal,2021-07-24,1691
874,김자반(02),석식,210kcal,2021-07-24,1691
875,"우유(백색우유(200ML,연간))(02)",조식,122kcal,2021-07-24,1691
876,닭고기김치찜(06)(15),석식,171.95kcal,2021-07-24,1691
877,깻잎조림(05)(06),석식,25.3kcal,2021-07-24,1691
878,배추김치(7~9월),석식,8.25kcal,2021-07-24,1691
879,고추참치덮밥(06),조식,426.37kcal,2021-07-25,1691
880,영양밥,중식,382.45kcal,2021-07-25,1691
881,밥1,석식,363kcal,2021-07-25,1691
882,닭곰탕(15),조식,84.74kcal,2021-07-25,1691
883,두부맑은국(05)(16),중식,76.78kcal,2021-07-25,1691
884,돼지고기김치찌개(05)(06)(10),석식,123.86kcal,2021-07-25,1691
885,애호박나물(05)(06)(16),조식,83.59kcal,2021-07-25,1691
886,돼지불고기(05)(06)(10),중식,354.67kcal,2021-07-25,1691
887,오징어볶음(05)(06)(17),석식,153.03kcal,2021-07-25,1691
888,깍두기(임가공)(09),조식,28.65kcal,2021-07-25,1691
889,양배추쌈(05)(06),중식,55.19kcal,2021-07-25,1691
890,맛김,석식,0kcal,2021-07-25,1691
891,"우유(백색우유(200ML,연간))(02)",조식,122kcal,2021-07-25,1691
892,배추김치(7~9월),중식,8.25kcal,2021-07-25,1691
893,두부조림(05)(06),석식,97.65kcal,2021-07-25,1691
894,배추김치(7~9월),석식,8.25kcal,2021-07-25,1691
895,배 주스(238㎖/캔),석식,40kcal,2021-07-25,1691
896,밥1,조식,363kcal,2021-07-26,1691
897,김치덮밥(10),중식,511.12kcal,2021-07-26,1691
898,찹쌀밥,석식,380.95kcal,2021-07-26,1691
899,비엔나소시지찌개(05)(06)(10),조식,197.42kcal,2021-07-26,1691
900,중화식계란탕(01)(05)(06)(10),중식,99.22kcal,2021-07-26,1691
901,닭곰탕(15),석식,84.74kcal,2021-07-26,1691
902,버섯야채볶음(05)(06)(16),조식,106.71kcal,2021-07-26,1691
903,고등어순살강정(05)(06)(07)(12),중식,430.21kcal,2021-07-26,1691
904,패주야채볶음(05)(06)(10)(18),석식,268.21kcal,2021-07-26,1691
905,오이양파무침(05)(06),조식,60.4kcal,2021-07-26,1691
906,깍두기(임가공)(09),중식,28.65kcal,2021-07-26,1691
907,감자튀김(12),석식,453.99kcal,2021-07-26,1691
908,배추김치(7~9월),조식,8.25kcal,2021-07-26,1691
909,"우유(백색우유(200ML,연간))(02)",중식,122kcal,2021-07-26,1691
910,맛김,석식,0kcal,2021-07-26,1691
911,배추김치(7~9월),석식,8.25kcal,2021-07-26,1691
912,비타민음료,석식,90kcal,2021-07-26,1691
913,밥1,조식,363kcal,2021-07-27,1691
914,비빔냉면(01)(03)(06),중식,1008.59kcal,2021-07-27,1691
915,영양밥,석식,382.45kcal,2021-07-27,1691
916,쇠고기무국(05)(16),조식,53.5kcal,2021-07-27,1691
917,콩나물국(05)(09),중식,36.48kcal,2021-07-27,1691
918,코다리강정(05)(06),석식,384.21kcal,2021-07-27,1691
919,돼지고기김치볶음(10),조식,185.38kcal,2021-07-27,1691
920,마늘삼겹살구이(05)(06)(10),중식,570.12kcal,2021-07-27,1691
921,소불고기(05)(06)(16),석식,154.8kcal,2021-07-27,1691
922,계란찜(01)(09),조식,79.83kcal,2021-07-27,1691
923,단무지무침,중식,25.29kcal,2021-07-27,1691
924,양배추쌈(05)(06),석식,55.19kcal,2021-07-27,1691
925,배추김치(7~9월),조식,8.25kcal,2021-07-27,1691
926,"생수(500ML,후식)",중식,0kcal,2021-07-27,1691
927,배추김치(7~9월),석식,8.25kcal,2021-07-27,1691
928,"우유(백색우유(200ML,연간))(02)",조식,122kcal,2021-07-27,1691
929,"주스,프레주한라봉 제주감귤(240ml,캔)",중식,,2021-07-27,1691
930,복숭아(천도)(11),석식,37.72kcal,2021-07-27,1691
931,밥1,조식,363kcal,2021-07-28,1691
932,돼지고기김치찌개(05)(06)(10),중식,123.86kcal,2021-07-28,1691
933,영양밥,석식,382.45kcal,2021-07-28,1691
934,버섯두부탕(05)(16),조식,78.81kcal,2021-07-28,1691
935,골뱅이무침(06)(17),중식,87.8kcal,2021-07-28,1691
936,감자양파찌개(05)(06),석식,61.22kcal,2021-07-28,1691
937,햄감자볶음(05)(06)(10),조식,128.35kcal,2021-07-28,1691
938,치킨마요덮밥(01)(05)(06)(15),중식,871.41kcal,2021-07-28,1691
939,돼지고기콩나물볶음(05)(06)(10),석식,529.92kcal,2021-07-28,1691
940,오이무침(06),조식,38.8kcal,2021-07-28,1691
941,깍두기(임가공)(09),중식,28.65kcal,2021-07-28,1691
942,사각어묵잡채(05)(06),석식,178.7kcal,2021-07-28,1691
943,배추김치(7~9월),조식,8.25kcal,2021-07-28,1691
944,팥빙수,중식,180kcal,2021-07-28,1691
945,배추김치(7~9월),석식,8.25kcal,2021-07-28,1691
946,"우유(백색우유(200ML,연간))(02)",조식,122kcal,2021-07-28,1691
947,매일두유 뼈로가는고칼슘 검은콩190ml,석식,,2021-07-28,1691
948,밥1,조식,363kcal,2021-07-29,1691
949,영양밥,중식,382.45kcal,2021-07-29,1691
950,생야채비빔밥(01)(05)(06),석식,585.58kcal,2021-07-29,1691
951,돼지고기감자찌개(05)(06)(10),조식,161.52kcal,2021-07-29,1691
952,버섯쇠고기찌개(05)(06)(16),중식,69.04kcal,2021-07-29,1691
953,호박된장찌개(05)(06),석식,72.95kcal,2021-07-29,1691
954,오징어볶음(05)(06)(17),조식,153.03kcal,2021-07-29,1691
955,맛김,중식,0kcal,2021-07-29,1691
956,깐풍기(05)(06)(15),석식,423.54kcal,2021-07-29,1691
957,생선묵조림(05)(06),조식,155.95kcal,2021-07-29,1691
958,닭고기김치찜(06)(15),중식,171.95kcal,2021-07-29,1691
959,무생채,석식,35.17kcal,2021-07-29,1691
960,깍두기(임가공)(09),조식,28.65kcal,2021-07-29,1691
961,감자샐러드(01),중식,167.45kcal,2021-07-29,1691
962,배추김치(7~9월),석식,8.25kcal,2021-07-29,1691
963,"우유(백색우유(200ML,연간))(02)",조식,122kcal,2021-07-29,1691
964,총각김치,중식,16.4kcal,2021-07-29,1691
965,복숭아 주스(340㎖/캔),석식,81kcal,2021-07-29,1691
966,멜론(여름),석식,72kcal,2021-07-29,1691
967,밥1,조식,363kcal,2021-07-30,1691
968,김치콩나물밥(05)(10),중식,504.82kcal,2021-07-30,1691
969,영양밥,석식,382.45kcal,2021-07-30,1691
970,비엔나소시지찌개(05)(06)(10),조식,197.42kcal,2021-07-30,1691
971,미역국(05),중식,12.9kcal,2021-07-30,1691
972,낙지불고기(05)(06)(16),석식,91.17kcal,2021-07-30,1691
973,돼지고기감자조림(05)(06),조식,163.96kcal,2021-07-30,1691
974,데리야끼치킨(05)(06)(15),중식,440.02kcal,2021-07-30,1691
975,감자매운조림(05)(06),석식,73.2kcal,2021-07-30,1691
976,계란후라이(01),조식,92.39kcal,2021-07-30,1691
977,깍두기(임가공)(09),중식,28.65kcal,2021-07-30,1691
978,비빔당면(05)(06),석식,97.71kcal,2021-07-30,1691
979,배추김치(7~9월),조식,8.25kcal,2021-07-30,1691
980,유산균 발효 음료(02),중식,56kcal,2021-07-30,1691
981,배추김치(7~9월),석식,8.25kcal,2021-07-30,1691
982,"우유(백색우유(200ML,연간))(02)",조식,122kcal,2021-07-30,1691
983,"우유(백색우유(200ML,연간))(02)",중식,122kcal,2021-07-30,1691
984,햄치즈버거(01)(02)(06)(10)(12),조식,646.34kcal,2021-07-31,1691
985,"우유(백색우유(200ML,연간))(02)",중식,122kcal,2021-07-31,1691
986,검은콩밥,석식,375.39kcal,2021-07-31,1691
987,삶은계란(01),조식,70.28kcal,2021-07-31,1691
988,닭고기육개장(01)(05)(06)(15),석식,192.12kcal,2021-07-31,1691
989,콘푸로스트,조식,153.2kcal,2021-07-31,1691
990,두부김치(05)(10),석식,193.51kcal,2021-07-31,1691
991,감자맛탕(05)(06),석식,300.62kcal,2021-07-31,1691
992,총각김치,석식,16.4kcal,2021-07-31,1691
993,커피음료,석식,,2021-07-31,1691
994,"주스,프레주망고",석식,,2021-07-31,1691
995,밥1,조식,363kcal,2021-08-01,1691
996,찹쌀밥,중식,380.95kcal,2021-08-01,1691
997,영양밥,석식,382.45kcal,2021-08-01,1691
998,쇠고기미역국(05)(16),조식,26.65kcal,2021-08-01,1691
999,돼지불고기(05)(06)(10),중식,381.07kcal,2021-08-01,1691
1000,닭곰탕(15),석식,98.43kcal,2021-08-01,1691
1001,돼지고기감자조림(05)(06)(10),조식,193.83kcal,2021-08-01,1691
1002,두부케첩조림(05)(06)(12),중식,98.66kcal,2021-08-01,1691
1003,마파두부(05)(06)(10),석식,225.71kcal,2021-08-01,1691
1004,콩나물무침(05),조식,35.86kcal,2021-08-01,1691
1005,풋고추된장무침(05),중식,43.4kcal,2021-08-01,1691
1006,사각어묵잡채(05)(06),석식,176.07kcal,2021-08-01,1691
1007,배추김치(7~9월),조식,8.25kcal,2021-08-01,1691
1008,백김치,중식,15.12kcal,2021-08-01,1691
1009,맛김,석식,0kcal,2021-08-01,1691
1010,"우유(백색우유(200ML,연간))(02)",조식,122kcal,2021-08-01,1691
1011,배추김치(7~9월),석식,8.25kcal,2021-08-01,1691
1012,비타민음료,석식,90kcal,2021-08-01,1691
1013,밥1,조식,363kcal,2021-08-02,1691
1014,영양밥,중식,382.45kcal,2021-08-02,1691
1015,밥1,석식,363kcal,2021-08-02,1691
1016,계란국(01)(05)(06),조식,63.47kcal,2021-08-02,1691
1017,미역국(05),중식,12.9kcal,2021-08-02,1691
1018,버섯두부탕(05)(16),석식,78.77kcal,2021-08-02,1691
1019,돼지고기김치볶음(10),조식,189.9kcal,2021-08-02,1691
1020,닭순살감자조림(05)(06)(15),중식,184.04kcal,2021-08-02,1691
1021,닭강정(06)(15),석식,475.22kcal,2021-08-02,1691
1022,생선묵볶음(05)(06),조식,157.76kcal,2021-08-02,1691
1023,갑오징어야채무침(06)(17),중식,106kcal,2021-08-02,1691
1024,감자매운조림(05)(06),석식,70.93kcal,2021-08-02,1691
1025,오이소박이,조식,20.35kcal,2021-08-02,1691
1026,열무김치,중식,11.84kcal,2021-08-02,1691
1027,배추김치(7~9월),석식,8.25kcal,2021-08-02,1691
1028,"우유(백색우유(200ML,연간))(02)",조식,122kcal,2021-08-02,1691
1029,망고 주스(180㎖/캔),중식,26kcal,2021-08-02,1691
1030,밥1,조식,363kcal,2021-08-03,1691
1031,밥1,중식,363kcal,2021-08-03,1691
1032,영양밥,석식,382.45kcal,2021-08-03,1691
1033,버섯쇠고기찌개(05)(06)(16),조식,72.4kcal,2021-08-03,1691
1034,미역오이냉국(05),중식,29.94kcal,2021-08-03,1691
1035,짬뽕찌개(05)(06)(17)(18),석식,125.61kcal,2021-08-03,1691
1036,햄게맛살볶음(05)(06)(10)(12),조식,151.15kcal,2021-08-03,1691
1037,돼지고기고추장볶음(05)(06)(10),중식,412.04kcal,2021-08-03,1691
1038,데리야끼갈릭치킨(05)(06)(15),석식,527.07kcal,2021-08-03,1691
1039,지리멸치볶음(추가)(05)(06),조식,87.11kcal,2021-08-03,1691
1040,감자맛탕(05)(06),중식,298.34kcal,2021-08-03,1691
1041,맛김,석식,0kcal,2021-08-03,1691
1042,배추김치(7~9월),조식,8.25kcal,2021-08-03,1691
1043,배추김치(7~9월),중식,8.25kcal,2021-08-03,1691
1044,미나리무생채,석식,40.69kcal,2021-08-03,1691
1045,"우유(백색우유(200ML,연간))(02)",중식,122kcal,2021-08-03,1691
1046,배추김치(7~9월),석식,8.25kcal,2021-08-03,1691
1047,복숭아(천도)(11),중식,37.72kcal,2021-08-03,1691
1048,밥1,조식,363kcal,2021-08-04,1691
1049,김치덮밥(10),중식,511.12kcal,2021-08-04,1691
1050,영양밥,석식,382.45kcal,2021-08-04,1691
1051,비엔나소시지찌개(05)(06)(10),조식,198.06kcal,2021-08-04,1691
1052,닭고기육개장(01)(05)(06)(15),중식,205.71kcal,2021-08-04,1691
1053,오징어홍합국(17),석식,52.65kcal,2021-08-04,1691
1054,버섯야채볶음(05)(06)(16),조식,101.91kcal,2021-08-04,1691
1055,미트볼케찹조림(01)(05)(06)(10)(12),중식,439.34kcal,2021-08-04,1691
1056,칠리새우볶음(05)(06)(09)(12),석식,144.76kcal,2021-08-04,1691
1057,맛김,조식,0kcal,2021-08-04,1691
1058,깍두기(완제품)(09),중식,15.2kcal,2021-08-04,1691
1059,돼지고기감자조림(05)(06)(10),석식,193.83kcal,2021-08-04,1691
1060,두부조림(05)(06),조식,88.85kcal,2021-08-04,1691
1061,식혜,중식,82kcal,2021-08-04,1691
1062,배추김치(7~9월),석식,8.25kcal,2021-08-04,1691
1063,배추김치(7~9월),조식,8.25kcal,2021-08-04,1691
1064,"우유(백색우유(200ML,연간))(02)",조식,122kcal,2021-08-04,1691
1065,밥1,조식,363kcal,2021-08-05,1691
1066,밥1,중식,363kcal,2021-08-05,1691
1067,닭고기부추밥(06)(12)(15),석식,606.88kcal,2021-08-05,1691
1068,감자짜글이(05)(06)(10),조식,149kcal,2021-08-05,1691
1069,돼지고기김치찌개(05)(06)(10),중식,126.16kcal,2021-08-05,1691
1070,배추들깨국(05),석식,47.16kcal,2021-08-05,1691
1071,비엔나소시지야채볶음(05)(06)(10)(12),조식,275.44kcal,2021-08-05,1691
1072,돈가스(06)(10),중식,534.51kcal,2021-08-05,1691
1073,감자튀김(12),석식,451.57kcal,2021-08-05,1691
1074,오이무침(06),조식,40.14kcal,2021-08-05,1691
1075,야채샐러드(01)(12),중식,89.28kcal,2021-08-05,1691
1076,배추김치(7~9월),석식,8.25kcal,2021-08-05,1691
1077,배추김치(7~9월),조식,8.25kcal,2021-08-05,1691
1078,깍두기(완제품)(09),중식,15.2kcal,2021-08-05,1691
1079,멜론(여름),석식,72kcal,2021-08-05,1691
1080,"우유(백색우유(200ML,연간))(02)",조식,122kcal,2021-08-05,1691
1081,밥1,조식,363kcal,2021-08-06,1691
1082,영양밥,중식,382.45kcal,2021-08-06,1691
1083,밥1,석식,363kcal,2021-08-06,1691
1084,오징어국(05)(17),조식,69.18kcal,2021-08-06,1691
1085,김치국(05),중식,26.16kcal,2021-08-06,1691
1086,호박된장찌개(05)(06),석식,66.03kcal,2021-08-06,1691
1087,애호박나물(05)(06)(16),조식,88.54kcal,2021-08-06,1691
1088,야채튀김(05)(06)(12),중식,305.98kcal,2021-08-06,1691
1089,돼지고기콩나물볶음(05)(06)(10),석식,375.29kcal,2021-08-06,1691
1090,두부케첩조림(05)(06)(12),조식,98.66kcal,2021-08-06,1691
1091,닭간장소스찜(05)(06)(15),중식,199.12kcal,2021-08-06,1691
1092,양배추쌈(05)(06),석식,54.2kcal,2021-08-06,1691
1093,배추김치(7~9월),조식,8.25kcal,2021-08-06,1691
1094,맛김,중식,0kcal,2021-08-06,1691
1095,배추김치(7~9월),석식,8.25kcal,2021-08-06,1691
1096,깍두기(완제품)(09),중식,15.2kcal,2021-08-06,1691
1097,"아이스크림, 떠먹는형",중식,180kcal,2021-08-06,1691
1098,"우유(백색우유(200ML,연간))(02)",중식,122kcal,2021-08-06,1691
1099,불고기버거(01)(06)(10)(12),조식,600.35kcal,2021-08-07,1691
1100,현미밥,석식,374.21kcal,2021-08-07,1691
1101,토마토스크램블에그(01)(12),조식,136.67kcal,2021-08-07,1691
1102,버섯육개장(01)(05)(06)(16),석식,93.08kcal,2021-08-07,1691
1103,닭순살야채조림(05)(06)(15),조식,173.88kcal,2021-07-09,1691
1104,오징어튀김(01)(05)(06),중식,392.96kcal,2021-07-09,1691
1105,마파두부(05)(06)(10),석식,230.14kcal,2021-07-09,1691
1106,토마토스크램블에그(01)(12),조식,137.58kcal,2021-07-09,1691
1107,오이소박이,중식,20.35kcal,2021-07-09,1691
1108,생선가스(01)(06),석식,488.37kcal,2021-07-09,1691
1109,총각김치,조식,16.4kcal,2021-07-09,1691
1110,"주스,프레주망고",중식,,2021-07-09,1691
1111,배추김치(7~9월),석식,8.25kcal,2021-07-09,1691
1112,"우유(백색우유(200ML,연간))(02)",조식,122kcal,2021-07-09,1691
1113,대추방울토마토(생산기)(12),석식,13.6kcal,2021-07-09,1691
1114,핫도그빵(01)(06)(10)(12),조식,591.53kcal,2021-07-10,1691
1115,라면(즉석 컵)(06),중식,365kcal,2021-07-10,1691
1116,김치덮밥(10),석식,511.12kcal,2021-07-10,1691
1117,계란후라이(01),조식,92.39kcal,2021-07-10,1691
1118,버섯쇠고기찌개(05)(06)(16),석식,69.04kcal,2021-07-10,1691
1119,초코씨리얼,조식,160kcal,2021-07-10,1691
1120,닭간장소스찜(05)(06)(15),석식,199.6kcal,2021-07-10,1691
1121,컵과일(메론),조식,54kcal,2021-07-10,1691
1122,총각김치,석식,16.4kcal,2021-07-10,1691
1123,"우유(백색우유(200ML,연간))(02)",조식,122kcal,2021-07-10,1691
1124,밥1,조식,363kcal,2021-07-11,1691
1125,밥1,중식,363kcal,2021-07-11,1691
1126,잡채밥(02)(05)(06)(10),석식,671.3kcal,2021-07-11,1691
1127,비엔나소시지찌개(05)(06)(10),조식,197.42kcal,2021-07-11,1691
1128,삼계탕(15),중식,685.59kcal,2021-07-11,1691
1129,짬뽕찌개(05)(06)(17)(18),석식,137.31kcal,2021-07-11,1691
1130,돼지고기김치볶음(10),조식,185.38kcal,2021-07-11,1691
1131,풋고추된장무침(05),중식,41.12kcal,2021-07-11,1691
1132,맛김,석식,0kcal,2021-07-11,1691
1133,두부조림(05)(06),조식,97.65kcal,2021-07-11,1691
1134,부추겉절이,중식,38.12kcal,2021-07-11,1691
1135,스크램블에그(01)(12),석식,162.31kcal,2021-07-11,1691
1136,총각김치,조식,16.4kcal,2021-07-11,1691
1137,깍두기(임가공)(09),중식,28.65kcal,2021-07-11,1691
1138,배추김치(7~9월),석식,8.25kcal,2021-07-11,1691
1139,"우유(백색우유(200ML,연간))(02)",조식,122kcal,2021-07-11,1691
1140,아이스크림 팩형(02),석식,234kcal,2021-07-11,1691
1141,밥1,조식,363kcal,2021-07-12,1691
1142,마파가지덮밥(05)(06),중식,538.74kcal,2021-07-12,1691
1143,찹쌀밥,석식,380.95kcal,2021-07-12,1691
1144,돼지고기감자찌개(05)(06)(10),조식,161.52kcal,2021-07-12,1691
1145,쇠고기육개장(01)(05)(06)(16),중식,98.57kcal,2021-07-12,1691
1146,미역국(05),석식,12.9kcal,2021-07-12,1691
1147,오징어채볶음(05)(06)(17),조식,101.87kcal,2021-07-12,1691
1148,야채튀김(05)(06)(12),중식,304.69kcal,2021-07-12,1691
1149,닭고기튀김양념(05)(06)(15),석식,503.66kcal,2021-07-12,1691
1150,생선묵볶음(05)(06),조식,152.24kcal,2021-07-12,1691
1151,배추김치(7~9월),중식,8.25kcal,2021-07-12,1691
1152,맛김,석식,0kcal,2021-07-12,1691
1153,배추김치(7~9월),조식,8.25kcal,2021-07-12,1691
1154,"우유(백색우유(200ML,연간))(02)",중식,122kcal,2021-07-12,1691
1155,오이부추무침(06)(09),석식,33.3kcal,2021-07-12,1691
1156,배추김치(7~9월),석식,8.25kcal,2021-07-12,1691
1157,비타민음료,석식,90kcal,2021-07-12,1691
1158,밥1,조식,363kcal,2021-07-13,1691
1159,새우버거(01)(02)(06)(09)(12),중식,888.65kcal,2021-07-13,1691
1160,영양밥,석식,382.45kcal,2021-07-13,1691
1161,북어채콩나물국(05),조식,44.65kcal,2021-07-13,1691
1162,삶은계란(01),중식,70.28kcal,2021-07-13,1691
1163,감자양파찌개(05)(06),석식,61.22kcal,2021-07-13,1691
1164,소시지김치볶음(10),조식,186.21kcal,2021-07-13,1691
1165,초코씨리얼,중식,160kcal,2021-07-13,1691
1166,오삼불고기(05)(06)(10)(17),석식,432.36kcal,2021-07-13,1691
1167,쇠고기감자조림(05)(06)(16),조식,74.01kcal,2021-07-13,1691
1168,수박,중식,88.32kcal,2021-07-13,1691
1169,갈치순살튀김(05)(06),석식,351.97kcal,2021-07-13,1691
1170,총각김치,조식,16.4kcal,2021-07-13,1691
1171,"생수(500ML,후식)",중식,0kcal,2021-07-13,1691
1172,배추김치(7~9월),석식,8.25kcal,2021-07-13,1691
1173,"우유(백색우유(200ML,연간))(02)",조식,122kcal,2021-07-13,1691
1174,밥1,조식,363kcal,2021-07-14,1691
1175,영양밥,중식,382.45kcal,2021-07-14,1691
1176,김치덮밥(10),석식,511.12kcal,2021-07-14,1691
1177,오징어국(05)(17),조식,71.15kcal,2021-07-14,1691
1178,매운돼지갈비찜(05)(06)(10),중식,391.7kcal,2021-07-14,1691
1179,두부맑은국(05)(16),석식,76.78kcal,2021-07-14,1691
1180,멸치고추장볶음(05)(06),조식,99.04kcal,2021-07-14,1691
1181,깻잎조림(05)(06),중식,25.3kcal,2021-07-14,1691
1182,데리야끼갈릭치킨(05)(06)(15),석식,475.15kcal,2021-07-14,1691
1183,돼지고기감자조림(05)(06),조식,163.96kcal,2021-07-14,1691
1184,야채샐러드(01)(12),중식,107.8kcal,2021-07-14,1691
1185,총각김치,석식,16.4kcal,2021-07-14,1691
1186,배추김치(7~9월),조식,8.25kcal,2021-07-14,1691
1187,백김치,중식,15.12kcal,2021-07-14,1691
1188,떠먹는 토핑형 발효유,석식,,2021-07-14,1691
1189,"우유(백색우유(200ML,연간))(02)",조식,122kcal,2021-07-14,1691
1190,"생수(500ML,후식)",중식,0kcal,2021-07-14,1691
1191,복숭아 주스(340㎖/캔),조식,81kcal,2021-07-14,1691
1192,밥1,조식,363kcal,2021-07-15,1691
1193,콩나물된장덮밥(05),중식,485.08kcal,2021-07-15,1691
1194,고기덮밥(01)(05)(06)(10),석식,735.43kcal,2021-07-15,1691
1195,닭곰탕(15),조식,84.74kcal,2021-07-15,1691
1196,미역오이냉국(05),중식,30kcal,2021-07-15,1691
1197,돼지고기김치찌개(05)(06)(10),석식,123.86kcal,2021-07-15,1691
1198,햄감자볶음(05)(06)(10),조식,128.35kcal,2021-07-15,1691
1199,돼지고기고추장볶음(05)(06)(10),중식,373.06kcal,2021-07-15,1691
1200,감자샐러드(01),석식,167.45kcal,2021-07-15,1691
1201,오이무침(06),조식,38.8kcal,2021-07-15,1691
1202,배추김치(7~9월),중식,8.25kcal,2021-07-15,1691
1203,총각김치,석식,16.4kcal,2021-07-15,1691
1204,배추김치(7~9월),조식,8.25kcal,2021-07-15,1691
1205,멜론(여름),중식,72kcal,2021-07-15,1691
1206,"우유(백색우유(200ML,연간))(02)",조식,122kcal,2021-07-15,1691
1207,밥1,조식,363kcal,2021-07-16,1691
1208,영양밥,중식,382.45kcal,2021-07-16,1691
1209,자장밥(05)(06)(10),석식,783.84kcal,2021-07-16,1691
1210,쇠고기무국(05)(16),조식,53.5kcal,2021-07-16,1691
1211,닭매운탕(05)(06)(15),중식,174.77kcal,2021-07-16,1691
1212,짬뽕찌개(05)(06)(17)(18),석식,137.31kcal,2021-07-16,1691
1213,두부김치(05)(10),조식,193.51kcal,2021-07-16,1691
1214,감자맛탕(05)(06),중식,300.62kcal,2021-07-16,1691
1215,탕수육(완제품용)(05)(06)(10)(12),석식,429.56kcal,2021-07-16,1691
1216,콩나물무침(05),조식,38.51kcal,2021-07-16,1691
1217,해물찜(05)(06),중식,96.4kcal,2021-07-16,1691
1218,단무지무침,석식,25.29kcal,2021-07-16,1691
1219,총각김치,조식,16.4kcal,2021-07-16,1691
1220,오이소박이,중식,20.35kcal,2021-07-16,1691
1221,"참외,신선형(참외(78월))",석식,57kcal,2021-07-16,1691
1222,"우유(백색우유(200ML,연간))(02)",중식,122kcal,2021-07-16,1691
1223,햄치즈버거(01)(02)(06)(10)(12),조식,646.34kcal,2021-07-17,1691
1224,수박,중식,88.32kcal,2021-07-17,1691
1225,현미밥,석식,374.21kcal,2021-07-17,1691
1226,바싹불고기(05)(06)(16),조식,109.44kcal,2021-07-17,1691
1227,매일두유 초콜릿 190ml,중식,,2021-07-17,1691
1228,돼지고기감자찌개(05)(06)(10),석식,161.52kcal,2021-07-17,1691
1229,콘푸로스트,조식,153.2kcal,2021-07-17,1691
1230,라면(즉석 컵)(06),중식,365kcal,2021-07-17,1691
1231,닭고기김치찜(06)(15),석식,171.95kcal,2021-07-17,1691
1232,"우유(백색우유(200ML,연간))(02)",조식,122kcal,2021-07-17,1691
1233,오이부추무침(06)(09),석식,33.3kcal,2021-07-17,1691
1234,총각김치,석식,16.4kcal,2021-07-17,1691
1235,쇠고기버섯죽,조식,451.25kcal,2021-07-18,1691
1236,영양밥,중식,382.45kcal,2021-07-18,1691
1237,밥1,석식,363kcal,2021-07-18,1691
1238,지리멸치볶음(추가)(05)(06),조식,87.11kcal,2021-07-18,1691
1239,어묵김칫국(05)(06),중식,95.74kcal,2021-07-18,1691
1240,버섯육개장(01)(05)(06)(16),석식,96.42kcal,2021-07-18,1691
1241,골뱅이무침(06)(17),조식,87.8kcal,2021-07-18,1691
1242,오리불고기(05)(06),중식,287.49kcal,2021-07-18,1691
1243,돼지고기콩나물볶음(05)(06)(10),석식,529.92kcal,2021-07-18,1691
1244,배추김치(7~9월),조식,8.25kcal,2021-07-18,1691
1245,맛김,중식,0kcal,2021-07-18,1691
1246,양배추쌈(05)(06),석식,55.19kcal,2021-07-18,1691
1247,"우유(백색우유(200ML,연간))(02)",조식,122kcal,2021-07-18,1691
