,메뉴이름,식사명,열량,날짜,부대
1062,"우유(백색우유(200ML,연간))(02)",조식,122kcal,2021-07-27,9030
1063,깍두기(임가공),중식,28.64kcal,2021-07-27,9030
1064,"우유(백색우유(200ML,연간))(02)",석식,122kcal,2021-07-27,9030
1065,짜먹는요구르트(02),중식,38.4kcal,2021-07-27,9030
1066,밥,조식,363kcal,2021-07-28,9030
1067,밥,중식,363kcal,2021-07-28,9030
1068,찹쌀밥,석식,398.9kcal,2021-07-28,9030
1069,꼬리곰탕(05),조식,584.59kcal,2021-07-28,9030
1070,애호박조갯살찌개(05)(06)(10),중식,73.56kcal,2021-07-28,9030
1071,닭고기육개장(01)(05)(15),석식,164.66kcal,2021-07-28,9030
1072,돼지불고기(05)(06)(10),조식,248.41kcal,2021-07-28,9030
1073,삼겹살구이(05)(06)(10),중식,1137.29kcal,2021-07-28,9030
1074,골뱅이고추장볶음(05)(06),석식,189.15kcal,2021-07-28,9030
1075,무생채(09),조식,29.52kcal,2021-07-28,9030
1076,상추쌈(05)(06),중식,52.22kcal,2021-07-28,9030
1077,버섯강정(01)(05)(06)(12),석식,353.09kcal,2021-07-28,9030
1078,배추김치(7~9월),조식,11.25kcal,2021-07-28,9030
1079,깍두기(임가공),중식,28.64kcal,2021-07-28,9030
1080,백김치,석식,15.12kcal,2021-07-28,9030
1081,"우유(백색우유(200ML,연간))(02)",조식,122kcal,2021-07-28,9030
1082,아이스크림 팩형(02),중식,234kcal,2021-07-28,9030
1083,즉석쌀국수(멸치맛)(06),석식,325kcal,2021-07-28,9030
1084,포도 주스(180㎖/캔),석식,84.51kcal,2021-07-28,9030
1085,밥,조식,363kcal,2021-07-29,9030
1086,물냉면(03)(05)(06)(16),중식,960.54kcal,2021-07-29,9030
1087,현미밥,석식,395.67kcal,2021-07-29,9030
1088,쇠고기미역국(05)(06)(16),조식,30.99kcal,2021-07-29,9030
1089,탕수육(완제품용)(05)(06)(10)(12),중식,532.1kcal,2021-07-29,9030
1090,참치김치찌개,석식,171.28kcal,2021-07-29,9030
1091,오징어채볶음(05)(06)(17),조식,86.85kcal,2021-07-29,9030
1092,삶은계란(01),중식,70.28kcal,2021-07-29,9030
1093,간장 돼지불고기(05)(06)(10),석식,324.45kcal,2021-07-29,9030
1094,돼지고기감자조림(05)(06)(10),조식,155.5kcal,2021-07-29,9030
1095,단무지무침,중식,25.69kcal,2021-07-29,9030
1096,맛김,석식,0kcal,2021-07-29,9030
1097,깍두기(임가공),조식,28.64kcal,2021-07-29,9030
1098,순두부양념장(추가)(05)(06),석식,86.16kcal,2021-07-29,9030
1099,"우유(백색우유(200ML,연간))(02)",조식,122kcal,2021-07-29,9030
1100,오이김치,석식,20.35kcal,2021-07-29,9030
1101,"아이스크림, 떠먹는형",석식,270kcal,2021-07-29,9030
1102,밥,조식,363kcal,2021-07-30,9030
1103,흑미밥,중식,400.5kcal,2021-07-30,9030
1104,밥,석식,363kcal,2021-07-30,9030
1105,김치국(05)(06),조식,28.99kcal,2021-07-30,9030
1106,연포탕,중식,71.88kcal,2021-07-30,9030
1107,햄김치찌개(05)(06)(10),석식,131.24kcal,2021-07-30,9030
1108,버섯야채볶음(16),조식,89.97kcal,2021-07-30,9030
1109,잡채(05)(06)(10),중식,258.27kcal,2021-07-30,9030
1110,생선가스(01)(06),석식,481.82kcal,2021-07-30,9030
1111,게맛살야채볶음,조식,102.56kcal,2021-07-30,9030
1112,계란찜(01)(09),중식,110.23kcal,2021-07-30,9030
1113,오이무침(05)(06),석식,39.4kcal,2021-07-30,9030
1114,깍두기(임가공),조식,28.64kcal,2021-07-30,9030
1115,과일2(02),중식,167kcal,2021-07-30,9030
1116,깍두기(임가공),석식,28.64kcal,2021-07-30,9030
1117,"우유(백색우유(200ML,연간))(02)",조식,122kcal,2021-07-30,9030
1118,배추김치(7~9월),중식,11.25kcal,2021-07-30,9030
1119,수박,석식,58.0704kcal,2021-07-30,9030
1120,핫도그빵(01)(06)(10)(12),조식,798.54kcal,2021-07-31,9030
1121,오곡곡물후레이크,조식,115kcal,2021-07-31,9030
1122,"우유(백색우유(200ML,연간))(02)",조식,122kcal,2021-07-31,9030
1123,쇠고기야채덮밥(05)(06)(16),조식,538.36kcal,2021-08-01,9030
1124,밥,중식,363kcal,2021-08-01,9030
1125,밥,석식,363kcal,2021-08-01,9030
1126,생선묵찌개(05)(06),조식,88.09kcal,2021-08-01,9030
1127,버섯매운탕(05)(06)(16),중식,63.39kcal,2021-08-01,9030
1128,닭곰탕(15),석식,134.77kcal,2021-08-01,9030
1129,부추겉절이(05)(06),조식,34.86kcal,2021-08-01,9030
1130,돈육야채볶음(05)(06)(10),중식,343.81kcal,2021-08-01,9030
1131,마파두부(05)(06)(10),석식,178.19kcal,2021-08-01,9030
1132,배추김치(7~9월),조식,8kcal,2021-08-01,9030
1133,계란찜(01)(09),중식,87.76kcal,2021-08-01,9030
1134,조미김,석식,0kcal,2021-08-01,9030
1135,"우유(백색우유(200ML,연간))(02)",조식,122kcal,2021-08-01,9030
1136,배추김치(7~9월),중식,8kcal,2021-08-01,9030
1137,감자매운조림(05)(06),석식,71.45kcal,2021-08-01,9030
1138,유산균 발효 음료(02),중식,56kcal,2021-08-01,9030
1139,배추김치(7~9월),석식,8kcal,2021-08-01,9030
1140,밥,조식,363kcal,2021-08-02,9030
1141,잡곡밥,중식,391.54kcal,2021-08-02,9030
1142,밥,석식,363kcal,2021-08-02,9030
1143,쇠고기미역국(05)(16),조식,24.27kcal,2021-08-02,9030
1144,콩나물김치국(05),중식,22.77kcal,2021-08-02,9030
1145,두부고추장찌개(05)(06)(16),석식,88.63kcal,2021-08-02,9030
1146,돈육미나리볶음(05)(06)(10),조식,365.79kcal,2021-08-02,9030
1147,오리고추장주물럭(05)(06),중식,331.11kcal,2021-08-02,9030
1148,돈가스(06)(10),석식,589.76kcal,2021-08-02,9030
1149,오이양파무침(05)(06),조식,40.31kcal,2021-08-02,9030
1150,모듬쌈(05)(06),중식,40.7kcal,2021-08-02,9030
1151,방울토마토샐러드(01)(12),석식,92.27kcal,2021-08-02,9030
1152,배추김치(7~9월),조식,8kcal,2021-08-02,9030
1153,배추김치(7~9월),중식,8kcal,2021-08-02,9030
1154,배추김치(7~9월),석식,8kcal,2021-08-02,9030
1155,"우유(백색우유(200ML,연간))(02)",조식,122kcal,2021-08-02,9030
1156,바나나맛우유(02),중식,200.4kcal,2021-08-02,9030
1157,밥,조식,363kcal,2021-08-03,9030
1158,물냉면(03)(06)(12),중식,908.84kcal,2021-08-03,9030
1159,현미밥,석식,381.15kcal,2021-08-03,9030
1160,해물순두부찌개(01)(05)(10)(17)(18),조식,111.83kcal,2021-08-03,9030
1161,삶은계란(01),중식,70.48kcal,2021-08-03,9030
1162,돼지고기김치찌개(10),석식,76.93kcal,2021-08-03,9030
1163,쇠고기버섯볶음(05)(06)(16),조식,111.45kcal,2021-08-03,9030
1164,무초절이,중식,30.58kcal,2021-08-03,9030
1165,양념치킨(01)(05)(06)(15),석식,940.36kcal,2021-08-03,9030
1166,콩나물무침(05)(06),조식,39.96kcal,2021-08-03,9030
1167,감자샐러드(01),중식,135.54kcal,2021-08-03,9030
1168,깻잎조림(05)(06),석식,34.93kcal,2021-08-03,9030
1169,배추김치(7~9월),조식,8kcal,2021-08-03,9030
1170,열무김치,중식,12.8kcal,2021-08-03,9030
1171,깍두기(완제품)(09),석식,15.2kcal,2021-08-03,9030
1172,"우유(백색우유(200ML,연간))(02)",조식,122kcal,2021-08-03,9030
1173,과일푸딩,석식,126kcal,2021-08-03,9030
1174,밀쌀밥,조식,363.55kcal,2021-08-04,9030
1175,돈육김치덮밥(10),중식,579.33kcal,2021-08-04,9030
1176,밥,석식,363kcal,2021-08-04,9030
1177,쇠고기무국(05)(16),조식,86.18kcal,2021-08-04,9030
1178,닭고기육개장(01)(05)(15),중식,166.58kcal,2021-08-04,9030
1179,건새우애호박찌개(05)(06)(09)(10),석식,75.17kcal,2021-08-04,9030
1180,햄슬라이스야채볶음(05)(06)(10),조식,210.72kcal,2021-08-04,9030
1181,조기튀김(06),중식,457.72kcal,2021-08-04,9030
1182,쇠고기불고기(05)(06)(16),석식,270.26kcal,2021-08-04,9030
1183,두부양념장(05)(06),조식,84.18kcal,2021-08-04,9030
1184,조미김,중식,0kcal,2021-08-04,9030
1185,모듬쌈(05)(06),석식,40.7kcal,2021-08-04,9030
1186,배추김치(7~9월),조식,8kcal,2021-08-04,9030
1187,열무김치,중식,12.8kcal,2021-08-04,9030
1188,배추김치(7~9월),석식,8kcal,2021-08-04,9030
1189,"우유(백색우유(200ML,연간))(02)",조식,122kcal,2021-08-04,9030
1190,거봉포도,중식,57.132kcal,2021-08-04,9030
1191,사과 주스(200㎖/팩),석식,46kcal,2021-08-04,9030
1192,밥,조식,363kcal,2021-08-05,9030
1193,찹쌀밥,중식,384.54kcal,2021-08-05,9030
1194,찰보리비빔밥(05),석식,460.31kcal,2021-08-05,9030
1195,들깨미역국(05)(16),조식,28.62kcal,2021-08-05,9030
1196,삼계탕(15),중식,918.96kcal,2021-08-05,9030
1197,두부김치국(05),석식,58.69kcal,2021-08-05,9030
1198,닭순살감자조림(05)(06)(15),조식,109.4kcal,2021-08-05,9030
1199,미나리무생채(05)(06),중식,24.79kcal,2021-08-05,9030
1200,쇠고기볶음고추장(06)(16),석식,98.88kcal,2021-08-05,9030
1201,밥,조식,363kcal,2021-07-07,9030
1202,찹쌀밥,중식,398.9kcal,2021-07-07,9030
1203,밥,석식,363kcal,2021-07-07,9030
1204,생선묵국(05)(06),조식,60.95kcal,2021-07-07,9030
1205,돼지고기고추장찌개(05)(06)(10),중식,141.2kcal,2021-07-07,9030
1206,황태채미역국(01),석식,56.66kcal,2021-07-07,9030
1207,애호박나물,조식,52.61kcal,2021-07-07,9030
1208,깐풍기(01)(05)(06)(15),중식,540.78kcal,2021-07-07,9030
1209,야채튀김(06),석식,320.89kcal,2021-07-07,9030
1210,돼지고기된장불고기(05)(06)(10),조식,337.11kcal,2021-07-07,9030
1211,오징어젓무침(17),중식,25.6kcal,2021-07-07,9030
1212,돼지고기김치찜(05)(06)(10),석식,399.89kcal,2021-07-07,9030
1213,배추김치(7~9월),조식,11.25kcal,2021-07-07,9030
1214,배추김치(7~9월),중식,11.25kcal,2021-07-07,9030
1215,총각김치,석식,16.4kcal,2021-07-07,9030
1216,"우유(백색우유(200ML,연간))(02)",조식,122kcal,2021-07-07,9030
1217,멜론(여름),석식,36kcal,2021-07-07,9030
1218,라면(즉석 컵)(06),석식,365kcal,2021-07-07,9030
1219,밥,조식,363kcal,2021-07-08,9030
1220,현미밥,중식,395.67kcal,2021-07-08,9030
1221,밥,석식,363kcal,2021-07-08,9030
1222,감자쇠고기찌개(05)(06)(16),조식,60.8kcal,2021-07-08,9030
1223,대구매운탕(05)(06),중식,115.94kcal,2021-07-08,9030
1224,쇠고기육개장(01)(05)(16),석식,68.9kcal,2021-07-08,9030
1225,멸치볶음(05)(06),조식,67.16kcal,2021-07-08,9030
1226,두부고추장볶음(05)(06),중식,169.14kcal,2021-07-08,9030
1227,비엔나소시지야채볶음(05)(06)(10),석식,200.59kcal,2021-07-08,9030
1228,돼지고기호박볶음(05)(06)(09)(10),조식,199.49kcal,2021-07-08,9030
1229,치킨샐러드(01)(15),중식,198.09kcal,2021-07-08,9030
1230,계란찜(01)(09),석식,110.23kcal,2021-07-08,9030
1231,배추김치(7~9월),조식,11.25kcal,2021-07-08,9030
1232,오이김치,중식,20.35kcal,2021-07-08,9030
1233,백김치,석식,15.12kcal,2021-07-08,9030
1234,"우유(백색우유(200ML,연간))(02)",조식,122kcal,2021-07-08,9030
1235,농후 발효유(02),중식,96kcal,2021-07-08,9030
1236,블루베리,석식,25.5kcal,2021-07-08,9030
1237,밥,조식,363kcal,2021-07-09,9030
1238,삼계탕(15),중식,1052.13kcal,2021-07-09,9030
1239,찰보리밥,석식,391.44kcal,2021-07-09,9030
1240,오징어국(05)(06)(17),조식,52.14kcal,2021-07-09,9030
1241,오이풋고추된장무침(05)(06),중식,72.45kcal,2021-07-09,9030
1242,생선묵국(05)(06),석식,60.95kcal,2021-07-09,9030
1243,쇠고기새송이버섯볶음(05)(06)(16),조식,147.97kcal,2021-07-09,9030
1244,오이무침(05)(06),중식,39.4kcal,2021-07-09,9030
1245,돼지고기고추장볶음(05)(06)(10),석식,274.47kcal,2021-07-09,9030
1246,마파감자(05)(06)(10),조식,164.91kcal,2021-07-09,9030
1247,총각김치,중식,16.4kcal,2021-07-09,9030
1248,삼치순살튀김(06),석식,245.84kcal,2021-07-09,9030
1249,배추김치(7~9월),조식,11.25kcal,2021-07-09,9030
1250,배추김치(7~9월),석식,11.25kcal,2021-07-09,9030
1251,"우유(백색우유(200ML,연간))(02)",조식,122kcal,2021-07-09,9030
1252,수박,석식,58.0704kcal,2021-07-09,9030
1253,핫도그빵(01)(06)(10)(12),조식,798.54kcal,2021-07-10,9030
1254,밥,중식,363kcal,2021-07-10,9030
1255,흑미밥,석식,400.5kcal,2021-07-10,9030
1256,오곡곡물후레이크,조식,115kcal,2021-07-10,9030
1257,쇠고기탕국(05)(16),중식,38.6kcal,2021-07-10,9030
1258,김치국(05)(06),석식,28.99kcal,2021-07-10,9030
1259,"우유(백색우유(200ML,연간))(02)",조식,122kcal,2021-07-10,9030
1260,계란찜(01)(09),중식,110.23kcal,2021-07-10,9030
1261,청양고추멸치볶음(05)(06),석식,65.23kcal,2021-07-10,9030
1262,맛김,중식,0kcal,2021-07-10,9030
1263,닭순살야채조림(05)(06)(15),석식,181.57kcal,2021-07-10,9030
1264,돼지고기감자조림(05)(06)(10),중식,155.5kcal,2021-07-10,9030
1265,배추김치(7~9월),석식,11.25kcal,2021-07-10,9030
1266,배추김치(7~9월),중식,11.25kcal,2021-07-10,9030
1267,"주스,청포도(190ml/팩)",석식,84.51kcal,2021-07-10,9030
1268,"참외,신선형(참외(78월))",중식,30.4kcal,2021-07-10,9030
1269,쇠고기덮밥(05)(06)(16),조식,507.15kcal,2021-07-11,9030
1270,밥,중식,363kcal,2021-07-11,9030
1271,밥,석식,363kcal,2021-07-11,9030
1272,비엔나소시지야채볶음(05)(06)(10),조식,200.59kcal,2021-07-11,9030
1273,두부김치국(05),중식,31.9kcal,2021-07-11,9030
1274,순두부찌개(01)(05)(10)(18),석식,136.06kcal,2021-07-11,9030
1275,오징어채볶음(05)(06)(17),조식,86.85kcal,2021-07-11,9030
1276,닭순살피망볶음(05)(06)(15),중식,240.39kcal,2021-07-11,9030
1277,돼지불고기(05)(06)(10),석식,248.41kcal,2021-07-11,9030
1278,초코씨리얼,조식,115kcal,2021-07-11,9030
1279,오이무침(05)(06),중식,39.4kcal,2021-07-11,9030
1280,양배추쌈(05)(06),석식,74.86kcal,2021-07-11,9030
1281,배추김치(7~9월),조식,11.25kcal,2021-07-11,9030
1282,총각김치,중식,16.4kcal,2021-07-11,9030
1283,배추김치(7~9월),석식,11.25kcal,2021-07-11,9030
1284,"우유(백색우유(200ML,연간))(02)",조식,122kcal,2021-07-11,9030
1285,"주스,과채",중식,,2021-07-11,9030
1286,밥,조식,363kcal,2021-07-12,9030
1287,수수밥,중식,363.74kcal,2021-07-12,9030
1288,제육덮밥(05)(06)(10),석식,640.64kcal,2021-07-12,9030
1289,돼지고기감자찌개(05)(06)(10),조식,98.12kcal,2021-07-12,9030
1290,애호박조갯살찌개(05)(06)(10),중식,73.56kcal,2021-07-12,9030
1291,버섯매운탕(05)(06)(16),석식,45.82kcal,2021-07-12,9030
1292,멸치볶음(05)(06),조식,67.16kcal,2021-07-12,9030
1293,바다장어순살강정(05)(06)(12),중식,464.12kcal,2021-07-12,9030
1294,두부강정(05)(06)(12),석식,382.54kcal,2021-07-12,9030
1295,쇠고기불고기(05)(06)(16),조식,129.96kcal,2021-07-12,9030
1296,닭간장소스찜(05)(06)(15),중식,166.19kcal,2021-07-12,9030
1297,맛김,석식,0kcal,2021-07-12,9030
1298,배추김치(7~9월),조식,11.25kcal,2021-07-12,9030
1299,총각김치,중식,16.4kcal,2021-07-12,9030
1300,배추김치(7~9월),석식,11.25kcal,2021-07-12,9030
1301,"우유(백색우유(200ML,연간))(02)",조식,122kcal,2021-07-12,9030
1302,아이스크림 샌드위치(02),중식,252kcal,2021-07-12,9030
1303,수박,석식,58.0704kcal,2021-07-12,9030
1304,밥,조식,363kcal,2021-07-13,9030
1305,찰보리밥,중식,391.44kcal,2021-07-13,9030
1306,밥,석식,363kcal,2021-07-13,9030
1307,쇠고기육개장(01)(05)(16),조식,68.9kcal,2021-07-13,9030
1308,오징어찌개(05)(06)(17),중식,46.02kcal,2021-07-13,9030
1309,짬뽕찌개(05)(06)(09)(17),석식,69.62kcal,2021-07-13,9030
1310,마파두부(05)(06)(10),조식,191.84kcal,2021-07-13,9030
1311,감자채볶음,중식,87.83kcal,2021-07-13,9030
1312,돈가스(06)(10),석식,506.88kcal,2021-07-13,9030
1313,게맛살야채볶음,조식,102.56kcal,2021-07-13,9030
1314,돼지고기고추장볶음(05)(06)(10),중식,274.47kcal,2021-07-13,9030
1315,오이무침(05)(06),석식,39.4kcal,2021-07-13,9030
1316,배추김치(7~9월),조식,11.25kcal,2021-07-13,9030
1317,배추김치(7~9월),중식,11.25kcal,2021-07-13,9030
1318,배추김치(7~9월),석식,11.25kcal,2021-07-13,9030
1319,"우유(백색우유(200ML,연간))(02)",조식,122kcal,2021-07-13,9030
1320,짜먹는요구르트(02),중식,38.4kcal,2021-07-13,9030
1321,사과 주스(200㎖/팩),석식,46kcal,2021-07-13,9030
1322,밥,조식,363kcal,2021-07-14,9030
1323,비빔밥(05)(16),중식,475.22kcal,2021-07-14,9030
1324,찹쌀밥,석식,398.9kcal,2021-07-14,9030
1325,쇠고기미역국(05)(06)(16),조식,30.99kcal,2021-07-14,9030
1326,감자쇠고기찌개(05)(06)(16),중식,60.8kcal,2021-07-14,9030
1327,두부김치국(05),석식,31.9kcal,2021-07-14,9030
1328,비엔나소시지케찹볶음(06)(10)(12),조식,236.93kcal,2021-07-14,9030
1329,약고추장볶음(06)(10),중식,118.29kcal,2021-07-14,9030
1330,닭갈비(05)(06)(15),석식,260.2kcal,2021-07-14,9030
1331,무생채(09),조식,29.52kcal,2021-07-14,9030
1332,김자반,중식,43kcal,2021-07-14,9030
1333,코다리강정(05)(06)(12),석식,361.27kcal,2021-07-14,9030
1334,배추김치(7~9월),조식,11.25kcal,2021-07-14,9030
1335,계란후라이(01),중식,97.81kcal,2021-07-14,9030
1336,배추김치(7~9월),석식,11.25kcal,2021-07-14,9030
1337,"우유(백색우유(200ML,연간))(02)",조식,122kcal,2021-07-14,9030
1338,총각김치,중식,16.4kcal,2021-07-14,9030
1339,수박,석식,58.0704kcal,2021-07-14,9030
1340,워터젤리,중식,176.4kcal,2021-07-14,9030
1341,라면(즉석 컵)(06),석식,365kcal,2021-07-14,9030
1342,콩나물국밥(05)(06)(16),조식,444.63kcal,2021-07-15,9030
1343,현미밥,중식,395.67kcal,2021-07-15,9030
1344,밥,석식,363kcal,2021-07-15,9030
1345,오징어볶음(05)(06)(17),조식,146.54kcal,2021-07-15,9030
1346,두부고추장찌개(05)(06)(10),중식,99.35kcal,2021-07-15,9030
1347,순두부찌개(01)(05)(10)(18),석식,136.06kcal,2021-07-15,9030
1348,멸치볶음(05)(06),조식,67.16kcal,2021-07-15,9030
1349,생선묵꽈리고추볶음(05)(06),중식,111.51kcal,2021-07-15,9030
1350,닭순살피망볶음(05)(06)(15),석식,240.39kcal,2021-07-15,9030
1351,배추김치(7~9월),조식,11.25kcal,2021-07-15,9030
1352,탕수육(01)(05)(06)(10)(12),중식,611.18kcal,2021-07-15,9030
1353,애호박나물,석식,52.61kcal,2021-07-15,9030
1354,"우유(백색우유(200ML,연간))(02)",조식,122kcal,2021-07-15,9030
1355,배추김치(7~9월),중식,11.25kcal,2021-07-15,9030
1356,배추김치(7~9월),석식,11.25kcal,2021-07-15,9030
1357,배 주스(238㎖/캔),중식,40kcal,2021-07-15,9030
1358,바나나맛우유(02),석식,200.4kcal,2021-07-15,9030
1359,밥,조식,363kcal,2021-07-16,9030
1360,수수밥,중식,363.74kcal,2021-07-16,9030
1361,밥,석식,363kcal,2021-07-16,9030
1362,생선묵국(05)(06),조식,60.95kcal,2021-07-16,9030
1363,김치국(05)(06),중식,28.99kcal,2021-07-16,9030
1364,햄김치찌개(05)(06)(10),석식,131.24kcal,2021-07-16,9030
1365,햄슬라이스야채볶음(10),조식,221.73kcal,2021-07-16,9030
1366,닭튀김마늘소스(05)(06)(15),중식,589.61kcal,2021-07-16,9030
1367,새우튀김(06)(09),석식,291.46kcal,2021-07-16,9030
1368,무생채(09),조식,29.52kcal,2021-07-16,9030
1369,두부양념장(05)(06),중식,90.59kcal,2021-07-16,9030
1370,맛김,석식,0kcal,2021-07-16,9030
1371,배추김치(7~9월),조식,11.25kcal,2021-07-16,9030
1372,배추김치(7~9월),중식,11.25kcal,2021-07-16,9030
1373,오이무침(05)(06),석식,39.4kcal,2021-07-16,9030
1374,"우유(백색우유(200ML,연간))(02)",조식,122kcal,2021-07-16,9030
1375,총각김치,석식,16.4kcal,2021-07-16,9030
1376,자두(후무사),석식,26kcal,2021-07-16,9030
1377,햄치즈버거(01)(02)(06)(10)(12),조식,923.49kcal,2021-07-17,9030
1378,검은콩밥,중식,383.65kcal,2021-07-17,9030
1379,제육덮밥(05)(06)(10),석식,640.64kcal,2021-07-17,9030
1380,오곡곡물후레이크,조식,115kcal,2021-07-17,9030
1381,순두부해물찌개(05)(06)(17),중식,65.47kcal,2021-07-17,9030
1382,버섯매운탕(05)(06)(16),석식,45.82kcal,2021-07-17,9030
1383,"우유(백색우유(200ML,연간))(02)",조식,122kcal,2021-07-17,9030
1384,새송이버섯야채볶음(05)(06)(16),중식,73.48kcal,2021-07-17,9030
1385,오징어실채무침(05)(06)(17),석식,84.02kcal,2021-07-17,9030
1386,돼지고기감자조림(05)(06)(10),중식,155.5kcal,2021-07-17,9030
1387,배추김치(7~9월),석식,11.25kcal,2021-07-17,9030
1388,배추김치(7~9월),중식,11.25kcal,2021-07-17,9030
1389,망고 주스(180㎖/캔),중식,26kcal,2021-07-17,9030
1390,쇠고기덮밥(05)(06)(16),조식,507.15kcal,2021-07-18,9030
1391,밥,중식,363kcal,2021-07-18,9030
1392,밥,석식,363kcal,2021-07-18,9030
1393,감자풋고추볶음(05)(06),조식,69.68kcal,2021-07-18,9030
1394,짬뽕찌개(05)(06)(09)(17),중식,69.62kcal,2021-07-18,9030
1395,순두부버섯탕(05),석식,52.43kcal,2021-07-18,9030
1396,계란찜(01)(09),조식,110.23kcal,2021-07-18,9030
1397,마파두부(05)(06)(10),중식,191.84kcal,2021-07-18,9030
1398,맛김,석식,0kcal,2021-07-18,9030
1399,초코씨리얼,조식,115kcal,2021-07-18,9030
1400,돼지고기김치찜(05)(06)(10),중식,399.89kcal,2021-07-18,9030
1401,닭순살야채조림(05)(06)(15),석식,181.57kcal,2021-07-18,9030
1402,배추김치(7~9월),조식,11.25kcal,2021-07-18,9030
1403,총각김치,중식,16.4kcal,2021-07-18,9030
1404,무조림(05)(06)(09),석식,57.85kcal,2021-07-18,9030
1405,"우유(백색우유(200ML,연간))(02)",조식,122kcal,2021-07-18,9030
1406,유산균 발효 음료(02),중식,56kcal,2021-07-18,9030
1407,배추김치(7~9월),석식,11.25kcal,2021-07-18,9030
1408,복숭아 주스(340㎖/캔),석식,81kcal,2021-07-18,9030
1409,밥,조식,363kcal,2021-07-19,9030
1410,수수밥,중식,363.74kcal,2021-07-19,9030
1411,밥,석식,363kcal,2021-07-19,9030
1412,감자쇠고기찌개(05)(06)(16),조식,60.8kcal,2021-07-19,9030
1413,오징어찌개(05)(06)(17),중식,46.02kcal,2021-07-19,9030
1414,돼지고기김치찌개(10),석식,57.81kcal,2021-07-19,9030
1415,멸치볶음(05)(06),조식,67.16kcal,2021-07-19,9030
1416,닭고기튀김(01)(06)(15),중식,636.57kcal,2021-07-19,9030
1417,비엔나소시지야채볶음(05)(06)(10),석식,200.59kcal,2021-07-19,9030
1418,돼지고기호박볶음(05)(06)(09)(10),조식,199.49kcal,2021-07-19,9030
1419,오이무침(05)(06),중식,39.4kcal,2021-07-19,9030
1420,아귀순살튀김(05)(06),석식,332.07kcal,2021-07-19,9030
1421,배추김치(7~9월),조식,11.25kcal,2021-07-19,9030
1422,배추김치(7~9월),중식,11.25kcal,2021-07-19,9030
1423,총각김치,석식,16.4kcal,2021-07-19,9030
1424,"우유(백색우유(200ML,연간))(02)",조식,122kcal,2021-07-19,9030
1425,사과 주스(200㎖/팩),중식,46kcal,2021-07-19,9030
1426,복숭아(천도)(11),석식,56.58kcal,2021-07-19,9030
1427,밥,조식,363kcal,2021-07-20,9030
1428,비빔냉면(03)(06),중식,969.95kcal,2021-07-20,9030
1429,찰보리밥,석식,391.44kcal,2021-07-20,9030
1430,생선묵국(05)(06),조식,60.95kcal,2021-07-20,9030
1431,치킨너겟(01)(06)(15),중식,553.29kcal,2021-07-20,9030
1432,순두부찌개(01)(05)(10)(18),석식,136.06kcal,2021-07-20,9030
1433,오삼불고기(05)(06)(10)(17),조식,326.62kcal,2021-07-20,9030
1434,삶은계란(01),중식,70.28kcal,2021-07-20,9030
1435,돼지불고기(05)(06)(10),석식,248.41kcal,2021-07-20,9030
1436,콩나물삼색볶음(05)(06),조식,59.03kcal,2021-07-20,9030
1437,단무지무침,중식,25.69kcal,2021-07-20,9030
1438,양배추쌈(05)(06),석식,74.86kcal,2021-07-20,9030
1439,배추김치(7~9월),조식,11.25kcal,2021-07-20,9030
1440,짜먹는요구르트(02),중식,38.4kcal,2021-07-20,9030
1441,배추김치(7~9월),석식,11.25kcal,2021-07-20,9030
1442,쇠고기미역국(05)(06)(16),조식,32.04kcal,2021-06-23,9030
1443,애호박조갯살찌개(05)(06)(10),중식,73.56kcal,2021-06-23,9030
1444,두부김치국(05),석식,31.49kcal,2021-06-23,9030
1445,돼지불고기(05)(06)(10),조식,252.28kcal,2021-06-23,9030
1446,삼겹살구이(05)(06)(10),중식,1132.08kcal,2021-06-23,9030
1447,김치오징어불고기(05)(06)(17),석식,120.68kcal,2021-06-23,9030
1448,콩나물무침(05),조식,51.38kcal,2021-06-23,9030
1449,양배추쌈(05)(06),중식,58.86kcal,2021-06-23,9030
1450,미트볼양념조림(01)(05)(06)(10),석식,306.42kcal,2021-06-23,9030
1451,배추김치(5~6월),조식,23.94kcal,2021-06-23,9030
1452,파김치,중식,21.24kcal,2021-06-23,9030
1453,총각김치,석식,16.4kcal,2021-06-23,9030
1454,"우유(백색우유(200ML,연간))(02)",조식,122kcal,2021-06-23,9030
1455,수박,중식,86.112kcal,2021-06-23,9030
1456,"참외,신선형(참외(78월))",석식,28.5kcal,2021-06-23,9030
1457,밥,조식,363kcal,2021-06-24,9030
1458,전복삼계탕(15)(18),중식,1071.96kcal,2021-06-24,9030
1459,햄치즈버거(01)(06)(10)(12),석식,1130.82kcal,2021-06-24,9030
1460,콩나물무채국(05)(09),조식,31.52kcal,2021-06-24,9030
1461,브로콜리/초고추장(06),중식,59.78kcal,2021-06-24,9030
1462,스크램블(01),석식,83.91kcal,2021-06-24,9030
1463,버섯야채볶음(16),조식,61.05kcal,2021-06-24,9030
1464,오징어젓무침(17),중식,25.6kcal,2021-06-24,9030
1465,오곡곡물후레이크,석식,115kcal,2021-06-24,9030
1466,순두부양념장(05)(06),조식,70.65kcal,2021-06-24,9030
1467,총각김치,중식,16.4kcal,2021-06-24,9030
1468,"우유(백색우유(200ML,연간))(02)",석식,122kcal,2021-06-24,9030
1469,배추김치(5~6월),조식,23.94kcal,2021-06-24,9030
