,메뉴이름,식사명,열량,날짜,부대
868,꽈리고추양념무침,중식,5.33kcal,2021-08-02,7369
869,호박볶음(09),석식,55.6kcal,2021-08-02,7369
870,감자조림(05)(06),조식,58.27kcal,2021-08-02,7369
871,배추김치(7~9월),중식,9kcal,2021-08-02,7369
872,탕수육(05)(06)(10)(12),석식,707.73kcal,2021-08-02,7369
873,배추김치(7~9월),조식,9kcal,2021-08-02,7369
874,"우유(백색우유(200ML,연간))(02)",중식,122kcal,2021-08-02,7369
875,배추김치(7~9월),석식,9kcal,2021-08-02,7369
876,아이스크림 샌드위치(02),석식,252kcal,2021-08-02,7369
877,김치볶음밥,조식,435.68kcal,2021-08-03,7369
878,밥1,중식,363kcal,2021-08-03,7369
879,팔보채덮밥(05)(06)(09),석식,160.92kcal,2021-08-03,7369
880,부대찌개(05)(06)(10),조식,265.4kcal,2021-08-03,7369
881,콩나물김치국(05),중식,27.95kcal,2021-08-03,7369
882,밥1,석식,363kcal,2021-08-03,7369
883,스크램블에그(01)(12),조식,86.19kcal,2021-08-03,7369
884,버섯불고기찜(06)(10),중식,226.53kcal,2021-08-03,7369
885,버섯된장찌개(05)(06)(16),석식,75.29kcal,2021-08-03,7369
886,단무지무침,조식,23.2kcal,2021-08-03,7369
887,오징어젓무침(17),중식,24.76kcal,2021-08-03,7369
888,두부김치(05)(10),석식,169.33kcal,2021-08-03,7369
889,"우유(백색우유(200ML,연간))(02)",조식,122kcal,2021-08-03,7369
890,배추김치(7~9월),중식,9kcal,2021-08-03,7369
891,단무지무침,석식,23.2kcal,2021-08-03,7369
892,잡곡밥,조식,402.67kcal,2021-08-04,7369
893,밥1,중식,363kcal,2021-08-04,7369
894,밥1,석식,363kcal,2021-08-04,7369
895,닭곰탕(15),조식,190.85kcal,2021-08-04,7369
896,황태채국(01),중식,23.07kcal,2021-08-04,7369
897,무국(05),석식,21.52kcal,2021-08-04,7369
898,두부김치(05)(10),조식,169.33kcal,2021-08-04,7369
899,콩나물불고기(05)(06)(10),중식,259.57kcal,2021-08-04,7369
900,돼지고기부추볶음(05)(06),석식,236.67kcal,2021-08-04,7369
901,오징어채볶음(01)(06)(17),조식,115.6kcal,2021-08-04,7369
902,계란찜(01)(09),중식,51.92kcal,2021-08-04,7369
903,삼치순살조림(05)(06),석식,91.2kcal,2021-08-04,7369
904,깍두기(완제품)(09),조식,15.2kcal,2021-08-04,7369
905,배추김치(7~9월),중식,9kcal,2021-08-04,7369
906,배추김치(7~9월),석식,9kcal,2021-08-04,7369
907,"우유(백색우유(200ML,연간))(02)",조식,122kcal,2021-08-04,7369
908,짜먹는요구르트(02),중식,38.4kcal,2021-08-04,7369
909,잡곡밥,조식,402.67kcal,2021-08-05,7369
910,쇠고기버섯덮밥(05)(06)(16),중식,581.23kcal,2021-08-05,7369
911,밥1,석식,363kcal,2021-08-05,7369
912,어묵탕(05)(06),조식,72.89kcal,2021-08-05,7369
913,된장찌개(05)(06)(18),중식,91.8kcal,2021-08-05,7369
914,명태매운탕(05)(06)(18),석식,114.55kcal,2021-08-05,7369
915,비엔나소시지케찹볶음(10)(12),조식,288.55kcal,2021-08-05,7369
916,게맛살야채볶음(05)(06)(12),중식,98.68kcal,2021-08-05,7369
917,닭간장소스찜(15),석식,182.17kcal,2021-08-05,7369
918,두부양념장(05)(06),조식,61.15kcal,2021-08-05,7369
919,배추김치(7~9월),중식,9kcal,2021-08-05,7369
920,오이부추무침(06),석식,25.23kcal,2021-08-05,7369
921,배추김치(7~9월),조식,9kcal,2021-08-05,7369
922,"우유(백색우유(200ML,연간))(02)",중식,122kcal,2021-08-05,7369
923,배추김치(7~9월),석식,9kcal,2021-08-05,7369
924,밥1,조식,363kcal,2021-08-06,7369
925,밥1,중식,363kcal,2021-08-06,7369
926,잡곡밥,석식,402.67kcal,2021-08-06,7369
927,닭고기미역국(05)(15),조식,74.43kcal,2021-08-06,7369
928,버섯된장찌개(05)(06)(16),중식,75.29kcal,2021-08-06,7369
929,감자국(05),석식,34.55kcal,2021-08-06,7369
930,돼지불고기(05)(06)(10),조식,358.33kcal,2021-08-06,7369
931,호박볶음(09),중식,55.6kcal,2021-08-06,7369
932,소불고기(05)(06)(16),석식,151.17kcal,2021-08-06,7369
933,오이미나리무침,조식,13.58kcal,2021-08-06,7369
934,치킨텐더(01)(06)(15),중식,520.06kcal,2021-08-06,7369
935,부추된장무침(05)(06),석식,32kcal,2021-08-06,7369
936,배추김치(7~9월),조식,9kcal,2021-08-06,7369
937,깍두기(완제품)(09),중식,15.2kcal,2021-08-06,7369
938,배추김치(7~9월),석식,9kcal,2021-08-06,7369
939,"우유(백색우유(200ML,연간))(02)",조식,122kcal,2021-08-06,7369
940,"생수(500ML,후식)",석식,0kcal,2021-08-06,7369
941,불고기버거(01)(06)(12),조식,504.25kcal,2021-08-07,7369
942,새우볶음밥(01)(05)(06)(09),중식,123.44kcal,2021-08-07,7369
943,밥1,석식,363kcal,2021-08-07,7369
944,토마토그린샐러드(01)(12),조식,56.39kcal,2021-08-07,7369
945,계란국(01)(05),중식,42.58kcal,2021-08-07,7369
946,꼬리곰탕,석식,554.45kcal,2021-08-07,7369
947,콜라,조식,117.5kcal,2021-08-07,7369
948,미트볼케찹조림(01)(05)(06)(10)(12),중식,437.69kcal,2021-08-07,7369
949,비빔당면(05)(06),석식,126.71kcal,2021-08-07,7369
950,"우유(백색우유(200ML,연간))(02)",조식,122kcal,2021-08-07,7369
951,가든샐러드(01),중식,83.7kcal,2021-08-07,7369
952,돼지고기김치볶음(05)(06)(10),석식,298.56kcal,2021-08-07,7369
953,수박,중식,44.16kcal,2021-08-07,7369
954,오징어젓무침(17),석식,24.76kcal,2021-08-07,7369
955,닭고기부추밥(05)(06)(15),조식,537.16kcal,2021-08-08,7369
956,잡곡밥,중식,402.67kcal,2021-08-08,7369
957,밥1,석식,363kcal,2021-08-08,7369
958,팽이버섯계란국(01)(05),조식,60.03kcal,2021-08-08,7369
959,쇠고기미역국(05)(16),중식,68.44kcal,2021-08-08,7369
960,콩나물국(05),석식,23.37kcal,2021-08-08,7369
961,오이양파장아찌(05)(06),조식,28.05kcal,2021-08-08,7369
962,돼지갈비찜(05)(06)(10),중식,453.26kcal,2021-08-08,7369
963,느타리버섯볶음(16),석식,71.19kcal,2021-08-08,7369
964,배추김치(7~9월),조식,9kcal,2021-08-08,7369
965,부추된장무침(05)(06),중식,32kcal,2021-08-08,7369
966,계란찜(01)(09),석식,51.92kcal,2021-08-08,7369
967,"우유(백색우유(200ML,연간))(02)",조식,122kcal,2021-08-08,7369
968,배추김치(7~9월),중식,9kcal,2021-08-08,7369
969,단무지무침,석식,23.2kcal,2021-08-08,7369
970,"아이스크림 콘,완제품(02)",중식,270kcal,2021-08-08,7369
971,김치볶음밥,조식,435.68kcal,2021-08-09,7369
972,버섯덮밥(06),중식,62.05kcal,2021-08-09,7369
973,밥1,석식,363kcal,2021-08-09,7369
974,어묵탕(05)(06),조식,72.89kcal,2021-08-09,7369
975,된장찌개(05)(06)(18),중식,91.8kcal,2021-08-09,7369
976,참치김치찌개(05),석식,183.65kcal,2021-08-09,7369
977,스크램블에그(01)(12),조식,86.19kcal,2021-08-09,7369
978,닭갈비(05)(06)(15),중식,230.21kcal,2021-08-09,7369
979,콩나물삼색볶음(05)(06),석식,59.03kcal,2021-08-09,7369
980,열무김치,조식,12.8kcal,2021-08-09,7369
981,오징어젓무침(17),중식,24.76kcal,2021-08-09,7369
982,오징어튀김(01)(05)(06),석식,151.77kcal,2021-08-09,7369
983,"우유(백색우유(200ML,연간))(02)",조식,122kcal,2021-08-09,7369
984,계란찜(01)(09),석식,51.92kcal,2021-08-09,7369
985,농후 발효유(02),석식,96kcal,2021-08-09,7369
986,햄야채볶음밥(01)(05)(06)(10),조식,477.07kcal,2021-08-10,7369
987,잡곡밥,중식,402.67kcal,2021-08-10,7369
988,해물야채볶음밥,석식,435.39kcal,2021-08-10,7369
989,열무된장국(05)(06)(16),조식,76.7kcal,2021-08-10,7369
990,전복삼계탕(15)(18),중식,919.7kcal,2021-08-10,7369
991,생선가스(01)(06),석식,633.11kcal,2021-08-10,7369
992,생선묵조림(05)(06),조식,125.06kcal,2021-08-10,7369
993,오이부추무침(06),중식,25.23kcal,2021-08-10,7369
994,단무지무침,석식,23.2kcal,2021-08-10,7369
995,배추김치(7~9월),조식,9kcal,2021-08-10,7369
996,열무김치,중식,12.8kcal,2021-08-10,7369
997,감자샐러드(01),석식,116.19kcal,2021-08-10,7369
998,"우유(백색우유(200ML,연간))(02)",중식,122kcal,2021-08-10,7369
999,깍두기(완제품)(09),석식,15.2kcal,2021-08-10,7369
1000,밥1,조식,363kcal,2021-08-11,7369
1001,치킨데리야끼비빔밥(01)(05)(06)(15),중식,997.86kcal,2021-08-11,7369
1002,돼지고기고추장찌개(06)(10),석식,153.11kcal,2021-08-11,7369
1003,쇠고기미역국(05)(16),조식,68.44kcal,2021-08-11,7369
1004,감자국(05),중식,34.55kcal,2021-08-11,7369
1005,굴패주해산물야채볶음(05)(06)(09)(10),석식,282.29kcal,2021-08-11,7369
1006,느타리버섯볶음(16),조식,71.19kcal,2021-08-11,7369
1007,돼지고기감자조림(05)(06)(10),중식,258.23kcal,2021-08-11,7369
1008,코다리강정(06)(12),석식,495.68kcal,2021-08-11,7369
1009,부추겉절이(05)(06),조식,26.24kcal,2021-08-11,7369
1010,배추김치(7~9월),중식,9kcal,2021-08-11,7369
1011,배추김치(7~9월),석식,9kcal,2021-08-11,7369
1012,배추김치(7~9월),조식,9kcal,2021-08-11,7369
1013,이온음료,중식,58.8kcal,2021-08-11,7369
1014,"우유(백색우유(200ML,연간))(02)",조식,122kcal,2021-08-11,7369
1015,밥1,조식,363kcal,2021-08-12,7369
1016,해물볶음밥(05)(06)(09)(17),중식,434.07kcal,2021-08-12,7369
1017,제육덮밥(06)(10),석식,589.79kcal,2021-08-12,7369
1018,제육덮밥(05)(06)(10),조식,686.86kcal,2021-07-12,7369
1019,감자짜글이(05)(06)(10),중식,140.89kcal,2021-07-12,7369
1020,쇠고기무국(05)(16),석식,89.64kcal,2021-07-12,7369
1021,감자양파찌개(05)(06),조식,71.79kcal,2021-07-12,7369
1022,방어순살튀김(05)(06),중식,300.45kcal,2021-07-12,7369
1023,두부김치(05)(06)(10),석식,252.99kcal,2021-07-12,7369
1024,무생채,조식,33.11kcal,2021-07-12,7369
1025,소불고기(05)(06)(16),중식,197.77kcal,2021-07-12,7369
1026,백김치,석식,15.12kcal,2021-07-12,7369
1027,배추김치(7~9월),조식,8.17kcal,2021-07-12,7369
1028,총각김치,중식,16.4kcal,2021-07-12,7369
1029,"우유(백색우유(200ML,연간))(02)",석식,122kcal,2021-07-12,7369
1030,"음료수,쌀맛(쌀음료)",조식,97.2kcal,2021-07-12,7369
1031,밥1,조식,363kcal,2021-07-13,7369
1032,찹쌀밥,중식,373.41kcal,2021-07-13,7369
1033,새우버거(01)(06)(09)(12),석식,23966.12kcal,2021-07-13,7369
1034,황태채미역국(05),조식,78.93kcal,2021-07-13,7369
1035,삼계탕(15)(18),중식,689.82kcal,2021-07-13,7369
1036,과일(02),석식,126kcal,2021-07-13,7369
1037,오징어채볶음(01)(06)(17),조식,83.15kcal,2021-07-13,7369
1038,오이부추무침(06),중식,25.23kcal,2021-07-13,7369
1039,쇠고기버섯볶음(05)(09)(16),조식,95.84kcal,2021-07-13,7369
1040,무생채,중식,33.11kcal,2021-07-13,7369
1041,배추김치(7~9월),조식,8.17kcal,2021-07-13,7369
1042,배추김치(7~9월),중식,8.17kcal,2021-07-13,7369
1043,"우유(백색우유(200ML,연간))(02)",조식,122kcal,2021-07-13,7369
1044,밥1,조식,363kcal,2021-07-14,7369
1045,밥1,중식,363kcal,2021-07-14,7369
1046,검은콩밥,석식,373.33kcal,2021-07-14,7369
1047,꼬리곰탕,조식,557.69kcal,2021-07-14,7369
1048,돈가스(06)(10),중식,589.76kcal,2021-07-14,7369
1049,대구매운탕(05)(06)(09),석식,147.43kcal,2021-07-14,7369
1050,버섯불고기찜(05)(06)(10),조식,255.24kcal,2021-07-14,7369
1051,야채샐러드(01)(05)(06),중식,122.07kcal,2021-07-14,7369
1052,조기순살튀김(06),석식,479.19kcal,2021-07-14,7369
1053,오이무침(05)(06),조식,33.51kcal,2021-07-14,7369
1054,배추김치(7~9월),중식,8.17kcal,2021-07-14,7369
1055,삼겹살김치찜(05)(06)(10),석식,273.09kcal,2021-07-14,7369
1056,배추김치(7~9월),조식,8.17kcal,2021-07-14,7369
1057,"우유(백색우유(200ML,연간))(02)",조식,122kcal,2021-07-14,7369
1058,밥1,조식,363kcal,2021-07-15,7369
1059,잡곡밥,중식,390.95kcal,2021-07-15,7369
1060,간장계란밥(01)(05)(06),석식,459.4kcal,2021-07-15,7369
1061,햄소시지찌개(05)(06)(10),조식,137.24kcal,2021-07-15,7369
1062,들깨미역국(05),중식,22.65kcal,2021-07-15,7369
1063,돼지고기김치찌개(05)(06)(10),석식,120.52kcal,2021-07-15,7369
1064,호박볶음(09),조식,50.87kcal,2021-07-15,7369
1065,마파두부(05)(06),중식,131.2kcal,2021-07-15,7369
1066,양배추샐러드(01)(12),석식,120.11kcal,2021-07-15,7369
1067,스크램블에그(01)(12),조식,100.21kcal,2021-07-15,7369
1068,닭순살야채샐러드(01)(15),중식,245.71kcal,2021-07-15,7369
1069,아이스크림 팩형(02),석식,234kcal,2021-07-15,7369
1070,배추김치(7~9월),조식,8.17kcal,2021-07-15,7369
1071,배추김치(7~9월),중식,8.17kcal,2021-07-15,7369
1072,"우유(백색우유(200ML,연간))(02)",조식,122kcal,2021-07-15,7369
1073,제육컵밥(05)(06)(10),조식,506.16kcal,2021-07-16,7369
1074,밥1,중식,363kcal,2021-07-16,7369
1075,삼겹살덮밥(05)(06)(10),석식,947kcal,2021-07-16,7369
1076,버섯된장찌개(05)(06)(16),조식,101.09kcal,2021-07-16,7369
1077,참치김치찌개(05),중식,192.45kcal,2021-07-16,7369
1078,감자양파찌개(05)(06),석식,71.79kcal,2021-07-16,7369
1079,멸치볶음(05)(06),조식,67.63kcal,2021-07-16,7369
1080,돼지갈비찜(05)(06)(10),중식,453.26kcal,2021-07-16,7369
1081,오이부추무침(06),석식,25.23kcal,2021-07-16,7369
1082,배추김치(7~9월),조식,8.17kcal,2021-07-16,7369
1083,얼갈이배추겉절이(05)(06),중식,35.89kcal,2021-07-16,7369
1084,총각김치,석식,16.4kcal,2021-07-16,7369
1085,깍두기,중식,15.2kcal,2021-07-16,7369
1086,"우유(백색우유(200ML,연간))(02)",석식,122kcal,2021-07-16,7369
1087,"생수(500ML,후식)",석식,0kcal,2021-07-16,7369
1088,불고기버거(01)(06)(10)(12),조식,889.72kcal,2021-07-17,7369
1089,밥1,중식,363kcal,2021-07-17,7369
1090,밥1,석식,363kcal,2021-07-17,7369
1091,토마토샐러드(12),조식,12.93kcal,2021-07-17,7369
1092,생선묵찌개(05)(06)(09),중식,101.92kcal,2021-07-17,7369
1093,쇠고기당면찌개(05)(06)(16),석식,175.07kcal,2021-07-17,7369
1094,"요구르트,떠먹는형(02)",조식,96kcal,2021-07-17,7369
1095,돈육야채볶음(10),중식,256.77kcal,2021-07-17,7369
1096,햄소시지찌개(05)(06)(10),석식,137.24kcal,2021-07-17,7369
1097,도라지무침(05)(06),중식,79.28kcal,2021-07-17,7369
1098,두부김치(05)(06)(10),석식,252.99kcal,2021-07-17,7369
1099,총각김치,중식,16.4kcal,2021-07-17,7369
1100,과일2(02),석식,116kcal,2021-07-17,7369
1101,배추김치(7~9월),석식,8.17kcal,2021-07-17,7369
1102,"우유(백색우유(200ML,연간))(02)",석식,122kcal,2021-07-17,7369
1103,밥1,조식,363kcal,2021-07-18,7369
1104,잡곡밥,중식,390.95kcal,2021-07-18,7369
1105,오징어덮밥(06)(17),석식,576.81kcal,2021-07-18,7369
1106,들깨미역국(05),조식,22.65kcal,2021-07-18,7369
1107,닭매운탕(05)(06)(15),중식,243.12kcal,2021-07-18,7369
1108,된장찌개(05)(06),석식,60.96kcal,2021-07-18,7369
1109,비엔나소시지볶음(10)(12),조식,292.57kcal,2021-07-18,7369
1110,느타리버섯볶음(16),중식,62.89kcal,2021-07-18,7369
1111,두부김치(05)(06)(10),석식,252.99kcal,2021-07-18,7369
1112,오이무침(05)(06),조식,33.51kcal,2021-07-18,7369
1113,양상추샐러드(01)(12),중식,62.69kcal,2021-07-18,7369
1114,깍두기,석식,15.2kcal,2021-07-18,7369
1115,배추김치(7~9월),조식,8.17kcal,2021-07-18,7369
1116,배추김치(7~9월),중식,8.17kcal,2021-07-18,7369
1117,"우유(백색우유(200ML,연간))(02)",조식,122kcal,2021-07-18,7369
1118,이온음료,중식,58.8kcal,2021-07-18,7369
1119,밥1,조식,363kcal,2021-07-19,7369
1120,치킨데리야끼비빔밥(01)(05)(06)(15),중식,982.96kcal,2021-07-19,7369
1121,밥1,석식,363kcal,2021-07-19,7369
1122,감자양파찌개(05)(06),조식,71.79kcal,2021-07-19,7369
1123,짬뽕찌개(01)(05)(06)(09)(17)(18),중식,137.15kcal,2021-07-19,7369
1124,참치김치찌개(05),석식,192.45kcal,2021-07-19,7369
1125,돼지고기부추볶음(05)(06)(10),조식,300.65kcal,2021-07-19,7369
1126,돼지고기감자조림(05)(06)(10),중식,192.38kcal,2021-07-19,7369
1127,돼지고기깻잎볶음(05)(10),석식,156.26kcal,2021-07-19,7369
1128,오징어숙회/초고추장(06)(17),조식,95.15kcal,2021-07-19,7369
1129,배추김치(7~9월),중식,8.17kcal,2021-07-19,7369
1130,오징어튀김(01)(05)(06)(12),석식,414.14kcal,2021-07-19,7369
1131,총각김치,조식,16.4kcal,2021-07-19,7369
1132,"우유(백색우유(200ML,연간))(02)",중식,122kcal,2021-07-19,7369
1133,짜먹는요구르트(02),석식,38.4kcal,2021-07-19,7369
1134,커피음료,조식,,2021-07-19,7369
1135,잡곡밥,조식,390.95kcal,2021-07-20,7369
1136,오징어볶음밥(05)(06)(17),중식,511.46kcal,2021-07-20,7369
1137,자장밥(05)(06)(10),석식,782.04kcal,2021-07-20,7369
1138,햄소시지찌개(05)(06)(10),조식,137.24kcal,2021-07-20,7369
1139,된장찌개(05)(06),중식,60.96kcal,2021-07-20,7369
1140,돼지고기김치찌개(05)(06)(10),석식,120.52kcal,2021-07-20,7369
1141,오징어채볶음(01)(06)(17),조식,83.15kcal,2021-07-20,7369
1142,두부조림(05)(06),중식,74.41kcal,2021-07-20,7369
1143,코다리강정(06)(12),석식,495.68kcal,2021-07-20,7369
1144,스크램블에그(01)(12),조식,100.21kcal,2021-07-20,7369
1145,배추김치(7~9월),중식,8.17kcal,2021-07-20,7369
1146,계란찜(01)(09),석식,66.08kcal,2021-07-20,7369
1147,배추김치(7~9월),조식,8.17kcal,2021-07-20,7369
1148,컵과일(메론),중식,54kcal,2021-07-20,7369
1149,과일1(02),석식,167kcal,2021-07-20,7369
1150,"우유(백색우유(200ML,연간))(02)",석식,122kcal,2021-07-20,7369
1151,밥1,조식,363kcal,2021-07-21,7369
1152,잡곡밥,중식,390.95kcal,2021-07-21,7369
1153,밥1,석식,363kcal,2021-07-21,7369
1154,닭곰탕(15),조식,190.85kcal,2021-07-21,7369
1155,배추된장국(05)(06),중식,73.7kcal,2021-07-21,7369
1156,돼지고기고추장찌개(06)(10),석식,148.11kcal,2021-07-21,7369
1157,깻잎조림(05)(06),조식,43.57kcal,2021-07-21,7369
1158,오리불고기(05)(06),중식,392.83kcal,2021-07-21,7369
1159,돼지고기깻잎볶음(05)(10),석식,156.26kcal,2021-07-21,7369
1160,두부조림(05)(06),조식,74.41kcal,2021-07-21,7369
1161,양배추쌈(05)(06),중식,44.1kcal,2021-07-21,7369
1162,닭강정(05)(06)(12)(15),석식,625.66kcal,2021-07-21,7369
1163,총각김치,조식,16.4kcal,2021-07-21,7369
1164,총각김치,중식,16.4kcal,2021-07-21,7369
1165,배추김치(7~9월),석식,8.17kcal,2021-07-21,7369
1166,자두(78월),중식,36.4kcal,2021-07-21,7369
1167,"우유(백색우유(200ML,연간))(02)",석식,122kcal,2021-07-21,7369
1168,돼지고기김치볶음밥(05)(06)(10),조식,560.24kcal,2021-07-22,7369
1169,밥1,중식,363kcal,2021-07-22,7369
1170,밥1,석식,363kcal,2021-07-22,7369
1171,닭고기미역국(05)(15),조식,73.47kcal,2021-07-22,7369
1172,검은콩밥,중식,373.33kcal,2021-07-22,7369
1173,꼬리곰탕,석식,557.69kcal,2021-07-22,7369
1174,콩나물삼색볶음(05)(06),조식,55.45kcal,2021-07-22,7369
1175,삼계탕(15)(18),중식,689.82kcal,2021-07-22,7369
1176,오삼불고기(05)(06)(10)(17),석식,290.12kcal,2021-07-22,7369
1177,"우유(백색우유(200ML,연간))(02)",조식,122kcal,2021-07-22,7369
1178,부추겉절이(05)(06),중식,25.05kcal,2021-07-22,7369
1179,오징어젓무침(17),석식,24.76kcal,2021-07-22,7369
1180,오이양파장아찌(05)(06),중식,28.05kcal,2021-07-22,7369
1181,총각김치,석식,16.4kcal,2021-07-22,7369
1182,배추김치(7~9월),중식,8.17kcal,2021-07-22,7369
1183,"아이스크림, 떠먹는형",석식,180kcal,2021-07-22,7369
1184,밥1,조식,363kcal,2021-07-23,7369
1185,잡곡밥,중식,390.95kcal,2021-07-23,7369
1186,밥1,석식,363kcal,2021-07-23,7369
1187,버섯된장찌개(05)(06)(16),조식,101.09kcal,2021-07-23,7369
1188,쇠고기육개장(01)(05)(06)(16),중식,104.62kcal,2021-07-23,7369
1189,돼지고기김치찌개(05)(06)(10),석식,120.52kcal,2021-07-23,7369
1190,비엔나소시지볶음(10)(12),조식,292.57kcal,2021-07-23,7369
1191,닭순살야채조림(05)(06)(15),중식,354.44kcal,2021-07-23,7369
1192,햄감자채볶음(10),석식,89.18kcal,2021-07-23,7369
1193,두부양념장(05)(06),조식,64.47kcal,2021-07-23,7369
1194,감자샐러드(01),중식,116.19kcal,2021-07-23,7369
1195,닭간장소스찜(05)(06)(15),석식,216.53kcal,2021-07-23,7369
1196,총각김치,조식,16.4kcal,2021-07-23,7369
1197,배추김치(7~9월),중식,8.17kcal,2021-07-23,7369
1198,"생수(500ML,후식)",석식,0kcal,2021-07-23,7369
1199,"우유(백색우유(200ML,연간))(02)",조식,122kcal,2021-07-23,7369
1200,복숭아(천도)(11),중식,64.124kcal,2021-07-23,7369
1201,핫도그(01)(12),조식,76.13kcal,2021-07-24,7369
1202,잡곡밥,중식,390.95kcal,2021-07-24,7369
1203,김치볶음밥(10),석식,475.91kcal,2021-07-24,7369
1204,불고기샐러드(05)(06),조식,38kcal,2021-07-24,7369
1205,콩나물국(05),중식,23.37kcal,2021-07-24,7369
1206,팽이버섯계란국(01)(05),석식,60.03kcal,2021-07-24,7369
1207,바나나,조식,76.8kcal,2021-07-24,7369
1208,오삼불고기(05)(06)(10)(17),중식,290.12kcal,2021-07-24,7369
1209,단무지무침,석식,20.5kcal,2021-07-24,7369
1210,콜라,조식,117.5kcal,2021-07-24,7369
1211,양배추쌈(05)(06),중식,44.1kcal,2021-07-24,7369
1212,배추김치(7~9월),석식,8.17kcal,2021-07-24,7369
1213,총각김치,중식,16.4kcal,2021-07-24,7369
1214,"우유(백색우유(200ML,연간))(02)",중식,122kcal,2021-07-24,7369
1215,잡곡밥,조식,390.95kcal,2021-07-25,7369
1216,참치김치찌개(05),중식,192.45kcal,2021-07-25,7369
1217,닭고기덮밥(05)(06)(15),석식,143.48kcal,2021-07-25,7369
1218,무국(09)(17),조식,43.79kcal,2021-07-25,7369
1219,굴패주해산물야채볶음(05)(06)(09)(10),중식,685.79kcal,2021-07-25,7369
1220,콩나물김치국(05),석식,45.55kcal,2021-07-25,7369
1221,두부김치(05)(06)(10),조식,252.99kcal,2021-07-25,7369
1222,오이부추무침(06),중식,25.23kcal,2021-07-25,7369
1223,햄감자채볶음(10),석식,89.18kcal,2021-07-25,7369
1224,소시지야채볶음(05)(06)(10)(12),조식,185.87kcal,2021-07-25,7369
1225,"우유(백색우유(200ML,연간))(02)",중식,122kcal,2021-07-25,7369
1226,총각김치,석식,16.4kcal,2021-07-25,7369
1227,총각김치,조식,16.4kcal,2021-07-25,7369
1228,오징어볶음밥(05)(06)(17),조식,511.46kcal,2021-07-26,7369
1229,밥1,중식,363kcal,2021-07-26,7369
1230,잡곡밥,석식,390.95kcal,2021-07-26,7369
1231,닭고기김치찌개(15),조식,105.42kcal,2021-07-26,7369
1232,돈가스(06)(10),중식,589.76kcal,2021-07-26,7369
1233,부대찌개(05)(06)(09)(10),석식,280.89kcal,2021-07-26,7369
1234,게맛살야채볶음(05)(06)(12),조식,98.68kcal,2021-07-26,7369
1235,감자샐러드(01),중식,116.19kcal,2021-07-26,7369
1236,돼지고기고추장볶음(05)(06)(10),석식,187.52kcal,2021-07-26,7369
1237,배추김치(7~9월),조식,8.17kcal,2021-07-26,7369
1238,배추김치(7~9월),중식,8.17kcal,2021-07-26,7369
1239,호박볶음(09),석식,50.87kcal,2021-07-26,7369
1240,"우유(백색우유(200ML,연간))(02)",조식,122kcal,2021-07-26,7369
1241,배추김치(7~9월),석식,8.17kcal,2021-07-26,7369
1242,워터젤리,석식,176.4kcal,2021-07-26,7369
1243,김치볶음밥(10),조식,475.91kcal,2021-07-27,7369
1244,밥1,중식,363kcal,2021-07-27,7369
1245,치킨마요덮밥(01)(05)(06)(15),석식,999.58kcal,2021-07-27,7369
1246,미역국(05)(06),조식,13.63kcal,2021-07-27,7369
1247,닭곰탕(15),중식,190.85kcal,2021-07-27,7369
1248,배추된장국(05)(06),석식,73.7kcal,2021-07-27,7369
1249,오징어젓무침(17),조식,24.76kcal,2021-07-27,7369
1250,돈육야채볶음(10),중식,256.77kcal,2021-07-27,7369
1251,스크램블에그(01)(12),석식,100.21kcal,2021-07-27,7369
1252,찹쌀밥,조식,373.41kcal,2021-06-27,7369
1253,잡곡밥,중식,390.95kcal,2021-06-27,7369
1254,밥1,석식,363kcal,2021-06-27,7369
1255,배추된장국(05)(06),조식,74.96kcal,2021-06-27,7369
1256,햄소시지찌개(05)(06)(10),중식,191.01kcal,2021-06-27,7369
1257,김치찌개(05)(06)(10),석식,118.82kcal,2021-06-27,7369
1258,맛김,조식,5.25kcal,2021-06-27,7369
1259,콩나물볶음(05),중식,66.24kcal,2021-06-27,7369
1260,당면돼지고기볶음(05)(06)(16),석식,174.68kcal,2021-06-27,7369
1261,돼지고기감자조림(05)(06)(10),조식,258.23kcal,2021-06-27,7369
1262,닭고기매운조림(05)(06)(15),중식,229.21kcal,2021-06-27,7369
1263,두부조림(05)(06),석식,129.95kcal,2021-06-27,7369
1264,총각김치,조식,16.4kcal,2021-06-27,7369
1265,배추김치(5~6월),중식,20.63kcal,2021-06-27,7369
1266,배추김치(5~6월),석식,20.63kcal,2021-06-27,7369
1267,"우유(백색우유(200ML,연간))(02)",조식,122kcal,2021-06-27,7369
1268,밥1,조식,363kcal,2021-06-28,7369
1269,치킨마요덮밥(01)(05)(06)(15),중식,924.08kcal,2021-06-28,7369
1270,잡곡밥,석식,390.95kcal,2021-06-28,7369
1271,부대찌개(05)(06)(10),조식,250.07kcal,2021-06-28,7369
1272,계란국(01)(05),중식,79.25kcal,2021-06-28,7369
1273,콩나물국(05),석식,23.37kcal,2021-06-28,7369
1274,스크램블에그(01)(12),조식,106.94kcal,2021-06-28,7369
1275,오징어젓무침(17),중식,37.87kcal,2021-06-28,7369
1276,호박볶음(09),석식,55.69kcal,2021-06-28,7369
1277,무콩나물무침(05),조식,24.37kcal,2021-06-28,7369
1278,총각김치,중식,16.4kcal,2021-06-28,7369
1279,미트볼조림(01)(05)(06)(10)(12),석식,501.01kcal,2021-06-28,7369
