,메뉴이름,식사명,열량,날짜,부대
2095,배추김치(5~6월),조식,23.69kcal,2021-06-09,8623
2096,총각김치,중식,16.4kcal,2021-06-09,8623
2097,배추김치(5~6월),석식,23.69kcal,2021-06-09,8623
2098,"우유(백색우유(200ML,연간))(02)",조식,122kcal,2021-06-09,8623
2099,"참외,신선형(참외(78월))",중식,38kcal,2021-06-09,8623
2100,이온음료,석식,58.8kcal,2021-06-09,8623
2101,밥,조식,363kcal,2021-06-10,8623
2102,밥,중식,363kcal,2021-06-10,8623
2103,밥,석식,363kcal,2021-06-10,8623
2104,감자호박국(05),조식,31.27kcal,2021-06-10,8623
2105,근대된장국(05)(06),중식,39.92kcal,2021-06-10,8623
2106,두부고추장찌개(05)(06),석식,72.77kcal,2021-06-10,8623
2107,가지굴소스볶음(05)(06),조식,50.47kcal,2021-06-10,8623
2108,오리훈제야채볶음(01),중식,253.48kcal,2021-06-10,8623
2109,제육볶음(05)(06)(10),석식,339.05kcal,2021-06-10,8623
2110,돈육표고장조림(05)(06)(10),조식,210.44kcal,2021-06-10,8623
2111,부추겉절이(05)(06),중식,18.93kcal,2021-06-10,8623
2112,배추찜(05)(06),석식,48.39kcal,2021-06-10,8623
2113,배추김치(5~6월),조식,23.69kcal,2021-06-10,8623
2114,파김치,중식,21.24kcal,2021-06-10,8623
2115,총각김치,석식,16.4kcal,2021-06-10,8623
2116,"우유(백색우유(200ML,연간))(02)",조식,122kcal,2021-06-10,8623
2117,라면(즉석 컵)(06),중식,365kcal,2021-06-10,8623
2118,사과 주스(200㎖/팩),석식,46kcal,2021-06-10,8623
2119,대추방울토마토(생산기)(12),중식,11.7144943kcal,2021-06-10,8623
2120,연두부양념장(05)(06),조식,100.3kcal,2021-05-13,8623
2121,감귤 주스(180㎖/병),중식,180kcal,2021-05-13,8623
2122,알감자조림(05)(06),석식,94.71kcal,2021-05-13,8623
2123,깍두기(임가공),조식,28.75kcal,2021-05-13,8623
2124,"토마토,신선형(토마토(58월))(12)",중식,8.91kcal,2021-05-13,8623
2125,배추김치(5~6월),석식,23.44kcal,2021-05-13,8623
2126,밥,조식,363kcal,2021-05-14,8623
2127,잡곡밥,중식,382.97kcal,2021-05-14,8623
2128,밥,석식,363kcal,2021-05-14,8623
2129,계란국(01)(05),조식,63.96kcal,2021-05-14,8623
2130,호박된장국(05)(06),중식,44.98kcal,2021-05-14,8623
2131,닭곰탕(05)(15),석식,200.37kcal,2021-05-14,8623
2132,마파두부(05)(06)(10),조식,428.7kcal,2021-05-14,8623
2133,쇠고기마늘종볶음(16),중식,148.38kcal,2021-05-14,8623
2134,시금치어묵잡채(05)(06),석식,114.5kcal,2021-05-14,8623
2135,멸치깻잎조림(05)(06),조식,67.66kcal,2021-05-14,8623
2136,바지락살야채튀김(05)(06),중식,365.22kcal,2021-05-14,8623
2137,버섯야채볶음(05)(06),석식,85.46kcal,2021-05-14,8623
2138,배추김치(5~6월),조식,23.44kcal,2021-05-14,8623
2139,배추김치(5~6월),중식,23.44kcal,2021-05-14,8623
2140,깍두기(임가공),석식,28.75kcal,2021-05-14,8623
2141,"우유(백색우유(200ML,연간))(02)",조식,122kcal,2021-05-14,8623
2142,바나나맛우유(02),중식,200.4kcal,2021-05-14,8623
2143,햄치즈버거(01)(02)(06)(10)(12),조식,890.99kcal,2021-05-15,8623
2144,밥,중식,363kcal,2021-05-15,8623
2145,밥,석식,363kcal,2021-05-15,8623
2146,"토마토,신선형(토마토(58월))(12)",조식,8.91kcal,2021-05-15,8623
2147,콩나물무채국(05),중식,30.86kcal,2021-05-15,8623
2148,감자국(05),석식,39.6kcal,2021-05-15,8623
2149,"우유(백색우유(200ML,연간))(02)",조식,244kcal,2021-05-15,8623
2150,닭고기김치찜(05)(06)(15),중식,211.2kcal,2021-05-15,8623
2151,돼지고기고추장볶음(06)(10),석식,351.23kcal,2021-05-15,8623
2152,맛김,중식,5.25kcal,2021-05-15,8623
2153,양배추쌈(05)(06),석식,65.9kcal,2021-05-15,8623
2154,파김치,중식,21.24kcal,2021-05-15,8623
2155,배추김치(5~6월),석식,23.44kcal,2021-05-15,8623
2156,아이스크림 샌드위치(02),중식,252kcal,2021-05-15,8623
2157,밥,조식,363kcal,2021-05-16,8623
2158,밥,중식,363kcal,2021-05-16,8623
2159,밥,석식,363kcal,2021-05-16,8623
2160,쇠고기미역국(05)(16),조식,31.5kcal,2021-05-16,8623
2161,된장찌개(05)(06),중식,67.08kcal,2021-05-16,8623
2162,쇠고기얼갈이배춧국(05)(16),석식,81.6kcal,2021-05-16,8623
2163,고추참치야채볶음,조식,135.03kcal,2021-05-16,8623
2164,표고버섯굴소스볶음(05)(06),중식,81.75kcal,2021-05-16,8623
2165,애호박나물(09),석식,32.77kcal,2021-05-16,8623
2166,무나물,조식,72.85kcal,2021-05-16,8623
2167,돼지고기감자조림(05)(06)(10),중식,186.79kcal,2021-05-16,8623
2168,두부조림(05)(06),석식,143.7kcal,2021-05-16,8623
2169,배추김치(5~6월),조식,23.44kcal,2021-05-16,8623
2170,가공우유(초코맛)(02),중식,126kcal,2021-05-16,8623
2171,깍두기(임가공),석식,28.75kcal,2021-05-16,8623
2172,"우유(백색우유(200ML,연간))(02)",조식,122kcal,2021-05-16,8623
2173,깍두기(임가공),중식,28.75kcal,2021-05-16,8623
2174,라면(즉석 컵)(06),석식,365kcal,2021-05-16,8623
2175,포도 주스(180㎖/캔),석식,84.51kcal,2021-05-16,8623
2176,밥,조식,363kcal,2021-05-17,8623
2177,검은콩밥,중식,363.87kcal,2021-05-17,8623
2178,카레밥(06)(10),석식,613.8kcal,2021-05-17,8623
2179,계란조갯살찌개(01)(05)(18),조식,95.7kcal,2021-05-17,8623
2180,쇠고기무국(05)(16),중식,57.23kcal,2021-05-17,8623
2181,돈가스(06)(10),석식,506.88kcal,2021-05-17,8623
2182,부추잡채(10),조식,268.01kcal,2021-05-17,8623
2183,햄감자볶음(10),중식,143.31kcal,2021-05-17,8623
2184,단무지,석식,5.58kcal,2021-05-17,8623
2185,맛김,조식,5.25kcal,2021-05-17,8623
2186,오징어브로콜리숙회(06)(17),중식,162.77kcal,2021-05-17,8623
2187,배추김치(5~6월),석식,23.44kcal,2021-05-17,8623
2188,깍두기(임가공),조식,28.75kcal,2021-05-17,8623
2189,배추김치(5~6월),중식,23.44kcal,2021-05-17,8623
2190,망고 주스(180㎖/캔),석식,26kcal,2021-05-17,8623
2191,"우유(백색우유(200ML,연간))(02)",조식,122kcal,2021-05-17,8623
2192,바나나(육사),중식,81.6kcal,2021-05-17,8623
2193,밥,조식,363kcal,2021-05-18,8623
2194,밥,중식,363kcal,2021-05-18,8623
2195,잡곡밥,석식,382.97kcal,2021-05-18,8623
2196,어묵김칫국(05)(06),조식,60.03kcal,2021-05-18,8623
2197,감자호박국(05),중식,37.03kcal,2021-05-18,8623
2198,두부고추장찌개(05)(06),석식,72.77kcal,2021-05-18,8623
2199,콩나물삼색볶음(05)(06),조식,84.7kcal,2021-05-18,8623
2200,파닭(파채닭튀김)(01)(05)(06)(15),중식,743.63kcal,2021-05-18,8623
2201,돈육굴소스양배추볶음(10),석식,263.66kcal,2021-05-18,8623
2202,오징어채야채무침(05)(06)(17),조식,97.44kcal,2021-05-18,8623
2203,시금치된장무침(05),중식,45.9kcal,2021-05-18,8623
2204,김자반,석식,34.4kcal,2021-05-18,8623
2205,깍두기(임가공),조식,28.75kcal,2021-05-18,8623
2206,배추김치(5~6월),중식,23.44kcal,2021-05-18,8623
2207,깍두기(임가공),석식,28.75kcal,2021-05-18,8623
2208,"우유(백색우유(200ML,연간))(02)",조식,122kcal,2021-05-18,8623
2209,참외(4월~5월),중식,42.56kcal,2021-05-18,8623
2210,밥,조식,363kcal,2021-05-19,8623
2211,비빔밥(05)(06),중식,550.56kcal,2021-05-19,8623
2212,밥,석식,363kcal,2021-05-19,8623
2213,무국(05),조식,38.23kcal,2021-05-19,8623
2214,된장국(일품용)(05),중식,21.16kcal,2021-05-19,8623
2215,짬뽕찌개(05)(06)(10)(17),석식,135.75kcal,2021-05-19,8623
2216,닭순살피망볶음(05)(06)(15),조식,174.01kcal,2021-05-19,8623
2217,호박쇠고기볶음(05)(06)(16),중식,99.19kcal,2021-05-19,8623
2218,매운소시지떡볶음(06)(10)(12),석식,338.3kcal,2021-05-19,8623
2219,오이나물,조식,44.69kcal,2021-05-19,8623
2220,계란후라이(01),중식,97.91kcal,2021-05-19,8623
2221,감자마늘쫑조림(05)(06),석식,77.79kcal,2021-05-19,8623
2222,백김치,조식,15.12kcal,2021-05-19,8623
2223,배추김치(5~6월),중식,23.44kcal,2021-05-19,8623
2224,깍두기(임가공),석식,28.75kcal,2021-05-19,8623
2225,"우유(백색우유(200ML,연간))(02)",조식,122kcal,2021-05-19,8623
2226,"아이스크림, 떠먹는형",중식,270kcal,2021-05-19,8623
2227,닭죽(05)(15),조식,564.63kcal,2021-05-20,8623
2228,잡곡밥,중식,382.97kcal,2021-05-20,8623
2229,밥,석식,363kcal,2021-05-20,8623
2230,맛김,조식,5.25kcal,2021-05-20,8623
2231,명태미나리된장찌개(05),중식,70.7kcal,2021-05-20,8623
2232,쇠고기미역국(05)(16),석식,31.5kcal,2021-05-20,8623
2233,꽈리고추멸치조림(05)(06),조식,107.48kcal,2021-05-20,8623
2234,오리훈제야채볶음(01),중식,315.27kcal,2021-05-20,8623
2235,두부튀김양념(05)(06),석식,520.71kcal,2021-05-20,8623
2236,깍두기(임가공),조식,28.75kcal,2021-05-20,8623
2237,콩나물매운무침(05)(06),중식,74.1kcal,2021-05-20,8623
2238,부추나물(05),석식,25.16kcal,2021-05-20,8623
2239,"우유(백색우유(200ML,연간))(02)",조식,122kcal,2021-05-20,8623
2240,배추김치(5~6월),중식,23.44kcal,2021-05-20,8623
2241,깍두기(임가공),석식,28.75kcal,2021-05-20,8623
2242,컵과일(메론),중식,54kcal,2021-05-20,8623
2243,밥,조식,363kcal,2021-05-21,8623
2244,쫄면(01)(05)(06),중식,829.32kcal,2021-05-21,8623
2245,밥,석식,363kcal,2021-05-21,8623
2246,순두부국(05),조식,77.1kcal,2021-05-21,8623
2247,만두튀김(01)(05)(06)(10),중식,480.49kcal,2021-05-21,8623
2248,근대된장국(05)(06),석식,41.2kcal,2021-05-21,8623
2249,버섯잡채(05)(06),조식,66.47kcal,2021-05-21,8623
2250,단무지,중식,5.58kcal,2021-05-21,8623
2251,돼지고기수육(05)(09)(10),석식,1067.76kcal,2021-05-21,8623
2252,맑은오징어볶음(12)(17),조식,149.85kcal,2021-05-21,8623
2253,배추김치(5~6월),중식,23.44kcal,2021-05-21,8623
2254,양배추쌈(05)(06),석식,65.9kcal,2021-05-21,8623
2255,깍두기(임가공),조식,28.75kcal,2021-05-21,8623
2256,농후 발효유(02),중식,96kcal,2021-05-21,8623
2257,배추김치(5~6월),석식,23.44kcal,2021-05-21,8623
2258,"우유(백색우유(200ML,연간))(02)",조식,122kcal,2021-05-21,8623
2259,핫도그빵(01)(06)(10)(12),조식,983.5kcal,2021-05-22,8623
2260,밥,중식,363kcal,2021-05-22,8623
2261,밥,석식,363kcal,2021-05-22,8623
2262,"우유(백색우유(200ML,연간))(02)",조식,244kcal,2021-05-22,8623
2263,된장찌개(05)(06),중식,67.08kcal,2021-05-22,8623
2264,호박고추장찌개(06)(10),석식,122.61kcal,2021-05-22,8623
2265,"토마토,신선형(토마토(58월))(12)",조식,8.91kcal,2021-05-22,8623
2266,매운쇠고기찜(05)(06)(16),중식,148.18kcal,2021-05-22,8623
2267,게맛살어묵볶음(05)(06),석식,147.4kcal,2021-05-22,8623
2268,오이양파장아찌(05)(06),중식,52.25kcal,2021-05-22,8623
2269,멸치깻잎조림(05)(06),석식,67.66kcal,2021-05-22,8623
2270,깍두기(임가공),중식,28.75kcal,2021-05-22,8623
2271,배추김치(5~6월),석식,23.44kcal,2021-05-22,8623
2272,오렌지 주스(200㎖/팩),중식,96kcal,2021-05-22,8623
2273,밥,조식,363kcal,2021-05-23,8623
2274,밥,중식,363kcal,2021-05-23,8623
2275,밥,석식,363kcal,2021-05-23,8623
2276,팽이버섯국(05)(06),조식,30.5kcal,2021-05-23,8623
2277,콩나물국(05),중식,33.37kcal,2021-05-23,8623
2278,김치국(05),석식,40.14kcal,2021-05-23,8623
2279,소시지야채볶음(05)(06)(10),조식,270.67kcal,2021-05-23,8623
2280,제육볶음(05)(06)(10),중식,340.11kcal,2021-05-23,8623
2281,마파두부(05)(06)(10),석식,428.7kcal,2021-05-23,8623
2282,계란찜(01)(09),조식,127.16kcal,2021-05-23,8623
2283,맛김,중식,5.25kcal,2021-05-23,8623
2284,감자채볶음,석식,100.28kcal,2021-05-23,8623
2285,배추김치(5~6월),조식,23.44kcal,2021-05-23,8623
2286,배추김치(5~6월),중식,23.44kcal,2021-05-23,8623
2287,깍두기(임가공),석식,28.75kcal,2021-05-23,8623
2288,"우유(백색우유(200ML,연간))(02)",조식,122kcal,2021-05-23,8623
2289,사과 주스(200㎖/팩),중식,46kcal,2021-05-23,8623
2290,밥1,조식,108.9kcal,2021-05-24,8623
2291,잡곡밥,중식,382.97kcal,2021-05-24,8623
2292,밥,석식,363kcal,2021-05-24,8623
2293,꼬꼬떡국(01)(05)(15),조식,396.44kcal,2021-05-24,8623
2294,홍합미역국(05),중식,18.8kcal,2021-05-24,8623
2295,감자짜글이(05)(06)(10),석식,162.62kcal,2021-05-24,8623
2296,애호박나물(09),조식,32.77kcal,2021-05-24,8623
2297,피망잡채(05)(06)(10),중식,204.48kcal,2021-05-24,8623
2298,팝콘형치킨너겟(01)(06)(12),석식,581.11kcal,2021-05-24,8623
2299,오징어젓무침(17),조식,36.17kcal,2021-05-24,8623
2300,콩나물게맛살냉채(01)(05),중식,102.1kcal,2021-05-24,8623
2301,고등어순살조림(05)(06)(07),석식,159.37kcal,2021-05-24,8623
2302,배추김치(5~6월),조식,23.44kcal,2021-05-24,8623
2303,깍두기(임가공),중식,28.75kcal,2021-05-24,8623
2304,깍두기(임가공),석식,28.75kcal,2021-05-24,8623
2305,"우유(백색우유(200ML,연간))(02)",조식,122kcal,2021-05-24,8623
2306,유산균 발효유(3사교),중식,84.5kcal,2021-05-24,8623
2307,조밥,조식,380.85kcal,2021-05-25,8623
2308,밥,중식,363kcal,2021-05-25,8623
2309,자장밥(05)(06)(10),석식,798.33kcal,2021-05-25,8623
2310,배추된장국(05)(06),조식,35.83kcal,2021-05-25,8623
2311,사골곰탕,중식,174.9kcal,2021-05-25,8623
2312,짬뽕국(일품용)(05)(06)(17),석식,52.35kcal,2021-05-25,8623
2313,마늘종돼지고기볶음(05)(06)(10),조식,303.84kcal,2021-05-25,8623
2314,알감자조림(05)(06),중식,94.71kcal,2021-05-25,8623
2315,깐풍기(01)(05)(06)(15),석식,680.66kcal,2021-05-25,8623
2316,맛김,조식,5.25kcal,2021-05-25,8623
2317,낙지젓,중식,34.56kcal,2021-05-25,8623
2318,배추김치(5~6월),석식,23.44kcal,2021-05-25,8623
2319,깍두기(임가공),조식,28.75kcal,2021-05-25,8623
2320,깍두기(임가공),중식,28.75kcal,2021-05-25,8623
2321,"우유(백색우유(200ML,연간))(02)",조식,122kcal,2021-05-25,8623
2322,아이스크림 샌드위치(02),중식,252kcal,2021-05-25,8623
2323,밥,조식,363kcal,2021-05-26,8623
2324,잡곡밥,중식,382.97kcal,2021-05-26,8623
2325,밥,석식,363kcal,2021-05-26,8623
2326,쇠고기무국(05)(16),조식,57.23kcal,2021-05-26,8623
2327,근대콩나물조개국(05)(18),중식,47.36kcal,2021-05-26,8623
2328,돼지고기김치찌개(05)(10),석식,139.29kcal,2021-05-26,8623
2329,멸치비엔나볶음(05)(06)(10),조식,290.9kcal,2021-05-26,8623
2330,한우갈비찜(05)(06)(16),중식,473.08kcal,2021-05-26,8623
2331,떡볶이(05)(06)(12),석식,409.7kcal,2021-05-26,8623
2332,감자매운조림(05)(06),조식,116.98kcal,2021-05-26,8623
2333,매실피클,중식,63.6kcal,2021-05-26,8623
2334,오징어튀김(01)(06),석식,436.82kcal,2021-05-26,8623
2335,배추김치(5~6월),조식,23.44kcal,2021-05-26,8623
2336,배추김치(5~6월),중식,23.44kcal,2021-05-26,8623
2337,가공우유(바나나맛)(02),석식,167kcal,2021-05-26,8623
2338,"우유(백색우유(200ML,연간))(02)",조식,122kcal,2021-05-26,8623
2339,대추방울토마토(생산기)(12),중식,12.3211886kcal,2021-05-26,8623
2340,깍두기(임가공),석식,28.75kcal,2021-05-26,8623
2341,밥,조식,363kcal,2021-05-27,8623
2342,밥,중식,363kcal,2021-05-27,8623
2343,돈까스치즈버거(01)(02)(06)(10)(12),석식,1211.07kcal,2021-05-27,8623
2344,계란국(01)(05),조식,63.96kcal,2021-05-27,8623
2345,꽃게탕(05),중식,50.43kcal,2021-05-27,8623
2346,감자튀김(12),석식,345.91kcal,2021-05-27,8623
2347,돈육표고장조림(05)(06)(10),조식,212.51kcal,2021-05-27,8623
2348,잡채(05)(06),중식,216.15kcal,2021-05-27,8623
2349,"우유(백색우유(200ML,연간))(02)",석식,122kcal,2021-05-27,8623
2350,오이양파장아찌(05)(06),조식,52.25kcal,2021-05-27,8623
2351,미나리깨장냉채(05)(06),중식,67.42kcal,2021-05-27,8623
2352,"토마토,신선형(토마토(58월))(12)",석식,8.91kcal,2021-05-27,8623
2353,배추김치(5~6월),조식,23.44kcal,2021-05-27,8623
2354,파김치,중식,21.24kcal,2021-05-27,8623
2355,탄산음료,석식,117.5kcal,2021-05-27,8623
2356,밥,조식,363kcal,2021-05-28,8623
2357,불닭덮밥(01)(05)(06)(15),중식,657.42kcal,2021-05-28,8623
2358,밥,석식,363kcal,2021-05-28,8623
2359,만둣국(01)(05)(06)(10),조식,249.35kcal,2021-05-28,8623
2360,중화식계란탕(01)(05)(06)(10),중식,114.46kcal,2021-05-28,8623
2361,아욱고추장찌개(05)(06)(16),석식,80.99kcal,2021-05-28,8623
2362,"우유(백색우유(200ML,연간))(02)",조식,122kcal,2021-04-28,8623
2363,이온음료,중식,58.8kcal,2021-04-28,8623
2364,햄치즈버거(01)(02)(06)(10)(12),조식,809.92kcal,2021-04-29,8623
2365,잡곡밥,중식,405.09kcal,2021-04-29,8623
2366,밥,석식,363kcal,2021-04-29,8623
2367,계란후라이(01),조식,97.93kcal,2021-04-29,8623
2368,된장찌개(05)(06),중식,62.67kcal,2021-04-29,8623
2369,쇠고기미역국(05)(16),석식,31.31kcal,2021-04-29,8623
2370,"우유(백색우유(200ML,연간))(02)",조식,244kcal,2021-04-29,8623
2371,돼지고기수육(05)(09)(10),중식,1065.63kcal,2021-04-29,8623
2372,쭈꾸미미나리초무침(06),석식,142.65kcal,2021-04-29,8623
2373,양배추쌈(05)(06),중식,66.34kcal,2021-04-29,8623
2374,순두부양념장(05)(06),석식,89.51kcal,2021-04-29,8623
2375,배추김치(3~4월),중식,11.25kcal,2021-04-29,8623
2376,배추김치(3~4월),석식,11.25kcal,2021-04-29,8623
2377,유산균 발효유(3사교),중식,84.5kcal,2021-04-29,8623
2378,밥,조식,363kcal,2021-04-30,8623
2379,스파게티(06)(12),중식,787.9kcal,2021-04-30,8623
2380,밥,석식,363kcal,2021-04-30,8623
2381,어묵김칫국(05)(06),조식,45.39kcal,2021-04-30,8623
2382,치킨텐더(01)(06)(12)(15),중식,633.21kcal,2021-04-30,8623
2383,사골곰탕,석식,157.45kcal,2021-04-30,8623
2384,계란찜(01)(09),조식,125.64kcal,2021-04-30,8623
2385,배추김치(3~4월),중식,11.25kcal,2021-04-30,8623
2386,마늘쫑새우볶음(05)(06),석식,101.47kcal,2021-04-30,8623
2387,돼지고기감자조림(05)(06)(10),조식,170.22kcal,2021-04-30,8623
2388,참외(4월~5월),중식,45.6kcal,2021-04-30,8623
2389,맛김,석식,5.25kcal,2021-04-30,8623
2390,깍두기(임가공),조식,28.75kcal,2021-04-30,8623
2391,배추김치(3~4월),석식,11.25kcal,2021-04-30,8623
2392,"우유(백색우유(200ML,연간))(02)",조식,122kcal,2021-04-30,8623
2393,배 주스(238㎖/캔),석식,40kcal,2021-04-30,8623
2394,떡국(01)(05)(16),조식,374.52kcal,2021-05-01,8623
2395,밥,중식,363kcal,2021-05-01,8623
2396,밥,석식,363kcal,2021-05-01,8623
2397,밥1,조식,108.9kcal,2021-05-01,8623
2398,김치국(05),중식,40.14kcal,2021-05-01,8623
2399,버섯두부탕(05),석식,43.46kcal,2021-05-01,8623
2400,애호박나물(09),조식,32.77kcal,2021-05-01,8623
2401,청양풍닭볶음(05)(06)(15),중식,242.55kcal,2021-05-01,8623
2402,돈육굴소스양배추볶음(10),석식,263.66kcal,2021-05-01,8623
2403,오징어채야채볶음(05)(06)(17),조식,114.53kcal,2021-05-01,8623
2404,깻잎찜(05)(06),중식,54.91kcal,2021-05-01,8623
2405,콩나물매운무침(05)(06),석식,74.1kcal,2021-05-01,8623
2406,배추김치(5~6월),조식,23.44kcal,2021-05-01,8623
2407,깍두기(임가공),중식,28.75kcal,2021-05-01,8623
2408,배추김치(5~6월),석식,23.44kcal,2021-05-01,8623
2409,짜먹는요구르트(02),조식,76.8kcal,2021-05-01,8623
2410,"우유(백색우유(200ML,연간))(02)",중식,122kcal,2021-05-01,8623
2411,라면(즉석 컵)(06),석식,365kcal,2021-05-01,8623
2412,밥,조식,363kcal,2021-05-02,8623
2413,밥,중식,363kcal,2021-05-02,8623
2414,쇠고기덮밥(05)(06)(16),석식,536.52kcal,2021-05-02,8623
2415,계란국(01)(05),조식,63.96kcal,2021-05-02,8623
2416,팽이버섯국(05)(06),중식,30.5kcal,2021-05-02,8623
2417,된장국(일품용)(05),석식,21.16kcal,2021-05-02,8623
2418,비엔나소시지야채볶음(10)(12),조식,360.38kcal,2021-05-02,8623
2419,제육볶음(05)(06)(10),중식,340.11kcal,2021-05-02,8623
2420,꽈리고추가지찜(05)(06),석식,57.41kcal,2021-05-02,8623
2421,두부조림(05)(06),조식,143.7kcal,2021-05-02,8623
2422,무나물,중식,72.85kcal,2021-05-02,8623
2423,깍두기(임가공),석식,28.75kcal,2021-05-02,8623
2424,배추김치(5~6월),조식,23.44kcal,2021-05-02,8623
2425,배추김치(5~6월),중식,23.44kcal,2021-05-02,8623
2426,"우유(백색우유(200ML,연간))(02)",조식,122kcal,2021-05-02,8623
2427,복숭아 주스(180㎖/병),중식,188kcal,2021-05-02,8623
2428,밥,조식,363kcal,2021-05-03,8623
2429,밥,중식,363kcal,2021-05-03,8623
2430,밥,석식,363kcal,2021-05-03,8623
2431,감자국(05),조식,39.6kcal,2021-05-03,8623
2432,쇠고기무국(05)(16),중식,57.23kcal,2021-05-03,8623
2433,두부고추장찌개(05)(06),석식,72.77kcal,2021-05-03,8623
2434,생선묵볶음(05)(06),조식,182.28kcal,2021-05-03,8623
2435,마늘쫑해물잡채(05)(06)(09)(17),중식,203.23kcal,2021-05-03,8623
2436,닭튀김(선택)(01)(06)(15),석식,853.59kcal,2021-05-03,8623
2437,돈육표고장조림(05)(06)(10),조식,212.51kcal,2021-05-03,8623
2438,오이양파장아찌(05)(06),중식,52.25kcal,2021-05-03,8623
2439,풋고추된장무침(05)(06),석식,56.87kcal,2021-05-03,8623
2440,배추김치(5~6월),조식,23.44kcal,2021-05-03,8623
2441,배추김치(5~6월),중식,23.44kcal,2021-05-03,8623
2442,배추김치(5~6월),석식,23.44kcal,2021-05-03,8623
2443,"우유(백색우유(200ML,연간))(02)",조식,122kcal,2021-05-03,8623
2444,바나나맛우유(02),중식,200.4kcal,2021-05-03,8623
2445,밥,조식,363kcal,2021-05-04,8623
2446,밥,중식,363kcal,2021-05-04,8623
2447,밥,석식,363kcal,2021-05-04,8623
2448,돼지고기감자버섯찌개(05)(06)(10),조식,219.59kcal,2021-05-04,8623
2449,아욱된장국(05)(06),중식,45.06kcal,2021-05-04,8623
2450,오리탕(05)(06),석식,177.98kcal,2021-05-04,8623
2451,계란부추볶음(01)(12),조식,197.4kcal,2021-05-04,8623
2452,배추찜(05)(06),중식,55.75kcal,2021-05-04,8623
2453,조기튀김(06)(12),석식,397.6kcal,2021-05-04,8623
2454,맛김,조식,5.25kcal,2021-05-04,8623
2455,갈비폭찹(01)(10)(12),중식,435.54kcal,2021-05-04,8623
2456,시금치고추장무침(06),석식,71.28kcal,2021-05-04,8623
2457,깍두기(임가공),조식,28.75kcal,2021-05-04,8623
2458,파김치,중식,21.24kcal,2021-05-04,8623
2459,배추김치(5~6월),석식,23.44kcal,2021-05-04,8623
2460,"우유(백색우유(200ML,연간))(02)",조식,122kcal,2021-05-04,8623
2461,농후 발효유(02),중식,96kcal,2021-05-04,8623
2462,밥,조식,363kcal,2021-05-05,8623
2463,자장면(05)(06)(10),중식,822.73kcal,2021-05-05,8623
2464,밥,석식,363kcal,2021-05-05,8623
2465,순두부된장국(05)(06),조식,89.27kcal,2021-05-05,8623
2466,찐만두(01)(05)(06)(10),중식,221.47kcal,2021-05-05,8623
2467,쇠고기호박국(05)(16),석식,58.44kcal,2021-05-05,8623
2468,감자채볶음,조식,100.28kcal,2021-05-05,8623
2469,배추김치(5~6월),중식,23.44kcal,2021-05-05,8623
2470,매콤갑오징어볶음(05)(06)(17),석식,170.47kcal,2021-05-05,8623
2471,쇠고기꽈리고추조림(05)(06)(16),조식,145.83kcal,2021-05-05,8623
2472,단무지,중식,5.58kcal,2021-05-05,8623
2473,양배추쌈(05)(06),석식,65.9kcal,2021-05-05,8623
2474,배추김치(5~6월),조식,23.44kcal,2021-05-05,8623
2475,"아이스크림 콘,완제품(02)",중식,270kcal,2021-05-05,8623
2476,깍두기(임가공),석식,28.75kcal,2021-05-05,8623
2477,"우유(백색우유(200ML,연간))(02)",조식,122kcal,2021-05-05,8623
2478,밥,조식,363kcal,2021-05-06,8623
2479,잡곡밥,중식,382.97kcal,2021-05-06,8623
2480,밥,석식,363kcal,2021-05-06,8623
2481,무국(05),조식,38.23kcal,2021-05-06,8623
2482,느타리버섯배추국(05),중식,29.81kcal,2021-05-06,8623
2483,돼지고기육개장(01)(05)(10),석식,130.96kcal,2021-05-06,8623
2484,두부두루치기(05)(06)(10),조식,337.84kcal,2021-05-06,8623
2485,고등어순살조림(05)(06)(07),중식,159.37kcal,2021-05-06,8623
2486,맛김,석식,5.25kcal,2021-05-06,8623
2487,햄야채볶음(05)(06)(10)(12),조식,146.08kcal,2021-05-06,8623
2488,닭고기오이냉채(01)(15),중식,187.15kcal,2021-05-06,8623
2489,미트볼데리야끼조림(01)(05)(06)(10),석식,440.76kcal,2021-05-06,8623
2490,배추김치(5~6월),조식,23.44kcal,2021-05-06,8623
2491,깍두기(임가공),중식,28.75kcal,2021-05-06,8623
2492,배추김치(5~6월),석식,23.44kcal,2021-05-06,8623
2493,"우유(백색우유(200ML,연간))(02)",조식,122kcal,2021-05-06,8623
2494,"컵과일(사과, 대추방울토마토)",중식,44.72kcal,2021-05-06,8623
2495,밥,조식,363kcal,2021-05-07,8623
2496,돈까스덮밥(01)(05)(06)(10),중식,964.07kcal,2021-05-07,8623
2497,잡곡밥,석식,382.97kcal,2021-05-07,8623
2498,쇠고기미역국(05)(16),조식,31.5kcal,2021-05-07,8623
2499,된장국(일품용)(05),중식,21.16kcal,2021-05-07,8623
2500,계란조갯살찌개(01)(05)(18),석식,95.7kcal,2021-05-07,8623
2501,브로콜리새우살볶음(09),조식,92.74kcal,2021-05-07,8623
2502,미나리콩나물무침(05)(06),중식,108.76kcal,2021-05-07,8623
2503,마파두부(05)(06)(10),석식,428.7kcal,2021-05-07,8623
2504,돼지고기김치찜(05)(06)(10),조식,188.92kcal,2021-05-07,8623
2505,백김치,중식,15.12kcal,2021-05-07,8623
2506,들깨순볶음(05)(06),석식,58.65kcal,2021-05-07,8623
