,메뉴이름,식사명,열량,날짜,부대
1041,팝콘형치킨너겟(01)(06)(12),중식,582.04kcal,2021-08-11,6176
1042,닭매운찜(콩나물)(05)(06)(15),석식,224.48kcal,2021-08-11,6176
1043,감자조림(05)(06),조식,54.71kcal,2021-08-11,6176
1044,열무김치,중식,12.8kcal,2021-08-11,6176
1045,배추김치(7~9월),석식,6.25kcal,2021-08-11,6176
1046,배추김치(7~9월),조식,6.25kcal,2021-08-11,6176
1047,"우유(백색우유(200ML,연간))(02)",중식,122kcal,2021-08-11,6176
1048,팥빙수,석식,180kcal,2021-08-11,6176
1049,밥,조식,363kcal,2021-08-12,6176
1050,밥,중식,363kcal,2021-08-12,6176
1051,밥,석식,363kcal,2021-08-12,6176
1052,콩나물국(05),조식,16.37kcal,2021-08-12,6176
1053,김치찌개(05)(10),중식,87.48kcal,2021-08-12,6176
1054,배추된장국(05)(06),석식,29.79kcal,2021-08-12,6176
1055,버섯야채볶음(05)(06),조식,49.39kcal,2021-08-12,6176
1056,돈가스(06)(10),중식,562.14kcal,2021-08-12,6176
1057,한우불고기(05)(06)(16),석식,232.61kcal,2021-08-12,6176
1058,햄야채볶음(10)(12),조식,139.67kcal,2021-08-12,6176
1059,단호박샐러드(01),중식,97.56kcal,2021-08-12,6176
1060,모듬야채(05)(06),석식,72.13kcal,2021-08-12,6176
1061,배추김치(7~9월),조식,6.25kcal,2021-08-12,6176
1062,열무김치,중식,12.8kcal,2021-08-12,6176
1063,무생채,석식,25.66kcal,2021-08-12,6176
1064,"우유(백색우유(200ML,연간))(02)",조식,122kcal,2021-08-12,6176
1065,멜론(여름),중식,72kcal,2021-08-12,6176
1066,배추김치(7~9월),석식,6.25kcal,2021-08-12,6176
1067,밥,조식,363kcal,2021-08-13,6176
1068,밥,중식,363kcal,2021-08-13,6176
1069,고기덮밥,석식,529.35kcal,2021-08-13,6176
1070,무국(05)(16),조식,44.42kcal,2021-08-13,6176
1071,감자양파찌개(05)(06),중식,61.94kcal,2021-08-13,6176
1072,유림기(05)(06)(15),석식,395.5kcal,2021-08-13,6176
1073,마파두부(05)(06)(12),조식,186.42kcal,2021-08-13,6176
1074,오삼불고기(05)(06)(10)(17),중식,366.66kcal,2021-08-13,6176
1075,감자샐러드(01),석식,98.84kcal,2021-08-13,6176
1076,배추김치(7~9월),중식,6.25kcal,2021-07-20,6176
1077,자두(대석),석식,26kcal,2021-07-20,6176
1078,"우유(백색우유(200ML,연간))(02)",중식,122kcal,2021-07-20,6176
1079,밥,조식,364.82kcal,2021-07-21,6176
1080,찹쌀밥,중식,422.26kcal,2021-07-21,6176
1081,밥,석식,364.82kcal,2021-07-21,6176
1082,콩나물국(05),조식,15.54kcal,2021-07-21,6176
1083,전복삼계탕(15)(18),중식,667.05kcal,2021-07-21,6176
1084,오징어국(05)(17),석식,51.9kcal,2021-07-21,6176
1085,호박쇠고기볶음(05)(06)(16),조식,85.54kcal,2021-07-21,6176
1086,풋고추된장무침(05)(06),중식,43.72kcal,2021-07-21,6176
1087,돼지고기강정(05)(06)(10)(12),석식,669.75kcal,2021-07-21,6176
1088,생선묵맛살조림(05)(06),조식,81.81kcal,2021-07-21,6176
1089,무생채,중식,27.32kcal,2021-07-21,6176
1090,감자조림(05)(06),석식,51.73kcal,2021-07-21,6176
1091,배추김치(7~9월),조식,6.25kcal,2021-07-21,6176
1092,배추김치(7~9월),중식,6.25kcal,2021-07-21,6176
1093,오이양파장아찌(05)(06),석식,29.57kcal,2021-07-21,6176
1094,"우유(백색우유(200ML,연간))(02)",조식,122kcal,2021-07-21,6176
1095,수박,중식,72.864kcal,2021-07-21,6176
1096,배추김치(7~9월),석식,6.25kcal,2021-07-21,6176
1097,밥,조식,364.82kcal,2021-07-22,6176
1098,찰보리비빔밥(01)(05)(06),중식,624.34kcal,2021-07-22,6176
1099,밥,석식,364.82kcal,2021-07-22,6176
1100,무국(05)(16),조식,44.6kcal,2021-07-22,6176
1101,미역오이냉국,중식,20.86kcal,2021-07-22,6176
1102,감자양파찌개(05)(06),석식,61.17kcal,2021-07-22,6176
1103,버섯야채볶음(05)(06),조식,49.54kcal,2021-07-22,6176
1104,가지굴소스볶음(05)(06),중식,48.77kcal,2021-07-22,6176
1105,간장 돼지불고기(05)(06)(10),석식,359.88kcal,2021-07-22,6176
1106,두부김치(05)(06)(10),조식,346.07kcal,2021-07-22,6176
1107,무나물(05)(06),중식,43.33kcal,2021-07-22,6176
1108,모듬야채(05)(06),석식,51.24kcal,2021-07-22,6176
1109,깍두기(임가공),조식,28.95kcal,2021-07-22,6176
1110,배추김치(7~9월),중식,6.25kcal,2021-07-22,6176
1111,파겉절이(05)(06),석식,28.09kcal,2021-07-22,6176
1112,"우유(백색우유(200ML,연간))(02)",조식,122kcal,2021-07-22,6176
1113,복숭아(천도)(11),중식,56.58kcal,2021-07-22,6176
1114,배추김치(7~9월),석식,6.25kcal,2021-07-22,6176
1115,"생수(500ML,후식)",석식,0kcal,2021-07-22,6176
1116,낙지불고기덮밥(05)(06)(16),조식,484.28kcal,2021-07-23,6176
1117,밥,중식,364.82kcal,2021-07-23,6176
1118,잡곡밥,석식,382.84kcal,2021-07-23,6176
1119,쇠고기감자국(05)(16),조식,51.31kcal,2021-07-23,6176
1120,김치찌개(05)(10),중식,84.91kcal,2021-07-23,6176
1121,닭볶음탕(05)(06)(15),석식,174.9kcal,2021-07-23,6176
1122,애호박나물(09),조식,46.61kcal,2021-07-23,6176
1123,오리훈제야채볶음(01)(05)(06),중식,293.93kcal,2021-07-23,6176
1124,감자채볶음,석식,90.34kcal,2021-07-23,6176
1125,배추김치(7~9월),조식,6.25kcal,2021-07-23,6176
1126,콩자반(05)(06),중식,119.22kcal,2021-07-23,6176
1127,고등어순살튀김(05)(06)(07),석식,411.18kcal,2021-07-23,6176
1128,"우유(백색우유(200ML,연간))(02)",조식,122kcal,2021-07-23,6176
1129,깻잎조림(05)(06),중식,21.64kcal,2021-07-23,6176
1130,오이무침(05)(06),석식,22.05kcal,2021-07-23,6176
1131,오이소박이,중식,20.35kcal,2021-07-23,6176
1132,배추김치(7~9월),석식,6.25kcal,2021-07-23,6176
1133,"아이스크림, 떠먹는형",중식,180kcal,2021-07-23,6176
1134,멜론(여름),석식,72kcal,2021-07-23,6176
1135,핫도그빵(01)(06)(10)(12),조식,657.83kcal,2021-07-24,6176
1136,밥,중식,364.82kcal,2021-07-24,6176
1137,현미밥,석식,437.42kcal,2021-07-24,6176
1138,콘푸로스트,조식,53.33kcal,2021-07-24,6176
1139,콩나물김치국(05),중식,27.79kcal,2021-07-24,6176
1140,감자국(05),석식,30.67kcal,2021-07-24,6176
1141,가공우유(바나나)(02),조식,167kcal,2021-07-24,6176
1142,쇠고기불고기(05)(06)(16),중식,98.44kcal,2021-07-24,6176
1143,오삼불고기(05)(06)(10)(17),석식,358.53kcal,2021-07-24,6176
1144,"우유(백색우유(200ML,연간))(02)",조식,122kcal,2021-07-24,6176
1145,두부조림(05)(06),중식,93.57kcal,2021-07-24,6176
1146,계란찜(01)(09),석식,86.3kcal,2021-07-24,6176
1147,깍두기(임가공),중식,28.95kcal,2021-07-24,6176
1148,무생채,석식,27.32kcal,2021-07-24,6176
1149,자두(대석),중식,26kcal,2021-07-24,6176
1150,배추김치(7~9월),석식,6.25kcal,2021-07-24,6176
1151,밥,조식,364.82kcal,2021-07-25,6176
1152,제육덮밥(05)(06)(10),중식,626.66kcal,2021-07-25,6176
1153,밥,석식,364.82kcal,2021-07-25,6176
1154,꼬리곰탕,조식,561.84kcal,2021-07-25,6176
1155,두부된장찌개(05)(06),중식,61.61kcal,2021-07-25,6176
1156,쇠고기육개장(01)(05)(16),석식,77.15kcal,2021-07-25,6176
1157,감자채볶음,조식,90.34kcal,2021-07-25,6176
1158,콩나물무침(05)(06),중식,27.97kcal,2021-07-25,6176
1159,오징어채볶음(05)(06)(17),석식,89kcal,2021-07-25,6176
1160,오징어야채무침(05)(06)(17),조식,127.03kcal,2021-07-25,6176
1161,배추김치(7~9월),중식,6.25kcal,2021-07-25,6176
1162,닭고기단호박조림(05)(06)(15),석식,199.28kcal,2021-07-25,6176
1163,깍두기(임가공),조식,28.95kcal,2021-07-25,6176
1164,"아이스크림 콘,완제품(02)",중식,270kcal,2021-07-25,6176
1165,배추김치(7~9월),석식,6.25kcal,2021-07-25,6176
1166,"우유(백색우유(200ML,연간))(02)",조식,122kcal,2021-07-25,6176
1167,라면(즉석 컵)(06),석식,365kcal,2021-07-25,6176
1168,감귤 주스(340㎖/ 페트),석식,44kcal,2021-07-25,6176
1169,밥,조식,364.82kcal,2021-07-26,6176
1170,밥,중식,364.82kcal,2021-07-26,6176
1171,고추참치덮밥,석식,585.66kcal,2021-07-26,6176
1172,소시지찌개(05)(10),조식,189.89kcal,2021-07-26,6176
1173,쇠고기미역국(05)(16),중식,38.11kcal,2021-07-26,6176
1174,감자계란국(01)(05),석식,61.9kcal,2021-07-26,6176
1175,꽈리고추멸치볶음(05)(06),조식,69.92kcal,2021-07-26,6176
1176,잡채(05)(06)(10),중식,201.82kcal,2021-07-26,6176
1177,파닭(파채닭튀김)(06)(15),석식,290.76kcal,2021-07-26,6176
1178,맛김,조식,0kcal,2021-07-26,6176
1179,골뱅이무침(06),중식,155.37kcal,2021-07-26,6176
1180,양파닭(06)(15),석식,278.86kcal,2021-07-26,6176
1181,스크램블에그(01)(12),조식,167.23kcal,2021-07-26,6176
1182,배추김치(7~9월),중식,6.25kcal,2021-07-26,6176
1183,백김치,석식,15.12kcal,2021-07-26,6176
1184,깍두기(임가공),조식,28.95kcal,2021-07-26,6176
1185,"우유(백색우유(200ML,연간))(02)",중식,122kcal,2021-07-26,6176
1186,배 주스(238㎖/캔),석식,40kcal,2021-07-26,6176
1187,짜먹는요구르트(02),조식,38.4kcal,2021-07-26,6176
1188,밥,조식,364.82kcal,2021-07-27,6176
1189,물냉면(01)(03)(05)(06)(16),중식,1036.72kcal,2021-07-27,6176
1190,밥,석식,364.82kcal,2021-07-27,6176
1191,오징어국(05)(17),조식,51.9kcal,2021-07-27,6176
1192,돼지불고기(05)(06)(10),중식,317.25kcal,2021-07-27,6176
1193,콩나물무채국(05),석식,19.43kcal,2021-07-27,6176
1194,새우살계란찜(01)(09),조식,109.38kcal,2021-07-27,6176
1195,단무지무침,중식,17.78kcal,2021-07-27,6176
1196,맛김,석식,0kcal,2021-07-27,6176
1197,비엔나소시지케찹조림(05)(06)(10)(12),조식,283.72kcal,2021-07-27,6176
1198,배추김치(7~9월),중식,6.25kcal,2021-07-27,6176
1199,닭매운찜(콩나물)(05)(06)(15),석식,220.63kcal,2021-07-27,6176
1200,배추김치(7~9월),조식,6.25kcal,2021-07-27,6176
1201,자두(대석),중식,26kcal,2021-07-27,6176
1202,오이부추무침(05)(06),석식,23.58kcal,2021-07-27,6176
1203,"우유(백색우유(200ML,연간))(02)",조식,122kcal,2021-07-27,6176
1204,배추김치(7~9월),석식,6.25kcal,2021-07-27,6176
1205,"생수(500ML,후식)",석식,0kcal,2021-07-27,6176
1206,밥,조식,364.82kcal,2021-07-28,6176
1207,잡곡밥,중식,382.84kcal,2021-07-28,6176
1208,밥,석식,364.82kcal,2021-07-28,6176
1209,생선묵국(05)(06),조식,61.6kcal,2021-07-28,6176
1210,명태매운탕(05)(06)(18),중식,99.59kcal,2021-07-28,6176
1211,김치찌개(05)(10),석식,84.91kcal,2021-07-28,6176
1212,마파두부(05)(06)(12),조식,194.56kcal,2021-07-28,6176
1213,치킨너겟(01)(06)(12)(15),중식,608.09kcal,2021-07-28,6176
1214,돈가스(06)(10),석식,562.14kcal,2021-07-28,6176
1215,버섯야채볶음(05)(06),조식,49.54kcal,2021-07-28,6176
1216,꽈리고추찜(05)(06),중식,14.77kcal,2021-07-28,6176
1217,감자샐러드(01),석식,97.07kcal,2021-07-28,6176
1218,김자반,조식,43kcal,2021-07-28,6176
1219,오징어젓무침(17),중식,38.84kcal,2021-07-28,6176
1220,오이소박이,석식,20.35kcal,2021-07-28,6176
1221,배추김치(7~9월),조식,6.25kcal,2021-07-28,6176
1222,깍두기(임가공),중식,28.95kcal,2021-07-28,6176
1223,멜론(여름),석식,72kcal,2021-07-28,6176
1224,"주스,카프리썬 오렌지(200ml,파우치)",조식,60kcal,2021-07-28,6176
1225,"우유(백색우유(200ML,연간))(02)",중식,122kcal,2021-07-28,6176
1226,밥,조식,364.82kcal,2021-07-29,6176
1227,햄치즈버거(01)(02)(06)(10)(12),중식,917.02kcal,2021-07-29,6176
1228,잡곡밥,석식,382.84kcal,2021-07-29,6176
1229,팽이버섯계란국(01)(05),조식,68.72kcal,2021-07-29,6176
1230,콘푸로스트,중식,53.33kcal,2021-07-29,6176
1231,닭볶음탕(05)(06)(15),석식,174.9kcal,2021-07-29,6176
1232,돼지고기김치볶음(10),조식,233.2kcal,2021-07-29,6176
1233,임시,중식,223.3kcal,2021-07-29,6176
1234,오징어튀김(05)(06),석식,374.03kcal,2021-07-29,6176
1235,애호박나물(09),조식,46.61kcal,2021-07-29,6176
1236,"우유(백색우유(200ML,연간))(02)",중식,122kcal,2021-07-29,6176
1237,감자조림(05)(06),석식,51.73kcal,2021-07-29,6176
1238,깍두기(임가공),조식,28.95kcal,2021-07-29,6176
1239,탄산음료,중식,117.5kcal,2021-07-29,6176
1240,깍두기(임가공),석식,28.95kcal,2021-07-29,6176
1241,매일두유 초콜릿 190ml,조식,,2021-07-29,6176
1242,밥,조식,364.82kcal,2021-07-30,6176
1243,햄야채볶음밥(10),중식,527.7kcal,2021-07-30,6176
1244,밥,석식,364.82kcal,2021-07-30,6176
1245,콩나물국(05),조식,15.54kcal,2021-07-30,6176
1246,짬뽕찌개(05)(06)(10)(17),중식,122.69kcal,2021-07-30,6176
1247,무국(05)(16),석식,44.6kcal,2021-07-30,6176
1248,쇠고기버섯볶음(05)(06)(16),조식,104.02kcal,2021-07-30,6176
1249,오이양파장아찌(05)(06),중식,29.57kcal,2021-07-30,6176
1250,간장 돼지불고기(05)(06)(10),석식,359.88kcal,2021-07-30,6176
1251,깻잎조림(05)(06),조식,21.64kcal,2021-07-30,6176
1252,단호박샐러드(01),중식,108.35kcal,2021-07-30,6176
1253,콩나물무침(05)(06),석식,27.97kcal,2021-07-30,6176
1254,배추김치(7~9월),조식,6.25kcal,2021-07-30,6176
1255,깍두기(임가공),중식,28.95kcal,2021-07-30,6176
1256,배추김치(7~9월),석식,6.25kcal,2021-07-30,6176
1257,"우유(백색우유(200ML,연간))(02)",조식,122kcal,2021-07-30,6176
1258,수박,중식,72.864kcal,2021-07-30,6176
1259,아이스크림 팩형(02),석식,234kcal,2021-07-30,6176
1260,불고기버거(01)(06)(10)(12),조식,661.21kcal,2021-07-31,6176
1261,밥,중식,364.82kcal,2021-07-31,6176
1262,잡곡밥,석식,382.84kcal,2021-07-31,6176
1263,가공우유(초코맛)(02),조식,126kcal,2021-07-31,6176
1264,감자양파찌개(05)(06),중식,61.17kcal,2021-07-31,6176
1265,호박고추장찌개(05)(06)(09)(10),석식,93.07kcal,2021-07-31,6176
1266,콘푸로스트,조식,53.33kcal,2021-07-31,6176
1267,돼지고기고추장볶음(05)(06)(10),중식,347.44kcal,2021-07-31,6176
1268,닭갈비(05)(06)(15),석식,225.32kcal,2021-07-31,6176
1269,"우유(백색우유(200ML,연간))(02)",조식,122kcal,2021-07-31,6176
1270,파겉절이(05)(06),중식,28.09kcal,2021-07-31,6176
1271,오이무침(05)(06),석식,22.05kcal,2021-07-31,6176
1272,양배추쌈(05)(06),중식,67.76kcal,2021-07-31,6176
1273,무생채,석식,27.32kcal,2021-07-31,6176
1274,배추김치(7~9월),중식,6.25kcal,2021-07-31,6176
1275,배추김치(7~9월),석식,6.25kcal,2021-07-31,6176
1276,복숭아(천도)(11),중식,56.58kcal,2021-07-31,6176
1277,"주스,망고코넛(340ml/캔)",석식,122.3kcal,2021-07-31,6176
1278,밥,조식,363kcal,2021-08-01,6176
1279,밥,중식,363kcal,2021-08-01,6176
1280,밥,석식,363kcal,2021-08-01,6176
1281,쇠고기미역국(05)(16),조식,38.11kcal,2021-08-01,6176
1282,두부된장찌개(05)(06),중식,61.34kcal,2021-08-01,6176
1283,닭볶음탕(05)(06)(15),석식,174.53kcal,2021-08-01,6176
1284,생선묵맛살조림(05)(06),조식,75.91kcal,2021-08-01,6176
1285,오리불고기(05)(06),중식,237.42kcal,2021-08-01,6176
1286,감자채볶음,석식,90.09kcal,2021-08-01,6176
1287,배추김치(7~9월),조식,6.25kcal,2021-07-08,6176
1288,멜론(여름),중식,72kcal,2021-07-08,6176
1289,"우유(백색우유(200ML,연간))(02)",조식,122kcal,2021-07-08,6176
1290,밥,조식,364.82kcal,2021-07-09,6176
1291,햄야채볶음밥(10),중식,527.7kcal,2021-07-09,6176
1292,잡곡밥,석식,382.84kcal,2021-07-09,6176
1293,배추된장국(05)(06),조식,29.79kcal,2021-07-09,6176
1294,해물짬뽕찌개(05)(06)(09)(17),중식,108.85kcal,2021-07-09,6176
1295,김치찌개(05)(10),석식,84.91kcal,2021-07-09,6176
1296,돼지고기청경채볶음(05)(06)(10),조식,299.75kcal,2021-07-09,6176
1297,탕수육(완제품용)(05)(06)(10)(12),중식,501.52kcal,2021-07-09,6176
1298,버섯야채볶음(05)(06),석식,49.54kcal,2021-07-09,6176
1299,감자조림(05)(06),조식,51.73kcal,2021-07-09,6176
1300,오이양파장아찌(05)(06),중식,29.57kcal,2021-07-09,6176
1301,닭매운찜(콩나물)(05)(06)(15),석식,220.63kcal,2021-07-09,6176
1302,배추김치(7~9월),조식,6.25kcal,2021-07-09,6176
1303,총각김치,중식,16.4kcal,2021-07-09,6176
1304,총각김치,석식,16.4kcal,2021-07-09,6176
1305,"우유(백색우유(200ML,연간))(02)",중식,122kcal,2021-07-09,6176
1306,레몬에이드,석식,26kcal,2021-07-09,6176
1307,핫도그빵(01)(06)(10)(12),조식,657.83kcal,2021-07-10,6176
1308,밥,중식,364.82kcal,2021-07-10,6176
1309,쇠고기버섯덮밥(05)(06)(16),석식,496.5kcal,2021-07-10,6176
1310,콘푸로스트,조식,53.33kcal,2021-07-10,6176
1311,감자계란국(01)(05),중식,61.9kcal,2021-07-10,6176
1312,콩나물국(05),석식,15.54kcal,2021-07-10,6176
1313,"우유(백색우유(200ML,연간))(02)",조식,244kcal,2021-07-10,6176
1314,닭간장소스찜(05)(06)(15),중식,191.17kcal,2021-07-10,6176
1315,고등어순살조림(05)(06)(07),석식,137.38kcal,2021-07-10,6176
1316,오징어젓무침(17),중식,38.84kcal,2021-07-10,6176
1317,배추김치(7~9월),석식,6.25kcal,2021-07-10,6176
1318,배추김치(7~9월),중식,6.25kcal,2021-07-10,6176
1319,수박,석식,72.864kcal,2021-07-10,6176
1320,탄산음료,중식,117.5kcal,2021-07-10,6176
1321,밥,조식,364.82kcal,2021-07-11,6176
1322,밥,중식,364.82kcal,2021-07-11,6176
1323,잡곡밥,석식,382.84kcal,2021-07-11,6176
1324,느타리버섯국(01)(05)(16),조식,46.55kcal,2021-07-11,6176
1325,두부된장찌개(05)(06),중식,61.61kcal,2021-07-11,6176
1326,무국(05)(16),석식,44.6kcal,2021-07-11,6176
1327,마파두부(05)(06)(12),조식,194.56kcal,2021-07-11,6176
1328,돼지고기고추장볶음(05)(06)(10),중식,347.44kcal,2021-07-11,6176
1329,애호박나물(09),석식,46.61kcal,2021-07-11,6176
1330,맛김,조식,0kcal,2021-07-11,6176
1331,파겉절이(05)(06),중식,28.09kcal,2021-07-11,6176
1332,닭갈비(05)(06)(15),석식,225.32kcal,2021-07-11,6176
1333,스크램블에그(01)(12),조식,167.23kcal,2021-07-11,6176
1334,양배추쌈(05)(06),중식,67.76kcal,2021-07-11,6176
1335,오이부추무침(05)(06),석식,23.58kcal,2021-07-11,6176
1336,배추김치(7~9월),조식,6.25kcal,2021-07-11,6176
1337,배추김치(7~9월),중식,6.25kcal,2021-07-11,6176
1338,배추김치(7~9월),석식,6.25kcal,2021-07-11,6176
1339,"우유(백색우유(200ML,연간))(02)",조식,122kcal,2021-07-11,6176
1340,팥빙수,중식,180kcal,2021-07-11,6176
1341,라면(즉석 컵)(06),석식,365kcal,2021-07-11,6176
1342,오징어덮밥(05)(06)(17),조식,504.35kcal,2021-07-12,6176
1343,흑미밥,중식,392.94kcal,2021-07-12,6176
1344,치킨마요덮밥(01)(06)(15),석식,1088.06kcal,2021-07-12,6176
1345,쇠고기미역국(05)(16),조식,38.11kcal,2021-07-12,6176
1346,김치찌개(05)(10),중식,84.91kcal,2021-07-12,6176
1347,생선묵찌개(05)(06),석식,81.7kcal,2021-07-12,6176
1348,생선묵맛살조림(05)(06),조식,81.81kcal,2021-07-12,6176
1349,돈가스(06)(10),중식,562.14kcal,2021-07-12,6176
1350,계란찜(01)(09),석식,86.3kcal,2021-07-12,6176
1351,배추김치(7~9월),조식,6.25kcal,2021-07-12,6176
1352,감자샐러드(01),중식,97.07kcal,2021-07-12,6176
1353,무초절이,석식,23.05kcal,2021-07-12,6176
1354,총각김치,중식,16.4kcal,2021-07-12,6176
1355,배추김치(7~9월),석식,6.25kcal,2021-07-12,6176
1356,"우유(백색우유(200ML,연간))(02)",중식,122kcal,2021-07-12,6176
1357,"주스,카프리썬 오렌지(200ml,파우치)",석식,60kcal,2021-07-12,6176
1358,밥,조식,364.82kcal,2021-07-13,6176
1359,잡곡밥,중식,382.84kcal,2021-07-13,6176
1360,밥,석식,364.82kcal,2021-07-13,6176
1361,오징어국(05)(17),조식,51.9kcal,2021-07-13,6176
1362,쇠고기육개장(01)(05)(16),중식,77.15kcal,2021-07-13,6176
1363,두부된장찌개(05)(06),석식,61.61kcal,2021-07-13,6176
1364,소시지야채볶음(05)(06)(10)(12),조식,211.89kcal,2021-07-13,6176
1365,바다장어순살강정(05)(06)(12),중식,429.58kcal,2021-07-13,6176
1366,돼지고기고추장볶음(05)(06)(10),석식,347.44kcal,2021-07-13,6176
1367,콩나물무침(05)(06),조식,27.97kcal,2021-07-13,6176
1368,계란찜(01)(09),중식,86.3kcal,2021-07-13,6176
1369,양배추쌈(05)(06),석식,67.76kcal,2021-07-13,6176
1370,배추김치(7~9월),조식,6.25kcal,2021-07-13,6176
1371,깻잎조림(05)(06),중식,21.64kcal,2021-07-13,6176
1372,무생채,석식,27.32kcal,2021-07-13,6176
1373,"우유(백색우유(200ML,연간))(02)",조식,122kcal,2021-07-13,6176
1374,오이소박이,중식,20.35kcal,2021-07-13,6176
1375,배추김치(7~9월),석식,6.25kcal,2021-07-13,6176
1376,"참외,신선형(참외(78월))",중식,76kcal,2021-07-13,6176
1377,"생수(500ML,후식)",석식,0kcal,2021-07-13,6176
1378,밥,조식,364.82kcal,2021-07-14,6176
1379,밥,중식,364.82kcal,2021-07-14,6176
1380,밥,석식,364.82kcal,2021-07-14,6176
1381,북어채콩나물국(01)(05),조식,47.88kcal,2021-07-14,6176
1382,호박고추장찌개(05)(06)(09)(10),중식,93.07kcal,2021-07-14,6176
1383,감자양파찌개(05)(06),석식,61.17kcal,2021-07-14,6176
1384,돼지고기김치볶음(10),조식,233.2kcal,2021-07-14,6176
1385,오리불고기(05)(06),중식,268.61kcal,2021-07-14,6176
1386,야채삼겹살볶음(05)(06)(10),석식,452.53kcal,2021-07-14,6176
1387,오징어젓무침(17),조식,38.84kcal,2021-07-14,6176
1388,감자조림(05)(06),중식,51.73kcal,2021-07-14,6176
1389,파겉절이(05)(06),석식,28.09kcal,2021-07-14,6176
1390,총각김치,조식,16.4kcal,2021-07-14,6176
1391,오이무침(05)(06),중식,22.05kcal,2021-07-14,6176
1392,모듬야채(05)(06),석식,51.24kcal,2021-07-14,6176
1393,배추김치(7~9월),중식,6.25kcal,2021-07-14,6176
1394,배추김치(7~9월),석식,6.25kcal,2021-07-14,6176
1395,"우유(백색우유(200ML,연간))(02)",중식,122kcal,2021-07-14,6176
1396,아이스샌드,석식,252kcal,2021-07-14,6176
1397,밥,조식,364.82kcal,2021-07-15,6176
1398,비빔냉면(01)(03)(06),중식,1017.82kcal,2021-07-15,6176
1399,깐풍버섯덮밥(05)(06),석식,479.8kcal,2021-07-15,6176
1400,콩나물김치국(05),조식,27.79kcal,2021-07-15,6176
1401,돼지불고기(05)(06)(10),중식,317.25kcal,2021-07-15,6176
1402,미역오이냉국,석식,20.86kcal,2021-07-15,6176
1403,쇠고기버섯볶음(05)(06)(16),조식,104.02kcal,2021-07-15,6176
1404,단무지무침,중식,17.78kcal,2021-07-15,6176
1405,유림기(05)(06)(15),석식,453.44kcal,2021-07-15,6176
1406,맛김,조식,0kcal,2021-07-15,6176
1407,배추김치(7~9월),중식,6.25kcal,2021-07-15,6176
1408,배추김치(7~9월),석식,6.25kcal,2021-07-15,6176
1409,무나물(05)(06),조식,43.33kcal,2021-07-15,6176
1410,수박,중식,72.864kcal,2021-07-15,6176
1411,총각김치,조식,16.4kcal,2021-07-15,6176
1412,"우유(백색우유(200ML,연간))(02)",조식,122kcal,2021-07-15,6176
1413,밥,조식,364.82kcal,2021-07-16,6176
1414,잡곡밥,중식,382.84kcal,2021-07-16,6176
1415,밥,석식,364.82kcal,2021-07-16,6176
1416,배추된장국(05)(06),조식,29.79kcal,2021-07-16,6176
1417,감자탕(김치)(05)(06)(10),중식,342.78kcal,2021-07-16,6176
1418,닭고기육개장(05)(15),석식,143.24kcal,2021-07-16,6176
1419,호박쇠고기볶음(05)(06)(16),조식,85.54kcal,2021-07-16,6176
1420,버섯강정(06)(12),중식,370.49kcal,2021-07-16,6176
1421,생선가스(01)(06),석식,553.65kcal,2021-07-16,6176
1422,두부조림(05)(06),조식,93.57kcal,2021-07-16,6176
1423,우엉채조림(05)(06),중식,80.19kcal,2021-07-16,6176
1424,야채샐러드(01)(12),석식,127.27kcal,2021-07-16,6176
1425,총각김치,조식,16.4kcal,2021-07-16,6176
1426,배추김치(7~9월),중식,6.25kcal,2021-07-16,6176
1427,총각김치,석식,16.4kcal,2021-07-16,6176
1428,"우유(백색우유(200ML,연간))(02)",조식,122kcal,2021-07-16,6176
1429,망고 주스(180㎖/캔),중식,26kcal,2021-07-16,6176
1430,햄치즈버거(01)(02)(06)(10)(12),조식,917.02kcal,2021-07-17,6176
1431,밥,중식,364.82kcal,2021-07-17,6176
1432,잡곡밥,석식,382.84kcal,2021-07-17,6176
1433,가공우유(딸기)(02),조식,116kcal,2021-07-17,6176
1434,북어채국(01)(05),중식,42.47kcal,2021-07-17,6176
1435,버섯쇠고기찌개(05)(16),석식,54.37kcal,2021-07-17,6176
1436,콘푸로스트,조식,53.33kcal,2021-07-17,6176
1437,오삼불고기(05)(06)(10)(17),중식,358.53kcal,2021-07-17,6176
1438,닭갈비(05)(06)(15),석식,225.32kcal,2021-07-17,6176
1439,"우유(백색우유(200ML,연간))(02)",조식,122kcal,2021-07-17,6176
1440,콩나물무침(05)(06),중식,27.97kcal,2021-07-17,6176
1441,맛김,석식,0kcal,2021-07-17,6176
1442,배추김치(7~9월),중식,6.25kcal,2021-07-17,6176
1443,오이무침(05)(06),석식,22.05kcal,2021-07-17,6176
1444,멜론(여름),중식,72kcal,2021-07-17,6176
1445,배추김치(7~9월),석식,6.25kcal,2021-07-17,6176
1446,핫바(06),중식,252kcal,2021-07-17,6176
1447,밥,조식,364.82kcal,2021-07-18,6176
1448,밥,중식,364.82kcal,2021-07-18,6176
1449,밥,석식,364.82kcal,2021-07-18,6176
1450,무국(05)(16),조식,44.6kcal,2021-07-18,6176
1451,닭곰탕(15),중식,135.72kcal,2021-07-18,6176
1452,콩나물무채국(05),석식,19.43kcal,2021-07-18,6176
1453,감자채볶음,조식,90.34kcal,2021-07-18,6176
1454,두부김치(05)(06)(10),중식,346.07kcal,2021-07-18,6176
