,메뉴이름,식사명,열량,날짜,부대
2400,조갯살미역국(05),조식,12.78kcal,2021-05-18,2171
2401,단무지무침,중식,11.52kcal,2021-05-18,2171
2402,생선묵김치찌개(05)(06),석식,63.58kcal,2021-05-18,2171
2403,돼지고기청경채볶음(05)(06)(10),조식,420.94kcal,2021-05-18,2171
2404,고구마샐러드(01),중식,179.53kcal,2021-05-18,2171
2405,닭고기양배추볶음(05)(06)(15),석식,235.64kcal,2021-05-18,2171
2406,두부조림(05)(06),조식,89.89kcal,2021-05-18,2171
2407,배추김치(5~6월),중식,8.75kcal,2021-05-18,2171
2408,야채튀김(01)(06)(12),석식,392.37kcal,2021-05-18,2171
2409,깍두기(임가공),조식,15.2kcal,2021-05-18,2171
2410,이온음료,중식,58.8kcal,2021-05-18,2171
2411,파김치,석식,21.24kcal,2021-05-18,2171
2412,"우유(백색우유(200ML,연간))(02)",조식,122kcal,2021-05-18,2171
2413,밥,조식,363kcal,2021-05-19,2171
2414,찰보리비빔밥(05)(06),중식,536.96kcal,2021-05-19,2171
2415,밥,석식,363kcal,2021-05-19,2171
2416,쇠고기무국(05)(16),조식,66.32kcal,2021-05-19,2171
2417,호박된장찌개(05)(06),중식,61.67kcal,2021-05-19,2171
2418,짬뽕찌개(05)(10)(17),석식,67.81kcal,2021-05-19,2171
2419,햄슬라이스야채볶음(05)(06)(10),조식,271.13kcal,2021-05-19,2171
2420,삶은계란(01),중식,87.02kcal,2021-05-19,2171
2421,고추잡채(05)(06)(10),석식,179.93kcal,2021-05-19,2171
2422,맛김,조식,5.25kcal,2021-05-19,2171
2423,배추김치(5~6월),중식,8.75kcal,2021-05-19,2171
2424,삼치순살조림(05)(06),석식,103.28kcal,2021-05-19,2171
2425,배추김치(5~6월),조식,8.75kcal,2021-05-19,2171
2426,즉석쌀국수(멸치맛)(06),중식,325kcal,2021-05-19,2171
2427,깍두기(임가공),석식,15.2kcal,2021-05-19,2171
2428,"우유(백색우유(200ML,연간))(02)",조식,122kcal,2021-05-19,2171
2429,유산균 발효유(3사교),석식,84.5kcal,2021-05-19,2171
2430,불고기버거(01)(06)(10)(12),조식,804.8kcal,2021-05-20,2171
2431,밥,중식,363kcal,2021-05-20,2171
2432,현미밥,석식,370.26kcal,2021-05-20,2171
2433,임시(02),조식,126kcal,2021-05-20,2171
2434,콩나물김치국(05),중식,26.51kcal,2021-05-20,2171
2435,순두부국(01)(05)(16)(18),석식,76.16kcal,2021-05-20,2171
2436,깍두기(임가공),조식,15.2kcal,2021-04-19,2171
2437,유산균 발효 음료(02),중식,56kcal,2021-04-19,2171
2438,파김치,석식,21.24kcal,2021-04-19,2171
2439,"우유(백색우유(200ML,연간))(02)",조식,122kcal,2021-04-19,2171
2440,밥,조식,363kcal,2021-04-20,2171
2441,찹쌀밥,중식,377.28kcal,2021-04-20,2171
2442,밥,석식,363kcal,2021-04-20,2171
2443,콩나물무채국(05),조식,21.28kcal,2021-04-20,2171
2444,시래기감자탕(05)(10),중식,370.09kcal,2021-04-20,2171
2445,꼬리곰탕(05)(06),석식,571.8kcal,2021-04-20,2171
2446,햄슬라이스야채볶음(05)(06)(10),조식,215.87kcal,2021-04-20,2171
2447,마늘쫑볶음(05)(06),중식,82.93kcal,2021-04-20,2171
2448,호박볶음(05)(06)(09),석식,140.43kcal,2021-04-20,2171
2449,맛김,조식,5.25kcal,2021-04-20,2171
2450,조기튀김(06),중식,319.82kcal,2021-04-20,2171
2451,오징어젓무침(17),석식,38.4kcal,2021-04-20,2171
2452,배추김치(3~4월),조식,9.5kcal,2021-04-20,2171
2453,배추김치(3~4월),중식,9.5kcal,2021-04-20,2171
2454,깍두기(임가공),석식,15.2kcal,2021-04-20,2171
2455,"우유(백색우유(200ML,연간))(02)",조식,122kcal,2021-04-20,2171
2456,세척사과,중식,110.838kcal,2021-04-20,2171
2457,워터젤리,석식,176.4kcal,2021-04-20,2171
2458,밥,조식,363kcal,2021-04-21,2171
2459,잡곡밥,중식,373.39kcal,2021-04-21,2171
2460,밥,석식,363kcal,2021-04-21,2171
2461,생선묵국(05)(06),조식,64.02kcal,2021-04-21,2171
2462,순두부국(01)(05)(16)(18),중식,76.37kcal,2021-04-21,2171
2463,배추된장국(05)(06),석식,50.52kcal,2021-04-21,2171
2464,돼지고기김치볶음(10),조식,219.36kcal,2021-04-21,2171
2465,치킨텐더(01)(06)(12)(15),중식,672.46kcal,2021-04-21,2171
2466,쇠고기불고기(05)(06)(16),석식,260.88kcal,2021-04-21,2171
2467,맛김,조식,5.25kcal,2021-04-21,2171
2468,감자매운조림(05)(06),중식,74.54kcal,2021-04-21,2171
2469,양배추쌈(05)(06),석식,66.17kcal,2021-04-21,2171
2470,깍두기(임가공),조식,15.2kcal,2021-04-21,2171
2471,배추김치(3~4월),중식,9.5kcal,2021-04-21,2171
2472,깍두기(임가공),석식,15.2kcal,2021-04-21,2171
2473,"우유(백색우유(200ML,연간))(02)",조식,122kcal,2021-04-21,2171
2474,유산균 발효유(3사교),중식,84.5kcal,2021-04-21,2171
2475,밥,조식,363kcal,2021-04-22,2171
2476,영양밥,중식,352.66kcal,2021-04-22,2171
2477,새우버거(01)(06)(09)(12),석식,953.1kcal,2021-04-22,2171
2478,콩나물국(05),조식,21.37kcal,2021-04-22,2171
2479,쇠고기느타리버섯국(05)(16),중식,58.99kcal,2021-04-22,2171
2480,임시(02),석식,126kcal,2021-04-22,2171
2481,소시지케찹볶음(05)(06)(10)(12),조식,310.46kcal,2021-04-22,2171
2482,떡볶이(01)(05)(06),중식,434.55kcal,2021-04-22,2171
2483,"우유(백색우유(200ML,연간))(02)",석식,122kcal,2021-04-22,2171
2484,두부조림(05)(06),조식,81.09kcal,2021-04-22,2171
2485,잡채(05)(06)(16),중식,165.4kcal,2021-04-22,2171
2486,배추김치(3~4월),조식,9.5kcal,2021-04-22,2171
2487,배추김치(3~4월),중식,9.5kcal,2021-04-22,2171
2488,컵과일(사과),중식,49kcal,2021-04-22,2171
2489,밥,조식,363kcal,2021-04-23,2171
2490,밥,중식,363kcal,2021-04-23,2171
2491,찰보리비빔밥(05)(06),석식,548.4kcal,2021-04-23,2171
2492,오징어국(05)(17),조식,68.46kcal,2021-04-23,2171
2493,닭볶음탕(15),중식,229.97kcal,2021-04-23,2171
2494,조갯살미역국(05),석식,12.78kcal,2021-04-23,2171
2495,돈육표고장조림(05)(06)(10),조식,349.58kcal,2021-04-23,2171
2496,골뱅이고추장볶음(05)(06),중식,165.11kcal,2021-04-23,2171
2497,삶은계란(01),석식,87.16kcal,2021-04-23,2171
2498,시금치고추장무침(06),조식,43.43kcal,2021-04-23,2171
2499,야채튀김(01)(06)(12),중식,318.15kcal,2021-04-23,2171
2500,배추김치(3~4월),석식,9.5kcal,2021-04-23,2171
2501,배추김치(3~4월),조식,9.5kcal,2021-04-23,2171
2502,깍두기(임가공),중식,15.2kcal,2021-04-23,2171
2503,"우유(백색우유(200ML,연간))(02)",조식,122kcal,2021-04-23,2171
2504,참외(4월~5월),중식,57kcal,2021-04-23,2171
2505,카레밥(06)(10),조식,613.8kcal,2021-04-24,2171
2506,핫도그빵(01)(06)(10)(12),중식,949.63kcal,2021-04-24,2171
2507,잡곡밥,석식,373.39kcal,2021-04-24,2171
2508,호박된장찌개(05)(06),조식,64.94kcal,2021-04-24,2171
2509,"우유(백색우유(200ML,연간))(02)",중식,244kcal,2021-04-24,2171
2510,콩나물김치국(05),석식,26.91kcal,2021-04-24,2171
2511,멸치볶음,조식,111.91kcal,2021-04-24,2171
2512,마파두부(05)(06)(10),석식,152.21kcal,2021-04-24,2171
2513,배추김치(3~4월),조식,9.5kcal,2021-04-24,2171
2514,삼치순살조림(05)(06),석식,107.4kcal,2021-04-24,2171
2515,백김치,석식,15.12kcal,2021-04-24,2171
2516,감귤 주스(340㎖/ 페트),석식,44kcal,2021-04-24,2171
2517,밥,조식,363kcal,2021-04-25,2171
2518,밥,중식,363kcal,2021-04-25,2171
2519,검은콩밥,석식,372.76kcal,2021-04-25,2171
2520,순두부찌개(01)(05)(10)(17)(18),조식,101.67kcal,2021-04-25,2171
2521,시금치국(05)(06),중식,37.08kcal,2021-04-25,2171
2522,버섯매운탕(05)(06)(16),석식,66.37kcal,2021-04-25,2171
2523,맛김,조식,5.25kcal,2021-04-25,2171
2524,돼지불고기(05)(06)(10),중식,417.07kcal,2021-04-25,2171
2525,닭고기양배추볶음(05)(06)(15),석식,237.43kcal,2021-04-25,2171
2526,쇠고기장조림,조식,150.96kcal,2021-04-25,2171
2527,콩나물무침(05)(06),중식,42.56kcal,2021-04-25,2171
2528,계란찜(01)(09),석식,87.78kcal,2021-04-25,2171
2529,배추김치(3~4월),조식,9.5kcal,2021-04-25,2171
2530,깍두기(임가공),중식,15.2kcal,2021-04-25,2171
2531,배추김치(3~4월),석식,9.5kcal,2021-04-25,2171
2532,"우유(백색우유(200ML,연간))(02)",조식,122kcal,2021-04-25,2171
2533,라면(즉석 컵)(06),중식,365kcal,2021-04-25,2171
2534,배 주스(238㎖/캔),석식,40kcal,2021-04-25,2171
2535,밥,조식,363kcal,2021-04-26,2171
2536,잡곡밥,중식,373.39kcal,2021-04-26,2171
2537,밥,석식,363kcal,2021-04-26,2171
2538,햄김치찌개(10),조식,125.21kcal,2021-04-26,2171
2539,계란국(01)(05),중식,72.31kcal,2021-04-26,2171
2540,쇠고기무국(05)(16),석식,68.39kcal,2021-04-26,2171
2541,김자반,조식,43kcal,2021-04-26,2171
2542,오징어볶음(05)(06)(17),중식,291.34kcal,2021-04-26,2171
2543,가지볶음(05)(06),석식,55.02kcal,2021-04-26,2171
2544,생선묵조림(05)(06),조식,133.94kcal,2021-04-26,2171
2545,감자조림(05)(06),중식,51.91kcal,2021-04-26,2171
2546,돈가스(06)(10),석식,727.9kcal,2021-04-26,2171
2547,백김치,조식,15.12kcal,2021-04-26,2171
2548,파김치,중식,21.24kcal,2021-04-26,2171
2549,배추김치(3~4월),석식,9.5kcal,2021-04-26,2171
2550,"우유(백색우유(200ML,연간))(02)",조식,122kcal,2021-04-26,2171
2551,짜먹는요구르트(02),중식,76.8kcal,2021-04-26,2171
2552,밥,조식,363kcal,2021-04-27,2171
2553,스파게티(06)(12),중식,782.06kcal,2021-04-27,2171
2554,흑미밥,석식,374.49kcal,2021-04-27,2171
2555,들깨미역국(05)(16),조식,29.99kcal,2021-04-27,2171
2556,고구마샐러드(01),중식,191.68kcal,2021-04-27,2171
2557,강된장찌개(05)(06),석식,110.84kcal,2021-04-27,2171
2558,새송이버섯야채볶음(05)(06)(10),조식,103.69kcal,2021-04-27,2171
2559,모듬피클,중식,31.8kcal,2021-04-27,2171
2560,미트볼양념조림(01)(05)(06)(10),석식,301.81kcal,2021-04-27,2171
2561,계란찜(01)(09),조식,87.78kcal,2021-04-27,2171
2562,배추김치(3~4월),중식,9.5kcal,2021-04-27,2171
2563,고등어순살조림(05)(06)(07),석식,152.44kcal,2021-04-27,2171
2564,배추김치(3~4월),조식,9.5kcal,2021-04-27,2171
2565,탄산음료,중식,117.5kcal,2021-04-27,2171
2566,배추김치(3~4월),석식,9.5kcal,2021-04-27,2171
2567,"우유(백색우유(200ML,연간))(02)",조식,122kcal,2021-04-27,2171
2568,자장밥(01)(05)(06)(10),조식,852.62kcal,2021-04-28,2171
2569,밥,중식,363kcal,2021-04-28,2171
2570,현미밥,석식,370.26kcal,2021-04-28,2171
2571,순두부국(01)(05)(16)(18),조식,76.37kcal,2021-04-28,2171
2572,닭고기육개장(01)(05)(15),중식,223.7kcal,2021-04-28,2171
2573,감자양파찌개(05)(06),석식,69.12kcal,2021-04-28,2171
2574,단무지무침,조식,11.55kcal,2021-04-28,2171
2575,호박볶음(05)(06)(09),중식,140.43kcal,2021-04-28,2171
2576,돼지고기고추장볶음(05)(06)(10),석식,554.84kcal,2021-04-28,2171
2577,배추김치(3~4월),조식,9.5kcal,2021-04-28,2171
2578,오징어튀김칠리(01)(06)(12),중식,360.94kcal,2021-04-28,2171
2579,양배추쌈(05)(06),석식,66.17kcal,2021-04-28,2171
2580,"우유(백색우유(200ML,연간))(02)",조식,122kcal,2021-04-28,2171
2581,배추김치(3~4월),중식,9.5kcal,2021-04-28,2171
2582,깍두기(임가공),석식,15.2kcal,2021-04-28,2171
2583,반건조고구마,중식,218.4kcal,2021-04-28,2171
2584,밥,조식,363kcal,2021-04-29,2171
2585,찰보리밥,중식,367.91kcal,2021-04-29,2171
2586,햄치즈버거(01)(02)(06)(10)(12),석식,1235.38kcal,2021-04-29,2171
2587,사골곰탕(05)(06),조식,182.3kcal,2021-04-29,2171
2588,생선묵찌개(05)(06),중식,88.19kcal,2021-04-29,2171
2589,"우유(백색우유(200ML,연간))(02)",석식,244kcal,2021-04-29,2171
2590,두부조림(05)(06),조식,81.09kcal,2021-04-29,2171
2591,고추잡채(05)(06)(10),중식,182.31kcal,2021-04-29,2171
2592,오징어젓무침(17),조식,38.4kcal,2021-04-29,2171
2593,콩나물무침(05)(06),중식,42.56kcal,2021-04-29,2171
2594,배추김치(3~4월),조식,9.5kcal,2021-04-29,2171
2595,배추김치(3~4월),중식,9.5kcal,2021-04-29,2171
2596,바나나(육사),중식,76.8kcal,2021-04-29,2171
2597,밥,조식,363kcal,2021-04-30,2171
2598,고추참치덮밥(06),중식,621.44kcal,2021-04-30,2171
2599,잡곡밥,석식,373.39kcal,2021-04-30,2171
2600,김치찌개(05)(10),조식,104.8kcal,2021-04-30,2171
2601,쇠고기미역국(05)(16),중식,31.23kcal,2021-04-30,2171
2602,짬뽕찌개(05)(10)(17),석식,84.79kcal,2021-04-30,2171
2603,비엔나소시지케찹볶음(06)(10)(12),조식,388.06kcal,2021-04-30,2171
2604,삶은계란(01),중식,87.16kcal,2021-04-30,2171
2605,양념통닭(01)(05)(06)(15),석식,805.12kcal,2021-04-30,2171
2606,맛김,조식,5.25kcal,2021-04-30,2171
2607,깍두기(임가공),중식,15.2kcal,2021-04-30,2171
2608,순두부양념장(05)(06),석식,78.18kcal,2021-04-30,2171
2609,파김치,조식,21.24kcal,2021-04-30,2171
2610,"컵과일(사과, 대추방울토마토)",중식,44.72kcal,2021-04-30,2171
2611,배추김치(3~4월),석식,9.5kcal,2021-04-30,2171
2612,"우유(백색우유(200ML,연간))(02)",조식,122kcal,2021-04-30,2171
2613,밥2,조식,181.5kcal,2021-05-01,2171
2614,밀쌀밥,중식,352.66kcal,2021-05-01,2171
2615,닭고기부추밥(01)(05)(06)(15),석식,814.38kcal,2021-05-01,2171
2616,떡만둣국(01)(05)(06)(10)(16),조식,554.53kcal,2021-05-01,2171
2617,무두부조개탕(05)(18),중식,73.02kcal,2021-05-01,2171
2618,근대된장국(05)(06),석식,44.7kcal,2021-05-01,2171
2619,배추김치(5~6월),조식,8.75kcal,2021-05-01,2171
2620,돼지고기고추장볶음(05)(06)(10),중식,572.24kcal,2021-05-01,2171
2621,가지볶음(05)(06),석식,55.02kcal,2021-05-01,2171
2622,"우유(백색우유(200ML,연간))(02)",조식,122kcal,2021-05-01,2171
2623,양배추쌈(05)(06),중식,67.17kcal,2021-05-01,2171
2624,깍두기(임가공),석식,15.2kcal,2021-05-01,2171
2625,배추김치(5~6월),중식,8.75kcal,2021-05-01,2171
2626,농후 발효유(02),석식,96kcal,2021-05-01,2171
2627,밥,조식,363kcal,2021-05-02,2171
2628,잡곡밥,중식,373.39kcal,2021-05-02,2171
2629,밥,석식,363kcal,2021-05-02,2171
2630,순두부찌개(01)(05)(10)(17)(18),조식,103.08kcal,2021-05-02,2171
2631,해물된장찌개(05)(06),중식,60.85kcal,2021-05-02,2171
2632,김치찌개(05)(10),석식,103.04kcal,2021-05-02,2171
2633,계란찜(01)(09),조식,87.78kcal,2021-05-02,2171
2634,오리불고기(05)(06),중식,276.76kcal,2021-05-02,2171
2635,콩나물매운잡채(05)(06)(10),석식,197.36kcal,2021-05-02,2171
2636,시금치고추장무침(06),조식,42.75kcal,2021-05-02,2171
2637,양파간장절임(05)(06),중식,72.56kcal,2021-05-02,2171
2638,감자조림(05)(06),석식,51.91kcal,2021-05-02,2171
2639,배추김치(5~6월),조식,8.75kcal,2021-05-02,2171
2640,배추김치(5~6월),중식,8.75kcal,2021-05-02,2171
2641,깍두기(임가공),석식,15.2kcal,2021-05-02,2171
2642,"우유(백색우유(200ML,연간))(02)",조식,122kcal,2021-05-02,2171
2643,오렌지 주스(200㎖/팩),중식,96kcal,2021-05-02,2171
2644,라면(즉석 컵)(06),석식,365kcal,2021-05-02,2171
2645,밥,조식,363kcal,2021-05-03,2171
2646,밥,중식,363kcal,2021-05-03,2171
2647,현미밥,석식,370.26kcal,2021-05-03,2171
2648,쇠고기미역국(05)(16),조식,31.23kcal,2021-05-03,2171
2649,북어채국(01)(05),중식,55.2kcal,2021-05-03,2171
2650,무국(05),석식,50.06kcal,2021-05-03,2171
2651,오징어채간장볶음(01)(05)(06)(17),조식,119.08kcal,2021-05-03,2171
2652,돈육미나리볶음(05)(06)(10),중식,394.02kcal,2021-05-03,2171
2653,떡볶이(01)(05)(06),석식,430.73kcal,2021-05-03,2171
2654,두부조림(05)(06),조식,89.89kcal,2021-05-03,2171
2655,깻잎조림(05)(06),중식,40.39kcal,2021-05-03,2171
2656,조기튀김(06),석식,542.61kcal,2021-05-03,2171
2657,배추김치(5~6월),조식,8.75kcal,2021-05-03,2171
2658,깍두기(임가공),중식,15.2kcal,2021-05-03,2171
2659,배추김치(5~6월),석식,8.75kcal,2021-05-03,2171
2660,"우유(백색우유(200ML,연간))(02)",조식,122kcal,2021-05-03,2171
2661,"주스,과채",중식,,2021-05-03,2171
2662,밥,조식,363kcal,2021-05-04,2171
2663,흑미밥,중식,374.49kcal,2021-05-04,2171
2664,밥,석식,363kcal,2021-05-04,2171
2665,콩나물국(05),조식,21.37kcal,2021-05-04,2171
2666,감자양파찌개(05)(06),중식,77kcal,2021-05-04,2171
2667,계란국(01)(05),석식,51.29kcal,2021-05-04,2171
2668,호박볶음(05)(06)(09),조식,83.87kcal,2021-05-04,2171
2669,돈가스(06)(10),중식,727.9kcal,2021-05-04,2171
2670,쇠고기불고기(05)(06)(16),석식,119.65kcal,2021-05-04,2171
2671,김자반,조식,43kcal,2021-05-04,2171
2672,마늘종무침(05)(06),중식,71.07kcal,2021-05-04,2171
2673,오징어젓무침(17),석식,38.4kcal,2021-05-04,2171
2674,깍두기(임가공),조식,15.2kcal,2021-05-04,2171
2675,배추김치(5~6월),중식,8.75kcal,2021-05-04,2171
2676,배추김치(5~6월),석식,8.75kcal,2021-05-04,2171
2677,"우유(백색우유(200ML,연간))(02)",조식,122kcal,2021-05-04,2171
2678,워터젤리,중식,176.4kcal,2021-05-04,2171
2679,밥,조식,363kcal,2021-05-05,2171
2680,찰보리밥,중식,367.91kcal,2021-05-05,2171
2681,제육덮밥(05)(06)(10),석식,892.56kcal,2021-05-05,2171
2682,맛김,조식,5.25kcal,2021-04-04,2171
2683,감자조림(05)(06),중식,51.91kcal,2021-04-04,2171
2684,두부조림(05)(06),석식,81.09kcal,2021-04-04,2171
2685,배추김치(3~4월),조식,9.5kcal,2021-04-04,2171
2686,깍두기(임가공),중식,15.2kcal,2021-04-04,2171
2687,배추김치(3~4월),석식,9.5kcal,2021-04-04,2171
2688,"우유(백색우유(200ML,연간))(02)",조식,122kcal,2021-04-04,2171
2689,라면(즉석 컵)(06),중식,365kcal,2021-04-04,2171
2690,망고 주스(180㎖/캔),석식,26kcal,2021-04-04,2171
2691,밥,조식,363kcal,2021-04-05,2171
2692,밥,중식,363kcal,2021-04-05,2171
2693,잡곡밥,석식,373.39kcal,2021-04-05,2171
2694,쇠고기무국(05)(16),조식,68.39kcal,2021-04-05,2171
2695,건새우아욱된장국(05)(06),중식,51.2kcal,2021-04-05,2171
2696,생선묵찌개(05)(06),석식,88.19kcal,2021-04-05,2171
2697,오징어채간장볶음(01)(05)(06)(17),조식,119.08kcal,2021-04-05,2171
2698,돈가스(06)(10),중식,727.9kcal,2021-04-05,2171
2699,고추잡채(05)(06)(10),석식,182.31kcal,2021-04-05,2171
2700,배추된장무침(05),조식,37.51kcal,2021-04-05,2171
2701,콩나물매운무침(05)(06),중식,48.35kcal,2021-04-05,2171
2702,무나물(05)(06),석식,74.32kcal,2021-04-05,2171
2703,깍두기(임가공),조식,15.2kcal,2021-04-05,2171
2704,배추김치(3~4월),중식,9.5kcal,2021-04-05,2171
2705,배추김치(3~4월),석식,9.5kcal,2021-04-05,2171
2706,"우유(백색우유(200ML,연간))(02)",조식,122kcal,2021-04-05,2171
2707,감귤 주스(340㎖/ 페트),중식,44kcal,2021-04-05,2171
2708,밥,조식,363kcal,2021-04-06,2171
2709,밥,중식,363kcal,2021-04-06,2171
2710,검은콩밥,석식,372.76kcal,2021-04-06,2171
2711,북어채국(01)(05),조식,55.51kcal,2021-04-06,2171
2712,돼지고기육개장(01)(05)(10),중식,134.1kcal,2021-04-06,2171
2713,무국(05),석식,46.29kcal,2021-04-06,2171
2714,새송이버섯야채볶음(05)(06)(10),조식,103.69kcal,2021-04-06,2171
2715,마파두부(05)(06)(10),중식,152.21kcal,2021-04-06,2171
2716,갈치순살튀김(05)(06),석식,495.74kcal,2021-04-06,2171
2717,맛김,조식,5.25kcal,2021-04-06,2171
2718,궁중떡볶이(05)(06),중식,292.36kcal,2021-04-06,2171
2719,계란장조림(01)(05)(06)(16),석식,117.76kcal,2021-04-06,2171
2720,배추김치(3~4월),조식,9.5kcal,2021-04-06,2171
2721,깍두기(임가공),중식,15.2kcal,2021-04-06,2171
2722,배추김치(3~4월),석식,9.5kcal,2021-04-06,2171
2723,"우유(백색우유(200ML,연간))(02)",조식,122kcal,2021-04-06,2171
2724,사과 주스(200㎖/팩),중식,46kcal,2021-04-06,2171
2725,제육덮밥(05)(06)(10),조식,837.74kcal,2021-04-07,2171
2726,밥,중식,363kcal,2021-04-07,2171
2727,현미밥,석식,370.26kcal,2021-04-07,2171
2728,들깨미역국(05)(16),조식,29.99kcal,2021-04-07,2171
2729,김치찌개(05)(10),중식,104.8kcal,2021-04-07,2171
2730,쇠고기호박찌개(05)(06)(16),석식,68.05kcal,2021-04-07,2171
2731,두부양념장(05)(06),조식,76.98kcal,2021-04-07,2171
2732,양념통닭(01)(05)(06)(15),중식,805.12kcal,2021-04-07,2171
2733,멸치볶음,석식,111.91kcal,2021-04-07,2171
2734,배추김치(3~4월),조식,9.5kcal,2021-04-07,2171
2735,양파피클(05)(06),중식,74.63kcal,2021-04-07,2171
2736,매운소시지떡볶음(05)(06)(10),석식,462.03kcal,2021-04-07,2171
2737,"우유(백색우유(200ML,연간))(02)",조식,122kcal,2021-04-07,2171
2738,깍두기(임가공),중식,15.2kcal,2021-04-07,2171
2739,배추김치(3~4월),석식,9.5kcal,2021-04-07,2171
2740,이온음료,중식,58.8kcal,2021-04-07,2171
2741,밥,조식,363kcal,2021-04-08,2171
2742,찰보리비빔밥(05)(06),중식,548.4kcal,2021-04-08,2171
2743,햄치즈버거(01)(02)(06)(10)(12),석식,1235.38kcal,2021-04-08,2171
2744,돼지고기감자찌개(05)(06)(10),조식,156.24kcal,2021-04-08,2171
2745,무청시래기국(05)(06),중식,55.94kcal,2021-04-08,2171
2746,과일1(02),석식,167kcal,2021-04-08,2171
2747,게맛살야채볶음(05)(06),조식,94.51kcal,2021-04-08,2171
2748,삶은계란(01),중식,87.16kcal,2021-04-08,2171
2749,"우유(백색우유(200ML,연간))(02)",석식,122kcal,2021-04-08,2171
2750,시금치무침,조식,39.95kcal,2021-04-08,2171
2751,배추김치(3~4월),중식,9.5kcal,2021-04-08,2171
2752,배추김치(3~4월),조식,9.5kcal,2021-04-08,2171
2753,"딸기,신선형(딸기(34월))",중식,36kcal,2021-04-08,2171
2754,밥,조식,363kcal,2021-04-09,2171
2755,밥,중식,363kcal,2021-04-09,2171
2756,닭죽(05)(15),석식,522.16kcal,2021-04-09,2171
2757,순두부찌개(01)(05)(10)(17)(18),조식,101.67kcal,2021-04-09,2171
2758,버섯매운탕(05)(06)(16),중식,66.37kcal,2021-04-09,2171
2759,오징어젓무침(17),석식,38.4kcal,2021-04-09,2171
2760,쇠고기야채볶음(05)(06)(16),조식,132.66kcal,2021-04-09,2171
2761,감자풋고추볶음(05)(06),중식,77.72kcal,2021-04-09,2171
2762,깍두기(임가공),석식,15.2kcal,2021-04-09,2171
2763,맛김,조식,5.25kcal,2021-04-09,2171
2764,북경식탕수육 (05)(06)(10),중식,612.05kcal,2021-04-09,2171
2765,대추방울토마토(비생산기)(12),석식,17.88315kcal,2021-04-09,2171
2766,배추김치(3~4월),조식,9.5kcal,2021-04-09,2171
2767,배추김치(3~4월),중식,9.5kcal,2021-04-09,2171
2768,"우유(백색우유(200ML,연간))(02)",조식,122kcal,2021-04-09,2171
2769,건빵(참깨맛),중식,249kcal,2021-04-09,2171
2770,밥,조식,363kcal,2021-04-10,2171
2771,잡곡밥,중식,373.39kcal,2021-04-10,2171
2772,밥,석식,363kcal,2021-04-10,2171
2773,두부고추장찌개(05)(06)(16),조식,94.72kcal,2021-04-10,2171
2774,콩나물국(05),중식,21.37kcal,2021-04-10,2171
2775,꽃게탕(05)(06)(09),석식,108kcal,2021-04-10,2171
2776,김자반,조식,43kcal,2021-04-10,2171
2777,돼지고기고추장볶음(05)(06)(10),중식,554.84kcal,2021-04-10,2171
2778,피망잡채(05)(06)(16),석식,299.71kcal,2021-04-10,2171
2779,계란찜(01)(09),조식,87.78kcal,2021-04-10,2171
2780,양배추쌈(05)(06),중식,66.17kcal,2021-04-10,2171
2781,꽈리고추멸치조림(05)(06),석식,135.38kcal,2021-04-10,2171
2782,배추김치(3~4월),조식,9.5kcal,2021-04-10,2171
2783,배추김치(3~4월),중식,9.5kcal,2021-04-10,2171
2784,배추김치(3~4월),석식,9.5kcal,2021-04-10,2171
2785,"우유(백색우유(200ML,연간))(02)",조식,122kcal,2021-04-10,2171
2786,한라봉,중식,79.95kcal,2021-04-10,2171
2787,야채덮밥(05)(06)(10)(12),조식,737.41kcal,2021-04-11,2171
2788,밥,중식,363kcal,2021-04-11,2171
2789,영양밥,석식,352.66kcal,2021-04-11,2171
2790,계란국(01)(05),조식,72.31kcal,2021-04-11,2171
2791,감자된장국(05)(06),중식,53.82kcal,2021-04-11,2171
2792,무국(05),석식,46.29kcal,2021-04-11,2171
2793,맛김,조식,5.25kcal,2021-04-11,2171
2794,쇠고기불고기(05)(06)(16),중식,260.88kcal,2021-04-11,2171
2795,호박볶음(05)(06)(09),석식,140.43kcal,2021-04-11,2171
2796,배추김치(3~4월),조식,9.5kcal,2021-04-11,2171
2797,콩나물매운무침(05)(06),중식,48.35kcal,2021-04-11,2171
2798,닭고기야채조림(05)(06)(15),석식,272.99kcal,2021-04-11,2171
2799,"우유(백색우유(200ML,연간))(02)",조식,122kcal,2021-04-11,2171
2800,배추김치(3~4월),중식,9.5kcal,2021-04-11,2171
2801,배추김치(3~4월),석식,9.5kcal,2021-04-11,2171
2802,즉석쌀국수(멸치맛)(06),중식,325kcal,2021-04-11,2171
2803,배 주스(238㎖/캔),석식,40kcal,2021-04-11,2171
2804,밥,조식,363kcal,2021-04-12,2171
2805,찹쌀밥,중식,377.28kcal,2021-04-12,2171
2806,밥,석식,363kcal,2021-04-12,2171
2807,북어채국(01)(05),조식,55.51kcal,2021-04-12,2171
2808,쇠고기미역국(05)(16),중식,31.23kcal,2021-04-12,2171
2809,순두부찌개(01)(05)(10)(17)(18),석식,101.67kcal,2021-04-12,2171
2810,돼지고기김치볶음(10),조식,219.36kcal,2021-04-12,2171
2811,갑오징어야채볶음(05)(06)(17),중식,218.61kcal,2021-04-12,2171
2812,버섯야채볶음(05)(06)(16),석식,115.31kcal,2021-04-12,2171
