,Unnamed: 0,메뉴이름,계란류,wv,우유,메밀,땅콩,대두,밀,고등어,게,새우,돼지고기,복숭아,토마토,아황산류,호두,닭고기,쇠고기,오징어,조개류,잣,열량,기준양,기준열량,탄수화물,지방,단백질,나트륨,콜레스트롤,category
436,436,시리얼,0,"[ 0.00387628 -0.006664   -0.00217393 -0.00525261  0.00505416 -0.00073661
  0.00471836  0.00762283 -0.00681022 -0.0023214   0.00066855  0.00587503
 -0.00838503  0.00664607 -0.00034078  0.00894461 -0.00151838 -0.00428336
 -0.00376792  0.00975144 -0.00512532 -0.00923703 -0.00970765  0.00078442
  0.0091077  -0.00224679  0.00332665 -0.00201261  0.00067224 -0.00219347
  0.00672462 -0.00644671  0.00953012 -0.0007435   0.00857973 -0.00223484
 -0.0067595   0.00890541 -0.00232163 -0.00250668  0.00909853  0.00546003
 -0.00026077  0.00320887  0.00796898  0.00197431  0.00173545  0.00335379
  0.00055421  0.00226199 -0.00962984  0.00647437 -0.00199381 -0.00152481
  0.00653751  0.0075723  -0.00018425 -0.00613985  0.00757823 -0.0032062
 -0.00201893 -0.00365849 -0.00654736 -0.00465048 -0.00271308 -0.00097094
  0.00021386  0.00625839 -0.00228242 -0.00116614  0.00228339 -0.00545402
 -0.00312814 -0.00287459  0.00411541 -0.00404355  0.00105833 -0.00662234
 -0.00999451  0.00198194  0.00131662 -0.00437754  0.0079452   0.00837863
  0.00257247 -0.00824427 -0.00130513 -0.00383702 -0.00434309  0.00297876
 -0.00948129 -0.004531   -0.00804949 -0.00244666  0.00418697  0.0027226
 -0.00455463  0.00526034 -0.00279994  0.00581405]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152.8kcal,1 份,245,42,5,6,430,5,9
437,437,홍합살짬뽕찌개,0,"[-0.00582118  0.00042042 -0.00233631  0.00110584 -0.00385766 -0.00749983
 -0.00259039  0.00538707 -0.00260993 -0.00134045 -0.00078609 -0.00376375
  0.00108604 -0.00027595  0.00168238 -0.00172205 -0.0009582  -0.00706589
  0.00057419 -0.0078516  -0.0027339  -0.00329643  0.00011801  0.00035732
 -0.00373904 -0.00047016 -0.00608299 -0.00044187 -0.00186724 -0.00046032
  0.00902915  0.00204445 -0.00012134 -0.00138424 -0.00586429  0.00645246
  0.00303918  0.00330874 -0.00107482 -0.00323327  0.00183324 -0.00334465
 -0.00799688 -0.00447962  0.00089445 -0.00319557 -0.00032291  0.00619155
  0.00082037  0.00473767  0.00182506 -0.00064551  0.00240064  0.00220039
 -0.00116256  0.00092262  0.00267945 -0.00238468 -0.00255026 -0.00357461
  0.00190917  0.00445449  0.0047564  -0.00046129 -0.00423353 -0.00208813
  0.00196736  0.00077008 -0.00494845  0.00170078  0.00068963  0.00262272
  0.00268394  0.00127568  0.00091431  0.00520076 -0.0035457  -0.0051406
 -0.00202454 -0.0004344   0.00678814 -0.00349856 -0.00441356  0.00418153
 -0.00275537 -0.00115035  0.00098014  0.00193288  0.0033017  -0.00118802
  0.00405989  0.0058867  -0.00406176  0.00388217  0.00771974  0.00542213
 -0.00588134 -0.00330426  0.0024184  -0.0037395 ]",0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,73.49kcal,0.2 Pack,170,15,11,3,70,25,5
438,438,비엔나소시지케찹볶음,0,"[-0.00361954 -0.00052792 -0.00393955  0.00902979 -0.0011804  -0.00930901
  0.00903702 -0.00800934  0.00996973  0.00366366  0.00801206 -0.00849279
 -0.00348602 -0.00785359  0.00143181  0.00927506  0.00132041 -0.00419863
 -0.00912194  0.00786087 -0.00184119 -0.00725062  0.00580821 -0.00671792
  0.0079796   0.00208607 -0.00939558  0.00969452  0.00647608 -0.00491051
  0.00767783 -0.0092885  -0.00226561  0.00571971  0.00461911 -0.00993065
 -0.00338488  0.00228382 -0.00099839  0.00303824 -0.00234233  0.00870864
 -0.00181801  0.00936941  0.00862514 -0.00930502 -0.0058749  -0.00583723
  0.00229854 -0.00081411 -0.00235916 -0.0070162  -0.00162685  0.00211243
 -0.00540383  0.00996197 -0.00305631 -0.00632469  0.00544923 -0.0077412
  0.00059296 -0.0093457  -0.00156648  0.00812642  0.00690753 -0.00953814
 -0.00503523  0.00226965 -0.00931354 -0.00993717 -0.00313606  0.00752511
  0.00507137  0.0060482  -0.00676369  0.00706529 -0.00836538 -0.00309803
  0.00999352 -0.00577579 -0.00645428 -0.00550064 -0.00863055  0.00317683
 -0.00948711  0.00508301 -0.00176541  0.00621523  0.00934316  0.00548529
 -0.00300582  0.00046771  0.00644786 -0.00284976 -0.00446967  0.00393616
 -0.00673471  0.0040057   0.00978779  0.00808203]",0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,347.48kcal,2 개,95,1,8,5,230,15,6
439,439,청양풍닭볶음,0,"[-4.6272362e-03 -3.7400369e-03  2.4707261e-03  4.3938803e-03
 -3.1903679e-03 -6.9364682e-03  3.8256478e-03  6.3448781e-03
 -2.2144460e-03 -3.6321881e-03  2.4027159e-03 -7.3012081e-04
 -4.2349552e-03  3.9744359e-03  4.8635463e-04 -8.1758748e-04
 -5.2611134e-04 -3.9419974e-03 -9.5029490e-04 -4.2148517e-03
  3.9744303e-03  1.5592487e-03  3.1583477e-03 -2.1970337e-03
 -1.2648695e-03  5.6527941e-03 -2.5720177e-03  1.2513852e-03
 -3.4509492e-03  5.6795351e-04  9.2209864e-04  1.0889946e-03
 -2.5185198e-04 -4.1059023e-03  1.3652624e-03 -1.9321743e-03
  3.3167996e-03 -3.9148186e-03 -3.3767996e-03 -3.8305209e-03
  3.5832096e-03  3.9801151e-03 -4.4227228e-03 -3.7228717e-03
  3.0072124e-03 -7.3017743e-03 -7.8986511e-03  3.4443294e-03
  9.8928029e-04 -1.0745013e-03  1.2702002e-03 -4.5293840e-03
  1.6665272e-03  8.4197603e-04 -3.5250427e-03  3.8336336e-03
  5.1757577e-04 -3.1308429e-03  6.0306164e-04 -5.3956802e-04
 -3.6922030e-04 -8.9974463e-04 -5.0530871e-03  3.4624105e-04
 -6.4774500e-03  3.1398339e-03  2.1018554e-03  4.4870861e-03
 -5.8553051e-03  6.7846831e-03 -2.2752131e-03  3.8211960e-03
 -1.5654106e-04 -8.9055086e-03  5.0448603e-03  6.9381361e-04
  6.3951761e-03 -1.3200134e-03 -3.6023948e-03 -3.5196310e-05
 -1.5775692e-03 -2.6158118e-04  1.9907882e-03  4.6000690e-03
  3.7455466e-06 -1.6603533e-03  1.7102680e-03  2.2440420e-03
 -1.3070623e-03  3.4944485e-03  4.7694715e-03  1.1832626e-03
 -4.1557552e-04 -4.2957421e-03  5.1166778e-03  3.7037481e-03
  1.5197741e-04  8.1890146e-04  1.3333478e-03 -4.6805118e-04]",0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,253.12kcal,105 g,425,63,15,9,950,--,0
440,440,오징어튀김칠리소스,1,"[-1.9410520e-04  3.4708052e-04 -5.1014489e-03  4.4569010e-03
  3.1210813e-03 -4.1576186e-03  1.0803860e-03  8.3692838e-03
 -5.0272816e-03 -2.2098105e-03 -4.9461331e-03 -5.3893626e-03
  2.3359084e-05  6.0818698e-03  2.8353441e-04 -2.0641179e-03
  4.0702347e-04  2.1062633e-03  4.6806983e-03 -5.4879687e-03
  5.1394803e-03 -1.8893625e-04 -2.0097292e-03  4.2621666e-03
  1.6083076e-03  9.7724749e-04 -3.7514665e-03  5.8837808e-03
  4.2886881e-04 -8.1684018e-05  6.0826316e-03  2.5312740e-03
 -3.5532699e-03 -2.8464217e-03  2.3781327e-03  8.9077372e-04
  4.5382162e-03  2.1476182e-05 -1.7618057e-03 -1.1368750e-03
  3.0675810e-03 -6.2972596e-03 -2.5908826e-03  1.6592586e-03
  3.5752205e-03 -2.0509122e-03  3.8650181e-04  1.6391824e-03
  5.1354566e-03 -3.8731003e-03  8.0841978e-04 -3.4347018e-03
  7.7470823e-04  7.8978948e-05 -2.2179712e-04  3.5250180e-03
 -3.6079104e-03 -3.3601439e-03  3.7701637e-04  2.3582557e-05
 -9.0516440e-04  1.3435729e-03  3.7617402e-03  2.5685676e-03
 -3.0963044e-03  5.9047029e-03  2.1318309e-03  6.8606175e-03
 -4.3656579e-03  6.3448781e-03 -3.7517874e-03 -2.1071767e-04
  8.8350615e-05 -1.4708274e-03  3.4110229e-03  4.8297066e-03
 -2.6875313e-03  4.0086531e-03 -2.7365696e-03 -3.2977734e-03
 -8.4183980e-03 -3.4290538e-03 -1.1762298e-03  3.7413882e-03
 -1.5927983e-03  2.6264356e-04  4.8167873e-03  2.4927102e-03
  3.6315557e-03 -5.8773225e-03  3.6994200e-03 -2.1885196e-03
  2.7484214e-04  3.2669874e-03  5.3497208e-03  9.5911324e-05
  4.5390469e-03 -1.9971936e-03  1.7437899e-03  3.1928101e-03]",0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,648.78kcal,135 ml,230,27,12,3,--,10,2
441,441,배주스,0,"[-2.15205364e-05 -3.20067815e-03 -6.94408128e-03 -2.44390173e-03
 -1.20637543e-03 -3.27381096e-03 -6.38230285e-03  8.80073290e-03
  5.83230425e-03 -8.36693682e-03  3.58217093e-03 -1.77818001e-03
 -9.97124938e-04  1.55270263e-03 -4.50932793e-03  2.19017151e-03
 -3.97269521e-03 -3.00060795e-03  1.85634568e-03 -2.79129203e-03
 -5.11050737e-03 -4.24141856e-03 -2.61454750e-03  9.71948262e-04
 -3.64857912e-03 -8.33804253e-03 -1.88900402e-03  1.30173797e-03
  4.81115188e-04 -8.75878334e-03  3.74357589e-03  6.66269241e-03
  3.16400547e-03 -5.91654470e-03 -4.33436641e-03 -8.95865960e-04
 -1.30353367e-03 -1.01657817e-03 -9.22834501e-03 -3.35499272e-03
  2.16158037e-03  1.24538830e-03 -4.22807969e-03  4.86803520e-03
 -1.07775058e-03 -5.94749115e-03  1.63619290e-03  7.56002683e-03
 -1.18740136e-04 -2.34805560e-03  5.72010037e-03  4.23842855e-03
  3.62257892e-03  1.27814780e-03  2.61155888e-04  7.09377136e-03
  7.62144383e-03 -2.97050504e-03  2.78102327e-03  1.45753380e-04
 -7.30833784e-03 -1.70723954e-03 -6.53723488e-04 -2.18097796e-03
 -5.89472987e-03  5.49622253e-03  2.73569860e-03 -2.34172354e-03
  3.13559920e-03 -1.05849607e-03  8.95657204e-03 -1.30131398e-03
  3.27309733e-03  3.29022342e-03 -2.32707174e-03 -6.78985938e-03
  3.06458119e-03 -4.03179089e-03 -8.13724287e-03  1.91049138e-03
 -4.54978459e-03  4.65150503e-03  4.77025053e-04 -1.76884979e-03
  2.54712719e-03  3.36737116e-03  3.87167651e-03  7.37554627e-04
  8.22592806e-03  7.97093287e-03 -1.03283441e-03  1.65772671e-03
  9.81558813e-04  8.58643837e-03  1.26664853e-03  9.40667279e-03
 -5.35715092e-03 -4.91298269e-03  1.84419274e-03  6.81436900e-03]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,100 ml,50,13,-,-,--,--,9
442,442,깐풍버섯덮밥,0,"[-0.00160489  0.00318322  0.00483054  0.00364935  0.00515819 -0.00218901
  0.00496021  0.00504519 -0.00689826 -0.00285079  0.00140979 -0.00358049
 -0.00117233 -0.00151974  0.00398197 -0.00190648 -0.00541657 -0.00362549
 -0.0069307  -0.00502119 -0.00254883 -0.00218896  0.0001636  -0.00517822
 -0.00032295  0.00139753 -0.0039268  -0.00312461  0.00203578 -0.00090966
 -0.00214516 -0.00302465  0.00323556  0.00334673 -0.00154911  0.00028055
  0.0031636  -0.00021725 -0.00163872 -0.0090735   0.00160523  0.00272126
 -0.00387658  0.00252915 -0.0013935  -0.00578916  0.00188273 -0.00067877
 -0.00582751 -0.00310956  0.00152295 -0.00360249  0.00277853 -0.00091837
 -0.00169363  0.00020827  0.00159614  0.00119849 -0.00054574 -0.00222751
  0.00317448 -0.00160873  0.00225661 -0.00465803 -0.00778892  0.00155882
  0.00044772  0.00630088 -0.0061053   0.00280759 -0.00358502  0.00259208
  0.00353888 -0.00056732  0.00040604  0.00127897 -0.00096093 -0.00212529
 -0.00613169 -0.00098086 -0.00129646 -0.00119686 -0.00137243  0.00041394
  0.00606175  0.00098756  0.00072991  0.00012159  0.00333648 -0.00184583
  0.00382942 -0.00016971 -0.00406075 -0.0002476   0.00561128  0.00195652
 -0.00073751  0.00144376  0.00037706 -0.0050146 ]",0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,511.55kcal,1 dish,605,110,10,15,"1,227",--,7
443,443,콩나물야채튀김,0,"[-9.3453564e-04 -3.1318695e-03 -1.0109023e-03  3.0616162e-04
  4.1034096e-03  1.0797598e-05  2.9398010e-03  8.3197867e-03
 -3.3690513e-03  6.3956267e-04 -2.6547916e-03 -3.9698272e-03
 -6.4774440e-03  7.7456296e-03 -5.8403164e-03 -2.2699125e-04
 -1.0079566e-03  2.4367513e-03  1.0806153e-03 -1.2134840e-02
  3.9954241e-03 -1.3180313e-03  7.5006820e-03  3.8957361e-03
 -1.7046026e-03  4.8442506e-03  5.9071829e-04 -4.2932611e-03
 -6.0230079e-03 -4.3278246e-04  7.4867695e-03  2.3423422e-03
  2.0006839e-03 -6.2231827e-03 -5.9381995e-04  2.5492788e-03
 -1.2784268e-03 -4.7548688e-03 -6.6113062e-03 -1.0478598e-02
  3.2322416e-03 -9.7673759e-03 -4.1512041e-03  2.8129967e-03
  8.1377383e-03  3.8211388e-04 -5.7509970e-03 -5.8885347e-03
  3.7629567e-03 -1.9326104e-03  7.1527361e-04 -6.4840796e-03
  1.1493493e-03  1.1947831e-03 -3.9229542e-03 -3.0383284e-03
 -4.9376287e-03 -1.0329767e-02 -7.6488755e-03 -4.5565963e-03
  3.8652222e-03 -1.6588885e-03  4.4074566e-03  1.1168678e-03
 -5.5429912e-03  5.4445318e-03 -1.9605085e-04  6.6905827e-03
 -6.4346590e-03  5.7376898e-03 -8.1186165e-04  8.3523886e-03
  3.3202241e-04  1.6337089e-03  6.4625968e-03 -2.3473755e-03
  3.3708822e-03  1.9627023e-03  2.1797940e-03 -2.1163053e-03
 -1.2717461e-03 -8.8281156e-03 -6.9140773e-03 -1.8645203e-05
 -6.5670437e-03 -4.0056934e-03  4.4681164e-03 -2.0580522e-04
 -4.5559001e-03 -3.5842855e-03  5.4733693e-03  1.4703809e-03
  3.6703262e-03  1.5764800e-03  2.4690342e-03  1.9657717e-03
  2.6628503e-03 -3.1267430e-03 -1.4817914e-03  3.7904412e-03]",0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,373.81kcal,100 g,165,86,-,3,300,--,2
444,444,닭순살샐러드,0,"[-5.0972141e-03 -7.1339885e-04  3.6734054e-03 -3.2358249e-03
 -1.7128972e-03 -1.9883863e-03  3.6900048e-04  1.0214923e-02
  1.2237822e-03 -5.6459284e-03 -4.9294699e-03 -6.1813872e-03
 -4.3969667e-03 -1.5598175e-04  1.1023455e-03 -6.2056971e-03
 -4.2073734e-04 -3.9052512e-03  8.5956964e-04 -7.2674062e-03
 -1.2069875e-03  1.7132876e-03  1.9731242e-03  2.4992810e-03
 -5.9547899e-03  2.2728210e-03 -2.7437741e-03 -1.8392898e-03
 -2.9396990e-03  3.5756486e-03  4.3934989e-03 -4.5473562e-03
 -1.5689870e-03 -5.1727132e-03 -4.9610119e-03  1.8272767e-03
  2.5211801e-03  3.2127323e-04 -1.8069420e-03 -4.0262491e-03
  5.5625667e-03 -2.9120869e-03 -5.0073126e-03 -1.0391162e-03
  6.3761370e-05 -9.6418783e-03 -2.9258272e-03 -1.3215739e-03
  2.4277845e-04  2.7853437e-03  6.5264744e-03 -8.2029812e-03
  4.4673481e-03  3.0272363e-03 -6.8094893e-03  5.2665565e-03
  5.9209913e-03 -1.1034943e-03 -3.7576128e-03 -1.7082571e-03
 -1.9089249e-04  6.6123484e-04  6.5633184e-03 -3.0576042e-03
 -6.4999722e-03  6.6031832e-03  5.1630773e-03  5.6017831e-05
 -6.5279440e-03  1.3477161e-03  2.3686753e-03  5.5896882e-03
  2.1601026e-03 -2.5401562e-03  7.1939183e-03  5.1942207e-03
  8.4775407e-04 -3.6967779e-04 -6.2423358e-03  1.5705480e-03
 -3.7914226e-03 -1.4474767e-03 -1.6009895e-03  3.6292705e-03
 -5.3874045e-03  1.1422823e-03  5.2155601e-04  6.3960250e-03
 -1.9299368e-03  4.3514115e-03  6.4045643e-03  2.2199242e-03
 -1.6320938e-03 -1.6658437e-03  8.4981164e-03  4.6689264e-03
  5.9066396e-03 -3.0771084e-03  1.9270104e-03  1.5738178e-03]",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,101.73kcal,229 g,250,30,10,10,890,35,4
445,445,새우짬뽕찌개,0,"[-2.3140546e-03  3.1453043e-03  4.3516667e-04  9.6745510e-04
  3.5047040e-03 -8.7759933e-03 -6.1541138e-04  4.8911660e-03
 -5.1350254e-03 -3.5179772e-03 -3.0640562e-03 -5.4413588e-03
  4.5349463e-03  3.5411420e-03  4.8543303e-03 -8.3107949e-04
  1.1099536e-03 -4.3344251e-03  3.1968851e-03 -1.1569670e-02
  5.1374733e-03 -3.0138039e-03 -2.0355217e-03 -4.8485720e-03
 -1.1666999e-03 -2.6376795e-03 -6.9047473e-03  2.5268837e-03
 -4.3035769e-03 -4.4878940e-03  5.6025777e-03  4.3776873e-03
  1.5791074e-03  1.7024237e-03 -4.1357693e-03  4.9676783e-03
 -2.0052975e-03  5.3104889e-03 -4.3335077e-04 -4.1460576e-03
  4.9963826e-03 -9.4712054e-04 -1.7375274e-03 -1.1788172e-03
  1.2161544e-03 -1.2660222e-03 -2.1089669e-03  2.5960524e-03
 -2.1063101e-04  5.6153345e-03  3.3221792e-03  3.5561714e-03
 -8.2237530e-06  3.7965674e-05  6.8203923e-03 -8.3074096e-04
 -1.5854468e-03  1.6565900e-04 -2.6870575e-03 -1.6296221e-03
 -7.1288506e-04  1.7635687e-03  1.1578262e-03  2.0931580e-03
  8.5989632e-05 -1.3400549e-03  9.1661880e-04  5.0819322e-04
  6.4533978e-04  7.9727051e-04 -1.0668915e-03 -4.6995687e-04
  1.7029425e-03  1.6278649e-03  5.1450119e-03  3.5157781e-03
  1.9471751e-03 -2.7271025e-03  6.6260219e-04  1.7148055e-03
  2.1165332e-03 -2.4131096e-04 -2.4249053e-03  6.6115125e-03
  9.5245712e-05  9.6640113e-04  3.1229721e-03  6.6468207e-04
  7.4965078e-03  1.1875436e-03  4.1724858e-03  3.5830953e-03
  1.3206512e-03  5.3004143e-03  6.6602975e-03  4.0642810e-03
 -5.9283762e-03  2.1080312e-03  4.3971059e-03 -4.1879844e-03]",0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,89.73kcal,1 봉,395,81,3,9,"1,470",5,5
446,446,멸치볶음,0,"[-0.00338245  0.00540555  0.0038673   0.00688481 -0.00435263 -0.01180136
  0.0054597   0.01154448 -0.00912613 -0.00546964  0.00125027 -0.00691052
 -0.00133443  0.00555258  0.00054976 -0.00583752 -0.00160595  0.00082761
 -0.00161565 -0.00673125  0.00627913 -0.00094171  0.00797601 -0.0046788
 -0.00202013  0.00321172 -0.00342083 -0.00303376 -0.00721093  0.00167938
 -0.00326761  0.00228827  0.00628161 -0.00319398 -0.00319679 -0.0026401
  0.00245772 -0.00054365 -0.00069711 -0.01046881 -0.00107773  0.00311001
 -0.00222916 -0.00225268 -0.00215276 -0.00301673 -0.00317764  0.00104944
  0.00832413 -0.00044892 -0.00701381 -0.00287996  0.00156176 -0.00272307
  0.00731991 -0.00578809  0.00520562 -0.00285377 -0.00448928  0.01017116
  0.00247584  0.00090725  0.00074441 -0.0021569  -0.00279743  0.00823626
  0.00060817  0.00119863 -0.00825387  0.00310884 -0.00157564  0.00472944
  0.00534662 -0.00788589  0.00824246  0.00348678  0.00327248 -0.00077444
 -0.00082828 -0.00773415  0.00034951  0.00495021 -0.00165383  0.00260258
 -0.00871739 -0.00299359  0.00579828  0.00297174  0.00505308  0.00192175
  0.00451113  0.00306658 -0.00311516 -0.00399851  0.01112116  0.00041218
 -0.00514923 -0.0080072   0.00510514  0.00117297]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90.54kcal,1 dish,114,-,-,17,240,--,0
447,447,쇠고기모듬버섯찌개,0,"[ 1.7533571e-03  2.1488038e-03 -2.6792949e-03  2.0090099e-03
  1.3371787e-03 -1.7090812e-03 -2.7970083e-03  7.0009101e-03
 -3.5022316e-03 -2.0273239e-03  1.7449039e-03 -4.6656406e-03
  2.8031804e-03 -8.1141107e-04  4.4842982e-03 -1.4242356e-03
 -7.5692974e-04 -3.9607091e-03 -1.4223754e-03 -9.7897425e-03
 -4.5851348e-03 -2.1867652e-03 -1.8847896e-03 -4.6486394e-03
 -1.7464807e-03 -5.4537663e-03 -2.1109085e-03  3.6313506e-03
 -2.9959873e-04 -2.3285258e-03  5.7973075e-03 -2.6449435e-03
  3.1166931e-04  2.8367308e-03 -7.4634077e-03  5.1296926e-03
  1.7851724e-03  1.9705929e-03 -3.2733167e-03 -5.3418921e-03
 -1.2155541e-03 -1.3540634e-03 -2.6710497e-03  4.3815805e-04
  2.7170801e-03  6.5529376e-04 -1.7762056e-04  1.4494886e-03
 -2.7198566e-04  2.6068862e-03  2.4186487e-03  4.3109350e-04
  5.2816619e-04  1.9570636e-03 -6.0291304e-03 -3.8153864e-03
 -2.8483546e-03 -1.9426825e-03 -4.5713517e-03 -5.2429683e-04
 -1.2819975e-05  9.3438185e-04  6.7409556e-03 -3.1596501e-03
 -4.8500355e-03  4.5331437e-03  4.0545114e-03  1.3439166e-03
 -8.5275806e-03  3.8953116e-03  2.3147119e-03  5.6407196e-03
  8.5649494e-04 -2.5185705e-03  3.4819618e-03  1.1338877e-03
 -9.9112920e-05 -4.1373679e-04 -1.3535090e-03 -2.7925745e-03
 -2.0346949e-03 -1.6868849e-03 -7.7301930e-03  2.8511002e-03
  9.5183082e-04 -1.0930563e-03 -5.2527171e-03 -2.2262845e-03
  7.6437807e-03  3.6872306e-04 -1.1295654e-03  2.6385195e-03
  1.9286539e-03  2.0968018e-04  7.0549021e-03 -1.2819447e-03
 -3.4816412e-03 -7.1667525e-04  4.3752878e-03 -2.9176772e-03]",0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,48.51kcal,1 container,840,-,-,-,--,--,7
448,448,연두부양념장,0,"[-4.4398429e-03  9.1866223e-04  3.3783494e-03  1.5796672e-03
 -3.4846042e-03 -5.0046202e-03  4.3733381e-03  1.2678884e-03
 -4.2699585e-03 -2.3782556e-03 -1.4588115e-03 -3.3658522e-03
 -4.1252230e-03  1.0484763e-03 -4.1876277e-03 -3.7051402e-03
 -1.5678941e-03  5.2326536e-03 -3.6587892e-04 -2.3049139e-03
 -1.0704638e-03  1.6069557e-03 -1.7899012e-03 -2.0314036e-03
 -4.8555410e-04  1.8716245e-03  1.2446218e-03  2.7695030e-04
  6.1854254e-04 -7.1974942e-03  3.6632542e-03  1.4401698e-03
  2.3150300e-03  3.7856956e-03  1.3593191e-03  2.3353035e-03
  4.8855995e-03 -5.0129467e-03  1.7374114e-04 -3.0742395e-03
 -5.8293634e-04 -4.2192363e-03 -8.5898838e-04 -5.9025612e-04
  3.1483928e-03 -2.1525940e-03  8.6252298e-04 -5.4768249e-03
 -1.7014232e-03 -4.5252675e-03 -1.5551103e-03 -7.7548786e-05
  4.3512592e-03  2.6513611e-03 -2.8243423e-03  5.7246848e-03
  5.4734275e-03  3.8300199e-03  5.2639702e-04  3.0332757e-03
  3.4264307e-03 -1.9549578e-03 -4.9208971e-03 -1.5224193e-03
  2.5547440e-03 -3.9855000e-03 -1.2867104e-03  3.5471053e-04
 -4.1640375e-04  9.1943070e-03 -6.7322496e-03  1.9468872e-03
  4.8334906e-03  1.9918685e-04  4.1777194e-03  7.5736288e-03
  8.5580046e-04 -1.1874806e-03 -2.5910200e-03  1.1365861e-04
 -2.2097442e-03 -9.3673461e-04 -3.1026897e-03  7.1511292e-03
 -3.6385427e-03  2.1030246e-03 -2.4369340e-03  3.4574294e-04
  8.7311994e-03  5.2056108e-03  1.9267097e-03 -7.4324233e-04
 -2.4512820e-03 -1.6662676e-03  8.0081343e-04  1.0371374e-04
  1.9671526e-03 -5.6481478e-04  3.5324632e-03  8.2453864e-04]",0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,86.92kcal,300 g,135,6,6,15,15,--,5
449,449,가지탕수,0,"[-3.0412925e-03 -2.4025163e-03 -5.1414385e-04  5.0396146e-03
  3.2578974e-03  3.3610433e-03  5.5665672e-03  2.0940762e-03
 -7.8345304e-03  1.1059250e-03 -1.8044715e-03 -4.5259637e-03
 -1.3296342e-03 -4.8810896e-03 -1.9913067e-03 -4.7495202e-03
 -6.6260924e-04 -5.8974847e-03  5.5209943e-04 -8.8810138e-03
  2.6246496e-03 -2.0816394e-03  9.8136824e-04  2.5645180e-03
 -7.1680094e-03 -5.1774886e-03 -4.1225175e-03 -2.0481495e-04
 -1.9912577e-04 -3.2505437e-03  2.1625867e-03  3.6749819e-03
  3.9464384e-03 -3.2620395e-03 -4.7921804e-03  1.8403659e-03
 -3.4230195e-03  2.3063647e-03 -2.9673565e-03 -2.3557143e-03
  4.9232063e-03 -4.8566344e-03 -5.8712874e-04  3.2494043e-03
  2.8325217e-03 -8.3687686e-04 -2.2194597e-03 -5.5514411e-03
  1.3092681e-03  5.1701283e-03 -3.3811200e-04 -2.8434750e-03
 -2.8905941e-03  2.2154434e-03 -4.5069275e-04  1.6589244e-03
  1.1536991e-04  2.3377433e-03 -4.3733311e-03  2.5551205e-03
 -5.5176107e-04  1.9860805e-03  1.8509127e-03 -5.8892653e-03
 -1.0598548e-02  2.1089660e-04  2.0839137e-03  2.2472141e-03
 -6.2121376e-03  5.2164258e-03  1.1299318e-04  8.9668488e-04
  4.2393892e-03 -3.9121662e-03  5.4509626e-03 -8.2846982e-03
  1.9284916e-03  2.5707572e-03 -3.5828669e-03  9.2636714e-05
  3.5213402e-03  2.6499268e-03 -7.1193320e-03  4.5273360e-03
 -9.4894209e-04  4.4206004e-03 -2.5678987e-03  8.2261572e-03
  8.0233542e-03 -2.9006221e-03  2.0245772e-03 -4.0147859e-03
  4.7906460e-03 -1.4948874e-03 -7.9896563e-04 -3.7160974e-03
  1.8553496e-03 -8.0586068e-04  4.6038781e-03 -5.7437345e-03]",0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,366.79kcal,1 ㅂ,150,40,-,-,--,--,5
