,메뉴이름,다른메뉴,조합점수
2599,두부된장찌개,애호박나물,2.6666666666666665
2600,두부된장찌개,야채삼겹살볶음,3.0
2601,두부된장찌개,양배추쌈,2.8333333333333335
2602,두부된장찌개,열무김치,3.0
2603,두부된장찌개,오리불고기,2.0
2604,두부된장찌개,오삼불고기,3.0
2605,두부된장찌개,오이무침,2.3333333333333335
2606,두부된장찌개,오이부추무침,3.0
2607,두부된장찌개,오이양파장아찌,2.0
2608,두부된장찌개,우유,2.75
2609,두부된장찌개,자두,2.0
2610,두부된장찌개,잡곡밥,2.5714285714285716
2611,두부된장찌개,저염쌈장,3.0
2612,두부된장찌개,제육덮밥,1.0
2613,두부된장찌개,짜먹는요구르트,3.0
2614,두부된장찌개,쭈꾸미덮밥,3.0
2615,두부된장찌개,참외,3.0
2616,두부된장찌개,콩나물무침,2.5
2617,두부된장찌개,파겉절이,2.8
2618,두부된장찌개,파김치,3.0
2619,두부된장찌개,파인애플에이드 ,3.0
2620,두부된장찌개,팥빙수,3.0
2621,두부된장찌개,포도 주스,2.5
2622,두부된장찌개,한우불고기,2.75
2623,두부된장찌개,현미밥,3.0
2624,두부조림,감귤,2.0
2625,두부조림,감자양파찌개,1.0
2626,두부조림,감자탕,2.0
2627,두부조림,갓김치,3.0
2628,두부조림,과일푸딩,4.0
2629,두부조림,김자반,2.0
2630,두부조림,김장김치,3.0
2631,두부조림,김치찌개,2.5
2632,두부조림,깍두기,2.5714285714285716
2633,두부조림,꽁치튀김케찹소스,3.0
2634,두부조림,꽃게된장찌개,2.0
2635,두부조림,꽈리고추멸치볶음,2.0
2636,두부조림,느타리버섯국,3.0
2637,두부조림,닭간장소스찜,2.5
2638,두부조림,닭갈비,4.0
2639,두부조림,닭곰탕,5.0
2640,두부조림,닭매운찜,4.0
2641,두부조림,돼지고기고추장볶음,2.5
2642,두부조림,돼지고기김치볶음,3.5
2643,두부조림,돼지불고기,3.0
2644,두부조림,두부된장찌개,1.5
2645,두부조림,딸기,4.0
2646,두부조림,맛김,3.0
2647,두부조림,바나나,5.0
2648,두부조림,밥,3.5555555555555554
2649,두부조림,배 주스,3.0
2650,두부조림,배추김치,3.6153846153846154
2651,두부조림,배추된장국,3.0
2652,두부조림,부대찌개,3.0
2653,두부조림,북어채국,3.0
2654,두부조림,북어채콩나물국,3.0
2655,두부조림,생선묵국,4.0
2656,두부조림,쇠고기버섯덮밥,0.0
2657,두부조림,쇠고기버섯볶음,5.0
2658,두부조림,쇠고기불고기,2.3333333333333335
2659,두부조림,스트링치즈,3.0
2660,두부조림,시금치된장국,5.0
2661,두부조림,식탁비치용 양념,1.0
2662,두부조림,식혜,3.0
2663,두부조림,아이스크림 콘완제품,2.0
2664,두부조림,아이스크림 팩형,0.0
2665,두부조림,열무김치,1.0
2666,두부조림,오리불고기,2.0
2667,두부조림,오징어국,4.5
2668,두부조림,오징어볶음,6.0
2669,두부조림,우유,3.2
2670,두부조림,자두,3.0
2671,두부조림,잡곡밥,2.375
2672,두부조림,잡채,5.0
2673,두부조림,조기튀김,2.0
2674,두부조림,주스망고코넛,3.0
2675,두부조림,주스자연은샤인머스캣,1.0
2676,두부조림,쭈꾸미볶음,5.0
2677,두부조림,총각김치,2.5
2678,두부조림,콩나물국,4.0
2679,두부조림,콩나물김치국,3.0
2680,두부조림,콩나물닭볶음,2.0
2681,두부조림,콩나물무채국,4.0
2682,두부조림,토마토신선형,2.0
2683,두부조림,파인애플에이드 ,3.0
2684,두부조림,팽이버섯계란국,4.0
2685,두부조림,햄야채볶음,3.0
2686,두부조림,현미밥,3.0
2687,두부조림,호박쇠고기볶음,3.4
2688,두부조림,흑미밥,3.0
2689,딸기,간장 돼지불고기,3.0
2690,딸기,갓김치,3.0
2691,딸기,고구마맛탕,3.0
2692,딸기,김장김치,3.111111111111111
2693,딸기,꼬막무침,3.0
2694,딸기,꽃게된장찌개,5.0
2695,딸기,꽈리고추멸치볶음,4.0
2696,딸기,꽈리고추찜,5.0
2697,딸기,닭매운찜,4.0
2698,딸기,돈육굴소스양배추볶음,3.0
2699,딸기,돼지고기고추장볶음,2.0
2700,딸기,두부된장찌개,3.0
2701,딸기,두부조림,4.0
2702,딸기,맛김,2.3333333333333335
2703,딸기,무생채,2.5
2704,딸기,밥,2.3333333333333335
2705,딸기,배추된장국,2.6666666666666665
2706,딸기,순두부백탕,3.0
2707,딸기,시금치된장국,3.0
2708,딸기,식탁비치용 양념,2.3333333333333335
2709,딸기,야채튀김,2.0
2710,딸기,오삼불고기,3.0
2711,딸기,잡곡밥,3.4
2712,딸기,제육덮밥,4.0
2713,딸기,조기튀김,4.0
2714,딸기,쭈꾸미덮밥,5.0
2715,딸기,콩나물국,4.0
2716,딸기,콩나물닭볶음,2.0
2717,딸기,콩나물무채국,4.0
2718,딸기,콩나물무침,3.0
2719,딸기,파김치,5.0
2720,딸기,한우불고기,3.0
2721,딸기,현미밥,3.0
2722,딸기,호박고추장찌개,2.0
2723,딸기신선형,감자국,2.0
2724,딸기신선형,감자양파찌개,2.0
2725,딸기신선형,계란찜,2.0
2726,딸기신선형,고등어순살조림,1.0
2727,딸기신선형,낙지불고기덮밥,2.0
2728,딸기신선형,냉이조갯살된장국,2.0
2729,딸기신선형,닭볶음탕,1.0
2730,딸기신선형,돼지고기고추장볶음,2.0
2731,딸기신선형,돼지불고기,2.0
2732,딸기신선형,두부된장찌개,2.0
2733,딸기신선형,맛김,2.0
2734,딸기신선형,무생채,2.0
2735,딸기신선형,밥,2.0
2736,딸기신선형,배추김치,1.8571428571428572
2737,딸기신선형,배추된장국,2.0
2738,딸기신선형,생우동,2.0
2739,딸기신선형,쇠고기불고기,2.0
2740,딸기신선형,식탁비치용 양념,2.0
2741,딸기신선형,오리불고기,2.0
2742,딸기신선형,오이무침,2.0
2743,딸기신선형,오징어젓무침,1.0
2744,딸기신선형,잡곡밥,1.0
2745,딸기신선형,치킨너겟,2.0
2746,딸기신선형,콩나물무침,2.0
2747,떠먹는 토핑형 발효유,감자계란국,1.0
2748,떠먹는 토핑형 발효유,게맛살냉채,3.0
2749,떠먹는 토핑형 발효유,계란찜,3.0
2750,떠먹는 토핑형 발효유,깍두기,3.0
2751,떠먹는 토핑형 발효유,닭곰탕,3.0
2752,떠먹는 토핑형 발효유,닭볶음탕,3.0
2753,떠먹는 토핑형 발효유,돼지고기김치볶음,1.0
2754,떠먹는 토핑형 발효유,돼지불고기,2.0
2755,떠먹는 토핑형 발효유,두부김치,3.0
2756,떠먹는 토핑형 발효유,밥,2.5
2757,떠먹는 토핑형 발효유,배추김치,2.0
2758,떠먹는 토핑형 발효유,백김치,1.0
2759,떠먹는 토핑형 발효유,쇠고기육개장,2.0
2760,떠먹는 토핑형 발효유,식탁비치용 양념,2.0
2761,떠먹는 토핑형 발효유,야채튀김,2.0
2762,떠먹는 토핑형 발효유,오징어야채무침,3.0
2763,떠먹는 토핑형 발효유,잡곡밥,3.0
2764,떠먹는 토핑형 발효유,전투식량 형식단,1.0
2765,떠먹는 토핑형 발효유,총각김치,3.0
2766,떡만둣국,감자채볶음,4.0
2767,떡만둣국,김장김치,3.0
2768,떡만둣국,배추김치,4.5
2769,떡만둣국,오징어젓무침,4.0
2770,떡만둣국,오징어채무침,5.0
2771,떡만둣국,오징어채볶음,5.0
2772,떡만둣국,우유,4.0
2773,떡만둣국,찐고구마,3.3333333333333335
2774,떡볶이,감자조림,3.0
2775,떡볶이,감자채볶음,3.0
2776,떡볶이,갓김치,3.0
2777,떡볶이,계란찜,2.5
2778,떡볶이,김장김치,4.0
2779,떡볶이,김치찌개,2.6
2780,떡볶이,깍두기,2.8
2781,떡볶이,돈가스,3.0
2782,떡볶이,라면,2.0
2783,떡볶이,망고 주스,3.0
2784,떡볶이,밥,3.0
2785,떡볶이,배추김치,3.0
2786,떡볶이,버섯쇠고기찌개,4.0
2787,떡볶이,생선묵찌개,3.0
2788,떡볶이,식탁비치용 양념,2.5
2789,떡볶이,식혜,4.0
2790,떡볶이,야채튀김,2.5
2791,떡볶이,에너지바,3.0
2792,떡볶이,열무김치,2.0
2793,떡볶이,우유,2.0
2794,떡볶이,워터젤리,3.0
2795,떡볶이,이온음료,3.0
2796,떡볶이,잡곡밥,2.5
2797,떡볶이,주스자연은샤인머스캣,3.0
2798,떡볶이,짬뽕찌개,3.0
2799,떡볶이,콩나물김치국,3.0
2800,떡볶이,햄야채볶음밥,3.0
2801,라면,감귤 주스,3.0
2802,라면,감자샐러드,3.0
2803,라면,감자양파찌개,3.0
2804,라면,감자조림,3.0
2805,라면,감자채볶음,2.5
2806,라면,갑오징어숙회,2.0
2807,라면,거봉포도,3.0
2808,라면,계란찜,2.0
2809,라면,김장김치,2.0
2810,라면,김치찌개,2.0
2811,라면,깍두기,2.0
2812,라면,깻잎조림,3.0
2813,라면,닭갈비,3.0
2814,라면,닭고기단호박조림,3.0
2815,라면,닭볶음탕,2.5
2816,라면,돈가스,3.0
2817,라면,돼지갈비김치찜,4.0
2818,라면,돼지고기고추장볶음,3.0
2819,라면,두부김치,2.0
2820,라면,떡볶이,2.0
2821,라면,맛김,2.0
2822,라면,멸치깻잎조림,2.0
2823,라면,모듬야채,3.0
2824,라면,무국,3.5
2825,라면,바나나,3.0
2826,라면,밥,2.6923076923076925
2827,라면,배추김치,3.0
2828,라면,버섯쇠고기찌개,3.0
2829,라면,쇠고기육개장,3.0
2830,라면,식탁비치용 양념,2.25
2831,라면,애호박나물,5.0
2832,라면,양배추쌈,3.0
2833,라면,열무김치,3.0
2834,라면,오삼불고기,2.0
2835,라면,오이무침,2.0
2836,라면,오이부추무침,5.0
2837,라면,오징어채볶음,3.0
2838,라면,우유,1.5
2839,라면,임시,1.0
2840,라면,잡곡밥,3.3333333333333335
2841,라면,잡채,3.0
2842,라면,총각김치,4.0
2843,라면,콘푸로스트,1.5
2844,라면,콩나물국,3.0
2845,라면,콩나물김치국,2.0
2846,라면,콩나물무채국,2.3333333333333335
2847,라면,콩나물무침,3.0
2848,라면,파겉절이,3.0
2849,라면,햄치즈버거,1.5
2850,라면,호박고추장찌개,3.5
2851,레몬에이드,감자계란국,2.0
2852,레몬에이드,감자맛탕,1.0
2853,레몬에이드,감자샐러드,3.0
2854,레몬에이드,과일샐러드,1.0
2855,레몬에이드,김장김치,1.0
2856,레몬에이드,김치찌개,2.0
2857,레몬에이드,깍두기,3.0
2858,레몬에이드,깻잎조림,3.0
2859,레몬에이드,꽈리고추찜,3.0
2860,레몬에이드,단무지무침,2.6666666666666665
2861,레몬에이드,닭매운찜,2.0
2862,레몬에이드,돈가스,3.0
2863,레몬에이드,돼지고기강정,3.0
2864,레몬에이드,돼지고기김치볶음,3.0
2865,레몬에이드,만두튀김,2.5
2866,레몬에이드,맛김,1.0
2867,레몬에이드,무나물,1.0
2868,레몬에이드,밥,3.0
2869,레몬에이드,배추김치,2.3333333333333335
2870,레몬에이드,버섯야채볶음,2.0
2871,레몬에이드,부대찌개,3.0
2872,레몬에이드,삼치순살튀김,3.0
2873,레몬에이드,생선묵찌개,3.0
2874,레몬에이드,쇠고기버섯덮밥,1.0
2875,레몬에이드,쇠고기육개장,3.0
2876,레몬에이드,순두부백탕,1.0
2877,레몬에이드,순두부찌개,1.0
2878,레몬에이드,스파게티,2.0
2879,레몬에이드,식탁비치용 양념,1.6
2880,레몬에이드,우엉채조림,1.0
2881,레몬에이드,자장면,3.0
2882,레몬에이드,자장밥,2.0
2883,레몬에이드,잡곡밥,2.5
2884,레몬에이드,찰보리비빔밥,1.0
2885,레몬에이드,참치마요덮밥,3.0
2886,레몬에이드,총각김치,2.5
2887,레몬에이드,콩자반,3.0
2888,레몬에이드,탕수육,3.0
2889,레몬에이드,팽이버섯계란국,3.0
2890,마늘종볶음,무국,4.0
2891,마늘종볶음,밥,4.5
2892,마늘종볶음,배추김치,4.5
2893,마늘종볶음,쇠고기미역국,5.0
2894,마늘종볶음,스크램블에그,4.0
2895,마늘종볶음,애호박나물,5.0
2896,마늘종볶음,우유,4.5
2897,마요오징어실채무침,감자조림,3.0
2898,마요오징어실채무침,거봉포도,2.0
2899,마요오징어실채무침,굴미역국,3.0
2900,마요오징어실채무침,깍두기,2.0
2901,마요오징어실채무침,닭간장소스찜,3.0
2902,마요오징어실채무침,맛김,3.0
2903,마요오징어실채무침,밥,3.0
2904,마요오징어실채무침,배추김치,3.0
2905,마요오징어실채무침,부대찌개,2.0
2906,마요오징어실채무침,삼치순살튀김,2.0
2907,마요오징어실채무침,우유,3.0
2908,마요오징어실채무침,콩나물무채국,3.0
2909,마요오징어실채무침,한라봉,3.0
2910,마요오징어실채무침,흑미밥,2.0
2911,마카롱,감자양파찌개,2.0
2912,마카롱,깻잎조림,3.0
2913,마카롱,꽈리고추멸치볶음,3.0
2914,마카롱,닭갈비,3.0
2915,마카롱,돼지불고기,2.0
2916,마카롱,밥,2.5
2917,마카롱,배추김치,2.5
2918,마카롱,쇠고기육개장,3.0
2919,마카롱,식탁비치용 양념,2.0
2920,마카롱,양배추쌈,2.0
2921,마카롱,주스카프리썬 오렌지,2.0
2922,마카롱,파겉절이,2.0
2923,마카롱,파인애플에이드 ,3.0
2924,마파가지덮밥,감귤 주스,4.0
2925,마파가지덮밥,갑오징어숙회,3.0
2926,마파가지덮밥,데리야끼갈릭치킨,4.0
2927,마파가지덮밥,무초절이,4.0
2928,마파가지덮밥,배추김치,3.6666666666666665
2929,마파가지덮밥,생선묵찌개,3.6666666666666665
2930,마파가지덮밥,양파닭,4.0
2931,마파가지덮밥,잡채,3.0
2932,마파가지덮밥,주스사과,3.0
2933,마파가지덮밥,파닭,4.0
2934,마파두부,감자국,3.0
2935,마파두부,감자조림,3.5
2936,마파두부,감자채볶음,3.0
2937,마파두부,김자반,3.0
2938,마파두부,김장김치,3.3333333333333335
2939,마파두부,김치찌개,3.3333333333333335
2940,마파두부,깍두기,3.3333333333333335
2941,마파두부,꽈리고추멸치볶음,3.0
2942,마파두부,낙지야채볶음,3.0
2943,마파두부,농후 발효유,3.0
2944,마파두부,느타리버섯국,3.0
2945,마파두부,맛김,3.0
2946,마파두부,무국,3.0
2947,마파두부,밥,3.1176470588235294
2948,마파두부,배추김치,3.0
2949,마파두부,버섯야채볶음,3.0
2950,마파두부,생선묵국,3.0
2951,마파두부,쇠고기감자국,3.0
2952,마파두부,스크램블에그,3.0
2953,마파두부,시금치무침,3.5
2954,마파두부,애호박나물,3.0
2955,마파두부,열무김치,3.0
2956,마파두부,오징어국,3.3333333333333335
2957,마파두부,우유,3.0
2958,마파두부,주스망고코넛,3.0
2959,마파두부,주스카프리썬 오렌지,3.0
2960,마파두부,콩나물국,3.0
2961,마파두부,콩나물무침,3.0
2962,만두튀김,감귤,3.0
2963,만두튀김,감자계란국,2.0
2964,만두튀김,김장김치,3.0
2965,만두튀김,단무지무침,2.2857142857142856
2966,만두튀김,레몬에이드,2.5
2967,만두튀김,맛있는 두유 달콤한맛,3.0
2968,만두튀김,배추김치,2.0
2969,만두튀김,생수,3.0
2970,만두튀김,생우동,3.0
2971,만두튀김,식탁비치용 양념,2.0
2972,만두튀김,이온음료,1.0
2973,만두튀김,자장면,2.0
2974,만두튀김,자장밥,2.0
2975,만두튀김,짬뽕찌개,3.0
2976,만두튀김,탄산음료,1.0
2977,만두튀김,햄야채볶음밥,3.0
2978,맛김,가지굴소스볶음,2.0
2979,맛김,간장 돼지불고기,3.0
2980,맛김,감귤,2.5
2981,맛김,감자계란국,3.0
2982,맛김,감자국,3.0
2983,맛김,감자양파찌개,2.75
2984,맛김,감자조림,2.5714285714285716
2985,맛김,감자채볶음,2.857142857142857
2986,맛김,갓김치,3.0
2987,맛김,거봉포도,3.0
2988,맛김,건빵,2.0
2989,맛김,계란찜,3.0
2990,맛김,고등어순살조림,3.0
2991,맛김,골뱅이고추장볶음,3.0
2992,맛김,광어매운탕,3.0
2993,맛김,굴순두부찌개,2.0
2994,맛김,김장김치,2.235294117647059
2995,맛김,김치찌개,2.3333333333333335
2996,맛김,깍두기,2.6666666666666665
2997,맛김,꽈리고추멸치볶음,3.0
2998,맛김,꽈리고추찜,2.0
2999,맛김,낙지불고기덮밥,2.0
3000,맛김,낙지야채볶음,3.0
3001,맛김,냉이조갯살된장국,2.0
3002,맛김,느타리버섯국,3.0
3003,맛김,달래무침,3.0
3004,맛김,닭간장소스찜,3.0
3005,맛김,닭갈비,2.6
3006,맛김,닭고기단호박조림,2.5
3007,맛김,닭고기육개장,2.0
3008,맛김,닭곰탕,3.0
3009,맛김,닭매운찜,2.6666666666666665
3010,맛김,닭볶음탕,2.6666666666666665
3011,맛김,대추방울토마토,2.6666666666666665
3012,맛김,도라지오이무침,3.0
3013,맛김,돼지고기강정,3.0
3014,맛김,돼지고기고추장볶음,2.4
3015,맛김,돼지고기김치볶음,4.0
3016,맛김,돼지고기청경채볶음,2.0
3017,맛김,돼지불고기,2.6666666666666665
3018,맛김,두부김치,3.0
3019,맛김,두부된장찌개,2.3333333333333335
3020,맛김,두부조림,3.0
3021,맛김,딸기,2.3333333333333335
3022,맛김,딸기신선형,2.0
3023,맛김,라면,2.0
3024,맛김,레몬에이드,1.0
3025,맛김,마요오징어실채무침,3.0
3026,맛김,마파두부,3.0
3027,맛김,멜론,2.6666666666666665
3028,맛김,멸치무침,3.0
3029,맛김,무국,3.0
3030,맛김,무나물,2.235294117647059
3031,맛김,무생채,2.3
3032,맛김,미역국,3.0
3033,맛김,미역오이냉국,3.0
3034,맛김,민어매운탕,2.0
3035,맛김,밥,2.6857142857142855
3036,맛김,배추김치,2.690909090909091
3037,맛김,배추된장국,2.0
3038,맛김,버섯강정,2.0
3039,맛김,버섯쇠고기찌개,2.8333333333333335
3040,맛김,버섯야채볶음,3.0
3041,맛김,복숭아 주스,2.0
3042,맛김,북어채국,2.0
3043,맛김,북어채콩나물국,3.0
3044,맛김,브로콜리초고추장,2.3333333333333335
3045,맛김,비엔나소시지케찹조림,2.6666666666666665
3046,맛김,비타민음료,3.0
3047,맛김,사과,2.5
3048,맛김,사인머스켓,2.0
3049,맛김,삼치순살튀김,3.0
3050,맛김,생선묵국,2.0
3051,맛김,생선묵맛살조림,2.5
3052,맛김,생수,2.0
3053,맛김,소시지야채볶음,3.0
3054,맛김,소시지찌개,3.0
3055,맛김,쇠고기감자국,3.0
3056,맛김,쇠고기달래된장찌개,3.0
3057,맛김,쇠고기버섯볶음,2.5
3058,맛김,쇠고기불고기,3.0
3059,맛김,쇠고기육개장,3.0
3060,맛김,순두부백탕,1.6
3061,맛김,순두부찌개,2.0
3062,맛김,스크램블에그,2.8
3063,맛김,시금치된장국,3.0
3064,맛김,시금치무침,2.6666666666666665
3065,맛김,식탁비치용 양념,1.7777777777777777
3066,맛김,식혜,3.5
3067,맛김,아이스 망고바,2.0
3068,맛김,아이스샌드,2.0
3069,맛김,아이스크림 떠먹는형,3.0
3070,맛김,아이스크림 팩형,2.0
3071,맛김,애호박나물,3.0
3072,맛김,야채튀김,2.5
3073,맛김,연두부,2.6666666666666665
3074,맛김,열무김치,2.6666666666666665
3075,맛김,오리불고기,2.5
3076,맛김,오삼불고기,2.0
3077,맛김,오이무침,2.625
3078,맛김,오이부추무침,2.8
3079,맛김,오이소박이,3.0
3080,맛김,오이양파장아찌,2.6666666666666665
3081,맛김,오징어국,2.6666666666666665
3082,맛김,오징어덮밥,3.0
3083,맛김,오징어야채무침,1.0
3084,맛김,오징어젓무침,2.5
3085,맛김,오징어채무침,3.0
3086,맛김,오징어채버터볶음,3.0
3087,맛김,오징어채볶음,2.0
3088,맛김,우유,2.8620689655172415
3089,맛김,워터젤리,3.0
3090,맛김,이온음료,1.0
3091,맛김,잡곡밥,2.8
3092,맛김,잡채,2.6666666666666665
3093,맛김,전복영양밥달래양념장,3.0
3094,맛김,주꾸미삼겹살볶음,2.0
3095,맛김,주스망고코넛,3.0
3096,맛김,주스카프리썬 오렌지,2.5
3097,맛김,짜먹는요구르트,2.5
3098,맛김,찰보리비빔밥,1.6666666666666667
3099,맛김,참외신선형,3.0
3100,맛김,초콜릿,3.0
3101,맛김,총각김치,2.5
3102,맛김,코다리강정,2.0
3103,맛김,콩나물국,3.0
3104,맛김,콩나물김치국,2.4
3105,맛김,콩나물닭볶음,2.0
3106,맛김,콩나물무채국,3.0
3107,맛김,콩나물무침,3.5
3108,맛김,콩나물밥,3.0
3109,맛김,토마토신선형,3.0
3110,맛김,파김치,3.0
3111,맛김,파인애플에이드 ,1.5
3112,맛김,팽이버섯계란국,3.5
3113,맛김,포도 주스,3.0
3114,맛김,풋고추된장무침,3.0
3115,맛김,피크닉청포도 ,3.0
3116,맛김,한라봉,3.0
3117,맛김,햄야채볶음,2.5
3118,맛김,현미밥,3.0
3119,맛김,호박고추장찌개,2.0
3120,맛김,호박쇠고기볶음,2.75
3121,맛김,황태찜,3.0
3122,맛김,황태채국,2.0
3123,맛있는 두유 달콤한맛,단무지무침,3.0
3124,맛있는 두유 달콤한맛,만두튀김,3.0
3125,맛있는 두유 달콤한맛,배추김치,3.0
3126,맛있는 두유 달콤한맛,자장면,3.0
3127,망고 주스,감자국,1.0
3128,망고 주스,감자탕,4.0
3129,망고 주스,갓김치,3.0
3130,망고 주스,김치찌개,3.0
3131,망고 주스,깍두기,3.0
3132,망고 주스,닭갈비,1.0
3133,망고 주스,돈가스,3.0
3134,망고 주스,떡볶이,3.0
3135,망고 주스,밥,3.0
3136,망고 주스,배추김치,2.5
3137,망고 주스,버섯강정,4.0
3138,망고 주스,비엔나소시지케찹조림,3.0
3139,망고 주스,식탁비치용 양념,1.0
3140,망고 주스,오이무침,1.0
3141,망고 주스,오징어채볶음,3.0
3142,망고 주스,우엉채조림,4.0
3143,망고 주스,잡곡밥,2.5
3144,망고 주스,콩나물김치국,3.0
3145,매운소시지떡볶음,계란찜,3.0
3146,매운소시지떡볶음,김장김치,2.0
3147,매운소시지떡볶음,김치찌개,2.0
3148,매운소시지떡볶음,깍두기,2.5
3149,매운소시지떡볶음,멸치깻잎조림,1.0
3150,매운소시지떡볶음,미역국,3.0
3151,매운소시지떡볶음,미트볼케찹조림,2.0
3152,매운소시지떡볶음,밥,2.25
3153,매운소시지떡볶음,배추김치,2.0
3154,매운소시지떡볶음,버섯쇠고기찌개,1.0
3155,매운소시지떡볶음,생수,3.0
3156,매운소시지떡볶음,쇠고기육개장,3.0
3157,매운소시지떡볶음,식탁비치용 양념,2.0
3158,매운소시지떡볶음,아이스크림 팩형,2.0
3159,매운소시지떡볶음,연두부,2.0
3160,매운소시지떡볶음,우엉채조림,3.0
3161,매운소시지떡볶음,우유,2.0
3162,매운소시지떡볶음,초콜릿,3.0
3163,매운소시지떡볶음,콩나물국,2.0
3164,매운소시지떡볶음,흑미밥,2.0
3165,매일두유 초콜릿 ,깍두기,2.0
3166,매일두유 초콜릿 ,돼지고기김치볶음,2.0
3167,매일두유 초콜릿 ,돼지불고기,3.0
3168,매일두유 초콜릿 ,두부된장찌개,3.0
3169,매일두유 초콜릿 ,밥,2.5
3170,매일두유 초콜릿 ,배추김치,3.0
3171,매일두유 초콜릿 ,애호박나물,2.0
3172,매일두유 초콜릿 ,양배추쌈,3.0
3173,매일두유 초콜릿 ,파겉절이,3.0
3174,매일두유 초콜릿 ,팽이버섯계란국,2.0
3175,멕시칸샐러드,감자계란국,1.0
3176,멕시칸샐러드,무초절이,1.0
3177,멕시칸샐러드,밥,3.0
3178,멕시칸샐러드,배 주스,3.0
3179,멕시칸샐러드,배추김치,3.0
3180,멕시칸샐러드,쇠고기미역국,3.0
3181,멕시칸샐러드,열무김치,1.0
3182,멕시칸샐러드,우엉채조림,3.0
3183,멕시칸샐러드,주스카프리썬 사과,1.0
3184,멕시칸샐러드,치킨마요덮밥,1.0
3185,멕시칸샐러드,코다리강정,3.0
3186,멜론,간장 돼지불고기,3.0
3187,멜론,감자국,3.0
3188,멜론,감자샐러드,4.0
3189,멜론,감자조림,4.0
3190,멜론,감자채볶음,4.0
3191,멜론,갓김치,3.0
3192,멜론,고등어순살튀김,4.0
3193,멜론,김치찌개,2.5
3194,멜론,깍두기,3.0
3195,멜론,꽈리고추찜,2.0
3196,멜론,단무지무침,2.0
3197,멜론,단호박샐러드,2.0
3198,멜론,닭고기단호박조림,2.0
3199,멜론,닭곰탕,4.0
3200,멜론,닭볶음탕,4.0
3201,멜론,돈가스,2.5
3202,멜론,돼지불고기,3.0
3203,멜론,맛김,2.6666666666666665
3204,멜론,모듬쌈,3.0
3205,멜론,무생채,2.0
3206,멜론,미역오이냉국,3.0
3207,멜론,민어매운탕,2.0
3208,멜론,밥,3.0
3209,멜론,배추김치,3.0
3210,멜론,배추된장국,2.5
3211,멜론,백김치,2.0
3212,멜론,북어채국,2.0
3213,멜론,생선가스,5.0
3214,멜론,애호박나물,2.0
3215,멜론,양배추쌈,3.0
3216,멜론,얼갈이된장국,3.0
3217,멜론,열무김치,2.0
3218,멜론,오삼불고기,2.0
3219,멜론,오이무침,3.5
3220,멜론,오이소박이,3.0
3221,멜론,오이양파장아찌,2.0
3222,멜론,오징어볶음,4.0
3223,멜론,잡곡밥,3.0
3224,멜론,잡채,3.0
3225,멜론,전복삼계탕,2.0
3226,멜론,전복영양밥달래양념장,3.0
3227,멜론,쫄면,2.0
3228,멜론,찹쌀밥,2.0
3229,멜론,치킨너겟,2.0
3230,멜론,콩나물무침,3.0
3231,멜론,파겉절이,3.0
3232,멜론,풋고추된장무침,2.0
3233,멜론,핫바,2.0
3234,멜론,호박고추장찌개,5.0
3235,멸치깻잎조림,고등어순살튀김,2.0
3236,멸치깻잎조림,김장김치,2.0
3237,멸치깻잎조림,닭간장소스찜,3.0
3238,멸치깻잎조림,닭갈비,2.0
3239,멸치깻잎조림,닭고기육개장,2.0
3240,멸치깻잎조림,라면,2.0
3241,멸치깻잎조림,매운소시지떡볶음,1.0
3242,멸치깻잎조림,밥,2.0
3243,멸치깻잎조림,배,3.0
3244,멸치깻잎조림,버섯쇠고기찌개,2.0
3245,멸치깻잎조림,사과,2.0
3246,멸치깻잎조림,식탁비치용 양념,1.6666666666666667
3247,멸치깻잎조림,콩나물무채국,2.0
3248,멸치무침,닭갈비,3.0
3249,멸치무침,대추방울토마토,3.0
3250,멸치무침,맛김,3.0
3251,멸치무침,밥,3.0
3252,멸치무침,배추김치,3.0
3253,멸치무침,콩나물국,3.0
3254,명태매운탕,김장김치,3.0
3255,명태매운탕,깍두기,3.0
3256,명태매운탕,꽈리고추찜,3.0
3257,명태매운탕,돼지고기강정,3.0
3258,명태매운탕,밥,3.0
3259,명태매운탕,배추김치,3.5
3260,명태매운탕,새우살계란찜,3.0
3261,명태매운탕,애호박나물,3.0
3262,명태매운탕,오삼불고기,3.0
3263,명태매운탕,오징어젓무침,3.0
3264,명태매운탕,오징어튀김,4.0
3265,명태매운탕,우유,3.3333333333333335
3266,명태매운탕,잡곡밥,3.0
3267,명태매운탕,잡채,4.0
3268,명태매운탕,치킨너겟,3.0
3269,명태매운탕,흑미밥,4.0
3270,명태순살조림,닭고기육개장,3.0
3271,명태순살조림,밥,3.0
3272,명태순살조림,배추김치,3.0
3273,명태순살조림,식탁비치용 양념,3.0
3274,명태순살조림,즉석쌀국수,3.0
3275,명태순살조림,콩나물무침,3.0
3276,명태순살튀김,감귤 주스,3.0
3277,명태순살튀김,감자양파찌개,2.0
3278,명태순살튀김,감자탕,3.0
3279,명태순살튀김,김장김치,3.0
3280,명태순살튀김,밥,3.0
3281,명태순살튀김,배추김치,2.0
3282,명태순살튀김,비타민음료,2.0
3283,명태순살튀김,쇠고기육개장,3.0
3284,명태순살튀김,식탁비치용 양념,2.0
3285,명태순살튀김,오삼불고기,2.0
3286,명태순살튀김,오징어젓무침,3.0
3287,명태순살튀김,우유,3.0
